Format Version,1.23,Take Name,shake_nziz_16_11_2023,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-11-16 02.30.39.407 PM,Total Frames in Take,512,Total Exported Frames,512,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
280,4.666667,-0.351637,0.376238,-0.805464,-0.293299,61.123245,226.107437,-0.335611,0.780245,-11.291556,308.212097,-100.829140,0.853991,54.511452,327.107208,-115.536407,0.833801,14.092766,289.319519,-129.118561,0.898075,18.757269,318.024353,-110.994576,0.758605,8.270033,355.690613,-69.995964,0.876134,61.124084,226.106934,-0.335455,0.723631,0.001679,0.001603,-0.000206,-0.999997,64.545998,144.579453,187.043457,0.044293,141.904800,136.924988,190.030411,0.995102,64.541527,144.577530,187.045639,0.994855,138.786667,149.364075,38.365646,0.963823,178.223236,146.704636,91.104004,0.985424,126.099167,73.728661,182.289246,0.994639,-43.347618,159.585693,104.458588,0.992017,-26.137211,141.644165,41.639671,0.981444,-9.335854,113.360855,179.681076,0.992403,-18.180183,151.693588,187.050598,0.993947,-11.606671,307.854431,-100.586349,53.911545,326.801514,-115.633415,14.321167,289.491119,-129.377182,19.631248,318.143280,-110.605026,8.520985,355.327820,-69.750717,60.687241,226.965195,-0.907327,,,,,,,,,,,,,141.915024,136.867783,190.015579,64.558647,144.588531,187.068512,138.659851,149.389572,38.429825,178.254990,146.744415,91.103439,126.090851,73.705841,182.252747,-43.330284,159.591980,104.452629,-26.067869,141.563705,41.606075,-9.369522,113.414513,179.679367,-18.157206,151.717773,187.056747
281,4.683333,-0.349668,0.372814,-0.807301,-0.294969,61.132893,226.340210,0.310831,0.788391,-11.104897,307.563232,-101.023026,0.866264,54.728710,326.277008,-115.824913,0.829934,14.300164,288.393066,-129.106400,0.903660,18.962841,317.260803,-111.242455,0.758943,8.452639,355.310913,-70.605812,0.873822,61.133736,226.339691,0.310993,0.719990,0.000412,0.000891,-0.000257,-1.000000,64.771301,144.326355,187.530014,0.045836,142.135056,136.672623,190.387268,0.985002,64.766830,144.324417,187.532181,0.992346,138.799393,149.495514,38.759129,0.963902,178.311371,146.706680,91.434273,0.987268,126.324936,73.494423,182.508560,0.989041,-43.241501,159.530258,105.137344,0.995163,-26.118853,141.749741,42.248695,0.972149,-9.117738,113.118629,180.193909,0.984159,-17.955503,151.431625,187.673111,0.991522,-11.420711,307.151489,-100.718048,54.130127,325.978180,-115.922760,14.535995,288.575500,-129.373413,19.854483,317.396332,-110.871407,8.700546,354.984924,-70.379059,60.674866,227.183929,-0.281172,,,,,,,,,,,,,142.144379,136.650864,190.394394,64.776649,144.325089,187.546753,138.675522,149.496048,38.812099,178.318649,146.736588,91.415443,126.299057,73.486801,182.475372,-43.239998,159.578995,105.126320,-26.018631,141.687149,42.186726,-9.108193,113.115967,180.213654,-17.943384,151.446274,187.703552
282,4.700000,-0.348121,0.370442,-0.808552,-0.296358,61.043293,226.399033,0.896439,0.773260,-11.018269,307.018890,-101.042786,0.861590,54.847897,325.568207,-115.906792,0.831880,14.393765,287.637177,-128.974258,0.905206,19.068729,316.618317,-111.298126,0.755615,8.558772,354.948090,-70.925117,0.886143,61.044136,226.398529,0.896605,0.723706,-0.001121,0.000063,0.000261,-0.999999,65.038849,144.043533,188.109131,0.060454,142.399246,136.301300,190.814743,0.981897,65.034393,144.041595,188.111298,0.987858,138.826157,149.592514,39.232357,0.955527,178.422287,146.601440,91.833183,0.984795,126.510651,73.163872,182.768661,0.976835,-43.094219,159.611374,105.942505,0.980224,-26.094019,142.006149,42.971359,0.937560,-8.894510,112.934654,180.799835,0.984058,-17.680199,151.233627,188.411057,0.982213,-11.340352,306.655304,-100.777039,54.258865,325.255035,-115.991676,14.626151,287.784241,-129.235260,19.957636,316.746063,-110.911964,8.787709,354.640137,-70.679840,60.616215,227.222809,0.297568,,,,,,,,,,,,,142.410278,136.229874,190.810150,65.053123,144.044250,188.156036,138.677734,149.648376,39.312908,178.432571,146.653809,91.804001,126.476791,73.127335,182.690536,-43.088997,159.689682,105.952415,-25.941200,141.822403,42.898834,-8.930236,112.987427,180.802170,-17.660238,151.283432,188.457794
283,4.716667,-0.347069,0.369585,-0.809181,-0.296946,60.975723,226.206390,1.502618,0.785841,-10.902621,306.586395,-100.754868,0.857331,54.995350,325.042847,-115.593475,0.831452,14.527995,287.104919,-128.599884,0.906051,19.203917,316.133392,-111.001839,0.759959,8.674919,354.587433,-70.752167,0.883218,60.976566,226.205887,1.502787,0.714547,-0.003315,-0.000750,0.000608,-0.999994,65.339134,143.664246,188.913605,0.068301,142.698425,135.856918,191.459259,0.976679,65.334671,143.662308,188.915771,0.987574,138.888260,149.815735,39.942665,0.953976,178.567703,146.566559,92.465324,0.984551,126.752838,72.766396,183.162094,0.968021,-42.916447,159.667023,106.992249,0.964908,-26.030876,142.326630,43.916882,0.915371,-8.627653,112.638680,181.588272,0.992050,-17.374292,150.909912,189.381744,0.973740,-11.219985,306.198395,-100.482101,54.396679,324.750305,-115.696205,14.775123,287.241394,-128.847961,20.073595,316.269287,-110.618340,8.923007,354.281219,-70.501434,60.520584,227.050034,0.883737,,,,,,,,,,,,,142.691025,135.764099,191.453629,65.346916,143.666046,188.963806,138.736008,149.902130,39.999584,178.574570,146.626740,92.453094,126.688957,72.724609,183.059448,-42.925362,159.803741,107.022758,-25.832169,142.058105,43.862072,-8.639172,112.666306,181.577560,-17.348202,150.998215,189.432297
284,4.733333,-0.345664,0.369341,-0.809811,-0.297170,60.807892,225.929764,2.207302,0.777453,-10.755815,306.181702,-100.370926,0.853743,55.193390,324.554260,-115.085442,0.828193,14.724753,286.626953,-128.118759,0.903368,19.383387,315.683960,-110.563255,0.759378,8.790955,354.221466,-70.410164,0.891092,60.808735,225.929260,2.207474,0.724651,-0.006120,-0.001376,0.000729,-0.999980,65.573921,143.189667,189.974808,0.083446,142.934418,135.349625,192.379944,0.972820,65.569458,143.187714,189.976990,0.986624,138.938553,150.159515,40.948944,0.942307,178.682739,146.606110,93.402939,0.982176,126.962898,72.310478,183.748795,0.959123,-42.779892,159.677917,108.279892,0.950480,-25.977322,142.687759,45.087143,0.885512,-8.409597,112.223434,182.567917,0.978496,-17.137058,150.452438,190.586975,0.972666,-11.078590,305.786713,-100.084435,54.590240,324.237305,-115.175026,14.979591,286.772156,-128.370453,20.258183,315.832336,-110.190262,9.024253,353.943359,-70.169304,60.376476,226.737473,1.596717,,,,,,,,,,,,,142.925064,135.244720,192.352982,65.577560,143.185852,190.029846,138.755341,150.287231,41.007103,178.688126,146.676620,93.393883,126.876610,72.237968,183.630341,-42.792614,159.870773,108.323280,-25.706350,142.320557,45.048904,-8.427344,112.300499,182.534103,-17.112196,150.530823,190.659027
285,4.750000,-0.344080,0.370712,-0.809721,-0.297546,60.511028,225.266342,2.882667,0.766617,-10.517087,305.827850,-99.825081,0.854427,55.527374,324.032776,-114.319092,0.834864,14.993343,286.232330,-127.516594,0.909296,19.679268,315.257263,-109.915413,0.753804,9.071860,353.780701,-69.752731,0.891050,60.511864,225.265823,2.882841,0.729419,-0.010878,-0.002087,0.001452,-0.999938,65.716408,142.584900,191.351746,0.051334,143.068695,134.610672,193.571472,0.991792,65.711945,142.582932,191.353897,0.990034,138.879837,150.866714,42.294102,0.961810,178.693085,146.756912,94.654991,0.990041,126.993164,71.679642,184.363785,0.991809,-42.728931,160.006256,109.972527,0.996077,-26.040710,143.593979,46.597034,0.987644,-8.322575,111.797394,183.756424,0.975747,-16.982950,149.960907,192.151337,0.983688,-10.829782,305.437897,-99.526398,54.939354,323.756042,-114.437263,15.228723,286.393250,-127.740952,20.576992,315.382813,-109.530540,9.293437,353.474609,-69.535599,60.075588,226.054596,2.283745,,,,,,,,,,,,,143.072281,134.578156,193.574341,65.724480,142.610153,191.380203,138.740646,150.855118,42.355900,178.729904,146.772171,94.653938,126.964363,71.693390,184.371094,-42.736187,160.013016,109.960358,-26.010590,143.583160,46.559349,-8.270889,111.739365,183.698349,-16.942331,150.010849,192.161880
286,4.766667,-0.342226,0.373069,-0.809334,-0.297790,60.163830,224.274124,3.598124,0.752297,-10.164883,305.382660,-99.160378,0.854427,56.001900,323.388885,-113.341377,0.834864,15.384100,285.773132,-126.806381,0.909296,20.105135,314.730988,-109.104416,0.753804,9.477954,353.178986,-68.874718,0.891050,60.164665,224.273605,3.598300,0.729419,-0.015357,-0.002453,0.001712,-0.999878,65.881363,141.981339,192.930374,0.042692,143.230972,133.946747,195.022400,0.991792,65.876900,141.979355,192.932510,0.990034,138.941650,151.559464,43.899788,0.961810,178.790482,146.959793,96.192841,0.990041,127.115204,71.109207,185.263062,0.991809,-42.613365,160.188156,111.789238,0.996077,-25.979624,144.335434,48.257156,0.987644,-8.179516,111.302139,185.113373,0.975747,-16.813442,149.393478,193.856064,0.983688,-10.523481,305.025513,-98.891182,55.418045,323.102997,-113.458145,15.648095,285.919495,-127.019760,20.987555,314.835938,-108.715607,9.696895,352.888916,-68.645599,59.762192,225.043076,3.007325,,,,,,,,,,,,,143.234192,133.954559,195.017426,65.879501,141.981979,192.981613,138.820038,151.483063,43.933193,178.816330,146.968536,96.172531,127.135384,71.153625,185.309875,-42.619049,160.187927,111.782181,-25.944721,144.409042,48.245838,-8.145787,111.244263,185.011383,-16.806616,149.390808,193.872482
287,4.783333,-0.340408,0.377050,-0.808091,-0.298235,59.736744,222.731232,4.260279,0.724971,-9.715438,304.841522,-98.298592,0.856687,56.608170,322.564240,-112.098999,0.834879,15.839145,285.255798,-125.956329,0.907585,20.646803,314.080750,-108.061768,0.757507,10.065656,352.346191,-67.646339,0.892596,59.737576,222.730713,4.260455,0.737403,-0.020231,-0.002888,0.002582,-0.999788,66.204536,141.331711,194.624207,0.051043,143.541733,133.142136,196.569092,0.997548,66.200073,141.329727,194.626328,0.987690,139.151581,152.234589,45.629189,0.963137,179.037857,147.055862,97.839470,0.991499,127.307266,70.430931,186.212112,0.983097,-42.328789,160.517944,113.760834,0.997735,-25.778263,145.256287,50.062508,0.979437,-7.916816,110.859482,186.574387,0.969498,-16.476318,148.878799,195.695572,0.995503,-10.046459,304.473297,-98.007187,56.040882,322.326965,-112.225868,16.082371,285.375122,-126.153793,21.521845,314.181641,-107.649567,10.265326,352.087830,-67.467598,59.350266,223.437332,3.686513,,,,,,,,,,-27.664221,148.058701,47.152985,143.553421,133.119904,196.570679,66.209618,141.368423,194.680786,139.026917,152.199387,45.682125,179.080826,147.072083,97.830688,127.291130,70.452293,186.231567,-42.315525,160.531433,113.749725,,,,-7.887244,110.798630,186.448654,-16.442562,148.907257,195.712646
288,4.800000,-0.337616,0.381791,-0.806662,-0.299245,59.197376,220.708160,5.156525,0.747760,-9.033780,304.011292,-97.259949,0.856371,57.502689,321.301270,-110.576164,0.843034,16.522598,284.402405,-124.899605,0.916187,21.454084,313.074280,-106.794128,0.756871,10.944310,351.163452,-66.193947,0.906940,59.198204,220.707626,5.156702,0.752672,-0.025229,-0.003359,0.003751,-0.999669,66.708755,140.680252,196.385620,0.052979,144.028275,132.290436,198.173035,0.993712,66.704292,140.678238,196.387741,0.983130,139.539185,152.900940,47.435837,0.965016,179.462906,147.107132,99.552780,0.988309,127.636459,69.724106,187.205734,0.991726,-41.856125,160.928070,115.824081,0.994516,-25.402308,146.265152,51.960258,0.000000,-7.491723,110.463768,188.104080,0.964304,-15.953042,148.409958,197.613113,0.988166,-9.338789,303.654327,-96.984512,56.931610,321.043640,-110.676369,16.748465,284.528442,-125.110435,22.318237,313.150787,-106.369377,11.138144,350.890167,-66.010147,58.807526,221.482773,4.546757,,,,,,,,,,-27.301956,149.137054,49.020000,144.041229,132.284988,198.190094,66.712570,140.696274,196.435776,139.413910,152.867813,47.481712,179.495422,147.097977,99.532234,127.649742,69.759895,187.252426,-41.850521,160.967056,115.831230,,,,-7.462173,110.371964,187.915329,-15.929910,148.456757,197.657562
289,4.816667,-0.337486,0.375646,-0.808679,-0.301716,59.755341,220.261749,6.760366,0.911358,-8.991286,302.120392,-96.472878,0.862188,57.469124,319.315765,-110.282295,0.837931,16.480133,282.180023,-123.953346,0.910385,21.446571,311.094604,-106.247757,0.758219,11.049319,349.703430,-66.112152,0.882367,59.756168,220.261215,6.760548,0.606350,-0.029898,-0.003896,0.005228,-0.999532,67.289055,139.987183,198.093643,0.059824,144.585312,131.352768,199.715408,0.989186,67.284584,139.985168,198.095734,0.979265,139.991364,153.382889,49.182281,0.963649,179.955093,146.984894,101.197800,0.988781,127.996086,68.940239,188.183151,0.982275,-41.304008,161.306763,117.847137,0.993298,-24.964012,147.192215,53.830727,0.000000,-7.009722,110.068573,189.614182,0.944459,-15.348084,147.949158,199.486526,0.977637,-9.345784,301.759277,-96.254242,56.922684,318.967468,-110.301430,16.687002,282.325378,-124.207420,22.327179,311.156403,-105.852715,11.275225,349.375885,-65.860992,59.237717,221.492767,5.927563,,,,,,,,,,-26.918076,150.103165,50.885815,144.605911,131.315933,199.724899,67.303940,140.024048,198.166397,139.852951,153.378418,49.226631,179.987030,146.959198,101.179520,127.997742,68.986656,188.236710,-41.305462,161.324936,117.827477,,,,-6.965302,109.960228,189.425385,-15.326190,148.021027,199.535065
290,4.833333,-0.334850,0.368067,-0.812432,-0.303901,59.229084,220.429626,8.053325,0.794553,-9.607859,300.273224,-96.686852,0.855985,56.828690,317.339661,-110.768318,0.834402,15.917133,279.885345,-123.786636,0.912177,20.819090,309.125610,-106.605713,0.760220,10.325887,348.436615,-67.183022,0.893249,59.229916,220.429108,8.053516,0.706675,-0.033913,-0.004498,0.006777,-0.999392,67.729568,139.519165,199.702606,0.041385,145.000641,130.633331,201.157059,0.992093,67.725098,139.517151,199.704697,0.992676,140.287979,153.885849,50.811619,0.971856,180.296265,146.946899,102.723404,0.983429,128.203812,68.366966,189.145157,0.995901,-40.896492,161.817871,119.767517,0.988001,-24.679855,148.167557,55.619209,0.000000,-6.672032,109.899246,191.077393,0.000000,-14.880694,147.724884,201.264069,0.991813,-9.938429,299.882813,-96.422005,56.234653,317.055725,-110.840912,16.160154,280.002625,-124.011566,21.687057,309.232941,-106.211990,10.561815,348.175354,-66.941360,58.797810,221.279556,7.370397,,,,-4.851572,106.567558,194.461227,,,,-26.545019,150.904724,52.612541,145.003967,130.602753,201.164444,67.742455,139.500565,199.721466,140.181549,153.866898,50.842930,180.349243,146.986572,102.719604,128.206100,68.372200,189.160522,-40.888622,161.828217,119.721313,,,,,,,-14.858003,147.735657,201.243073
291,4.850000,-0.334335,0.372122,-0.811068,-0.303175,58.884235,218.924393,8.229285,0.840742,-9.426844,299.767914,-96.087296,0.870069,57.097107,316.759918,-109.842369,0.833752,16.121641,279.520721,-123.270241,0.914725,21.053146,308.613129,-105.848488,0.758651,10.551949,347.645752,-66.152275,0.887071,58.885063,218.923874,8.229474,0.664814,-0.039050,-0.004865,0.007294,-0.999199,68.036720,138.812164,201.497879,0.039948,145.299316,129.830338,202.806351,0.990484,68.032249,138.810135,201.499954,0.991794,140.506821,154.632217,52.711220,0.974635,180.543823,147.117752,104.520668,0.984991,128.428009,67.708496,190.166870,0.987624,-40.621162,162.046036,121.872948,0.985258,-24.463631,149.038803,57.576283,0.000000,-6.402277,109.360977,192.621170,0.000000,-14.563695,147.088547,203.201935,0.991794,-9.795356,299.439117,-95.925385,56.536308,316.402954,-109.825356,16.326971,279.651001,-123.509453,21.919340,308.669067,-105.425919,10.780500,347.356232,-65.891533,58.483360,219.947571,7.462502,,,,-4.576778,105.934731,196.022659,,,,-26.337891,151.885452,54.560566,145.297363,129.793365,202.815201,68.040375,138.796860,201.528870,140.407486,154.618530,52.726650,180.599442,147.134369,104.505402,128.456787,67.736343,190.195984,-40.613892,162.086700,121.830879,,,,,,,-14.562214,147.067276,203.176956
292,4.866667,-0.332426,0.376167,-0.809758,-0.303782,58.629921,217.241974,9.227909,0.881874,-8.760884,299.108551,-94.889168,0.870506,57.919735,315.788391,-108.262482,0.833701,16.782879,278.872955,-122.085190,0.918710,21.811783,307.831360,-104.469032,0.755988,11.372529,346.688110,-64.584404,0.890787,58.630745,217.241440,9.228099,0.629232,-0.044989,-0.005052,0.008109,-0.998942,68.330032,137.974442,203.424911,0.048140,145.577927,128.848526,204.598541,0.987103,68.325554,137.972382,203.426956,0.989440,140.775558,155.440475,54.810524,0.972214,180.817657,147.243851,106.512474,0.982509,128.598175,66.909599,191.227798,0.983249,-40.316029,162.334641,124.121147,0.986061,-24.202354,150.065475,59.668571,0.000000,-6.161265,108.755333,194.225830,0.000000,-14.255792,146.368073,205.257156,0.994032,-9.145651,298.790100,-94.751945,57.377193,315.406525,-108.214294,16.971352,279.001434,-122.316925,22.690987,307.863708,-104.046387,11.583919,346.406219,-64.326164,58.229210,218.392853,8.383989,,,,-4.349366,105.311478,197.752106,,,,-26.107615,152.926804,56.666409,145.590820,128.799438,204.589310,68.335602,137.954849,203.464050,140.667847,155.451477,54.835598,180.885971,147.230255,106.505829,128.608719,66.970734,191.253098,-40.314503,162.355133,124.069321,,,,,,,-14.251443,146.355652,205.237244
293,4.883333,-0.331091,0.379172,-0.808987,-0.303558,58.538177,215.651535,10.400012,0.938160,-8.217960,298.224579,-93.568016,0.870506,58.562435,314.760162,-106.618744,0.833701,17.362062,278.039642,-120.767624,0.918710,22.416384,306.897644,-102.994759,0.755988,11.952095,345.595703,-62.962627,0.890787,58.538994,215.651001,10.400202,0.629232,-0.050776,-0.004685,0.009174,-0.998657,68.555969,137.192642,205.404938,0.043512,145.782501,127.881676,206.528137,0.987103,68.551491,137.190567,205.406967,0.989440,141.150177,156.215439,57.054432,0.972214,181.135635,147.332031,108.686729,0.982509,128.675232,66.139557,192.429459,0.983249,-39.976963,162.710693,126.310661,0.986061,-23.842804,151.152161,61.731995,0.000000,-5.993143,108.247948,195.815094,0.000000,-14.012352,145.748459,207.275116,0.994032,-8.619893,297.912292,-93.433167,58.042847,314.368896,-106.544235,17.544140,278.156219,-121.017265,23.278795,306.913055,-102.547272,12.154583,345.329071,-62.737865,58.124779,216.969482,9.457827,,,,-4.254451,104.747070,199.459152,,,,-25.708490,154.074783,58.724224,145.791580,127.860489,206.547974,68.559288,137.172668,205.439102,141.049423,156.205917,57.056190,181.199799,147.346390,108.677681,128.685516,66.156960,192.449554,-39.977104,162.747513,126.254288,,,,,,,-14.002767,145.728409,207.266846
294,4.900000,-0.330653,0.379855,-0.808905,-0.303398,58.592941,214.425949,11.637754,0.943866,-7.991914,297.141907,-92.326462,0.868369,58.813446,313.652222,-105.281052,0.836334,17.608892,276.969635,-119.515915,0.917430,22.658602,305.806854,-101.708000,0.757076,12.168859,344.470642,-61.649433,0.899193,58.593761,214.425415,11.637946,0.581816,-0.056707,-0.003775,0.011404,-0.998319,68.691772,136.313522,207.307159,0.044896,145.872620,126.633255,208.448975,0.992398,68.687279,136.311462,207.309158,0.990598,141.628494,156.755539,59.313820,0.974697,181.483566,147.076920,110.904015,0.983407,128.505905,65.142036,193.591370,0.992873,-39.586067,163.267197,128.339523,0.983167,-23.393869,152.399506,63.655495,0.000000,-5.973049,107.829079,197.250626,0.000000,-13.839424,145.227966,209.140640,0.994071,-8.406192,296.894226,-92.264999,58.295425,313.235168,-105.194710,17.768076,277.073517,-119.791496,23.516317,305.793213,-101.274628,12.362563,344.170288,-61.368946,58.230877,215.862625,10.722160,,,,-4.273560,104.262260,201.065933,,,,,,,145.871933,126.611084,208.461487,68.705971,136.300491,207.348785,141.538376,156.760849,59.330296,181.556671,147.069763,110.884499,128.502487,65.174660,193.602203,-39.590611,163.286270,128.294617,,,,,,,-13.832574,145.211273,209.125763
295,4.916667,-0.328815,0.380917,-0.808937,-0.303981,58.215641,212.833496,12.739725,1.072622,-7.786356,295.769928,-91.420349,0.878357,59.109653,312.080719,-104.158081,0.832344,17.840185,275.525513,-118.531830,0.916309,22.920027,304.343994,-100.702156,0.759729,12.419149,343.031708,-60.669624,0.886421,58.216461,212.832962,12.739918,0.564401,-0.061576,-0.003604,0.012850,-0.998013,68.985283,135.574829,208.939606,0.043626,146.136917,125.656235,210.008011,0.993632,68.980782,135.572754,208.941574,0.988710,142.026352,157.242401,61.172291,0.977067,181.837234,146.944092,112.676514,0.980999,128.593491,64.364212,194.547272,0.991367,-39.188931,163.615860,130.208954,0.987747,-23.009434,153.331161,65.426498,0.000000,-5.760148,107.410118,198.585770,0.000000,-13.519846,144.714447,210.837463,0.994153,-8.176983,295.504059,-91.310394,58.566692,311.714142,-104.082855,18.024385,275.578064,-118.735435,23.764931,304.357208,-100.274612,12.584212,342.837646,-60.516994,57.751656,214.532379,11.545420,,,,-4.155403,103.816956,202.567734,,,,-24.884615,156.067810,62.398479,146.144379,125.608086,210.003937,68.987518,135.539536,208.993591,141.928787,157.268402,61.183239,181.894928,146.929276,112.662270,128.601410,64.418144,194.573105,-39.180676,163.622650,130.135239,,,,,,,-13.510250,144.723831,210.840622
296,4.933333,-0.328131,0.377453,-0.810244,-0.305556,58.373413,212.065521,14.098816,1.085408,-7.768653,294.160797,-90.637161,0.878718,59.110104,310.368225,-103.595428,0.835146,17.821680,273.698639,-117.619072,0.930113,22.925209,302.659729,-100.028839,0.763247,12.477689,341.668579,-60.295097,0.925754,58.374233,212.064987,14.099012,0.467853,-0.065779,-0.003080,0.013569,-0.997737,69.113556,134.949768,210.425201,0.207841,146.248703,124.903534,211.491623,0.987777,69.109047,134.947693,210.427155,0.984480,142.345612,157.745636,62.922390,0.974611,182.085602,146.953461,114.380241,0.984688,128.627808,63.770725,195.497772,0.984918,-38.933346,163.818268,131.818878,0.981379,-22.700428,154.053375,66.969391,0.000000,-5.663872,106.988403,199.756104,0.000000,-13.379425,144.200378,212.312714,0.996552,-8.212969,293.918610,-90.581352,58.576904,309.990784,-103.534271,17.997740,273.774536,-117.849770,23.743664,302.668823,-99.625511,12.642972,341.448151,-60.146812,57.998657,214.055664,12.997150,,,,,,,,,,-24.546585,156.823349,64.068748,146.388504,124.881958,211.493530,69.242287,134.806152,210.512283,142.263733,157.733185,62.927963,182.196030,146.963730,114.339005,128.871033,63.818626,195.564590,-38.906910,163.677917,131.884003,,,,-6.389849,107.483162,199.465607,-13.262691,143.989349,212.404678
297,4.950000,-0.326496,0.373939,-0.811996,-0.306975,58.342785,211.567902,15.320919,1.089228,-7.725470,292.732880,-90.183899,0.875470,59.163376,308.813538,-103.247696,0.830630,17.877300,272.026245,-116.966743,0.924140,22.975191,301.142761,-99.633362,0.769458,12.510769,340.507172,-60.256325,0.928193,58.343605,211.567368,15.321121,0.414681,-0.070338,-0.002699,0.014430,-0.997415,69.129662,134.270782,211.867081,0.236173,146.245743,124.075760,212.900482,0.960426,69.125153,134.268707,211.869003,0.944704,142.517303,158.278793,64.634171,0.977751,182.197800,146.945801,116.021629,0.965234,128.527176,63.123367,196.336136,0.946526,-38.803913,164.050522,133.445236,0.939472,-22.538208,154.848267,68.521706,0.000000,-5.689703,106.543182,200.886414,0.728885,-13.347983,143.652954,213.776138,0.935846,-8.138665,292.463593,-90.114075,58.626522,308.407593,-103.170357,18.021849,272.138641,-117.208702,23.810875,301.172546,-99.244598,12.653837,340.294006,-60.127533,57.991745,213.605881,14.224648,,,,,,,,,,-24.424965,157.403229,65.581779,146.391983,124.015999,212.910049,69.274307,134.145340,211.976044,142.434799,158.309921,64.646248,182.332169,146.944275,115.985931,128.738556,63.141277,196.363464,-38.769455,163.812317,133.471573,,,,-6.514825,107.198807,200.630707,-13.213848,143.448914,213.855072
298,4.966667,-0.324403,0.373052,-0.812835,-0.308048,58.298908,210.773788,16.466066,1.109455,-7.315136,291.655853,-89.538269,0.875313,59.642872,307.535614,-102.492905,0.829136,18.311020,270.784271,-116.170273,0.920757,23.428507,299.959473,-98.941757,0.770613,12.949318,339.506317,-59.751869,0.937460,58.299725,210.773239,16.466272,0.387853,-0.074226,-0.002258,0.013836,-0.997143,68.999313,133.653870,213.285263,0.283997,146.125412,123.535217,214.322449,0.960445,68.994804,133.651749,213.287170,0.941434,142.518021,158.887405,66.322906,0.984765,182.155930,147.197998,117.663368,0.965439,128.491562,62.694332,197.265045,0.942668,-38.882957,163.925491,134.981247,0.948754,-22.537716,155.246704,70.005638,0.000000,-5.777739,105.931007,202.008423,0.643036,-13.490580,142.930939,215.178375,0.925706,-7.743154,291.407288,-89.476929,59.091351,307.136475,-102.432976,18.474237,270.877411,-116.425529,24.254110,299.985168,-98.542290,13.081244,339.326935,-59.637871,57.998421,212.941650,15.369534,,,,,,,,,,-24.324202,157.872711,67.097786,146.274841,123.489517,214.347183,69.133942,133.493668,213.389786,142.459793,158.870834,66.315750,182.290710,147.206024,117.633774,128.717331,62.682964,197.303558,-38.824032,163.731766,135.013214,,,,-6.825298,106.849060,201.694489,-13.366633,142.670319,215.249359
