Format Version,1.23,Take Name,ear2ear2_shake_006,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-13 01.34.53.776 PM,Total Frames in Take,479,Total Exported Frames,479,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
192,3.200000,-3.509479,-10.248559,-24.128195,138.485458,158.768860,74.576462,0.109964,184.531723,162.155151,140.297028,0.869363,248.025543,108.518616,67.655190,0.921677,215.874115,108.074409,9.983473,0.802054,84.110062,197.640839,121.202759,0.868060,131.703232,173.347565,139.704224,0.967691,42.462444,195.360214,53.696609,0.896803,62.691143,166.285309,-10.504066,0.790453,69.762337,29.285547,-80.937225,112.493805,237.779114,19.370594,0.110007,45.998634,341.531830,-72.455894,0.940581,35.093494,360.843842,-20.040419,0.936853,110.827911,368.260010,-66.597153,0.952072,59.110058,361.480103,-45.052460,0.975902,74.829544,376.300629,-19.260473,0.948606,112.498520,237.772949,19.373386,0.000000,184.777100,162.610260,140.372650,248.054245,108.809441,67.542282,215.672180,107.316391,10.090893,83.934944,197.175079,121.378685,131.713913,173.440384,139.614944,42.250412,195.015533,53.778111,62.999992,167.026016,-10.745983,,,,45.835327,341.399841,-72.344551,35.162666,361.021851,-20.205734,110.879181,368.441162,-66.561058,59.120304,361.429840,-45.134064,74.862106,376.123718,-19.160950,,,
193,3.216667,-3.545786,-10.381417,-23.884905,137.532074,158.891556,74.358864,0.106234,183.427780,162.567764,140.169067,0.869284,247.301788,109.104736,67.732933,0.918962,215.271469,108.441727,9.995959,0.796623,82.893654,197.593353,120.818947,0.864502,130.552872,173.531357,139.452118,0.964141,41.395412,195.039291,53.230644,0.899145,61.881519,165.962738,-10.887623,0.787563,70.704239,29.242758,-80.982338,112.128448,238.213776,19.145880,0.122317,45.695179,343.489258,-70.976494,0.937651,34.828411,361.967438,-18.253342,0.936858,110.551758,370.059448,-64.715416,0.954543,58.835892,362.982788,-43.261578,0.979815,74.579239,377.372681,-17.241310,0.948693,112.133163,238.207565,19.148571,0.000000,183.663712,163.028030,140.245743,247.332458,109.406586,67.618797,215.051498,107.667419,10.113693,82.709175,197.117599,121.001663,130.573532,173.621185,139.342224,41.203243,194.693192,53.308319,62.195560,166.716675,-11.122202,,,,45.518940,343.339813,-70.882683,34.912243,362.129395,-18.428087,110.605049,370.228912,-64.676598,58.835499,362.962402,-43.339699,74.618729,377.211182,-17.120987,,,
194,3.233333,-3.525146,-10.532369,-23.572607,136.352615,158.988846,74.234467,0.098349,182.075836,162.959000,140.147598,0.874781,246.410019,109.803841,67.892349,0.920929,214.516754,108.928291,10.082386,0.802825,81.394966,197.417755,120.544296,0.866989,129.143082,173.630478,139.302200,0.962474,40.067055,194.592865,52.862480,0.896589,60.860573,165.589767,-11.190057,0.787828,71.443039,29.005116,-80.993889,111.552200,238.690964,19.095871,0.113671,45.646267,345.374908,-69.748299,0.939423,34.789516,363.220215,-16.805536,0.938765,110.600311,371.603973,-63.072906,0.954697,58.830952,364.459686,-41.771049,0.978174,74.599998,378.452667,-15.550602,0.943994,111.556877,238.684677,19.098488,0.000000,182.305710,163.401199,140.197617,246.429504,110.102356,67.789665,214.295502,108.180977,10.203291,81.210060,196.953110,120.725952,129.156036,173.733719,139.194000,39.908020,194.223999,52.961208,61.169506,166.341248,-11.435225,,,,45.481358,345.216339,-69.668480,34.845722,363.398834,-16.963453,110.652107,371.776337,-63.051895,58.844772,364.436646,-41.854118,74.643059,378.283356,-15.410360,,,
195,3.250000,-3.486000,-10.686121,-23.269379,135.116531,159.086060,74.166008,0.090351,180.662079,163.319855,140.185654,0.872289,245.450439,110.489479,68.098228,0.924326,213.698959,109.426643,10.213428,0.806957,79.844658,197.233231,120.334610,0.868121,127.675087,173.707397,139.212189,0.965617,38.692394,194.167725,52.556297,0.899157,59.792118,165.258179,-11.438377,0.795972,72.200874,28.481842,-81.106117,110.754860,238.997711,18.939695,0.118529,45.946995,347.367584,-68.663116,0.937078,35.187534,364.660858,-15.517678,0.941064,111.131172,372.912750,-61.590500,0.950528,59.271126,365.985107,-40.438145,0.980650,75.134903,379.509033,-14.029413,0.946196,110.759483,238.991364,18.942242,0.000000,180.896835,163.769119,140.248978,245.487549,110.772171,67.996574,213.472061,108.699837,10.341990,79.676208,196.760178,120.496223,127.698540,173.803940,139.117096,38.510689,193.817291,52.639305,60.075672,165.984436,-11.679612,,,,45.768085,347.212921,-68.577003,35.235275,364.832062,-15.672537,111.219398,373.089233,-61.575108,59.275303,365.961517,-40.511749,75.173592,379.339600,-13.902468,,,
196,3.266667,-3.466174,-10.798159,-22.962315,134.039688,159.168060,74.064690,0.092124,179.453857,163.689407,140.155716,0.872289,244.642899,111.161278,68.208801,0.924326,212.992218,109.890259,10.273017,0.806957,78.488243,197.047531,120.117996,0.868121,126.413483,173.791367,139.089020,0.965617,37.463875,193.716934,52.274708,0.899157,58.823219,164.879745,-11.666454,0.795972,72.992233,27.819370,-81.211205,109.914146,239.158951,18.724426,0.119961,46.531662,349.392822,-67.586044,0.937078,35.866119,366.120117,-14.240902,0.941064,111.991188,374.091217,-60.063042,0.950528,60.012905,367.488831,-39.097733,0.980650,75.978630,380.486267,-12.486849,0.946196,109.918686,239.152542,18.726898,0.000000,179.667633,164.144028,140.206848,244.674454,111.444115,68.089951,212.763611,109.157974,10.395636,78.317665,196.594696,120.301697,126.432854,173.879501,139.000259,37.267670,193.369156,52.376663,59.157951,165.595642,-11.921348,,,,46.352520,349.259399,-67.498039,35.944042,366.286316,-14.395680,112.060753,374.255951,-60.029377,60.023964,367.447205,-39.179157,75.999184,380.330383,-12.372392,,,
197,3.283333,-3.469523,-10.885243,-22.746733,133.201218,159.234009,73.925674,0.091952,178.512329,163.977509,140.071823,0.873758,243.992599,111.641304,68.249596,0.922896,212.421997,110.206383,10.273978,0.805780,77.447395,196.938309,119.878036,0.870603,125.435577,173.878036,138.928818,0.968354,36.523796,193.400803,51.984379,0.896971,58.074772,164.595749,-11.906929,0.792406,73.790398,27.144556,-81.332237,109.082672,239.268295,18.586315,0.125172,47.148861,351.352509,-66.382401,0.939980,36.593796,367.512817,-12.840882,0.939977,112.883072,375.175171,-58.442062,0.954507,60.795975,368.917419,-37.641781,0.976971,76.870239,381.379456,-10.840799,0.951377,109.087135,239.261780,18.588711,0.000000,178.729660,164.415207,140.117859,244.022690,111.943520,68.128220,212.192337,109.467781,10.402076,77.255005,196.493378,120.064613,125.459152,173.963333,138.817978,36.337166,193.065628,52.084713,58.413349,165.291061,-12.136405,,,,46.951347,351.238708,-66.299316,36.692062,367.660858,-13.013801,112.940933,375.329010,-58.387821,60.815399,368.854980,-37.706963,76.892075,381.253937,-10.740148,,,
198,3.300000,-3.491113,-10.955839,-22.587564,132.610947,159.317276,73.751472,0.086637,177.838135,164.247162,139.941452,0.877290,243.541016,112.029640,68.236229,0.918230,212.036346,110.454109,10.228388,0.803998,76.702942,196.906845,119.610420,0.870149,124.735123,173.998108,138.733063,0.964538,35.861774,193.193649,51.676514,0.900867,57.561310,164.391418,-12.165785,0.798328,74.690842,26.568022,-81.544495,108.415474,239.304214,18.426840,0.117161,47.639751,353.219513,-64.927605,0.939345,37.276344,368.737030,-11.158992,0.938018,113.625366,376.231598,-56.687954,0.956718,61.482758,370.233673,-35.950359,0.976917,77.698029,382.147400,-8.985482,0.959412,108.419868,239.297623,18.429140,0.000000,178.052383,164.681229,139.994553,243.586502,112.328918,68.114479,211.791901,109.714386,10.368357,76.509171,196.459824,119.796684,124.770020,174.088394,138.623230,35.678135,192.841888,51.774227,57.893276,165.116516,-12.414730,,,,47.460167,353.098450,-64.853020,37.359612,368.895660,-11.288204,113.700409,376.384766,-56.645344,61.491058,370.184235,-36.045807,77.710831,382.006287,-8.878231,,,
199,3.316667,-3.537774,-11.031327,-22.496475,132.219589,159.382813,73.552315,0.088676,177.357834,164.460724,139.791809,0.878256,243.233597,112.270943,68.225136,0.918430,211.802368,110.579010,10.180749,0.802115,76.194168,196.931870,119.301033,0.869598,124.240440,174.123260,138.507813,0.963402,35.442055,193.075882,51.321613,0.897835,57.266624,164.237991,-12.461938,0.791140,75.689461,26.161709,-81.820900,108.037216,239.312271,18.211880,0.123327,47.980312,354.968323,-63.244873,0.942739,37.864990,369.743439,-9.220481,0.944778,114.166275,377.326904,-54.814770,0.956051,62.025375,371.426819,-34.044777,0.973046,78.397316,382.797516,-6.940465,0.955573,108.041565,239.305618,18.214067,0.000000,177.571426,164.902161,139.842911,243.266937,112.567375,68.106552,211.575592,109.838501,10.322873,76.015236,196.476425,119.475845,124.278557,174.209244,138.401764,35.242287,192.727112,51.416965,57.591610,164.969421,-12.704212,,,,47.797737,354.831512,-63.179508,37.948116,369.906433,-9.369940,114.241798,377.482330,-54.777241,62.025723,371.398407,-34.109146,78.420967,382.644287,-6.829530,,,
200,3.333333,-3.580996,-11.118962,-22.437654,131.936905,159.429489,73.368874,0.086664,176.972473,164.620087,139.669479,0.876735,243.010345,112.434860,68.249046,0.919749,211.666016,110.653137,10.160364,0.803154,75.803291,196.960312,118.999771,0.870096,123.846436,174.222900,138.298538,0.964563,35.155052,192.994812,50.964489,0.896730,57.104721,164.120346,-12.759559,0.790941,76.784645,25.911583,-82.130165,107.841301,239.313797,17.956547,0.126233,48.117634,356.638733,-61.329567,0.940671,38.278618,370.560699,-7.028255,0.940938,114.454033,378.497650,-52.772575,0.955793,62.357590,372.530151,-31.910524,0.982411,78.889145,383.357178,-4.680775,0.952342,107.845612,239.307083,17.958609,0.000000,177.189682,165.062286,139.708984,243.060898,112.736084,68.130013,211.441025,109.895599,10.302194,75.604103,196.503815,119.183723,123.875458,174.309586,138.197189,34.968090,192.653366,51.064339,57.423645,164.855743,-13.007854,,,,47.919842,356.518097,-61.266998,38.375912,370.730591,-7.183237,114.525215,378.655029,-52.722343,62.374714,372.463745,-31.966820,78.901314,383.217041,-4.582237,,,
201,3.350000,-3.621492,-11.209961,-22.401333,131.710922,159.474838,73.259399,0.088533,176.640167,164.752869,139.625214,0.876438,242.825928,112.556084,68.350273,0.918047,211.572769,110.703606,10.214702,0.799282,75.479813,197.002991,118.772301,0.867263,123.509407,174.316223,138.164200,0.965878,34.939690,192.951782,50.677582,0.899530,57.008633,164.040329,-12.988456,0.790212,77.793472,25.680157,-82.345741,107.670174,239.306564,17.929987,0.130536,48.310741,358.160522,-59.326328,0.940005,38.666500,371.259033,-4.785720,0.937579,114.769417,379.570221,-50.584236,0.955034,62.695221,373.513336,-29.692389,0.977814,79.342262,383.826721,-2.333905,0.957065,107.674461,239.299789,17.931929,0.000000,176.851288,165.190063,139.659851,242.869720,112.856079,68.246239,211.363754,109.947533,10.336572,75.293060,196.552139,118.947716,123.531815,174.408676,138.070602,34.751213,192.598969,50.780060,57.320457,164.782166,-13.229108,,,,48.108307,358.041595,-59.243999,38.758152,371.420105,-4.955484,114.848175,379.724365,-50.538090,62.712208,373.457245,-29.756216,79.357246,383.686554,-2.228866,,,
202,3.366667,-3.598134,-11.309532,-22.346603,131.449066,159.462616,73.233688,0.103094,176.261551,164.772827,139.675858,0.878315,242.621124,112.661011,68.500404,0.919868,211.467361,110.788795,10.312147,0.801540,75.102623,196.921936,118.660583,0.870358,123.123337,174.281036,138.127930,0.966638,34.680882,192.843521,50.497135,0.896770,56.886642,163.969254,-13.138212,0.790019,78.791527,25.274271,-82.682259,107.351944,239.230301,17.953928,0.119095,48.665016,359.692871,-57.298687,0.937793,39.327980,372.053436,-2.532866,0.937169,115.325523,380.438538,-48.492592,0.955215,63.281864,374.486877,-27.494696,0.978339,80.112251,384.258026,-0.049509,0.956045,107.356186,239.223465,17.955753,0.000000,176.477356,165.261185,139.725159,242.649902,112.973068,68.424019,211.259399,110.030998,10.463897,74.901688,196.519699,118.844658,123.200905,174.245667,137.928955,34.471931,192.502151,50.604057,57.185871,164.714386,-13.357529,,,,48.453739,359.572296,-57.234688,39.408684,372.223694,-2.675753,115.410141,380.598328,-48.432816,63.307323,374.418121,-27.564531,80.132706,384.117310,0.039386,,,
203,3.383333,-3.559394,-11.420382,-22.279078,131.093613,159.441803,73.323357,0.100633,175.775711,164.779495,139.851028,0.866382,242.333801,112.783920,68.776039,0.921106,211.290634,110.897934,10.529139,0.802440,74.615150,196.809097,118.661987,0.877435,122.628403,174.220718,138.208542,0.944021,34.325390,192.709549,50.421722,0.896678,56.686157,163.891922,-13.185009,0.793376,79.614296,24.704842,-82.928253,106.974449,239.243057,18.217352,0.122051,49.413525,361.249359,-55.400234,0.936821,40.310623,373.018494,-0.464976,0.941578,116.304825,381.183167,-46.469894,0.953802,64.241394,375.514038,-25.442827,0.972220,81.225456,384.762909,2.088532,0.958555,106.978622,239.236160,18.219084,0.000000,175.979156,165.268555,139.922409,242.366165,113.086090,68.690979,211.066788,110.156570,10.686463,74.421364,196.394135,118.836914,122.719872,174.199219,138.005280,34.122601,192.366455,50.531109,56.982376,164.629349,-13.412058,,,,49.200809,361.124420,-55.345375,40.421101,373.178802,-0.594225,116.375641,381.330841,-46.384300,64.250343,375.468597,-25.543844,81.247894,384.625366,2.178328,,,
204,3.400000,-3.522424,-11.531218,-22.171673,130.630203,159.437225,73.393066,0.106303,175.180847,164.843933,140.003311,0.870415,241.969406,112.997910,69.035332,0.916937,211.035873,111.067276,10.731593,0.800753,73.996574,196.681732,118.639084,0.877622,122.018272,174.181793,138.266754,0.942922,33.838974,192.522232,50.324593,0.897371,56.371525,163.765747,-13.249181,0.795812,80.407043,23.906151,-83.233536,106.494041,239.291138,18.446617,0.121129,50.550888,362.972382,-53.606518,0.938556,41.745834,374.231476,1.483992,0.940343,117.745964,381.824951,-44.608875,0.954421,65.653458,376.669434,-23.521700,0.974595,82.833321,385.348511,4.073646,0.959248,106.498116,239.284149,18.448257,0.000000,175.393921,165.312790,140.062012,241.994156,113.320068,68.957916,210.820267,110.316750,10.891023,73.811668,196.269424,118.827309,122.101295,174.164948,138.054764,33.626453,192.184937,50.422573,56.665615,164.496353,-13.465550,,,,50.342163,362.854126,-53.553085,41.850010,374.392578,1.342017,117.807602,381.971405,-44.519531,65.656548,376.613678,-23.606588,82.873322,385.214752,4.157797,,,
205,3.416667,-3.496882,-11.635640,-22.042156,130.092651,159.468979,73.387283,0.098051,174.518402,164.979538,140.072372,0.868554,241.546570,113.288284,69.217461,0.918383,210.715790,111.285461,10.861732,0.801549,73.296593,196.582169,118.537514,0.878612,121.337296,174.193924,138.246231,0.947711,33.263809,192.329010,50.155556,0.900144,55.970074,163.624527,-13.379916,0.799119,81.310173,22.963747,-83.641006,106.074699,239.353714,18.402908,0.126693,52.012070,364.905426,-51.827763,0.939011,43.607948,375.599457,3.437661,0.939370,119.556190,382.477783,-42.852551,0.954746,67.461052,377.948669,-21.628529,0.973998,84.890938,385.971588,6.008558,0.956399,106.078659,239.346634,18.404444,0.000000,174.712021,165.463806,140.139038,241.585419,113.598793,69.124428,210.508148,110.535179,11.016935,73.096428,196.175568,118.711784,121.425484,174.171448,138.057922,33.076359,191.992126,50.260029,56.244961,164.346939,-13.599507,,,,51.808868,364.788330,-51.760586,43.717159,375.765686,3.298905,119.633713,382.623901,-42.779030,67.461159,377.901337,-21.721148,84.907372,385.823578,6.099350,,,
206,3.433333,-3.505223,-11.723372,-21.902220,129.525223,159.514435,73.251694,0.104691,173.844925,165.177765,139.994553,0.866440,241.098999,113.607773,69.265480,0.922836,210.354034,111.491211,10.868534,0.805013,72.574898,196.515396,118.299599,0.879846,120.643677,174.258972,138.089035,0.940556,32.647408,192.119263,49.865139,0.896010,55.512665,163.430664,-13.620466,0.796465,82.254852,21.865705,-84.056808,105.491104,239.420319,18.226213,0.131114,53.680202,366.977203,-50.061546,0.932984,45.699188,377.075043,5.378477,0.939295,121.594788,383.076996,-41.119549,0.953577,69.499901,379.293793,-19.749317,0.971313,87.190277,386.587311,7.924341,0.961181,105.494926,239.413162,18.227634,0.000000,174.058090,165.662750,140.063431,241.127808,113.907433,69.197319,210.139725,110.755753,11.015121,72.372414,196.120880,118.484932,120.733696,174.228912,137.871017,32.451717,191.769180,49.975471,55.794594,164.160156,-13.846663,,,,53.441147,366.875671,-49.995205,45.808041,377.227905,5.224374,121.684486,383.218109,-41.038784,69.524788,379.223694,-19.836695,87.205872,386.465057,8.018760,,,
207,3.450000,-3.533177,-11.792281,-21.748327,128.944382,159.577728,73.081390,0.098572,173.179169,165.429657,139.864288,0.873492,240.645691,113.968277,69.258537,0.917658,209.967316,111.708374,10.831937,0.801985,71.847603,196.471390,118.031799,0.880887,119.955635,174.365280,137.894150,0.946555,32.003342,191.896759,49.560535,0.897072,55.011951,163.204376,-13.871543,0.798563,83.096550,20.946709,-84.457947,105.314095,239.732117,18.098825,0.137915,55.354584,368.958710,-48.405952,0.934673,47.783463,378.513031,7.187685,0.937848,123.567520,383.811310,-39.577030,0.953233,71.509308,380.639374,-18.018784,0.974510,89.438812,387.298889,9.660816,0.958121,105.317802,239.724854,18.100143,0.000000,173.382385,165.889618,139.920853,240.689346,114.284775,69.178513,209.760269,110.959778,10.987145,71.652466,196.080841,118.222565,120.043121,174.349625,137.699722,31.800333,191.549026,49.646423,55.283474,163.932053,-14.085973,,,,55.127567,368.852417,-48.332119,47.901459,378.670105,7.035363,123.667046,383.951141,-39.502697,71.510757,380.588257,-18.107002,89.446831,387.159363,9.753207,,,
208,3.466667,-3.549294,-11.852202,-21.579069,128.325485,159.642776,72.898438,0.099138,172.484940,165.684311,139.714294,0.871497,240.164139,114.359772,69.212585,0.917397,209.543198,111.957634,10.761529,0.800997,71.081177,196.407593,117.766739,0.879446,119.237000,174.461105,137.690262,0.943628,31.309940,191.654770,49.265163,0.898302,54.458038,162.974274,-14.121517,0.796686,83.792717,20.198952,-84.762741,105.365631,240.256989,18.036741,0.127034,56.936844,370.825409,-46.962406,0.937823,49.684307,379.907837,8.752655,0.939225,125.374313,384.662903,-38.222279,0.953300,73.351234,381.972900,-16.514208,0.971362,91.463036,388.103973,11.168816,0.957141,105.369247,240.249680,18.037971,0.000000,172.679703,166.157028,139.767319,240.202820,114.673615,69.116768,209.330551,111.210098,10.933577,70.877266,196.013245,117.955032,119.315559,174.439529,137.479996,31.137833,191.301666,49.370895,54.736225,163.707855,-14.335642,,,,56.728317,370.723846,-46.872650,49.785664,380.074463,8.607532,125.466316,384.806671,-38.146378,73.350967,381.915710,-16.613462,91.478310,387.952393,11.247444,,,
209,3.483333,-3.561853,-11.896450,-21.375011,127.617775,159.710815,72.732483,0.101435,171.718445,165.971588,139.566971,0.871797,239.617432,114.819038,69.151634,0.917970,209.037674,112.253326,10.685980,0.802002,70.219231,196.316147,117.534065,0.881733,118.441048,174.558609,137.505112,0.947506,30.503117,191.357971,49.015076,0.897194,53.787468,162.699020,-14.331430,0.797130,84.255783,19.820288,-84.955139,105.935883,241.097198,18.071941,0.131577,58.252907,372.444336,-45.901550,0.932110,51.198490,381.189575,9.892851,0.939855,126.805367,385.748749,-37.235142,0.947359,74.817749,383.266815,-15.417583,0.964166,93.038589,389.080597,12.262344,0.957285,105.939445,241.089844,18.073112,0.000000,171.915970,166.441650,139.621841,239.649536,115.136734,69.076141,208.843613,111.500748,10.838380,70.029099,195.927658,117.725677,118.521194,174.537338,137.312210,30.327644,191.000687,49.118328,54.038490,163.434128,-14.566140,,,,58.012917,372.352966,-45.813206,51.271069,381.367798,9.748429,126.936852,385.903992,-37.180672,74.843353,383.164215,-15.514298,93.048889,388.941132,12.360531,,,
210,3.500000,-3.552769,-11.944687,-21.114838,126.692505,159.774780,72.583847,0.120093,170.726791,166.285385,139.438232,0.884325,238.894440,115.383209,69.101082,0.912937,208.359634,112.634819,10.620240,0.805066,69.104958,196.157074,117.324509,0.890892,117.412567,174.631653,137.339676,0.942766,29.450291,190.967422,48.787079,0.891841,52.898853,162.363953,-14.523916,0.802738,84.440872,19.711597,-85.148132,106.845863,242.218765,18.286461,0.141435,59.262856,373.804047,-45.270748,0.932657,52.393219,382.447906,10.562508,0.941579,127.869858,386.939667,-36.780209,0.951954,75.941849,384.526245,-14.813570,0.964892,94.257446,390.241974,12.824180,0.960737,106.849419,242.211395,18.287605,0.000000,170.863434,166.727066,139.456528,238.908051,115.724220,69.031769,208.186508,111.889870,10.772091,69.013748,195.836914,117.606743,117.463562,174.588120,137.120789,29.257500,190.589478,48.871677,53.154713,163.067703,-14.772638,,,,59.021561,373.717529,-45.187954,52.500481,382.596558,10.417568,127.983986,387.073486,-36.702778,75.948853,384.449219,-14.930780,94.270195,390.123077,12.926014,,,
211,3.516667,-3.504120,-12.037453,-20.742245,125.449303,159.790451,72.481453,0.094446,169.358688,166.618179,139.386337,0.884325,237.939331,116.121658,69.158363,0.912937,207.494614,113.147285,10.641620,0.805066,67.573532,195.822891,117.133255,0.890892,115.994362,174.619415,137.218369,0.942766,28.037220,190.343506,48.550011,0.891841,51.747353,161.860306,-14.717780,0.802738,84.430779,19.624697,-85.345329,107.953392,243.460159,18.816366,0.140066,60.414677,375.047363,-44.769989,0.932657,53.732777,383.778107,11.072513,0.941579,129.071304,388.068970,-36.508221,0.951954,77.206879,385.779633,-14.378686,0.964892,95.617905,391.498688,13.194915,0.960737,107.956940,243.452805,18.817511,0.000000,169.541718,167.089645,139.410980,237.987305,116.453323,69.091965,207.294327,112.364822,10.793235,67.374657,195.436493,117.325966,116.066132,174.587494,137.014359,27.860678,190.001236,48.672527,52.020191,162.597504,-14.938874,,,,60.181091,374.951630,-44.679245,53.836296,383.946747,10.934881,129.197235,388.215820,-36.437439,77.206345,385.703979,-14.494676,95.622360,391.354950,13.286852,,,
212,3.533333,-3.417963,-12.175958,-20.339178,123.934608,159.798965,72.436905,0.096163,167.661316,166.932053,139.429520,0.873415,236.734497,116.920097,69.337616,0.914593,206.428329,113.734406,10.760106,0.794550,65.718529,195.423126,116.973763,0.881152,114.246635,174.558990,137.155121,0.945347,26.358686,189.669067,48.311554,0.898967,50.394291,161.355042,-14.909349,0.795856,84.483582,19.255760,-85.547050,108.750237,244.553772,19.148310,0.136318,61.927631,376.442596,-44.344479,0.932941,55.454506,385.231567,11.513489,0.939740,130.692276,389.003876,-36.270210,0.948501,78.873161,387.068970,-14.001073,0.965382,97.396172,392.670624,13.521572,0.957330,108.753738,244.546387,19.149446,0.000000,167.838104,167.412552,139.456482,236.769913,117.224129,69.262024,206.241776,112.993118,10.922296,65.527840,195.031967,117.173454,114.324600,174.531952,136.945847,26.186474,189.322067,48.427296,50.653603,162.077057,-15.129066,,,,61.701210,376.362610,-44.250168,55.566399,385.382904,11.367827,130.799423,389.137268,-36.193180,78.878975,386.989014,-14.111595,97.397537,392.546112,13.606400,,,
213,3.550000,-3.335371,-12.310780,-19.907543,122.367104,159.807846,72.375992,0.094400,165.910721,167.278122,139.451035,0.871825,235.490616,117.774368,69.499695,0.921180,205.321426,114.353111,10.864783,0.804645,63.800701,195.001724,116.795471,0.880302,112.444908,174.504547,137.073135,0.943761,24.616674,188.942886,48.058971,0.898923,48.984684,160.800217,-15.111163,0.800499,84.588676,18.665113,-85.726242,109.340065,245.527466,19.318369,0.136321,63.786453,377.955139,-43.975647,0.935505,57.515770,386.765564,11.902027,0.940501,132.695404,389.784027,-36.026516,0.953077,80.902496,388.377106,-13.657063,0.965875,99.537399,393.760376,13.833623,0.962344,109.343483,245.520035,19.319492,0.000000,166.082062,167.742905,139.480392,235.543839,118.085373,69.429878,205.162704,113.595978,11.037173,63.605793,194.600815,116.981415,112.544220,174.488632,136.861664,24.428627,188.594559,48.151958,49.202843,161.547821,-15.310841,,,,63.547916,377.874573,-43.872040,57.619949,386.935211,11.742517,132.805466,389.930725,-35.952435,80.926094,388.277008,-13.764163,99.538101,393.624481,13.922634,,,
214,3.566667,-3.271805,-12.426702,-19.468336,120.802994,159.836029,72.333786,0.084741,164.181915,167.671997,139.473785,0.875944,234.246765,118.661102,69.659576,0.919212,204.197708,114.980019,10.978736,0.801858,61.900539,194.607620,116.641342,0.879251,110.666634,174.491028,137.007156,0.941460,22.873007,188.215256,47.846050,0.898348,47.554390,160.225174,-15.270181,0.799006,84.622879,18.156853,-85.944122,110.036705,246.458008,19.570911,0.131372,65.524773,379.260406,-43.679005,0.931936,59.489429,388.161072,12.210281,0.936227,134.560974,390.461578,-35.927086,0.950554,82.819298,389.542938,-13.414143,0.962878,101.578606,394.771332,14.021756,0.959386,110.040070,246.450562,19.572029,0.000000,164.356720,168.109940,139.491974,234.314636,118.975082,69.577126,204.049286,114.210052,11.134331,61.736137,194.167725,116.803398,110.705750,174.548126,136.878891,22.712000,187.856949,47.931248,47.747452,160.988571,-15.481757,,,,65.293037,379.163116,-43.579037,59.592957,388.333405,12.060997,134.678085,390.609985,-35.852455,82.828163,389.478455,-13.518154,101.580788,394.612335,14.100351,,,
215,3.583333,-3.190825,-12.544554,-19.050589,119.311798,159.812271,72.318390,0.093008,162.521957,167.971924,139.528625,0.882030,233.054276,119.457451,69.838524,0.917091,203.129654,115.550201,11.108756,0.800144,60.086559,194.164444,116.522728,0.875803,108.962952,174.403824,136.972458,0.963560,21.219984,187.479553,47.664135,0.899512,46.207191,159.658554,-15.406519,0.796159,84.796585,17.765371,-86.208244,110.967453,247.247147,19.596283,0.133998,67.178635,380.469330,-43.274483,0.932378,61.416176,389.322479,12.651149,0.937397,136.322250,391.160187,-35.763077,0.949187,84.659637,390.577820,-13.058156,0.969324,103.558388,395.626373,14.315658,0.955657,110.970757,247.239670,19.597376,0.000000,162.692047,168.407501,139.569885,233.140656,119.770187,69.747215,202.990234,114.781860,11.280797,59.930504,193.714951,116.677261,108.997917,174.467529,136.827347,21.071653,187.130402,47.757202,46.359543,160.414001,-15.631136,,,,66.957359,380.380066,-43.180950,61.504005,389.499207,12.494414,136.447189,391.307587,-35.717094,84.665672,390.493866,-13.135713,103.560913,395.475220,14.410555,,,
