Format Version,1.23,Take Name,circum2_shake_005,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-13 01.33.37.530 PM,Total Frames in Take,579,Total Exported Frames,579,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
87,1.450000,-0.169800,-4.577288,-0.383576,75.452118,155.500015,108.657288,0.208330,123.222618,178.050278,169.158356,0.957111,194.485031,152.607132,88.787422,0.960202,159.095093,138.407532,34.881397,0.946332,15.530210,170.518784,161.812958,0.000000,70.548615,167.399155,174.494446,0.893466,-28.858952,150.692245,99.096802,0.953080,-5.857818,130.824997,32.369629,0.000000,125.656395,35.964832,-133.831314,56.005699,187.753998,157.214111,0.069004,-59.160011,285.634155,185.047211,0.972983,-30.876596,283.585571,234.394043,0.979261,-9.711567,329.480042,160.882339,0.973591,-31.283747,299.667236,203.669174,0.976802,-2.505578,310.472473,217.345444,0.983117,56.011219,187.749237,157.210266,0.000000,123.269020,178.117310,169.309296,194.508499,152.577713,88.942101,158.883713,138.444901,34.882900,,,,70.540749,167.329971,174.074036,-28.709450,150.686386,99.210114,,,,,,,,,,,,,-59.187874,285.548157,185.106415,-30.879040,283.658661,234.354858,-9.665690,329.513184,160.971542,-31.344921,299.676727,203.600052,-2.459913,310.442963,217.305405,,,
88,1.466667,-0.149696,-4.605985,-0.477549,75.727341,155.546188,108.754440,0.239350,123.503998,177.989243,169.290512,0.954722,194.765411,152.468430,88.943306,0.959250,159.379608,138.352631,35.012566,0.940451,15.803169,170.637222,161.887085,0.000000,70.809982,167.421616,174.594833,0.887065,-28.586582,150.913452,99.138969,0.940706,-5.584188,131.040802,32.413834,0.000000,125.525726,36.482819,-133.611038,55.193455,187.566910,157.212173,0.074084,-60.726524,284.806427,184.145020,0.973339,-32.817123,282.914093,233.710571,0.976535,-11.335432,328.926208,160.364441,0.974402,-33.074318,298.993683,202.982986,0.976958,-4.463833,309.958221,216.882492,0.983901,55.199032,187.562164,157.208359,0.000000,123.538986,178.070450,169.448563,194.776382,152.416855,89.097534,159.147903,138.407120,35.021709,,,,70.793602,167.346451,174.149689,-28.384418,150.904480,99.262672,,,,,,,,,,,,,-60.740841,284.727081,184.214813,-32.829121,282.991058,233.658157,-11.302623,328.952789,160.457733,-33.124660,299.002014,202.906235,-4.419977,309.925598,216.848480,,,
89,1.483333,-0.115582,-4.642810,-0.654393,76.290916,155.671524,108.821709,0.239056,124.096916,177.916489,169.407700,0.950374,195.331848,152.244415,89.085175,0.965569,159.937912,138.282990,35.119572,0.936385,16.378839,170.901947,161.928207,0.000000,71.367218,167.506485,174.668915,0.896669,-28.030478,151.367691,99.134666,0.940633,-5.045854,131.480682,32.407692,0.000000,125.436859,36.950039,-133.313141,54.213741,187.339859,157.137497,0.068368,-62.331245,284.047394,183.276779,0.973624,-34.817657,282.194702,233.064606,0.976726,-12.935556,328.412354,159.966522,0.978277,-34.893185,298.321411,202.360764,0.981735,-6.443184,309.384491,216.509277,0.986104,54.219368,187.335144,157.133728,0.000000,124.157333,178.004868,169.574860,195.313904,152.205276,89.215996,159.688370,138.325684,35.145096,,,,71.351418,167.424591,174.264084,-27.807608,151.357574,99.216011,,,,,,,,,,,,,-62.360180,283.967163,183.338882,-34.830368,282.266663,233.006943,-12.904418,328.440979,160.042435,-34.928223,298.328491,202.297043,-6.397643,309.357269,216.492737,,,
90,1.500000,-0.103182,-4.628520,-0.949360,77.306564,155.881516,108.898682,0.245214,125.240501,177.842499,169.487183,0.953588,196.323608,151.856064,89.131279,0.961766,160.845673,138.110611,35.165413,0.941815,17.486080,171.385574,162.029251,0.000000,72.459335,167.699890,174.754532,0.899404,-27.037836,152.119217,99.234100,0.932220,-4.171453,132.156754,32.489040,0.000000,125.454018,37.342903,-133.075348,53.160259,187.051651,156.877945,0.062801,-63.911163,283.258179,182.508560,0.982587,-36.723473,281.365845,232.473618,0.980856,-14.524639,327.869019,159.652634,0.980713,-36.653614,297.578613,201.815109,0.984474,-8.339420,308.705811,216.184128,0.990058,53.165928,187.046982,156.874207,0.000000,125.287292,177.934814,169.641296,196.286133,151.784958,89.261391,160.622894,138.177292,35.175064,,,,72.421677,167.629929,174.360062,-26.786720,152.101242,99.334709,,,,,,,,,,,,,-63.929073,283.212494,182.557968,-36.730785,281.412354,232.413223,-14.510222,327.866180,159.728363,-36.681286,297.578583,201.759506,-8.300866,308.708008,216.174759,,,
91,1.516667,-0.216737,-4.579447,-1.406863,78.820587,156.322983,109.134598,0.148230,126.978699,177.982651,169.653778,0.953588,197.785187,151.323624,89.273972,0.961766,162.153625,137.788910,35.356075,0.941815,19.170050,172.373901,162.293854,0.000000,74.122894,168.267670,174.978500,0.899404,-25.558546,153.378677,99.561569,0.932220,-2.907842,133.145523,32.824471,0.000000,125.474510,37.653397,-132.785233,52.162678,186.599991,156.531067,0.068391,-65.271889,282.474823,181.739746,0.982587,-38.401245,280.466614,231.871536,0.980856,-15.833325,327.266449,159.354660,0.980713,-38.168743,296.785065,201.269958,0.984474,-9.970646,307.921326,215.858566,0.990058,52.168381,186.595337,156.527344,0.000000,126.989082,177.851501,169.761795,197.716263,151.179291,89.304321,162.001221,137.931030,35.268822,,,,74.037781,168.539230,174.957703,-25.262442,153.240494,99.531250,,,,,,,,,,,,,-65.280983,282.410126,181.795166,-38.403538,280.515594,231.811920,-15.812857,327.263733,159.444458,-38.219986,296.818573,201.207779,-9.928521,307.906403,215.835403,,,
92,1.533333,-0.193288,-4.521966,-1.928706,80.650703,156.699310,109.284561,0.169342,129.061981,177.851929,169.781067,0.957442,199.545776,150.642273,89.302223,0.959301,163.740692,137.493011,35.403885,0.943519,21.199774,173.230896,162.520050,0.000000,76.125282,168.611343,175.146423,0.928665,-23.760073,154.713974,99.810081,0.917958,-1.358524,134.351791,33.028126,0.000000,125.510300,37.928368,-132.591324,51.382622,186.081802,155.972122,0.069095,-66.401642,281.612122,180.855225,0.978582,-39.775364,279.531494,231.114273,0.980707,-16.958557,326.580078,158.836655,0.976966,-39.429577,295.933136,200.558258,0.978182,-11.330567,307.096069,215.316681,0.987416,51.388355,186.077164,155.968414,0.000000,129.060730,177.730072,169.875854,199.432144,150.487701,89.305870,163.610886,137.640961,35.326050,,,,76.022591,168.878067,175.156662,-23.412636,154.575745,99.779236,,,,,,,,,,,,,-66.434204,281.539551,180.905121,-39.775185,279.567749,231.061615,-16.928841,326.575897,158.929733,-39.475143,295.971649,200.490799,-11.282331,307.098297,215.293686,,,
93,1.550000,-0.219465,-4.438307,-2.481465,82.608772,157.112488,109.378296,0.166429,131.307465,177.779907,169.811813,0.961402,201.411484,149.917709,89.224579,0.952032,165.404800,137.129944,35.373562,0.947086,23.395554,174.199234,162.703369,0.000000,78.291985,169.047516,175.250031,0.928504,-21.829649,156.134857,100.052231,0.906202,0.279769,135.578323,33.232487,0.000000,125.484657,38.153637,-132.472626,50.709488,185.368774,155.280823,0.075599,-67.378967,280.612823,179.817139,0.976530,-40.929695,278.550262,230.170273,0.984020,-17.958242,325.710358,158.014404,0.975547,-40.510590,294.978149,199.629272,0.977483,-12.490284,306.192017,214.498291,0.986631,50.715248,185.364151,155.277130,0.000000,131.297775,177.653870,169.930588,201.277740,149.728409,89.201332,165.354721,137.300308,35.277519,,,,78.186684,169.345993,175.260818,-21.530888,155.981400,100.041969,,,,,,,,,,,,,-67.392731,280.532349,179.879990,-40.934414,278.608948,230.109863,-17.933428,325.713409,158.118027,-40.562523,295.020538,199.555542,-12.444858,306.168549,214.466095,,,
94,1.566667,-0.299143,-4.341960,-2.999459,84.548233,157.546951,109.287010,0.154453,133.530655,177.815933,169.626083,0.956634,203.247879,149.266678,88.943855,0.941764,167.038864,136.767075,35.160938,0.949529,25.579311,175.204086,162.696884,0.000000,80.447578,169.565979,175.157272,0.920829,-19.909933,157.505173,100.132683,0.915994,1.903273,136.703812,33.291340,0.000000,125.423927,38.365448,-132.406540,50.079563,184.630585,154.528442,0.074811,-68.315514,279.589142,178.691071,0.974241,-42.006432,277.609589,229.120972,0.978915,-18.944368,324.801941,157.015106,0.973356,-41.540131,294.027954,198.575562,0.975080,-13.590754,305.316559,213.521332,0.984901,50.085339,184.625977,154.524765,0.000000,133.530716,177.673508,169.730789,203.087845,149.085876,88.903069,167.057983,136.933395,35.078289,,,,80.338173,169.871964,175.165512,-19.659676,157.356064,100.143135,,,,,,,,,,,,,-68.336327,279.508636,178.749115,-42.013264,277.665863,229.057571,-18.915571,324.805908,157.118729,-41.591110,294.060852,198.515091,-13.540691,305.303833,213.483429,,,
95,1.583333,-0.471513,-4.249174,-3.584698,86.396423,157.875763,109.275406,0.160405,135.677155,177.779007,169.493240,0.955809,204.973602,148.339966,88.768242,0.938784,168.555038,136.090088,35.069389,0.953322,27.694073,176.252686,162.736130,0.000000,82.521416,170.083191,175.124680,0.918736,-18.070944,158.878754,100.282013,0.927126,3.424630,137.706680,33.454166,0.000000,125.373367,38.625702,-132.195145,49.611153,183.943756,153.759247,0.070288,-69.095688,278.627777,177.464996,0.974656,-43.034286,276.629974,228.022583,0.978736,-19.709192,323.971252,156.099197,0.973094,-42.449154,293.092621,197.503052,0.978582,-14.597639,304.416595,212.603928,0.983985,49.616959,183.939163,153.755585,0.000000,135.704071,177.617065,169.620941,204.968384,148.328461,88.776833,168.304504,136.142395,35.037182,,,,82.452614,170.313965,175.100525,-17.773409,158.769196,100.202065,,,,,,,,,,,,,-69.113518,278.551605,177.518646,-43.030682,276.687988,227.961456,-19.676916,323.981567,156.185455,-42.511353,293.119690,197.452072,-14.553532,304.397369,212.576279,,,
96,1.600000,-0.611722,-4.196288,-3.975433,87.904053,158.260864,109.005707,0.143392,137.371231,177.944931,169.142639,0.948001,206.395737,147.877945,88.416130,0.996180,169.848175,135.772110,34.772308,0.935515,29.374466,177.140915,162.480515,0.000000,84.169228,170.622253,174.834335,0.939495,-16.561798,159.957825,100.099388,0.918253,4.731290,138.510101,33.294624,0.000000,125.363045,39.237888,-132.357193,49.436199,183.819092,153.020020,0.069369,-70.313004,277.358185,176.018082,0.976283,-44.455681,275.718689,226.693207,0.978913,-21.288048,323.151337,154.779114,0.976834,-43.900620,292.127258,196.143997,0.978785,-16.230228,303.758148,211.344284,0.986128,49.442066,183.814560,153.016403,0.000000,137.399002,177.737991,169.257996,206.416840,147.956085,88.413712,169.607437,135.756836,34.749634,,,,84.098854,170.846573,174.825821,-16.299618,159.877579,100.017624,,,,,,,,,,,,,-70.338669,277.300232,176.081436,-44.463459,275.775391,226.632538,-21.260778,323.162720,154.863434,-43.930481,292.116699,196.077774,-16.194349,303.758636,211.323669,,,
97,1.616667,-0.695720,-4.209552,-4.299804,89.014030,158.558640,108.708511,0.152264,138.573883,178.026505,168.839508,0.940365,207.451279,147.485580,88.165260,0.979756,170.851700,135.529755,34.523247,0.939428,30.576256,177.824921,162.145966,0.000000,85.329742,171.010147,174.523026,0.941189,-15.437968,160.835693,99.769188,0.928468,5.753316,139.197906,32.993370,0.000000,125.542770,39.656319,-132.296799,49.268456,183.784210,151.997986,0.065792,-71.103127,276.578674,174.762512,0.977599,-45.485222,274.886993,225.557404,0.979150,-22.226870,322.719971,153.938354,0.977662,-44.870846,291.414917,195.073730,0.981649,-17.339334,303.138794,210.453690,0.989653,49.274364,183.779724,151.994385,0.000000,138.611404,177.822906,168.957809,207.511459,147.631622,88.185547,170.588379,135.458893,34.495914,,,,85.251030,171.185883,174.478745,-15.193648,160.788361,99.702209,,,,,,,,,,,,,-71.123810,276.509949,174.816925,-45.497746,274.957489,225.505463,-22.210077,322.733978,154.031631,-44.888336,291.422302,195.008621,-17.305346,303.115570,210.422913,,,
98,1.633333,-0.819666,-4.306016,-4.479158,89.562637,158.788681,108.237656,0.143488,139.079025,178.219162,168.416550,0.940640,208.000153,147.309128,87.920456,0.954155,171.456100,135.363022,34.238441,0.932836,31.092972,178.339157,161.536819,0.000000,85.803673,171.378769,174.021576,0.955263,-14.866233,161.371979,99.113510,0.942298,6.372787,139.539566,32.416248,0.000000,125.530876,40.227638,-132.501007,49.341190,184.143890,151.126083,0.072963,-72.005447,275.821716,173.228668,0.972783,-46.554577,274.504700,224.118546,0.973457,-23.504625,322.383514,152.462738,0.976770,-45.991253,290.962189,193.595810,0.978837,-18.630009,302.990784,209.044159,0.988676,49.347160,184.139450,151.122513,0.000000,139.120514,178.026276,168.548630,208.063904,147.479614,87.942818,171.210571,135.264282,34.192169,,,,85.724426,171.532730,173.976410,-14.646630,161.339203,99.050476,,,,,,,,,,,,,-72.030182,275.747192,173.304062,-46.568233,274.588959,224.055435,-23.483078,322.411346,152.548737,-46.001072,290.958099,193.511826,-18.603218,302.957214,209.029816,,,
99,1.650000,-0.946278,-4.458636,-4.503936,89.506874,158.908813,107.730057,0.145869,138.870056,178.451111,167.998520,0.944743,207.993683,147.339188,87.754234,0.955467,171.588364,135.290390,34.000961,0.929866,30.902819,178.597931,160.830215,0.000000,85.577248,171.643555,173.476151,0.954941,-14.896252,161.512680,98.321465,0.945930,6.512180,139.526886,31.728827,0.000000,125.206306,40.561607,-132.330826,49.211117,184.469910,150.414017,0.065803,-72.563408,275.809906,171.539993,0.975381,-47.374401,274.770691,222.566391,0.979302,-24.114941,322.461121,150.852737,0.978465,-46.708134,291.115997,191.985550,0.981975,-19.469452,303.296600,207.531097,0.991972,49.217121,184.465485,150.410492,0.000000,138.917770,178.270859,168.117203,208.082611,147.488373,87.793915,171.318985,135.216110,33.976414,,,,85.502609,171.784622,173.392410,-14.688930,161.476959,98.271378,,,,,,,,,,,,,-72.606018,275.743408,171.598785,-47.374802,274.832153,222.510956,-24.080687,322.484100,150.928360,-46.729237,291.101898,191.918060,-19.439703,303.292847,207.519608,,,
100,1.666667,-1.063509,-4.646256,-4.537641,89.390915,159.034607,107.243347,0.144590,138.566315,178.671463,167.634476,0.941804,207.936508,147.362778,87.680016,0.954839,171.701508,135.225616,33.831635,0.924731,30.623291,178.860687,160.111252,0.000000,85.252197,171.902893,172.950592,0.949762,-14.979347,161.674515,97.486671,0.948850,6.635927,139.544327,31.008772,0.000000,124.664665,40.686539,-132.031326,49.061722,184.798355,149.701828,0.070826,-72.761147,276.321869,169.726425,0.974395,-47.802517,275.579529,220.871063,0.976572,-24.196878,322.824249,148.975693,0.975795,-46.990520,291.739227,190.195236,0.978416,-19.816004,304.000824,205.789276,0.987470,49.067738,184.793900,149.698364,0.000000,138.623627,178.481400,167.756042,208.033325,147.504410,87.736633,171.405731,135.169632,33.827118,,,,85.200455,172.052139,172.826370,-14.785940,161.629776,97.437202,,,,,,,,,,,,,-72.790688,276.247559,169.790436,-47.812962,275.657684,220.820404,-24.171997,322.853485,149.064590,-47.015400,291.729553,190.113113,-19.776270,303.977570,205.769470,,,
101,1.683333,-1.278810,-4.802909,-4.534425,89.465141,159.021057,106.918381,0.152577,138.473221,178.890717,167.369324,0.914162,208.065002,147.289581,87.723061,0.950687,171.978577,134.945663,33.821926,0.927214,30.551155,179.039032,159.550552,0.000000,85.145508,172.135971,172.565155,0.967604,-14.878363,161.612030,96.866730,0.893123,6.920866,139.234406,30.531883,0.899623,123.936996,40.811871,-131.762695,49.016499,185.084808,149.138977,0.065460,-72.869072,276.818329,167.772507,0.976408,-48.123898,276.564728,219.025513,0.978112,-24.208776,323.110046,146.777100,0.980414,-47.180622,292.427795,188.198959,0.981115,-20.068689,304.834412,203.787231,0.989806,49.022526,185.080322,149.135574,0.000000,138.546585,178.611435,167.555099,208.187027,147.424698,87.798973,171.717133,135.066971,33.780815,,,,85.112160,172.212830,172.466324,-14.626009,161.929001,96.730301,6.767919,138.863464,30.546606,,,,,,,,,,-72.901314,276.749054,167.827866,-48.128563,276.625458,218.962631,-24.194860,323.121155,146.853394,-47.193287,292.444977,188.126495,-20.033136,304.814819,203.790985,,,
102,1.700000,-1.336098,-4.995776,-4.679564,89.760201,159.159622,106.653557,0.153959,138.609650,178.957016,167.256439,0.907521,208.395996,147.123062,87.873566,0.943873,172.464096,134.824982,33.858814,0.925441,30.715626,179.363037,159.068115,0.000000,85.248070,172.336761,172.274948,0.967279,-14.541641,161.997803,96.242691,0.878512,7.429592,139.514694,30.000322,0.888958,123.193939,41.055656,-131.549942,49.230167,185.468323,148.638214,0.074848,-72.922104,277.146729,165.733246,0.971575,-48.417645,277.482849,217.101334,0.975832,-24.254925,323.312897,144.479004,0.974898,-47.360756,293.022278,186.114044,0.976801,-20.346857,305.647064,201.697372,0.986304,49.236217,185.463806,148.634903,0.000000,138.684647,178.656235,167.458298,208.516739,147.294250,87.954338,172.195541,134.940430,33.799751,,,,85.208710,172.387589,172.160934,-14.285408,162.378067,96.081810,7.285550,139.097687,30.051723,,,,,,,,,,-72.953606,277.060211,165.799988,-48.420200,277.558807,217.041611,-24.228283,323.339661,144.572037,-47.394627,293.038574,186.029190,-20.305470,305.614502,201.682266,,,
103,1.716667,-1.406530,-5.169975,-4.855358,90.167351,159.301743,106.384697,0.159885,138.886871,179.011734,167.120514,0.903759,208.824539,146.893524,87.985710,0.935284,173.024323,134.650665,33.871086,0.931726,31.020548,179.731506,158.595840,0.000000,85.490417,172.555405,171.979126,0.961323,-14.092647,162.440811,95.646378,0.874424,8.017391,139.828613,29.494211,0.884034,122.498322,41.283749,-131.446503,49.424953,185.811661,148.101715,0.064100,-73.020294,277.350708,163.789703,0.977540,-48.687214,278.313477,215.231262,0.974716,-24.402626,323.409027,142.190979,0.983180,-47.567829,293.515472,184.079224,0.983656,-20.638533,306.381012,199.612000,0.984663,49.431030,185.807129,148.098450,0.000000,138.962738,178.696777,167.328476,208.962463,147.095490,88.070564,172.773865,134.749924,33.826553,,,,85.452469,172.593552,171.834076,-13.830735,162.836304,95.481148,7.830151,139.408752,29.556170,,,,,,,,,,-73.028816,277.289825,163.855240,-48.724606,278.375916,215.161041,-24.406384,323.428802,142.255173,-47.574829,293.516937,184.014252,-20.581833,306.358246,199.617508,,,
104,1.733333,-1.449121,-5.323856,-5.155774,90.722588,159.453369,106.088905,0.145383,139.371902,178.928528,166.956604,0.923930,209.365570,146.428970,88.027275,0.990701,173.655197,134.356033,33.815189,0.923730,31.535145,180.201752,158.128067,0.000000,85.929436,172.748734,171.666504,0.970509,-13.489224,163.126663,95.056267,0.897416,8.690082,140.382904,28.972418,0.901932,122.074486,41.487942,-131.263626,49.428940,186.212326,147.206467,0.062539,-73.234627,277.619293,161.929428,0.979785,-49.105732,278.896332,213.460251,0.976648,-24.611837,323.647614,140.278244,0.985429,-47.890053,293.935425,182.232849,0.982784,-21.044262,306.929840,197.802902,0.983883,49.435036,186.207779,147.203262,0.000000,139.459900,178.755127,167.190643,209.337250,146.417099,88.006294,173.448532,134.579346,33.837498,,,,85.904999,172.806915,171.566849,-13.206568,163.405365,94.952301,8.578917,140.008041,28.940737,,,,,,,,,,-73.254921,277.558563,161.978790,-49.121059,278.955078,213.389267,-24.617531,323.656158,140.335617,-47.900806,293.950897,182.166626,-20.991947,306.907593,197.833313,,,
105,1.750000,-1.505851,-5.437599,-5.404144,91.428627,159.609039,105.945152,0.160795,140.032944,178.912445,166.903458,0.921486,210.052567,146.068420,88.139908,0.990042,174.404663,134.115936,33.860073,0.921204,32.221321,180.640121,157.848053,0.000000,86.554863,172.963272,171.504837,0.965357,-12.743242,163.720032,94.691879,0.879929,9.477265,140.843063,28.667875,0.891787,121.680466,41.937916,-131.124237,49.772598,186.818176,146.543671,0.067072,-73.491508,277.597351,160.087997,0.978026,-49.664639,279.282562,211.747467,0.973114,-25.008924,323.789124,138.470627,0.980905,-48.356503,294.164490,180.448578,0.981430,-21.674402,307.393799,196.101944,0.984063,49.778736,186.813675,146.540527,0.000000,140.092758,178.726257,167.149185,210.017761,146.065994,88.120697,174.195328,134.351532,33.863529,,,,86.513206,173.003662,171.378998,-12.409174,164.051651,94.596504,9.369135,140.424026,28.659075,,,,,,,,,,-73.509804,277.531647,160.143509,-49.688068,279.366333,211.684235,-25.012894,323.816193,138.541931,-48.362766,294.154968,180.375183,-21.622541,307.358093,196.111877,,,
106,1.766667,-1.548527,-5.510453,-5.671231,92.225258,159.765182,105.881943,0.140859,140.832932,178.863083,166.902252,0.921486,210.810303,145.673111,88.246269,0.990042,175.183441,133.868423,33.920280,0.921204,33.043125,181.084412,157.695938,0.000000,87.321655,173.161606,171.430801,0.965357,-11.910789,164.352371,94.482094,0.879929,10.296165,141.353317,28.495945,0.891787,121.318138,42.396202,-130.986496,49.977772,187.307358,145.882080,0.059769,-73.892944,277.419952,158.296265,0.978026,-50.371880,279.488220,210.081818,0.973114,-25.559925,323.795135,136.736755,0.980905,-48.972427,294.230560,178.720871,0.981430,-22.458366,307.690399,194.462952,0.984063,49.983955,187.302856,145.878983,0.000000,140.905594,178.670578,167.132309,210.794205,145.657761,88.243202,174.996155,134.113235,33.928024,,,,87.284920,173.212341,171.276489,-11.634544,164.659912,94.380539,10.187328,140.958038,28.517082,,,,,,,,,,-73.910980,277.360962,158.352829,-50.394012,279.543457,210.021088,-25.559244,323.812683,136.797577,-48.982952,294.234619,178.651505,-22.408230,307.672272,194.475616,,,
107,1.783333,-1.519199,-5.546937,-5.997543,93.256607,159.916351,105.985519,0.141265,141.923080,178.674728,167.064270,0.922842,211.774063,145.173157,88.428009,0.994388,176.124100,133.627457,34.061543,0.922916,34.154869,181.514771,157.775650,0.000000,88.376892,173.270889,171.544708,0.958368,-10.842808,165.103912,94.508781,0.893578,11.286050,142.049591,28.515682,0.897366,121.041298,42.846638,-130.843857,50.103786,187.885544,145.103287,0.058125,-74.352829,277.318268,156.535095,0.979081,-51.136833,279.684662,208.445374,0.978746,-26.167128,323.904633,135.101395,0.984170,-49.645397,294.336609,177.046356,0.982433,-23.298744,307.998901,192.894775,0.986301,50.110016,187.881073,145.100250,0.000000,141.986771,178.489014,167.302887,211.750977,145.158127,88.408218,175.942398,133.862839,34.069515,,,,88.357208,173.330399,171.430145,-10.569610,165.403992,94.420227,11.173649,141.655334,28.492004,,,,,,,,,,-74.360092,277.248322,156.600464,-51.175446,279.754883,208.400314,-26.154768,323.946198,135.183990,-49.653622,294.331726,176.992996,-23.256849,307.962006,192.845093,,,
108,1.800000,-1.503008,-5.523994,-6.376074,94.580841,160.036530,106.294495,0.153172,143.383438,178.417847,167.379257,0.922744,212.994720,144.529526,88.696198,0.991519,177.257324,133.268845,34.327335,0.925637,35.634190,181.975922,158.118042,0.000000,89.803841,173.362549,171.867050,0.967354,-9.484731,165.919922,94.846458,0.896160,12.477085,142.781189,28.827108,0.897337,120.682434,43.265545,-130.710098,50.280659,188.370102,144.374222,0.060192,-74.714119,277.180084,154.739456,0.975991,-51.782898,279.913727,206.758163,0.977017,-26.668779,323.926331,133.338760,0.976679,-50.206333,294.427216,175.299011,0.986448,-24.016872,308.305542,191.220154,0.981314,50.286926,188.365646,144.371231,0.000000,143.442963,178.210861,167.606750,212.958344,144.530975,88.682480,177.071030,133.506577,34.340576,,,,89.751732,173.413910,171.699097,-9.180530,166.241653,94.780830,12.388315,142.375900,28.833717,,,,,,,,,,-74.720810,277.120605,154.809250,-51.816608,279.960815,206.694214,-26.666264,323.943115,133.414917,-50.213299,294.440674,175.235901,-23.971886,308.287323,191.201248,,,
109,1.816667,-1.445994,-5.485076,-6.846932,96.141365,160.188187,106.624237,0.135067,145.121140,178.059891,167.718430,0.921681,214.416077,143.742813,88.941994,0.990271,178.562515,132.872437,34.570171,0.924420,37.400402,182.517303,158.514832,0.000000,91.503975,173.435806,172.222702,0.954198,-7.877759,166.944550,95.236221,0.888097,13.863243,143.744522,29.165327,0.896264,120.411880,43.499687,-130.583466,50.377975,188.712402,143.348862,0.060570,-74.891075,277.216217,152.997009,0.977017,-52.147690,280.178406,205.085602,0.978433,-26.898165,324.023712,131.612610,0.980493,-50.501282,294.595367,173.585724,0.983771,-24.404678,308.595428,189.552628,0.986980,50.384266,188.707962,143.345901,0.000000,145.178497,177.847687,167.954651,214.411133,143.725845,88.922661,178.391632,133.147339,34.559219,,,,91.459763,173.476944,172.105637,-7.587859,167.311508,95.083229,13.736008,143.290680,29.229477,,,,,,,,,,-74.906013,277.156403,153.052582,-52.184669,280.252441,205.026367,-26.908329,324.050049,131.686020,-50.489464,294.584015,173.519989,-24.354479,308.566284,189.548630,,,
110,1.833333,-1.447839,-5.403385,-7.343415,97.921211,160.366364,106.884201,0.125895,147.127457,177.764694,167.933044,0.919329,216.027695,142.911545,89.045853,0.993451,180.015900,132.395264,34.708977,0.919030,39.438335,183.162003,158.863388,0.000000,93.477715,173.601471,172.498596,0.967069,-6.049149,168.032211,95.627457,0.876990,15.410564,144.697342,29.512108,0.881078,120.135490,43.640614,-130.475266,50.632763,188.991364,142.272995,0.065379,-74.785751,277.348267,151.306152,0.979256,-52.172962,280.526520,203.438843,0.974551,-26.808125,324.149200,129.873108,0.980334,-50.470818,294.834869,171.892441,0.983065,-24.433043,308.928589,187.873001,0.985455,50.639069,188.986923,142.270081,0.000000,147.190796,177.528152,168.173416,216.020615,142.898010,89.029175,179.865509,132.673401,34.683628,,,,93.428810,173.664276,172.383759,-5.776224,168.400589,95.467293,15.280746,144.238083,29.588774,,,,,,,,,,-74.804893,277.278931,151.374054,-52.207844,280.607056,203.380081,-26.807228,324.186646,129.954285,-50.464146,294.821808,171.816589,-24.386715,308.893219,187.858688,,,
