Format Version,1.23,Take Name,circum2_noshake_004,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-13 01.33.13.190 PM,Total Frames in Take,595,Total Exported Frames,595,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
106,1.766667,-0.237857,-2.948050,0.077051,77.056793,155.156754,109.998169,0.123814,126.348732,178.194046,169.078659,0.938299,195.495392,153.167465,86.752579,0.970927,158.699936,138.590393,33.898643,0.937263,18.554152,169.799072,164.813919,0.894079,73.934151,167.137115,175.929077,0.909605,-27.442574,149.508057,103.418640,0.000000,-6.192222,129.701111,36.095665,0.000000,128.544724,43.667168,-133.777771,11.943489,180.688477,122.391174,0.050896,-114.993576,264.332733,144.951416,0.975630,-90.625496,262.530334,196.353821,0.977173,-68.847626,314.364136,127.091896,0.974549,-90.356613,280.150482,166.483063,0.978723,-64.086525,293.129608,183.017944,0.984382,11.949781,180.684525,122.387581,0.000000,126.498505,178.156357,169.263443,195.520248,153.066025,86.786041,158.466599,138.669556,33.882725,18.614925,169.515015,164.510315,73.932045,167.481201,176.030304,,,,,,,,,,-115.033401,264.261078,145.001831,-90.682945,262.644531,196.345261,-68.834785,314.436798,127.178177,-90.301498,280.067139,166.411713,-64.057220,293.097809,182.960999
107,1.783333,-0.250370,-2.943620,0.085081,77.059135,155.151672,109.994049,0.126905,126.352448,178.209167,169.065491,0.939796,195.496201,153.173691,86.739677,0.972581,158.698654,138.579529,33.891911,0.938272,18.558722,169.798187,164.811066,0.894951,73.939957,167.146469,175.922470,0.910332,-27.439945,149.486908,103.423935,0.000000,-6.192080,129.667725,36.103779,0.000000,128.207870,44.069698,-133.532166,11.299379,180.158051,121.175453,0.063138,-116.086487,263.409943,142.630264,0.975932,-92.061668,261.844147,194.201736,0.967969,-69.999718,313.555176,124.937935,0.971616,-91.653061,279.378540,164.282150,0.969312,-65.542465,292.499939,180.956757,0.982132,11.305710,180.154114,121.171913,0.000000,126.506287,178.171478,169.257355,195.521500,153.080002,86.777496,158.460175,138.652298,33.870300,18.619556,169.517960,164.503098,73.938393,167.485336,176.022324,,,,,,,,,,-116.125237,263.324554,142.692612,-92.107124,261.928131,194.172104,-69.976936,313.608307,125.026123,-91.643921,279.338959,164.197205,-65.490021,292.487640,180.920700
108,1.800000,-0.230655,-2.946277,0.077150,77.068733,155.150131,110.010803,0.120671,126.362442,178.180084,169.092651,0.937805,195.506607,153.163971,86.761299,0.973964,158.709534,138.593460,33.906677,0.937434,18.567774,169.785477,164.830200,0.894797,73.948105,167.122208,175.943283,0.911682,-27.430817,149.502121,103.433800,0.000000,-6.182529,129.703644,36.107681,0.000000,127.876511,44.402206,-133.273560,10.625898,179.542130,119.914268,0.070458,-117.102516,262.520447,140.369095,0.971850,-93.390144,261.152222,192.090576,0.975003,-71.037209,312.738007,122.826706,0.973638,-92.843292,278.608948,162.127823,0.976463,-66.869156,291.841553,178.927170,0.983797,10.632260,179.538193,119.910782,0.000000,126.513062,178.148499,169.275604,195.530518,153.063171,86.800186,158.468491,138.673233,33.895226,18.623583,169.505569,164.521393,73.958755,167.454712,176.041718,,,,,,,,,,-117.108589,262.446381,140.431900,-93.411354,261.277588,192.078247,-71.028839,312.809235,122.886711,-92.803040,278.594482,162.055161,-66.890533,291.733429,178.889282
109,1.816667,-0.244632,-2.945757,0.087815,77.059662,155.151962,109.992371,0.118312,126.349670,178.206055,169.067886,0.940741,195.497681,153.181931,86.742203,0.975660,158.702789,138.591171,33.891647,0.939627,18.556520,169.790329,164.808640,0.896998,73.937462,167.140182,175.921860,0.911736,-27.438910,149.482849,103.417839,0.000000,-6.187588,129.671280,36.096527,0.000000,127.595451,44.717716,-133.120316,10.119192,179.022232,118.672340,0.060434,-117.970894,261.653290,138.252502,0.972637,-94.507072,260.517151,190.092804,0.976865,-71.980476,311.964630,120.782333,0.971032,-93.869476,277.884949,160.080200,0.974911,-68.019905,291.251251,176.965637,0.980912,10.125584,179.018326,118.668900,0.000000,126.495552,178.159073,169.248718,195.517700,153.093536,86.777763,158.472549,138.662598,33.877224,18.616781,169.515457,164.507706,73.941521,167.479065,176.020798,,,,,,,,,,-118.003098,261.580597,138.327667,-94.556999,260.592041,190.071182,-71.946838,312.025879,120.874763,-93.855354,277.823517,160.002136,-67.985344,291.249359,176.897598
110,1.833333,-0.245342,-2.947533,0.075379,77.063721,155.159805,109.969009,0.122634,126.356842,178.203278,169.046097,0.939917,195.502075,153.164078,86.722618,0.972571,158.705704,138.581238,33.870892,0.935331,18.561989,169.810913,164.783417,0.894251,73.942017,167.148788,175.898407,0.911146,-27.435892,149.513321,103.391151,0.000000,-6.186701,129.697052,36.070534,0.000000,127.228821,45.130981,-132.922485,9.649813,178.564011,117.574753,0.058309,-118.910164,260.725800,136.017029,0.971523,-95.770477,259.894135,188.008606,0.968918,-73.023315,311.163025,118.637878,0.969736,-95.016350,277.145905,157.931854,0.975746,-69.330994,290.688599,174.926956,0.975816,9.656243,178.560104,117.571358,0.000000,126.505852,178.163849,169.230469,195.532730,153.067337,86.764320,158.459290,138.658661,33.856380,18.624895,169.527588,164.475647,73.945885,167.490906,175.994614,,,,,,,,,,-118.944328,260.631012,136.070221,-95.846115,259.992432,187.999252,-73.011826,311.238403,118.731934,-94.987488,277.092407,157.856277,-69.261551,290.663330,174.864578
111,1.850000,-0.241116,-2.944954,0.079043,77.056419,155.153336,109.987343,0.122027,126.350761,178.195786,169.063812,0.939612,195.493835,153.166779,86.735451,0.973759,158.695999,138.585327,33.884377,0.936257,18.556244,169.796860,164.805420,0.894587,73.936935,167.137466,175.917679,0.910638,-27.443089,149.500671,103.413803,0.000000,-6.195716,129.690491,36.090843,0.000000,126.800705,45.612545,-132.617416,9.106271,178.205307,116.577187,0.070130,-119.961983,259.858124,133.681320,0.971142,-97.238373,259.320557,185.859955,0.969638,-74.161270,310.436188,116.485062,0.966743,-96.318687,276.465179,155.726578,0.971100,-70.831482,290.184845,172.877365,0.975512,9.112745,178.201416,116.573860,0.000000,126.503197,178.151489,169.245865,195.520599,153.074570,86.777832,158.452713,138.660141,33.869225,18.617102,169.514954,164.497803,73.940117,167.481125,176.015991,,,,,,,,,,-119.994453,259.779694,133.759537,-97.309357,259.414948,185.831635,-74.137314,310.505859,116.595802,-96.285698,276.383331,155.651901,-70.784813,290.180817,172.791351
112,1.866667,-0.246514,-2.941756,0.054534,77.053352,155.199127,109.948410,0.124075,126.360718,178.224777,169.020554,0.944126,195.488647,153.160278,86.690269,0.977570,158.681717,138.590729,33.842228,0.940406,18.562407,169.871613,164.768570,0.900718,73.942551,167.189362,175.878082,0.918590,-27.448923,149.590637,103.380936,0.000000,-6.213650,129.766541,36.058247,0.000000,126.579086,46.025261,-132.365036,8.641735,177.906357,115.460426,0.067153,-120.859962,259.061340,131.632172,0.972334,-98.488014,258.649719,183.963669,0.971494,-75.143547,309.807648,114.709572,0.969827,-97.431992,275.776825,153.824829,0.971758,-72.115677,289.608856,171.137741,0.977063,8.648247,177.902512,115.457146,0.000000,126.487640,178.182571,169.199600,195.510742,153.081848,86.727837,158.452469,138.654465,33.828011,18.656208,169.614471,164.480835,73.928963,167.503326,175.963409,,,,,,,,,,-120.876373,258.990448,131.715546,-98.562714,258.733704,183.944504,-75.126831,309.876526,114.807266,-97.406029,275.707092,153.739838,-72.067184,289.596436,171.060852
113,1.883333,-0.240180,-2.940614,0.051473,77.050125,155.202393,109.956551,0.123029,126.359879,178.218704,169.030319,0.944126,195.484848,153.159836,86.695839,0.977570,158.676117,138.598251,33.846886,0.940406,18.561043,169.871796,164.779526,0.900718,73.941269,167.185318,175.887634,0.918590,-27.452587,149.600235,103.390495,0.000000,-6.219693,129.782623,36.065147,0.000000,126.191818,46.438610,-132.175644,8.099020,177.554337,114.430588,0.058080,-121.858269,258.200012,129.454620,0.972334,-99.805946,258.116364,181.923157,0.971494,-76.264648,309.075714,112.589287,0.969827,-98.641197,275.116516,151.716522,0.971758,-73.493134,289.136780,169.122940,0.977063,8.105569,177.550491,114.427368,0.000000,126.486794,178.175613,169.204941,195.512711,153.077637,86.738083,158.439407,138.665985,33.834072,18.653481,169.609314,164.489944,73.930794,167.505386,175.973206,,,,,,,,,,-121.894264,258.128174,129.519775,-99.875534,258.220917,181.905670,-76.244011,309.156281,112.689896,-98.588486,275.019318,151.659836,-73.460838,289.120697,169.031281
114,1.900000,-0.233664,-2.942453,0.054505,77.070015,155.192566,109.987679,0.119710,126.376671,178.204956,169.065582,0.944970,195.505585,153.158875,86.730515,0.975866,158.699310,138.601196,33.878757,0.938365,18.578403,169.852783,164.810425,0.899593,73.958412,167.167999,175.919983,0.917132,-27.432203,149.585602,103.417664,0.000000,-6.196112,129.776596,36.090805,0.000000,126.163841,46.753098,-131.981262,7.546850,177.319824,112.979080,0.059578,-122.731750,257.538879,127.495628,0.974134,-100.948135,257.418335,180.076218,0.968300,-77.208260,308.586731,110.964371,0.967368,-99.680809,274.481903,149.909485,0.968940,-74.665184,288.544220,167.472122,0.975376,7.553427,177.315994,112.975891,0.000000,126.502129,178.157501,169.239975,195.521271,153.078156,86.765709,158.478104,138.667343,33.866257,18.668282,169.592407,164.525146,73.948570,167.490402,176.008163,,,,,,,,,,-122.783897,257.445099,127.557846,-101.001106,257.509949,180.055664,-77.179596,308.658020,111.069138,-99.644928,274.425415,149.834366,-74.624725,288.531647,167.400894
115,1.916667,-0.244700,-2.940424,0.055035,77.069458,155.198975,109.959450,0.123808,126.377998,178.223206,169.031174,0.945000,195.504211,153.161865,86.698486,0.977640,158.696198,138.593658,33.850857,0.942194,18.579670,169.869247,164.781433,0.900864,73.960098,167.187119,175.889572,0.916403,-27.432919,149.589813,103.394234,0.000000,-6.199032,129.767975,36.070435,0.000000,125.977364,47.104076,-131.813202,7.038437,176.956390,111.646042,0.058704,-123.615707,256.699036,125.391869,0.968994,-102.106941,256.718658,178.085632,0.973049,-78.199120,307.900116,109.041397,0.967519,-100.746246,273.753601,147.906815,0.974852,-75.875977,287.929596,165.584106,0.979284,7.045044,176.952591,111.642891,0.000000,126.509232,178.172760,169.203751,195.529419,153.086288,86.740211,158.462006,138.657455,33.837208,18.669983,169.608124,164.489700,73.947525,167.510513,175.980652,,,,,,,,,,-123.668877,256.608551,125.444801,-102.171028,256.821167,178.067673,-78.179070,307.979980,109.138435,-100.702431,273.673523,147.838211,-75.822731,287.917847,165.520706
116,1.933333,-0.245623,-2.938876,0.060761,77.065842,155.197220,109.963142,0.123547,126.373726,178.227631,169.033020,0.944352,195.500198,153.171417,86.698967,0.977517,158.692169,138.598419,33.852631,0.939221,18.576075,169.862823,164.786423,0.899549,73.957085,167.186447,175.893097,0.915949,-27.436190,149.577484,103.400902,0.000000,-6.202161,129.756348,36.076935,0.000000,125.470177,47.623390,-131.450562,6.464474,176.561600,110.579910,0.050192,-124.689514,255.723236,122.844009,0.970615,-103.644745,256.067657,175.723679,0.969450,-79.379265,307.076324,106.676353,0.968183,-102.101456,272.982910,145.486359,0.971453,-77.456230,287.353607,163.320938,0.979097,6.471128,176.557816,110.576828,0.000000,126.507835,178.174362,169.201004,195.522919,153.101151,86.746086,158.459366,138.658875,33.835529,18.665697,169.605179,164.496765,73.943436,167.507202,175.984787,,,,,,,,,,-124.734276,255.664703,122.901115,-103.710907,256.165131,175.711884,-79.364555,307.154480,106.762474,-102.037079,272.869873,145.423203,-77.424522,287.349670,163.252838
117,1.950000,-0.228209,-2.941258,0.045452,77.087601,155.194702,110.003723,0.117112,126.399101,178.193192,169.083008,0.945305,195.522400,153.144714,86.743958,0.974967,158.712753,138.598312,33.891434,0.939697,18.599413,169.858490,164.829178,0.898040,73.979225,167.163818,175.937347,0.912657,-27.415648,149.604919,103.435249,0.000000,-6.184027,129.799500,36.105892,0.000000,125.603546,47.811924,-131.177917,5.418509,176.007324,108.568993,0.062499,-125.855179,254.990463,120.702759,0.982146,-105.049660,255.042435,173.678101,0.979944,-80.515038,306.473663,105.040565,0.978293,-103.383919,272.135529,143.547470,0.955462,-78.831413,286.421417,161.577011,0.985394,5.425180,176.003571,108.565926,0.000000,126.522301,178.144958,169.257248,195.543457,153.055557,86.784393,158.483200,138.670837,33.876316,18.681822,169.586548,164.536606,73.982117,167.500565,176.030365,,,,,,,,,,-125.853691,255.018951,120.768227,-105.089607,255.111816,173.683304,-80.525932,306.496887,105.123520,-103.327423,271.997925,143.449432,-78.838593,286.437927,161.521439
118,1.966667,-0.261099,-2.939890,0.056151,77.071350,155.211426,109.908447,0.123334,126.379997,178.253571,168.973068,0.945043,195.505951,153.169937,86.646957,0.977813,158.697708,138.585815,33.803844,0.941621,18.581785,169.896286,164.726776,0.901426,73.962372,167.218445,175.835129,0.917281,-27.430996,149.598328,103.345818,0.000000,-6.197356,129.757584,36.027519,0.000000,125.250374,48.632660,-130.904648,5.409025,175.857941,107.732903,0.063835,-126.758156,253.575684,118.227562,0.970308,-106.533089,253.967728,171.425812,0.965084,-81.757431,305.462555,102.922653,0.965818,-104.706711,270.999390,141.269714,0.970242,-80.493698,285.572296,159.527206,0.973523,5.415765,175.854248,107.729912,0.000000,126.505661,178.206726,169.147247,195.527222,153.092422,86.684608,158.473541,138.649185,33.787655,18.674507,169.638763,164.442963,73.946899,167.536987,175.923294,,,,,,,,,,-126.780716,253.489319,118.305908,-106.616158,254.078323,171.406464,-81.744781,305.555817,103.021843,-104.669960,270.914063,141.195297,-80.437737,285.540009,159.443283
119,1.983333,-0.214256,-2.943626,0.038319,77.083725,155.190811,109.997047,0.119248,126.395584,178.168411,169.084137,0.945092,195.519211,153.131927,86.741722,0.974893,158.709976,138.603317,33.884048,0.938324,18.595070,169.848160,164.823715,0.900292,73.974075,167.143829,175.933517,0.919750,-27.419926,149.615646,103.422806,0.000000,-6.187961,129.824432,36.089413,0.000000,124.997955,49.197308,-130.512726,4.854910,175.353729,106.434570,0.056560,-127.828270,252.339127,115.749504,0.971677,-108.103653,252.800552,169.134766,0.970507,-82.971390,304.483276,100.903549,0.969705,-106.088890,269.865326,139.009430,0.975360,-82.127731,284.556335,157.503036,0.978121,4.861698,175.350067,106.431641,0.000000,126.522797,178.135727,169.260193,195.545807,153.044159,86.782661,158.473892,138.674011,33.872940,18.679495,169.588333,164.533173,73.971947,167.453476,176.018127,,,,,,,,,,-127.870232,252.249069,115.803932,-108.173798,252.892944,169.113266,-82.959709,304.559448,100.997070,-106.045769,269.802002,138.947433,-82.070595,284.541504,157.438416
120,2.000000,-0.264489,-2.938186,0.062222,77.070778,155.209305,109.914513,0.118509,126.378777,178.260483,168.976151,0.944734,195.504868,153.178833,86.649567,0.979447,158.696594,138.587418,33.808514,0.942220,18.581316,169.891541,164.733658,0.900021,73.962524,167.220245,175.840530,0.913598,-27.431168,149.584747,103.355408,0.000000,-6.197482,129.741898,36.037743,0.000000,124.913750,49.657578,-130.285095,4.421465,174.717575,105.027428,0.063541,-128.712830,251.010834,113.567825,0.971617,-109.349831,251.489258,167.085159,0.972185,-84.024223,303.406189,99.103691,0.969248,-107.219986,268.611237,137.000198,0.970417,-83.458923,283.395203,155.676987,0.982281,4.428291,174.713959,105.024536,0.000000,126.498062,178.200607,169.152374,195.522507,153.107483,86.686417,158.474106,138.647156,33.789898,18.668194,169.631119,164.442856,73.961220,167.552170,175.936798,,,,,,,,,,-128.755051,250.931259,113.636932,-109.402184,251.583847,167.058884,-84.008957,303.473053,99.205795,-107.180275,268.541992,136.912842,-83.419136,283.382507,155.619720
121,2.016667,-0.252169,-2.940750,0.045438,77.085274,155.213257,109.924301,0.121181,126.397293,178.236435,168.993530,0.944734,195.519867,153.153503,86.664352,0.979447,158.709732,138.585007,33.818230,0.942220,18.597569,169.899979,164.744141,0.900021,73.977486,167.209946,175.852936,0.913598,-27.418024,149.620758,103.359085,0.000000,-6.187029,129.787170,36.037842,0.000000,124.443741,50.341537,-129.969620,4.147716,174.263474,104.205902,0.075533,-129.653091,249.546173,111.149246,0.971617,-110.815407,250.387253,164.849274,0.972185,-85.235199,302.231964,96.908035,0.969248,-108.526627,267.406494,134.717728,0.970417,-85.063972,282.449493,153.564178,0.982281,4.154598,174.259903,104.203087,0.000000,126.519905,178.187393,169.167984,195.549774,153.069138,86.709145,158.472290,138.654236,33.800159,18.684858,169.630493,164.451797,73.975136,167.543640,175.944077,,,,,,,,,,-129.666962,249.482452,111.234695,-110.902672,250.507416,164.827454,-85.234428,302.319916,97.020073,-108.473320,267.289856,134.639984,-85.016785,282.421753,153.466278
122,2.033333,-0.238116,-2.941708,0.052819,77.068268,155.198318,109.955956,0.123990,126.376358,178.213745,169.031464,0.945298,195.503494,153.159378,86.697426,0.974974,158.696106,138.598755,33.847244,0.938009,18.577787,169.864426,164.778351,0.898238,73.957878,167.178879,175.887405,0.913518,-27.434200,149.593933,103.387718,0.000000,-6.199561,129.779160,36.062084,0.000000,124.315018,50.851276,-129.649872,3.584236,173.769241,102.973763,0.075584,-130.668365,248.322510,109.006683,0.973127,-112.262505,249.152008,162.856430,0.962474,-86.421280,301.274048,95.226898,0.964390,-109.825592,266.246063,132.778915,0.962506,-86.594170,281.374603,151.842072,0.971961,3.591159,173.765701,102.971001,0.000000,126.506836,178.170517,169.208145,195.532242,153.081375,86.740334,158.458206,138.663193,33.832958,18.667734,169.605118,164.488174,73.946602,167.494904,175.972260,,,,,,,,,,-130.662170,248.251617,109.113403,-112.342216,249.252380,162.832581,-86.411331,301.365295,95.319145,-109.797821,266.178253,132.699829,-86.558525,281.321808,151.746017
123,2.050000,-0.251380,-2.938018,0.056136,77.071800,155.204178,109.945694,0.119955,126.382393,178.236298,169.012634,0.944040,195.505630,153.166595,86.679985,0.976611,158.695663,138.591446,33.835606,0.938280,18.584024,169.879776,164.768433,0.900147,73.964973,167.200012,175.874527,0.918148,-27.430765,149.592239,103.385521,0.000000,-6.199337,129.762909,36.063156,0.000000,124.386391,51.296432,-129.434525,3.236093,173.293472,101.718002,0.085900,-131.430054,247.139420,107.208702,0.967936,-113.369530,247.836792,161.177109,0.967403,-87.367134,300.371796,93.929947,0.967471,-110.829620,265.068695,131.186905,0.973057,-87.796593,280.234894,150.459732,0.971185,3.243051,173.289978,101.715271,0.000000,126.507385,178.186096,169.189575,195.524216,153.087524,86.720573,158.467087,138.656448,33.818119,18.670509,169.615738,164.474686,73.963554,167.528336,175.968262,,,,,,,,,,-131.415344,247.049347,107.325172,-113.454071,247.948730,161.142441,-87.357216,300.470551,94.029961,-110.828018,265.011383,131.099182,-87.738113,280.171448,150.365753
124,2.066667,-0.245673,-2.937365,0.054619,77.070984,155.201126,109.965668,0.121263,126.382843,178.225967,169.034363,0.943800,195.504486,153.162750,86.698418,0.976349,158.693558,138.593933,33.852978,0.938917,18.584213,169.872742,164.790527,0.897815,73.965225,167.190384,175.895737,0.914016,-27.431801,149.592621,103.406113,0.000000,-6.201670,129.769501,36.081516,0.000000,124.236420,51.760639,-129.143631,2.922297,172.770248,100.665527,0.078256,-132.141205,245.946884,105.288223,0.964122,-114.471878,246.658676,159.385788,0.957963,-88.246399,299.413025,92.397453,0.961652,-111.801659,263.944061,129.437683,0.972052,-88.982300,279.196594,148.895676,0.965994,2.929291,172.766785,100.662842,0.000000,126.509888,178.177429,169.213348,195.527267,153.080750,86.739731,158.459229,138.661133,33.836361,18.669861,169.604965,164.493835,73.964027,167.521484,175.988800,,,,,,,,,,-132.144836,245.844116,105.388306,-114.578339,246.784256,159.351501,-88.246330,299.522064,92.505310,-111.765144,263.868988,129.363373,-88.908676,279.139893,148.796371
125,2.083333,-0.249033,-2.946390,0.065571,77.105698,155.191742,109.953087,0.152000,126.403900,178.230072,169.027954,0.946150,195.543259,153.174454,86.704536,0.977347,158.743378,138.594971,33.854336,0.927498,18.607531,169.855896,164.767807,0.905963,73.987312,167.184921,175.881866,0.916373,-27.394987,149.562759,103.377541,0.957650,-6.150492,129.739105,36.057629,0.000000,124.090004,52.130268,-128.764862,2.547190,172.154648,99.572853,0.062759,-132.768539,244.907761,103.443329,0.966421,-115.480064,245.529327,157.664932,0.964743,-88.948441,298.541260,91.001259,0.966854,-112.653465,262.902374,127.781975,0.975299,-90.017441,278.172363,147.439392,0.971320,2.554213,172.151230,99.570206,0.000000,126.509804,178.178970,169.208420,195.529480,153.090790,86.736481,158.461655,138.660187,33.832336,18.671213,169.611252,164.489273,73.943977,167.502914,175.976196,-27.225744,149.559036,103.371323,,,,,,,-132.778381,244.807053,103.531654,-115.574593,245.631210,157.640961,-88.949944,298.635651,91.094330,-112.611717,262.860901,127.702606,-89.953133,278.118042,147.361450
126,2.100000,-0.247861,-2.950152,0.057377,77.115547,155.199005,109.938286,0.152708,126.413124,178.228683,169.017044,0.945804,195.554352,153.165497,86.697525,0.977154,158.755905,138.592712,33.844471,0.926357,18.615841,169.869995,164.749512,0.905829,73.994499,167.190811,175.867172,0.915230,-27.385489,149.585114,103.355659,0.957093,-6.139375,129.760315,36.036602,0.000000,123.737320,52.544441,-128.438232,2.358772,171.581299,98.810204,0.100036,-133.274078,243.790512,101.623619,0.953770,-116.364265,244.570557,155.962448,0.959766,-89.586395,297.581146,89.396263,0.959477,-113.401108,261.906250,126.071053,0.974101,-90.963821,277.300049,145.859329,0.957930,2.365828,171.577896,98.807610,0.000000,126.518906,178.182892,169.200638,195.540131,153.080048,86.726654,158.469147,138.656250,33.821964,18.681677,169.618286,164.477127,73.953156,167.512100,175.967331,-27.214809,149.583130,103.337723,,,,,,,-133.244736,243.673767,101.764023,-116.471375,244.683121,155.920578,-89.588364,297.680389,89.524414,-113.395180,261.898254,125.967934,-90.890022,277.212769,145.735779
127,2.116667,-0.258586,-2.949535,0.064548,77.107788,155.203125,109.916771,0.151154,126.403152,178.250381,168.990509,0.946527,195.546600,153.179901,86.675064,0.977054,158.749359,138.592300,33.825249,0.928591,18.606861,169.877411,164.725830,0.905488,73.985985,167.207291,175.843384,0.915041,-27.392641,149.574890,103.336418,0.958078,-6.144792,129.739700,36.020950,0.000000,123.443939,52.845970,-128.152374,1.921825,170.994125,97.799881,0.121170,-133.919296,242.838120,99.793205,0.945866,-117.307091,243.726257,154.222107,0.959321,-90.311676,296.733093,87.740845,0.976664,-114.228561,261.035706,124.327148,0.957306,-91.940857,276.512970,144.219070,0.976614,1.928904,170.990753,97.797333,0.000000,126.506042,178.205124,169.172485,195.529068,153.094070,86.702454,158.471786,138.655228,33.801048,18.673183,169.624283,164.452972,73.944801,167.528702,175.945770,-27.225605,149.574783,103.321655,,,,,,,-133.838287,242.857422,99.993073,-117.414398,243.822510,154.146622,-90.341599,296.800629,87.797890,-114.185364,260.916260,124.212982,-91.927597,276.449249,144.151871
128,2.133333,-0.250873,-2.944370,0.052175,77.120003,155.206970,109.945671,0.146075,126.425621,178.234970,169.018372,0.946527,195.556290,153.161545,86.693100,0.977054,158.751190,138.589584,33.844448,0.928591,18.627136,169.885910,164.762085,0.905488,74.006676,167.202209,175.874329,0.915041,-27.382225,149.602280,103.373817,0.958078,-6.144672,129.772308,36.053570,0.000000,123.241173,53.317242,-127.858368,1.830652,170.688202,97.036125,0.082607,-134.391479,241.827042,98.104469,0.945866,-118.170631,242.769485,152.650360,0.959321,-90.979156,295.953979,86.391289,0.976664,-114.969788,260.112030,122.787445,0.957306,-92.904221,275.692841,142.845490,0.976614,1.837767,170.684845,97.033623,0.000000,126.517372,178.182770,169.196884,195.540741,153.072174,86.725655,158.466461,138.662888,33.821243,18.726377,169.680420,164.524094,73.953552,167.503448,175.961746,-27.219807,149.574722,103.336456,,,,,,,-134.460281,241.659988,98.157082,-118.237656,242.916367,152.612473,-90.961563,296.075470,86.498558,-114.939735,260.068207,122.703964,-92.816269,275.635498,142.806793
129,2.150000,-0.256622,-2.942333,0.059674,77.114937,155.201370,109.937721,0.145226,126.419662,178.242142,169.006165,0.948153,195.550629,153.168930,86.681099,0.975908,158.745544,138.586517,33.835335,0.926268,18.622149,169.878540,164.754654,0.917572,74.002426,167.203262,175.865189,0.920465,-27.386784,149.582336,103.370239,0.957769,-6.149068,129.747940,36.051350,0.000000,123.167450,53.491425,-127.658585,1.370810,170.120987,95.924316,0.072024,-134.954178,241.066971,96.636223,0.952955,-118.920387,241.949509,151.238419,0.958541,-91.578491,295.272400,85.152718,0.959242,-115.642357,259.341736,121.412781,0.975262,-93.667137,274.923126,141.569382,0.972033,1.377938,170.117645,95.921837,0.000000,126.507896,178.187897,169.185623,195.535294,153.085159,86.713837,158.469666,138.655746,33.808098,18.719374,169.680832,164.514267,73.947914,167.496628,175.948792,-27.226509,149.555435,103.342094,,,,,,,-135.019562,240.921494,96.667137,-118.999062,242.109467,151.220428,-91.579979,295.395874,85.244278,-115.585785,259.265717,121.333076,-93.578239,274.861176,141.544540
130,2.166667,-0.246649,-2.944672,0.055458,77.109116,155.202332,109.949890,0.144004,126.413109,178.228973,169.024460,0.948200,195.545609,153.165344,86.697769,0.977189,158.741623,138.595016,33.847897,0.928566,18.615133,169.874023,164.767044,0.918481,73.994766,167.192734,175.879364,0.922532,-27.392752,149.592117,103.377113,0.958765,-6.153725,129.768143,36.055573,0.000000,123.018852,53.765709,-127.421173,1.133576,169.721344,95.012856,0.066006,-135.382248,240.302948,95.139938,0.959382,-119.606125,241.187332,149.817093,0.955215,-92.098312,294.632507,83.899200,0.961581,-116.235245,258.610596,120.019943,0.969033,-94.396118,274.235413,140.290466,0.972206,1.140724,169.718048,95.010406,0.000000,126.501366,178.175293,169.204254,195.530487,153.083481,86.732689,158.461304,138.662201,33.821503,18.716143,169.672272,164.530716,73.943687,167.488449,175.962112,-27.235521,149.566452,103.342438,,,,,,,-135.441269,240.160004,95.178574,-119.682327,241.323364,149.805496,-92.102989,294.740540,83.990265,-116.181229,258.569214,119.919403,-94.309898,274.175873,140.273041
