Format Version,1.23,Take Name,NZIZ2_shake_003,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-13 01.32.15.206 PM,Total Frames in Take,547,Total Exported Frames,547,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
302,5.033333,-8.495675,-0.541748,2.398630,60.425213,167.756454,52.653889,0.159032,111.192078,200.801315,105.395500,0.946088,177.763641,166.409882,24.336058,0.989532,139.392944,143.059052,-24.061937,0.920974,3.739912,188.235641,107.509186,0.959882,59.601116,189.093735,116.247955,0.967043,-43.945602,157.680695,51.927795,0.952275,-24.767599,129.014923,-12.777340,0.965061,36.005711,8.184692,55.246338,55.695839,239.509277,-37.458412,0.280794,65.796646,358.794739,-133.828979,0.937193,33.555096,321.294342,-161.997375,0.000000,8.908342,376.470337,-96.374352,0.948571,31.818893,346.797424,-138.558502,0.966749,0.664152,334.104187,-138.068954,0.000000,55.696095,239.504608,-37.451622,0.927335,111.338188,200.839996,105.557205,177.728973,166.430252,24.379047,139.103622,143.078506,-23.904039,3.891233,188.207642,107.423355,59.685280,189.166779,116.183578,-43.904205,157.556213,51.810310,-24.866611,129.015808,-12.872228,,,,,,,65.925858,358.555389,-133.801239,,,,8.840729,376.291046,-96.262138,31.792812,346.907227,-138.522675,,,,55.660606,239.813660,-37.627636
303,5.050000,-8.202852,-0.468965,2.396107,60.610607,167.364212,53.689800,0.157342,111.450989,200.127640,106.536064,0.944664,177.913223,166.136017,25.218685,0.985283,139.476685,143.041473,-23.249985,0.917456,3.998648,187.575485,108.719933,0.955948,59.870930,188.376358,117.393059,0.967826,-43.763355,157.315765,53.042789,0.955976,-24.672880,128.976761,-11.831946,0.965715,35.789978,8.207365,55.399788,55.789860,239.565964,-36.041199,0.236041,65.726341,358.548584,-132.802490,0.931642,33.608921,320.876434,-160.883392,0.000000,8.749868,376.215149,-95.477898,0.944486,31.783089,346.454437,-137.533157,0.970400,0.658020,333.688751,-137.038956,0.000000,55.790119,239.561325,-36.034393,0.910644,111.586037,200.183823,106.695160,177.888168,166.150574,25.250692,139.186142,143.059067,-23.081398,4.159890,187.519669,108.640251,59.948662,188.446060,117.326172,-43.727650,157.216492,52.922367,-24.767023,128.973846,-11.924662,,,,,,,65.847160,358.344757,-132.793945,,,,8.692659,376.030853,-95.368042,31.754845,346.583984,-137.518997,,,,55.754780,239.819977,-36.166878
304,5.066667,-7.949331,-0.382837,2.383816,60.784695,167.010559,54.607075,0.159372,111.716011,199.518372,107.523590,0.944700,178.045151,165.859100,25.959677,0.992181,139.528183,142.995514,-22.554588,0.909136,4.261621,187.001846,109.808655,0.954982,60.146812,187.740814,118.403732,0.965899,-43.594395,157.008942,54.067890,0.955180,-24.610554,128.949402,-10.959420,0.965383,35.544037,8.213421,55.583637,55.858570,239.676926,-34.802517,0.264207,65.652443,358.313751,-132.001953,0.932550,33.684307,320.449432,-159.994629,0.000000,8.563544,375.972443,-94.845802,0.944745,31.749647,346.111847,-136.745956,0.969474,0.657540,333.265869,-136.257584,0.000000,55.858833,239.672287,-34.795692,0.915932,111.862427,199.558792,107.684387,178.023438,165.881561,25.961273,139.225647,142.998383,-22.353188,4.410029,186.942261,109.725876,60.223961,187.838745,118.348381,-43.555302,156.881882,53.947609,-24.697426,128.972275,-11.064794,,,,,,,65.781174,358.078491,-131.972397,,,,8.495197,375.798035,-94.728493,31.722780,346.229706,-136.728790,,,,55.825294,239.963943,-34.959675
305,5.083333,-7.705031,-0.285343,2.404019,60.929310,166.690033,55.442154,0.163419,111.948601,198.978210,108.408363,0.943397,178.140045,165.674896,26.586882,0.991382,139.541595,143.013596,-21.957539,0.911584,4.499771,186.439041,110.826332,0.954447,60.399693,187.148132,119.327583,0.965068,-43.449383,156.678162,55.041290,0.954710,-24.575171,128.898285,-10.137826,0.962830,35.296238,8.181046,55.717793,55.885162,239.659988,-33.715122,0.296461,65.669846,357.923279,-131.369644,0.928550,33.811344,319.897583,-159.268433,0.000000,8.486468,375.640747,-94.387131,0.936183,31.794716,345.649475,-136.125916,0.964502,0.721827,332.756927,-135.642258,0.000000,55.885414,239.655396,-33.708279,0.906701,112.102730,199.028030,108.566551,178.115112,165.677170,26.610577,139.248932,143.041794,-21.760983,4.655149,186.386414,110.747025,60.476437,187.236252,119.250961,-43.409706,156.549774,54.919785,-24.683540,128.910919,-10.238830,,,,,,,65.812317,357.678070,-131.334244,,,,8.428972,375.426636,-94.260498,31.752079,345.783875,-136.109222,,,,55.843086,239.980286,-33.886971
306,5.100000,-7.493833,-0.194606,2.418002,60.995235,166.392792,56.185490,0.167486,112.098366,198.487366,109.188530,0.943092,178.159622,165.488144,27.138943,0.990727,139.484131,143.004501,-21.426767,0.907488,4.653912,185.935562,111.732391,0.952910,60.567368,186.615311,120.146637,0.962495,-43.383675,156.378754,55.914948,0.952955,-24.613060,128.839935,-9.396255,0.961623,34.989708,8.123367,55.877155,55.857601,239.737457,-32.746246,0.280982,65.680779,357.531769,-130.962051,0.934536,33.953072,319.314941,-158.748505,0.000000,8.378923,375.336243,-94.205383,0.936341,31.837732,345.177734,-135.738846,0.968357,0.785280,332.235626,-135.265945,0.000000,55.857849,239.732895,-32.739384,0.909633,112.241310,198.542389,109.356918,178.125656,165.493851,27.152693,139.169083,143.012589,-21.232830,4.812086,185.870392,111.653564,60.658611,186.723953,120.097855,-43.336983,156.246689,55.789272,-24.703115,128.859619,-9.519002,,,,,,,65.808548,357.304352,-130.939163,,,,8.322429,375.126709,-94.072212,31.812769,345.300659,-135.721756,,,,55.811523,240.046829,-32.912464
307,5.116667,-7.330523,-0.104941,2.466353,61.027561,166.164185,56.750473,0.166054,112.198380,198.140274,109.759819,0.941908,178.144089,165.416931,27.507027,0.986917,139.402176,143.047028,-21.058287,0.905981,4.766252,185.512802,112.446274,0.955018,60.693180,186.204224,120.769592,0.967839,-43.345337,156.084442,56.624653,0.956270,-24.665852,128.743683,-8.795801,0.964175,34.765949,8.023629,55.973286,55.644691,239.698196,-32.073429,0.277543,65.658691,357.135010,-130.697250,0.933149,34.011044,318.804718,-158.418564,0.000000,8.263111,375.052887,-94.142517,0.936561,31.831577,344.750946,-135.509125,0.965023,0.782806,331.799133,-135.062546,0.000000,55.644920,239.693649,-32.066547,0.912658,112.354713,198.184906,109.925850,178.112976,165.451462,27.531082,139.076630,143.037033,-20.870266,4.917889,185.464279,112.362442,60.770462,186.288086,120.710068,-43.295311,155.963486,56.508629,-24.744448,128.760071,-8.914500,,,,,,,65.794464,356.905731,-130.674744,,,,8.204176,374.842957,-94.012756,31.797964,344.886047,-135.495178,,,,55.601685,239.997864,-32.232822
308,5.133333,-7.241063,-0.054511,2.465930,61.096256,166.042938,57.072674,0.179689,112.317116,197.930161,110.087234,0.941908,178.187134,165.327484,27.725962,0.986917,139.400192,143.038040,-20.840395,0.905981,4.885863,185.311218,112.847656,0.955018,60.820099,185.983032,121.123283,0.967839,-43.277901,155.975739,57.022156,0.956270,-24.658751,128.734955,-8.457180,0.964175,34.560997,8.060776,56.119736,55.617535,239.742249,-31.612345,0.261651,65.433662,356.885254,-130.604797,0.933149,33.905224,318.388458,-158.231110,0.000000,7.961128,374.779938,-94.159767,0.936561,31.641378,344.402893,-135.407288,0.965023,0.624012,331.376434,-134.947037,0.000000,55.617767,239.737732,-31.605444,0.912658,112.478584,197.984177,110.241028,178.166580,165.389648,27.744623,139.069153,143.000717,-20.610228,5.056114,185.239807,112.770935,60.904015,186.066498,121.054703,-43.232067,155.843750,56.885593,-24.768663,128.775970,-8.577956,,,,,,,65.546150,356.679718,-130.585831,,,,7.913420,374.585327,-94.045235,31.620995,344.513733,-135.375656,,,,55.573402,240.027039,-31.770737
309,5.150000,-7.194314,-0.007884,2.462599,61.181034,165.996765,57.198692,0.172649,112.449394,197.832520,110.198257,0.942641,178.248291,165.286575,27.757732,0.982983,139.418945,143.042953,-20.795744,0.898770,5.018368,185.228485,113.034340,0.950019,60.959312,185.884628,121.265739,0.965803,-43.194721,155.946274,57.223469,0.951156,-24.632338,128.755951,-8.292933,0.957907,34.455627,8.172615,56.253086,55.625450,239.728378,-31.437315,0.302977,65.059769,356.750610,-130.609512,0.941231,33.638832,318.117584,-158.168045,0.000000,7.544689,374.527618,-94.173996,0.942301,31.303699,344.159546,-135.382828,0.970731,0.325762,331.040710,-134.893433,0.000000,55.625698,239.723877,-31.430408,0.915966,112.603302,197.880341,110.358376,178.224503,165.351837,27.773718,139.099762,143.003006,-20.569227,5.183158,185.165405,112.945473,61.049129,185.965424,121.193954,-43.152000,155.811310,57.103439,-24.740667,128.799927,-8.414888,,,,,,,65.208122,356.511688,-130.575226,,,,7.491452,374.298492,-94.033195,31.258211,344.296417,-135.374786,,,,55.576073,240.055145,-31.613708
310,5.166667,-7.189274,0.041133,2.460409,61.268459,165.991653,57.212677,0.172323,112.586143,197.815323,110.171753,0.943211,178.310715,165.267075,27.672859,0.982178,139.437195,143.033356,-20.849783,0.901637,5.155731,185.226608,113.097389,0.950605,61.103695,185.873901,121.281624,0.964868,-43.108704,155.956284,57.324661,0.953599,-24.605568,128.769043,-8.209784,0.957769,34.363152,8.287467,56.440292,55.622059,239.764481,-31.425051,0.269711,64.628990,356.708038,-130.729782,0.929170,33.359943,317.924286,-158.249374,0.000000,7.040348,374.308044,-94.324516,0.931458,30.921846,343.983307,-135.494431,0.963883,-0.006106,330.747375,-134.995316,0.000000,55.622330,239.759979,-31.418140,0.904541,112.726883,197.865891,110.331032,178.283524,165.328339,27.687544,139.112518,142.996536,-20.618488,5.312152,185.167007,113.009949,61.208530,185.946365,121.201805,-43.060780,155.824554,57.208549,-24.703630,128.812759,-8.331665,,,,,,,64.747726,356.494324,-130.693909,,,,6.998421,374.108093,-94.204308,30.890497,344.097198,-135.479523,,,,55.576920,240.059555,-31.589239
311,5.183333,-7.169022,0.076851,2.462382,61.336124,165.997253,57.148163,0.163288,112.688187,197.799973,110.086502,0.945380,178.359924,165.278015,27.535196,0.982848,139.455215,143.063141,-20.971079,0.899915,5.259048,185.214890,113.074615,0.952788,61.212135,185.856857,121.224243,0.962406,-43.041389,155.966400,57.321613,0.954495,-24.580259,128.801529,-8.233961,0.959393,34.753334,8.095778,56.344646,54.771297,238.803909,-32.349220,0.121756,64.340118,356.367218,-130.866440,0.938233,32.995480,317.867401,-158.696915,0.000000,6.742559,373.915619,-94.450394,0.940747,30.600548,343.784149,-135.775574,0.970231,-0.371147,330.646271,-135.419373,0.000000,54.771534,238.799362,-32.342342,0.913008,112.825691,197.855225,110.250458,178.336197,165.305984,27.561924,139.138123,143.057312,-20.772820,5.404707,185.160004,112.985252,61.306492,185.931015,121.146202,-42.983795,155.845520,57.211571,-24.674540,128.825714,-8.345442,,,,,,,64.451210,356.310211,-130.963318,,,,6.649504,373.893921,-94.449051,30.582539,343.862976,-135.680084,,,,,,
312,5.200000,-7.139296,0.072111,2.493370,61.306122,165.938461,57.040104,0.163921,112.640007,197.741760,109.995720,0.943386,178.330750,165.298615,27.428507,0.989244,139.438904,143.087692,-21.089890,0.907843,5.217727,185.096390,112.975700,0.957367,61.170338,185.764709,121.126488,0.966002,-43.065918,155.850433,57.206787,0.952130,-24.588961,128.729736,-8.362614,0.962331,34.093391,8.428881,56.589928,55.594967,239.784058,-31.528070,0.280871,64.131943,356.327545,-131.343246,0.934716,32.983906,317.315094,-158.676132,0.000000,6.502733,373.881989,-94.980270,0.938830,30.467134,343.463623,-136.032745,0.969241,-0.413656,330.121094,-135.457962,0.000000,55.595253,239.779587,-31.521141,0.910945,112.776558,197.791992,110.169250,178.306900,165.328384,27.448414,139.119385,143.072250,-20.906693,5.363281,185.058380,112.895386,61.260593,185.847305,121.067116,-43.006828,155.711884,57.088566,-24.677050,128.759064,-8.481287,,,,,,,64.267479,356.105438,-131.321487,,,,6.443918,373.682648,-94.851143,30.438744,343.580353,-136.006073,,,,55.546970,240.084503,-31.698883
313,5.216667,-7.068701,0.055864,2.532304,61.181442,165.840744,56.926189,0.169940,112.482323,197.615112,109.931145,0.941691,178.212311,165.320404,27.336971,0.989124,139.345795,143.141724,-21.216467,0.908990,5.068444,184.889893,112.874268,0.954090,61.018967,185.587875,121.036957,0.962741,-43.183437,155.678497,57.059795,0.948130,-24.674334,128.651749,-8.539334,0.961336,34.323036,8.145812,56.511944,54.829170,238.927231,-32.345280,0.101512,64.151787,355.815582,-131.685867,0.963892,32.943771,317.029114,-159.270798,0.000000,6.470214,373.455994,-95.447693,0.977146,30.453079,343.100891,-136.536209,0.969447,-0.481065,329.876740,-136.114929,0.000000,54.829414,238.922729,-32.338367,0.000000,112.616608,197.671722,110.113251,178.181519,165.339478,27.361044,139.028488,143.128494,-21.038511,5.227680,184.848206,112.792847,61.116932,185.684280,120.979332,-43.134762,155.522003,56.932560,-24.766409,128.691086,-8.657204,,,,,,,64.243462,355.755402,-131.779861,,,,6.381132,373.435608,-95.445633,30.450535,343.181549,-136.444397,,,,,,
314,5.233333,-7.018236,0.037511,2.581492,61.052048,165.772720,56.721962,0.165238,112.313332,197.546066,109.765831,0.940125,178.089615,165.382751,27.157230,0.989481,139.253189,143.212265,-21.424017,0.906969,4.910227,184.722534,112.674858,0.951611,60.858360,185.463165,120.850067,0.968323,-43.303764,155.517349,56.824379,0.951190,-24.756639,128.564957,-8.794599,0.964452,33.614342,8.300564,56.694347,55.368526,239.820816,-31.681419,0.291776,64.163712,355.554688,-132.412079,0.930070,33.103401,316.314087,-159.517273,0.000000,6.426364,373.387878,-96.357529,0.935830,30.515533,342.644409,-137.093597,0.968856,-0.363603,329.298920,-136.499222,0.000000,55.368797,239.816406,-31.674452,0.906659,112.462395,197.601105,109.945000,178.055008,165.395035,27.177818,138.930405,143.214035,-21.238794,5.066388,184.692688,112.564438,60.942219,185.543518,120.799408,-43.254597,155.364929,56.712704,-24.837534,128.597763,-8.906813,,,,,,,64.307274,355.316254,-132.384171,,,,6.357402,373.187317,-96.212959,30.489420,342.765076,-137.076782,,,,55.320339,240.134598,-31.863689
315,5.250000,-6.989877,0.016672,2.614079,60.944225,165.748840,56.368679,0.172313,112.170700,197.527100,109.443214,0.942045,177.990631,165.444778,26.837908,0.986164,139.181870,143.274689,-21.765642,0.901806,4.774563,184.636749,112.314560,0.953245,60.719860,185.407379,120.506462,0.968861,-43.405342,155.429901,56.435566,0.954030,-24.822708,128.521286,-9.191334,0.960016,33.411663,8.241131,56.708221,55.216644,239.852066,-32.034405,0.269948,64.155563,355.229126,-133.160950,0.935429,33.107586,315.905365,-160.159531,0.000000,6.388996,373.209900,-97.226723,0.941309,30.507233,342.315033,-137.830826,0.969301,-0.377472,328.983154,-137.220535,0.000000,55.216904,239.847687,-32.027424,0.911426,112.329315,197.579208,109.604042,177.969772,165.494263,26.851274,138.855927,143.251175,-21.547749,4.931227,184.593369,112.222084,60.808964,185.475769,120.452629,-43.364922,155.298874,56.313049,-24.920734,128.549271,-9.314570,,,,,,,64.269188,355.002289,-133.112610,,,,6.344590,373.015564,-97.102730,30.481087,342.434692,-137.822449,,,,55.173843,240.149414,-32.208084
316,5.266667,-6.981158,-0.001326,2.639164,60.842865,165.729675,55.878323,0.164375,112.040581,197.524078,108.970940,0.942045,177.897003,165.485443,26.377773,0.986164,139.111313,143.304443,-22.239182,0.901806,4.649826,184.582504,111.812553,0.953245,60.592621,185.378342,120.019035,0.968861,-43.501823,155.361389,55.916656,0.954030,-24.889500,128.471573,-9.709511,0.960016,33.238873,8.230062,56.697140,55.164856,239.849518,-32.528297,0.273342,64.140137,354.915924,-134.005005,0.935429,33.083195,315.518433,-160.885574,0.000000,6.376337,373.021332,-98.128944,0.941309,30.488625,341.996613,-138.637482,0.969301,-0.399664,328.674866,-137.988358,0.000000,55.165112,239.845154,-32.521301,0.911426,112.185020,197.573013,109.148888,177.868210,165.513550,26.404942,138.784882,143.281921,-22.062944,4.815412,184.497314,111.730827,60.661743,185.497971,119.950607,-43.448528,155.237686,55.795029,-24.966726,128.506256,-9.819083,,,,,,,64.270844,354.688354,-133.974792,,,,6.319229,372.816101,-97.987091,30.462296,342.127655,-138.634735,,,,55.117920,240.146851,-32.696129
317,5.283333,-6.938452,-0.024619,2.671120,60.765068,165.690292,55.383602,0.162598,111.925781,197.475952,108.517113,0.941410,177.829269,165.538589,25.922232,0.987863,139.073242,143.370453,-22.724270,0.907089,4.541896,184.467545,111.312973,0.949160,60.481445,185.290985,119.538841,0.961456,-43.573353,155.259094,55.379131,0.954631,-24.922792,128.429413,-10.260813,0.965383,33.027081,8.179703,56.691998,55.063381,239.856308,-33.006130,0.278880,64.172302,354.540466,-134.902710,0.933971,33.111927,315.060730,-161.658310,0.000000,6.393991,372.810791,-99.133842,0.936028,30.516809,341.622681,-139.510391,0.966571,-0.379317,328.320526,-138.833115,0.000000,55.063633,239.851959,-32.999119,0.912034,112.072830,197.523514,108.677979,177.789124,165.554352,25.946476,138.777481,143.368790,-22.535172,4.701281,184.415344,111.229568,60.566223,185.392044,119.482605,-43.532085,155.120682,55.266045,-25.019375,128.457291,-10.382295,,,,,,,64.288200,354.319824,-134.867477,,,,6.349575,372.599976,-98.995895,30.496504,341.742462,-139.497772,,,,55.012508,240.163864,-33.185093
318,5.300000,-6.893963,-0.010873,2.697622,60.738533,165.623047,54.897095,0.159949,111.901169,197.389481,108.040230,0.944230,177.794067,165.544617,25.401241,0.987632,139.033325,143.397568,-23.251068,0.912238,4.523736,184.332687,110.857529,0.953173,60.465343,185.173828,119.067612,0.964153,-43.595375,155.146957,54.915169,0.954143,-24.952568,128.376282,-10.751042,0.960580,32.768124,8.140659,56.652298,55.034046,239.864136,-33.438339,0.309827,64.271614,354.067871,-135.861572,0.937070,33.179173,314.494385,-162.440872,0.000000,6.503552,372.557831,-100.189125,0.936049,30.604824,341.160767,-140.416367,0.969465,-0.304010,327.891113,-139.683914,0.000000,55.034290,239.859833,-33.431305,0.908322,112.047783,197.448059,108.213943,177.758820,165.560684,25.435860,138.723969,143.383347,-23.086082,4.674273,184.257782,110.773117,60.549515,185.285950,119.010071,-43.544285,155.017456,54.799648,-25.040382,128.408035,-10.866885,,,,,,,64.397087,353.847534,-135.825165,,,,6.464634,372.321625,-100.030334,30.580935,341.270386,-140.402924,,,,54.971607,240.206696,-33.640087
319,5.316667,-6.839941,0.014436,2.713440,60.764874,165.529694,54.387562,0.171436,111.945557,197.257339,107.536499,0.942514,177.806534,165.505005,24.836462,0.986695,139.027710,143.395248,-23.818434,0.902171,4.572340,184.174103,110.392105,0.952523,60.517628,185.019913,118.576599,0.966054,-43.566715,155.030472,54.444946,0.952040,-24.948957,128.325851,-11.255264,0.960180,32.520279,8.088145,56.611397,54.953850,239.856720,-33.914341,0.290851,64.355698,353.595795,-136.838470,0.937388,33.230431,313.938904,-163.254547,0.000000,6.593976,372.306366,-101.270882,0.931818,30.676615,340.705322,-141.349289,0.971020,-0.246953,327.472687,-140.570251,0.000000,54.954090,239.852448,-33.907291,0.902852,112.107597,197.300354,107.693871,177.790100,165.553864,24.849705,138.704483,143.368210,-23.599537,4.727912,184.110962,110.303368,60.596142,185.114395,118.518768,-43.519329,154.895996,54.316601,-25.052828,128.363968,-11.369842,,,,,,,64.469070,353.377075,-136.793350,,,,6.558809,372.082153,-101.119621,30.654732,340.819153,-141.347183,,,,54.897816,240.181656,-34.105927
320,5.333333,-6.772008,0.050229,2.742420,60.805523,165.476898,53.815304,0.171744,112.008781,197.163437,106.967026,0.939768,177.827026,165.537415,24.184612,0.987182,139.024582,143.468735,-24.470098,0.904484,4.643138,184.030807,109.880135,0.951918,60.593620,184.890884,118.027580,0.965468,-43.521492,154.932907,53.931179,0.950864,-24.937035,128.314178,-11.813320,0.962995,32.275375,8.087406,56.559162,54.951660,239.863968,-34.418365,0.308624,64.392029,353.141541,-137.846664,0.935811,33.223793,313.392731,-164.073196,0.000000,6.661586,372.052979,-102.334602,0.920606,30.700922,340.257294,-142.284821,0.961277,-0.232421,327.052032,-141.432968,0.000000,54.951900,239.859711,-34.411297,0.899978,112.162941,197.218201,107.143890,177.790161,165.568848,24.201405,138.701614,143.452179,-24.266653,4.807613,183.971725,109.799843,60.670853,184.980225,117.955948,-43.462460,154.803497,53.795536,-25.032148,128.343719,-11.922821,,,,,,,64.518562,352.919891,-137.818848,,,,6.633957,371.780701,-102.173553,30.668184,340.408539,-142.278168,,,,54.885777,240.202454,-34.606815
321,5.350000,-6.691685,0.070342,2.783647,60.826214,165.381821,53.207726,0.164238,112.031166,197.028259,106.381691,0.944616,177.834808,165.562729,23.526541,0.984256,139.026138,143.536179,-25.142282,0.911468,4.675664,183.819229,109.322807,0.952051,60.629074,184.705566,117.447258,0.960841,-43.493629,154.767380,53.353931,0.952892,-24.919741,128.253418,-12.435876,0.964345,32.104401,8.047205,56.634212,54.860359,239.849106,-34.982407,0.296626,64.351913,352.843475,-138.715363,0.939945,33.246128,312.998779,-164.870468,0.000000,6.562225,371.812378,-103.330544,0.931109,30.675850,339.922394,-143.160660,0.976324,-0.249024,326.697144,-142.311523,0.000000,54.860592,239.844879,-34.975323,0.899845,112.180931,197.051910,106.543213,177.802872,165.599167,23.566774,138.717377,143.517883,-24.969814,4.835595,183.763138,109.233032,60.710709,184.825577,117.388344,-43.456932,154.625702,53.235245,-25.007093,128.289474,-12.542692,,,,,,,64.464310,352.635193,-138.674103,,,,6.526357,371.591553,-103.169670,30.660585,340.015594,-143.153519,,,,54.799362,240.180847,-35.184772
322,5.366667,-6.620635,0.093240,2.808804,60.879482,165.247833,52.602055,0.173793,112.095940,196.848251,105.792328,0.940391,177.874710,165.511200,22.868744,0.989525,139.052811,143.529922,-25.809999,0.898430,4.746903,183.593704,108.765106,0.951967,60.703602,184.491791,116.865623,0.962920,-43.436146,154.592529,52.781788,0.953984,-24.881422,128.167450,-13.049174,0.961782,31.910126,8.075791,56.704704,54.849224,239.833008,-35.455120,0.464660,64.217506,352.505219,-139.549088,0.945704,33.169300,312.536255,-165.582687,0.000000,6.395299,371.512878,-104.238258,0.937551,30.559227,339.526215,-143.960220,0.000000,-0.348661,326.263611,-143.075363,0.000000,54.849457,239.828812,-35.448021,0.892412,112.256981,196.893494,105.962242,177.856415,165.548538,22.873993,138.718277,143.516418,-25.579849,4.897989,183.526611,108.667198,60.798115,184.587738,116.803490,-43.393337,154.469025,52.652195,-24.978043,128.193054,-13.164844,,,,,,,64.320709,352.324402,-139.487244,,,,6.356667,371.342865,-104.059380,,,,,,,54.784878,240.179657,-35.688728
323,5.383333,-6.544350,0.139191,2.826879,60.981304,165.136139,51.987469,0.171329,112.235054,196.677063,105.177109,0.940391,177.951630,165.465103,22.157125,0.989525,139.094055,143.540054,-26.518494,0.898430,4.891489,183.394730,108.221619,0.951967,60.854702,184.294449,116.276711,0.962920,-43.331764,154.457443,52.239868,0.953984,-24.826050,128.124207,-13.641648,0.961782,31.806675,8.135253,56.791721,54.796608,239.814606,-35.998604,0.468430,63.950272,352.337891,-140.272583,0.945704,32.972813,312.270935,-166.239761,0.000000,6.096534,371.296204,-104.986877,0.937551,30.315351,339.290497,-144.660034,0.000000,-0.568204,325.972961,-143.751297,0.000000,54.796852,239.810425,-35.991505,0.892412,112.386330,196.727737,105.340958,177.927414,165.502151,22.169645,138.772461,143.520218,-26.299290,5.052613,183.335144,108.143845,60.932068,184.381622,116.203278,-43.273949,154.329086,52.109119,-24.927839,128.157089,-13.755247,,,,,,,64.056618,352.160675,-140.215805,,,,6.058316,371.120239,-104.802567,,,,,,,54.728687,240.163620,-36.232590
324,5.400000,-6.462524,0.201019,2.866827,61.072910,165.048706,51.362225,0.164535,112.369911,196.542816,104.537918,0.942828,178.008606,165.487137,21.397800,0.988502,139.107498,143.609528,-27.264400,0.902574,5.037490,183.194809,107.686935,0.952856,61.009430,184.114990,115.678909,0.965561,-43.233688,154.310059,51.719383,0.951967,-24.788876,128.081635,-14.220983,0.960991,31.708010,8.204243,56.927357,54.777279,239.824799,-36.528877,0.441524,63.657455,352.227173,-140.956802,0.946406,32.790810,312.043060,-166.874878,0.000000,5.746677,371.082336,-105.709412,0.935574,30.057848,339.085388,-145.333176,0.000000,-0.790827,325.688110,-144.412384,0.000000,54.777534,239.820633,-36.521770,0.891741,112.524727,196.579880,104.710892,177.990356,165.511093,21.444662,138.791946,143.599030,-27.101643,5.196504,183.141052,107.590385,61.083961,184.230484,115.618713,-43.186722,154.166107,51.602127,-24.890463,128.113251,-14.329565,,,,,,,63.751438,352.078674,-140.912704,,,,5.727654,370.890961,-105.528160,,,,,,,54.702595,240.160614,-36.747215
325,5.416667,-6.387678,0.246892,2.918892,61.114296,164.936829,50.741871,0.172385,112.433395,196.403030,103.912773,0.941231,178.022659,165.509689,20.673197,0.986076,139.095657,143.664154,-27.982731,0.911199,5.114730,182.963547,107.140549,0.951589,61.093063,183.918823,115.083519,0.962488,-43.183193,154.112823,51.178497,0.952120,-24.776251,127.985779,-14.812712,0.961995,31.619259,8.231540,57.040630,54.673412,239.820160,-37.116592,0.519139,63.403339,352.107117,-141.681320,0.954702,32.629848,311.831177,-167.567596,0.000000,5.434595,370.895874,-106.493790,0.933937,29.831686,338.895447,-146.061890,0.000000,-0.991844,325.440216,-145.143265,0.000000,54.673668,239.815994,-37.109478,0.896308,112.597282,196.444214,104.065048,177.992294,165.523178,20.706524,138.772583,143.673996,-27.775326,5.267248,182.916336,107.049515,61.181194,184.014023,115.013466,-43.145355,153.975143,51.054928,-24.865187,128.010818,-14.921082,,,,,,,63.494438,351.932220,-141.611282,,,,5.433066,370.661285,-106.290108,,,,,,,54.584145,240.225464,-37.383228
