Format Version,1.23,Take Name,specs_static_21_10_2021,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-10-21 11.26.56.343 AM,Total Frames in Take,228,Total Exported Frames,228,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.141667,-0.000015,-0.000038,0.000119,-1.000000,88.995514,147.981583,114.953117,0.008977,201.221298,131.533600,66.584419,0.998956,165.958023,120.687416,11.896722,0.990385,174.494736,142.153580,148.818634,0.994210,-2.625853,112.413391,46.582153,0.989607,-18.866890,134.957809,107.840660,0.997131,8.251839,152.810471,179.963470,0.994368,89.747406,149.326080,166.086563,0.998791,152.778625,201.475281,138.592804,0.993484,30.000336,186.476669,168.212631,0.996655,157.832108,162.306778,37.425873,148.152740,177.396255,102.980431,145.283676,154.195633,-3.609185,133.099548,224.744293,79.672913,130.945496,226.958649,30.370266,120.540146,204.383606,-17.531919,113.806366,199.691422,135.622055,107.171440,149.707932,-39.253441,85.751343,200.191818,142.739639,82.263885,244.212280,86.675484,78.411308,248.236237,43.490662,76.690514,153.774521,-44.169277,73.970543,218.160004,-25.074024,57.411633,197.625916,140.043579,46.417282,154.748795,-35.542351,36.140938,227.486542,96.364822,30.709433,231.100342,38.963581,25.069601,198.225601,-10.016558,15.359964,181.441330,105.834412,10.046335,153.931992,0.259217,0.556716,156.648941,41.292721,201.221222,131.531723,66.588615,165.963013,120.722397,11.889268,174.482300,142.135635,148.816040,-2.604715,112.382645,46.586845,-18.874828,134.963028,107.848434,8.249302,152.830566,179.968903,89.742500,149.328247,166.082901,152.782379,201.451782,138.582870,29.998446,186.488312,168.214127
18,0.150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.158333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.166667,-0.000016,-0.000038,0.000104,-1.000000,88.996040,147.980301,114.955467,0.009406,201.222366,131.535767,66.586868,0.998851,165.959457,120.688568,11.899121,0.990972,174.495392,142.154877,148.821060,0.994505,-2.624169,112.409378,46.584389,0.990598,-18.865965,134.953232,107.842903,0.996931,8.252151,152.806671,179.965759,0.994755,89.747841,149.324783,166.088943,0.998377,152.777496,201.475937,138.595261,0.993553,29.999632,186.473526,168.214981,0.997025,157.830322,162.307877,37.425449,148.157349,177.399765,102.982506,145.287186,154.200027,-3.614875,133.094528,224.756241,79.675934,130.945648,226.956726,30.370935,120.539940,204.381866,-17.532965,113.807625,199.692719,135.624802,107.169739,149.707382,-39.254349,85.747276,200.203415,142.741531,82.267624,244.212280,86.679184,78.410797,248.235382,43.490459,76.687859,153.777008,-44.174049,73.971970,218.161209,-25.073746,57.411270,197.626923,140.044357,46.412361,154.757446,-35.546185,36.143280,227.486557,96.363808,30.710661,231.098923,38.961304,25.073584,198.217728,-10.014141,15.364161,181.433563,105.840256,10.043684,153.937119,0.260316,0.561654,156.640839,41.297749,201.221939,131.532455,66.590652,165.962494,120.723564,11.888842,174.482986,142.137390,148.820313,-2.603326,112.377609,46.591164,-18.871109,134.960052,107.851662,8.240613,152.818192,179.968842,89.745445,149.331390,166.085358,152.785538,201.452942,138.587189,29.999619,186.489105,168.215286
21,0.175000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.183333,-0.000021,-0.000036,0.000111,-1.000000,88.995316,147.981537,114.954346,0.009620,201.221588,131.535950,66.585991,0.998739,165.958755,120.689796,11.897996,0.990850,174.494476,142.154572,148.820190,0.994637,-2.625130,112.412582,46.582550,0.990351,-18.866837,134.956039,107.841240,0.996940,8.251257,152.808350,179.964386,0.995852,89.746948,149.325485,166.087814,0.998030,152.777435,201.476044,138.594925,0.993584,29.999245,186.475037,168.214020,0.996106,157.834396,162.311111,37.426785,148.152435,177.398041,102.983871,145.290344,154.199677,-3.608999,133.133209,224.594254,79.608665,130.945663,226.957687,30.370207,120.539886,204.381912,-17.530569,113.805313,199.686584,135.620377,107.171204,149.707565,-39.255440,85.747536,200.198853,142.739716,82.266876,244.213333,86.680183,78.410515,248.234497,43.492085,76.686584,153.779037,-44.172607,73.971291,218.164246,-25.072464,57.412231,197.629303,140.044601,46.414307,154.756866,-35.546757,36.141479,227.487122,96.365837,30.711145,231.100510,38.962734,25.070438,198.222290,-10.017694,15.362210,181.440353,105.836815,10.044433,153.930283,0.260873,0.559627,156.648453,41.295116,201.219437,131.531326,66.588928,165.963394,120.723427,11.891056,174.482819,142.139435,148.818085,-2.605212,112.382713,46.585743,-18.872101,134.962738,107.852570,8.239233,152.818054,179.967865,89.744011,149.332352,166.083664,152.787170,201.454407,138.586105,29.998899,186.489380,168.215118
23,0.191667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.200000,-0.000003,-0.000040,0.000111,-1.000000,88.996933,147.981812,114.954758,0.008907,201.222778,131.534286,66.586014,0.999018,165.959427,120.686211,11.898734,0.990784,174.496368,142.155945,148.820068,0.993816,-2.624169,112.410515,46.585060,0.990166,-18.865303,134.956207,107.843063,0.997288,8.253448,152.811111,179.965317,0.995254,89.749008,149.327606,166.088181,0.998382,152.779343,201.477066,138.592834,0.993895,30.001387,186.477341,168.213547,0.996644,157.833206,162.312561,37.425102,148.155457,177.396240,102.982544,145.287201,154.198059,-3.609789,133.135376,224.595245,79.609489,130.944885,226.957428,30.370176,120.545532,204.388138,-17.530954,113.805374,199.689545,135.622177,107.168663,149.706451,-39.252396,85.748817,200.204971,142.741669,82.267815,244.216370,86.680214,78.412102,248.234116,43.491165,76.690536,153.773651,-44.167641,73.970848,218.163666,-25.071615,57.411701,197.627289,140.042191,46.417004,154.759445,-35.543461,36.143436,227.487961,96.364082,30.711094,231.099762,38.963772,25.072552,198.222000,-10.010589,15.363849,181.438980,105.837570,10.044522,153.939117,0.260543,0.558213,156.650909,41.298210,201.220749,131.531326,66.587608,165.964523,120.722092,11.891999,174.481155,142.136642,148.817245,-2.603638,112.377258,46.589504,-18.871130,134.961975,107.850166,8.249970,152.829269,179.969604,89.746567,149.332962,166.085480,152.784958,201.454315,138.585983,29.999014,186.490433,168.215286
25,0.208333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.216667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,-0.000011,-0.000038,0.000118,-1.000000,88.995605,147.983185,114.953903,0.008627,201.221420,131.534897,66.585365,0.998904,165.958160,120.688225,11.897750,0.990844,174.494812,142.155563,148.819473,0.994252,-2.625704,112.414299,46.583229,0.990515,-18.866777,134.959213,107.841545,0.997372,8.251921,152.812531,179.964218,0.994381,89.747490,149.328125,166.087357,0.998505,152.778656,201.477158,138.593155,0.994057,30.000370,186.478638,168.213104,0.997299,157.834869,162.312119,37.429798,148.153595,177.399902,102.984909,145.289139,154.198196,-3.609849,133.136597,224.595139,79.606300,130.945984,226.957443,30.370222,120.541267,204.383667,-17.534428,113.806122,199.691162,135.622849,107.169762,149.713333,-39.252598,85.747658,200.205460,142.740601,82.268265,244.212387,86.681366,78.412460,248.231857,43.491531,76.689743,153.777344,-44.170670,73.972214,218.162003,-25.073547,57.410995,197.628967,140.044189,46.416782,154.755341,-35.542404,36.142006,227.490005,96.364525,30.711565,231.102768,38.965054,25.069313,198.226624,-10.015980,15.361502,181.441772,105.838379,10.048289,153.932922,0.261320,0.559340,156.647751,41.294102,201.221405,131.531311,66.587883,165.961349,120.724022,11.890717,174.481247,142.137207,148.816757,-2.604824,112.382851,46.587036,-18.872459,134.963028,107.849525,8.246982,152.833969,179.968796,89.744057,149.331772,166.084091,152.784515,201.455383,138.585617,29.998045,186.489059,168.214783
28,0.233333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,-0.000008,-0.000044,0.000112,-1.000000,88.996750,147.981964,114.955444,0.008639,201.222183,131.534790,66.585632,0.998628,165.958374,120.687340,11.898518,0.990938,174.496445,142.155609,148.820007,0.994247,-2.624959,112.411560,46.586113,0.990856,-18.865555,134.956650,107.844490,0.997900,8.253798,152.810730,179.966705,0.994862,89.749245,149.327240,166.088882,0.998357,152.779434,201.476868,138.593582,0.993405,30.001696,186.477036,168.215118,0.997208,157.838364,162.311417,37.431057,148.152206,177.398331,102.982124,145.283310,154.194443,-3.610110,133.105576,224.743866,79.675537,130.946167,226.956070,30.372622,120.540421,204.381409,-17.531990,113.806015,199.689865,135.623642,107.171165,149.706345,-39.251255,85.751602,200.192520,142.740417,82.269043,244.211792,86.680893,78.411713,248.235001,43.493111,76.688637,153.776154,-44.169216,73.982079,218.169617,-25.086126,57.410374,197.628311,140.045120,46.414928,154.760056,-35.547024,36.141754,227.486862,96.366425,30.710976,231.101944,38.965248,25.073629,198.222305,-10.014476,15.364374,181.437180,105.839996,10.045845,153.931961,0.260314,0.561795,156.642944,41.298309,201.220322,131.533371,66.590591,165.961121,120.722282,11.889252,174.482803,142.137085,148.819290,-2.604537,112.381866,46.592369,-18.870035,134.959717,107.850891,8.250693,152.830597,179.970901,89.746399,149.332382,166.085953,152.784073,201.452393,138.584930,29.999773,186.488037,168.214859
30,0.250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.000009,-0.000042,0.000113,-1.000000,88.996147,147.983139,114.954185,0.008550,201.221802,131.535934,66.584923,0.998628,165.958282,120.688637,11.897601,0.990938,174.495667,142.156601,148.819183,0.994247,-2.625234,112.412956,46.584301,0.990856,-18.866144,134.957932,107.842636,0.997900,8.252859,152.811829,179.965042,0.994862,89.748383,149.328293,166.087631,0.998357,152.778748,201.477921,138.592773,0.993405,30.000858,186.478134,168.213638,0.997208,157.835220,162.307526,37.425991,148.151688,177.398758,102.983818,145.288132,154.202637,-3.611280,133.096542,224.755295,79.676285,130.945328,226.957687,30.368519,120.543350,204.383896,-17.532181,113.806358,199.688202,135.621170,107.171616,149.710709,-39.252163,85.747650,200.202591,142.740646,82.265152,244.210464,86.675423,78.411003,248.231964,43.490528,76.690254,153.773666,-44.167652,73.980339,218.168228,-25.087389,57.412201,197.627335,140.044220,46.416813,154.758484,-35.547466,36.143017,227.488220,96.365173,30.712503,231.101440,38.964008,25.069660,198.226593,-10.015596,15.363289,181.441116,105.838570,10.049723,153.933640,0.261310,0.560088,156.645813,41.296078,201.218948,131.532700,66.587219,165.963394,120.723923,11.890091,174.482758,142.140533,148.817413,-2.604496,112.381744,46.588619,-18.873068,134.963074,107.848785,8.249478,152.830750,179.971375,89.744148,149.331894,166.086075,152.784729,201.454178,138.584488,29.999380,186.489456,168.213715
33,0.275000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,-0.000005,-0.000042,0.000109,-1.000000,88.996704,147.981949,114.953987,0.009064,201.222443,131.535080,66.584816,0.998778,165.958969,120.687080,11.897609,0.990891,174.496262,142.156281,148.819000,0.994830,-2.624475,112.410545,46.584442,0.990568,-18.865503,134.955948,107.842598,0.997351,8.253410,152.810654,179.964844,0.994941,89.748940,149.327545,166.087418,0.998557,152.778946,201.477371,138.592087,0.993539,30.001167,186.477005,168.213135,0.997145,157.833160,162.309067,37.426178,148.151871,177.399246,102.983490,145.283936,154.198929,-3.612652,133.100082,224.744995,79.675201,130.945831,226.956802,30.370247,120.539642,204.381653,-17.531437,113.806152,199.691910,135.622742,107.170799,149.706619,-39.250854,85.750092,200.191940,142.740219,82.268799,244.211746,86.682709,78.411171,248.232498,43.491230,76.689865,153.773987,-44.172138,73.981644,218.168457,-25.087168,57.412590,197.625366,140.043060,46.414612,154.757431,-35.546680,36.142174,227.486542,96.363235,30.711304,231.099136,38.964500,25.069811,198.221970,-10.016035,15.361865,181.438583,105.838158,10.049839,153.931427,0.259025,0.560337,156.649109,41.296406,201.217773,131.531387,66.587151,165.963242,120.722679,11.890148,174.484863,142.140030,148.818039,-2.600379,112.378937,46.588501,-18.873287,134.961227,107.850105,8.250554,152.828461,179.970154,89.744362,149.329712,166.083481,152.785278,201.453674,138.583649,29.997845,186.491394,168.214645
35,0.291667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,0.000003,-0.000046,0.000109,-1.000000,88.996880,147.981567,114.954529,0.009073,201.222229,131.534088,66.584656,0.998399,165.958313,120.685287,11.897884,0.990844,174.496735,142.156433,148.818909,0.995030,-2.624847,112.409164,46.586254,0.990013,-18.865385,134.955414,107.844223,0.996990,8.254133,152.811157,179.965973,0.995299,89.749542,149.327896,166.087921,0.998397,152.779312,201.477356,138.591354,0.993516,30.001778,186.477356,168.213623,0.996287,157.834976,162.308792,37.428009,148.152222,177.394775,102.984062,145.287003,154.196762,-3.610841,133.103638,224.742966,79.673813,130.944244,226.959778,30.369638,120.541397,204.380295,-17.533245,113.806831,199.692841,135.622849,107.169952,149.708862,-39.253036,85.753319,200.192841,142.740662,82.265274,244.208664,86.675407,78.411064,248.236664,43.492077,76.689049,153.778549,-44.170143,73.971634,218.162140,-25.072214,57.410477,197.627396,140.043564,46.415165,154.753845,-35.547298,36.142986,227.485779,96.363380,30.710337,231.100021,38.964741,25.072639,198.219803,-10.015324,15.364481,181.437057,105.839714,10.042894,153.939163,0.258598,0.562196,156.643585,41.295399,201.220108,131.531067,66.587631,165.961777,120.721153,11.889820,174.481552,142.139603,148.818695,-2.604265,112.378181,46.590729,-18.870716,134.958557,107.850700,8.253009,152.832596,179.970337,89.746162,149.332230,166.084396,152.785233,201.452759,138.583130,29.998821,186.487961,168.215424
37,0.308333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,-0.000007,-0.000038,0.000101,-1.000000,88.996323,147.980179,114.953300,0.009692,201.222672,131.535522,66.584801,0.998778,165.959778,120.687187,11.897296,0.991134,174.495758,142.155838,148.818863,0.994881,-2.623782,112.407555,46.582951,0.990641,-18.865616,134.952347,107.841110,0.997449,8.252509,152.807144,179.963638,0.995736,89.748199,149.325531,166.086731,0.998008,152.777496,201.476593,138.592102,0.993340,29.999767,186.473953,168.212250,0.996129,157.838562,162.311584,37.429920,148.156128,177.397873,102.985497,145.287689,154.196671,-3.613386,133.103668,224.743408,79.673485,130.946915,226.955154,30.368885,120.539978,204.382904,-17.533484,113.807823,199.687408,135.620132,107.171196,149.704422,-39.253811,85.752945,200.194870,142.740646,82.262207,244.211166,86.676254,78.411659,248.233383,43.489338,76.688011,153.778229,-44.172153,73.974442,218.161484,-25.072247,57.410004,197.625275,140.044128,46.416611,154.754211,-35.546944,36.142422,227.487854,96.363121,30.709923,231.098877,38.963863,25.071201,198.220856,-10.016764,15.365785,181.434967,105.838531,10.049959,153.929871,0.258762,0.561454,156.640533,41.294857,201.222076,131.531296,66.587173,165.961777,120.721397,11.888173,174.483368,142.139542,148.818436,-2.600334,112.379234,46.589996,-18.871687,134.956558,107.848152,8.240314,152.818253,179.967987,89.746765,149.333008,166.084351,152.785522,201.453064,138.582550,29.998819,186.489395,168.212982
40,0.333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-0.000013,-0.000039,0.000099,-1.000000,88.995850,147.979462,114.953461,0.009762,201.222244,131.535660,66.584724,0.998679,165.959335,120.687874,11.897109,0.990997,174.495331,142.154953,148.818909,0.994515,-2.624184,112.407402,46.582737,0.989652,-18.866055,134.951447,107.841164,0.996552,8.252054,152.805481,179.963882,0.995998,89.747742,149.324219,166.086914,0.998637,152.776901,201.475769,138.592850,0.994191,29.999216,186.472458,168.212875,0.995509,157.835434,162.309708,37.428749,148.154999,177.397552,102.980339,145.286285,154.197083,-3.612435,133.102707,224.744659,79.676926,130.945206,226.955795,30.370359,120.542397,204.381119,-17.531752,113.805580,199.690979,135.621475,107.170341,149.705170,-39.255920,85.753670,200.193863,142.741959,82.268440,244.214111,86.681343,78.410439,248.235184,43.491844,76.689255,153.774979,-44.171780,73.981514,218.169022,-25.086996,57.412842,197.626312,140.044876,46.415394,154.755112,-35.548634,36.142990,227.486526,96.363953,30.710403,231.099731,38.964596,25.074158,198.215881,-10.015687,15.364896,181.434052,105.837250,10.042768,153.939911,0.260027,0.560246,156.642273,41.295330,201.219193,131.531860,66.586754,165.963150,120.722382,11.887561,174.483383,142.136642,148.816895,-2.600280,112.374069,46.588276,-18.871321,134.960098,107.850525,8.240511,152.816269,179.966446,89.744911,149.328339,166.084717,152.784592,201.455200,138.585236,29.998388,186.490295,168.214859
42,0.350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,-0.000021,-0.000037,0.000105,-1.000000,88.995010,147.981247,114.952049,0.009621,201.221436,131.537064,66.583527,0.998607,165.958649,120.690552,11.895582,0.991465,174.494263,142.155258,148.817780,0.994490,-2.625100,112.411263,46.580338,0.990680,-18.867001,134.954453,107.839073,0.996902,8.250989,152.807007,179.962204,0.996189,89.746689,149.325150,166.085541,0.998109,152.776505,201.476486,138.592621,0.994041,29.998545,186.473969,168.211853,0.996301,157.831284,162.306244,37.426128,148.153961,177.395157,102.979927,145.291092,154.202438,-3.611236,133.105179,224.742691,79.673592,130.945541,226.956818,30.369617,120.541389,204.383011,-17.536255,113.805916,199.688797,135.619598,107.168892,149.710190,-39.254993,85.751442,200.194199,142.738190,82.269241,244.214355,86.677094,78.413841,248.233719,43.489765,76.688522,153.780457,-44.172451,73.972229,218.160889,-25.074583,57.410275,197.627701,140.040985,46.415035,154.749832,-35.546715,36.142345,227.488083,96.361130,30.711172,231.099503,38.961575,25.069250,198.225143,-10.016571,15.364308,181.436905,105.836609,10.043219,153.941498,0.257380,0.557240,156.652008,41.293293,201.218689,131.533310,66.586601,165.962708,120.723534,11.887736,174.481262,142.137711,148.814865,-2.602912,112.381989,46.586700,-18.869818,134.961960,107.848518,8.239333,152.816223,179.965637,89.743561,149.331467,166.082794,152.785233,201.456390,138.583221,29.996893,186.488663,168.212463
44,0.366667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-0.000013,-0.000038,0.000101,-1.000000,88.995270,147.980499,114.953171,0.009929,201.221680,131.536423,66.584564,0.998607,165.958786,120.688705,11.896908,0.991465,174.494690,142.155777,148.818726,0.994490,-2.624773,112.408638,46.582340,0.990680,-18.866652,134.952713,107.840744,0.996902,8.251407,152.806702,179.963486,0.996189,89.747101,149.325256,166.086609,0.998109,152.776413,201.476654,138.592636,0.994041,29.998663,186.473633,168.212509,0.996301,157.835800,162.311432,37.427982,148.153702,177.399155,102.979568,145.286407,154.198532,-3.610607,133.105301,224.744507,79.667061,130.945435,226.956787,30.369091,120.541580,204.381363,-17.533426,113.806152,199.690826,135.621719,107.172668,149.707794,-39.253075,85.747383,200.203445,142.741501,82.268272,244.213806,86.679092,78.413193,248.233322,43.490025,76.690430,153.777893,-44.173996,73.971748,218.162216,-25.073963,57.411640,197.628677,140.043625,46.417938,154.753891,-35.546825,36.143436,227.487350,96.363762,30.710133,231.099899,38.962734,25.072176,198.217972,-10.016993,15.366634,181.438950,105.838287,10.045402,153.940964,0.256067,0.558685,156.643372,41.293720,201.217880,131.532257,66.585342,165.965805,120.724739,11.890231,174.480774,142.138687,148.816269,-2.603626,112.376602,46.590218,-18.871595,134.960220,107.849831,8.238750,152.817825,179.965042,89.745750,149.331223,166.083954,152.783234,201.453201,138.584229,30.000381,186.489655,168.213440
47,0.391667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,-0.000011,-0.000037,0.000103,-1.000000,88.995766,147.980133,114.952950,0.009744,201.222214,131.535355,66.584694,0.998576,165.959412,120.687592,11.896990,0.990672,174.495071,142.155167,148.818741,0.994458,-2.624266,112.408432,46.582035,0.990203,-18.866203,134.952835,107.840324,0.996805,8.251757,152.806961,179.963058,0.995768,89.747475,149.325104,166.086411,0.998330,152.777069,201.476105,138.592361,0.993543,29.999201,186.473755,168.211990,0.995966,157.832626,162.307999,37.427700,148.156891,177.396469,102.981796,145.290970,154.200607,-3.608709,133.106567,224.742477,79.667625,130.947159,226.957016,30.370770,120.540306,204.382538,-17.534718,113.808472,199.692017,135.623093,107.168503,149.706223,-39.256176,85.746788,200.205093,142.739166,82.268082,244.214661,86.679359,78.411774,248.233963,43.491760,76.687439,153.777023,-44.171696,73.982445,218.165039,-25.088699,57.412525,197.625702,140.042862,46.413513,154.756622,-35.548153,36.143127,227.487885,96.362541,30.710032,231.098953,38.964466,25.071377,198.220657,-10.014674,15.364240,181.436600,105.837128,10.042720,153.940140,0.257805,0.559661,156.644760,41.294487,201.219177,131.531952,66.586487,165.963043,120.720497,11.889181,174.483780,142.139679,148.815994,-2.601642,112.377106,46.586834,-18.871300,134.960648,107.848862,8.238545,152.819199,179.966049,89.745689,149.327652,166.084778,152.785645,201.455429,138.584259,29.998764,186.488922,168.214294
49,0.408333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
