Format Version,1.23,Take Name,nziz_21_10_2021,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-10-21 11.47.59.030 AM,Total Frames in Take,726,Total Exported Frames,726,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133333,132.936859,12.713173,30.789581,69.552574,163.009109,117.192955,0.166249,45.316658,271.902008,220.408432,0.958740,57.602383,198.897598,270.099457,0.975890,58.234173,247.589691,241.316940,0.935594,25.795921,238.825912,239.077652,0.911888,94.236282,252.104874,241.454575,0.962653,69.618042,162.947983,117.054733,0.000000,45.318295,271.804047,220.541245,57.647877,198.867523,270.179016,58.374786,247.659912,241.521072,25.576042,238.876572,238.806900,94.268486,252.112000,241.308868,,,,,,,,,
17,0.141667,132.930588,12.741681,30.794985,69.554733,162.999039,117.197052,0.165610,45.244045,271.893768,220.392975,0.958740,57.531601,198.897476,270.095520,0.975890,58.160397,247.587219,241.308929,0.935594,25.725700,238.813446,239.057236,0.911888,94.161087,252.113281,241.460770,0.962653,69.620277,162.937927,117.058861,0.000000,45.242741,271.795654,220.527191,57.576447,198.870361,270.174286,58.300705,247.655426,241.514435,25.503647,238.863480,238.784317,94.199287,252.120071,241.315063,,,,,,,,,
18,0.150000,132.923004,12.763883,30.800137,69.535042,162.993195,117.197540,0.160916,45.166100,271.894104,220.373276,0.962248,57.453697,198.906128,270.088013,0.976880,58.081039,247.592773,241.296173,0.935011,25.649040,238.811493,239.034836,0.912033,94.080666,252.126938,241.459305,0.963018,69.600639,162.932083,117.059380,0.000000,45.161068,271.808319,220.497437,57.495064,198.878098,270.165802,58.229046,247.663712,241.497726,25.418362,238.848984,238.771759,94.127029,252.132233,241.318909,,,,,,,,,
19,0.158333,132.900726,12.781233,30.820738,69.520561,162.967590,117.212402,0.164130,45.105705,271.900818,220.343094,0.962248,57.369045,198.928040,270.086121,0.976880,58.010540,247.605759,241.279510,0.935011,25.579453,238.824341,239.005859,0.912033,94.010155,252.139328,241.457916,0.963018,69.586235,162.906433,117.074287,0.000000,45.097095,271.815491,220.473221,57.410580,198.893784,270.172668,58.156498,247.669525,241.483734,25.349266,238.869736,238.731216,94.061562,252.149734,241.311707,,,,,,,,,
20,0.166667,132.887878,12.811134,30.816311,69.529648,162.957611,117.216812,0.165757,45.036621,271.905121,220.313919,0.961792,57.316669,198.949661,270.078217,0.974196,57.945705,247.620712,241.260071,0.933707,25.519102,238.824661,238.978806,0.909535,93.943298,252.169968,241.448166,0.962224,69.595383,162.896439,117.078728,0.000000,45.026947,271.817261,220.438599,57.361515,198.912033,270.163208,58.096138,247.688248,241.467682,25.287392,238.874512,238.705353,93.989433,252.177979,241.304474,,,,,,,,,
21,0.175000,132.876450,12.841838,30.810345,69.545761,162.959152,117.218521,0.165514,44.972507,271.918274,220.284225,0.961792,57.271790,198.979584,270.068359,0.974196,57.886719,247.644501,241.239517,0.933707,25.464851,238.832977,238.950821,0.909535,93.882141,252.210403,241.437057,0.962224,69.611565,162.897995,117.080482,0.000000,44.969131,271.830078,220.407883,57.318409,198.942017,270.152222,58.031605,247.716522,241.450562,25.231031,238.879364,238.677780,93.927834,252.217651,241.291367,,,,,,,,,
22,0.183333,132.863327,12.859322,30.802032,69.534096,162.954941,117.214638,0.163899,44.915276,271.933105,220.249329,0.963255,57.232712,199.011368,270.053741,0.972920,57.835072,247.668945,241.212296,0.935401,25.416258,238.846451,238.922531,0.909611,93.829018,252.246414,241.412384,0.963058,69.599930,162.893753,117.076614,0.000000,44.915398,271.849274,220.370056,57.284695,198.971024,270.139771,57.977051,247.735413,241.417709,25.181334,238.896927,238.652374,93.869896,252.253708,241.270569,,,,,,,,,
23,0.191667,132.851685,12.875958,30.793734,69.524406,162.949982,117.214752,0.164421,44.862240,271.944763,220.221466,0.963255,57.197514,199.038589,270.044220,0.972920,57.787560,247.689545,241.191330,0.935401,25.371696,238.856491,238.900604,0.909611,93.780052,252.278214,241.393738,0.963058,69.590279,162.888794,117.076752,0.000000,44.865475,271.857422,220.345886,57.247742,199.000992,270.128784,57.925488,247.757797,241.399292,25.140392,238.905197,238.628922,93.819984,252.286194,241.248444,,,,,,,,,
24,0.200000,132.845428,12.906116,30.786272,69.547386,162.958191,117.213158,0.165316,44.806469,271.955566,220.198242,0.962039,57.162964,199.062103,270.034363,0.973947,57.737679,247.709366,241.174942,0.935183,25.326595,238.860687,238.876816,0.910862,93.727966,252.315018,241.386200,0.963017,69.613312,162.897003,117.075180,0.000000,44.820328,271.868896,220.322128,57.215118,199.026108,270.117096,57.881420,247.772385,241.381302,25.095434,238.909653,238.609802,93.749321,252.325775,241.240219,,,,,,,,,
25,0.208333,132.841385,12.913732,30.781023,69.522293,162.962662,117.206276,0.167384,44.761570,271.965515,220.180817,0.962039,57.128361,199.078537,270.023895,0.973947,57.696098,247.723251,241.160004,0.935183,25.286470,238.869247,238.861938,0.910862,93.685638,252.334625,241.371765,0.963017,69.588234,162.901474,117.068306,0.000000,44.778481,271.875336,220.302475,57.180088,199.040680,270.104370,57.839954,247.789597,241.364639,25.051350,238.917969,238.599640,93.708176,252.347672,241.227356,,,,,,,,,
26,0.216667,132.836029,12.923758,30.777933,69.505013,162.960876,117.201149,0.170525,44.718117,271.970520,220.162216,0.960455,57.092854,199.090820,270.013977,0.974332,57.654938,247.732574,241.145020,0.935342,25.246941,238.873032,238.845261,0.911081,93.643723,252.349915,241.359192,0.963470,69.570984,162.899689,117.063194,0.000000,44.736774,271.876831,220.288300,57.145203,199.054352,270.094421,57.798653,247.807938,241.346405,25.012512,238.918716,238.581696,93.663399,252.358856,241.214676,,,,,,,,,
27,0.225000,132.842682,12.943384,30.773869,69.503082,162.985748,117.187065,0.170319,44.664932,271.977661,220.154510,0.960455,57.052307,199.096649,270.001221,0.974332,57.605145,247.741470,241.137238,0.935342,25.200218,238.872482,238.830688,0.911081,93.592491,252.369492,241.358459,0.963470,69.569099,162.924591,117.049110,0.000000,44.693859,271.877930,220.274353,57.107098,199.056488,270.077667,57.743717,247.799240,241.345352,24.962812,238.931778,238.572327,93.607674,252.392288,241.212463,,,,,,,,,
28,0.233333,132.845078,12.951473,30.775955,69.483696,162.995850,117.173660,0.170108,44.624321,271.980652,220.143555,0.960819,57.011417,199.098145,269.988129,0.974651,57.563908,247.744446,241.126633,0.935748,25.159969,238.872971,238.815659,0.910772,93.550873,252.375305,241.352432,0.963204,69.549728,162.934708,117.035706,0.000000,44.653168,271.882813,220.262543,57.066349,199.059265,270.063965,57.705696,247.801147,241.333344,24.919073,238.930466,238.558670,93.566185,252.397812,241.207794,,,,,,,,,
29,0.241667,132.841888,12.958367,30.781157,69.465172,163.003616,117.160202,0.172356,44.587643,271.991364,220.122604,0.960819,56.969463,199.110962,269.971558,0.974651,57.524830,247.756271,241.108444,0.935748,25.121473,238.883820,238.793045,0.910772,93.511627,252.388153,241.339401,0.963204,69.531235,162.942490,117.022270,0.000000,44.615665,271.890198,220.243576,57.026455,199.070450,270.048553,57.663376,247.821609,241.315033,24.882181,238.942062,238.533096,93.527344,252.406418,241.194855,,,,,,,,,
