Format Version,1.23,Take Name,danielle_ear2ear_003,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-07 01.49.30.793 PM,Total Frames in Take,313,Total Exported Frames,313,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
55,0.916667,-0.206983,-0.204768,0.920721,0.259809,-0.071474,0.146760,0.089970,0.000787,-0.215571,0.180705,0.101004,0.000000,-0.202486,0.229238,0.075490,0.951577,-0.071476,0.146760,0.089967,0.000000,-0.221846,0.161493,0.070853,0.000000,-0.204889,0.199233,0.127439,0.757756,-0.216661,0.158306,0.127236,0.821438,,,,,,,,,,,,,-0.217238,0.179871,0.099963,-0.202180,0.229527,0.075545,,,,,,,-0.205051,0.198708,0.127365,-0.215839,0.159125,0.127894
56,0.933333,-0.204163,-0.199090,0.922740,0.259291,-0.071023,0.148901,0.088634,0.000778,-0.215047,0.182845,0.100589,0.464476,-0.202228,0.231129,0.074477,0.886752,-0.071025,0.148900,0.088630,0.000000,-0.221570,0.163326,0.070689,0.000000,-0.204149,0.201645,0.126743,0.862516,-0.215888,0.160709,0.127054,0.697675,,,,,,,,,,,,,-0.216689,0.181986,0.099515,-0.201914,0.231452,0.074527,,,,,,,-0.204302,0.201120,0.126686,-0.215156,0.161447,0.127672
57,0.950000,-0.208259,-0.191151,0.925413,0.252391,-0.069156,0.152643,0.089474,0.000582,-0.213545,0.185486,0.100005,0.464476,-0.201035,0.233339,0.072964,0.886752,-0.069158,0.152643,0.089471,0.000000,-0.219733,0.165295,0.070483,0.000000,-0.202957,0.204923,0.125818,0.862516,-0.214320,0.163894,0.126917,0.697675,,,,,,,,,,,,,,,,-0.200963,0.233609,0.072939,,,,,,,-0.203225,0.204083,0.125529,-0.214139,0.164419,0.127217
58,0.966667,-0.209111,-0.181794,0.927246,0.251869,-0.068124,0.155057,0.088584,0.000622,-0.212398,0.188432,0.099033,0.000000,-0.199879,0.235741,0.071057,0.933089,-0.068127,0.155056,0.088581,0.000000,-0.218742,0.167708,0.069915,0.000000,-0.201669,0.208322,0.124439,0.754481,-0.213122,0.167348,0.126346,0.834845,,,,,,,,,,,,,,,,-0.199806,0.235999,0.071050,,,,,,,-0.201956,0.207430,0.124143,-0.212929,0.167914,0.126626
59,0.983333,-0.195620,-0.164053,0.925388,0.280137,-0.071193,0.150543,0.081767,0.000730,-0.212794,0.192091,0.097920,0.000000,-0.198904,0.238273,0.068734,0.933089,-0.071196,0.150543,0.081764,0.000000,-0.221549,0.171396,0.069413,0.000000,-0.199874,0.211660,0.122544,0.754481,-0.213491,0.171420,0.125549,0.834845,,,,,,,,,,,,,,,,-0.198411,0.238677,0.068791,,,,-0.222197,0.170832,0.069105,-0.200738,0.211313,0.122543,-0.212293,0.172008,0.125853
60,1.000000,-0.214969,-0.160313,0.927991,0.258691,-0.067685,0.157883,0.087244,0.000625,-0.211107,0.195023,0.096670,0.000000,-0.197578,0.240865,0.066786,0.931047,-0.067688,0.157883,0.087241,0.000000,-0.218027,0.173301,0.068425,0.000000,-0.199835,0.215660,0.121232,0.755284,-0.212234,0.175076,0.124811,0.835887,,,,,,,,,,,,,,,,-0.197499,0.241127,0.066754,,,,,,,-0.200142,0.214764,0.120988,-0.212029,0.175644,0.125068
61,1.016667,-0.217313,-0.151321,0.928168,0.261497,-0.067712,0.159000,0.087013,0.000574,-0.210752,0.197689,0.095987,0.000000,-0.196819,0.242890,0.065323,0.931328,-0.067714,0.159000,0.087010,0.000000,-0.217921,0.175565,0.068118,0.000000,-0.199247,0.218624,0.120186,0.766184,-0.212036,0.178228,0.124459,0.841297,,,,,,,,,,,,,,,,-0.196737,0.243150,0.065294,,,,,,,-0.199550,0.217774,0.119939,-0.211832,0.178769,0.124721
62,1.033333,-0.218579,-0.143906,0.928826,0.262293,-0.067678,0.160323,0.087084,0.000545,-0.210515,0.199816,0.095793,0.000000,-0.196433,0.244507,0.064458,0.931328,-0.067681,0.160323,0.087081,0.000000,-0.217847,0.177331,0.068257,0.000000,-0.198861,0.221039,0.119667,0.766184,-0.211831,0.180769,0.124543,0.841297,-0.257680,0.149876,0.103331,,,,,,,,,,,,,-0.196350,0.244761,0.064438,,,,,,,-0.199160,0.220216,0.119418,-0.211629,0.181300,0.124801
63,1.050000,-0.219432,-0.138031,0.929414,0.262652,-0.067758,0.161470,0.087480,0.000561,-0.210453,0.201514,0.096002,0.000000,-0.196288,0.245801,0.064134,0.926718,-0.067760,0.161470,0.087476,0.000000,-0.217907,0.178740,0.068737,0.000000,-0.198686,0.222970,0.119611,0.754303,-0.211775,0.182800,0.124969,0.839472,-0.229643,0.170558,0.078473,,,,,,,,,,,,,-0.196196,0.246079,0.064111,,,,,,,-0.199013,0.222083,0.119339,-0.211565,0.183341,0.125243
64,1.066667,-0.219948,-0.133947,0.930165,0.261675,-0.067850,0.162722,0.088056,0.000597,-0.210545,0.202798,0.096416,0.000000,-0.196432,0.246816,0.064156,0.926718,-0.067852,0.162721,0.088053,0.000000,-0.218027,0.179791,0.069355,0.000000,-0.198756,0.224456,0.119827,0.754303,-0.211826,0.184330,0.125542,0.839472,-0.229744,0.171796,0.078872,,,,,,,,,,,,,-0.196347,0.247070,0.064149,,,,,,,-0.199085,0.223556,0.119573,-0.211608,0.184905,0.125783
65,1.083333,-0.221116,-0.130993,0.929988,0.262812,-0.068357,0.163240,0.088681,0.000518,-0.210901,0.203907,0.096759,0.000000,-0.196607,0.247691,0.064260,0.924626,-0.068359,0.163240,0.088678,0.000000,-0.218460,0.180779,0.069823,0.000000,-0.199038,0.225650,0.120054,0.783134,-0.212264,0.185606,0.125987,0.853346,-0.229914,0.172885,0.079254,,,,,,,,,,,,,-0.196514,0.247974,0.064213,,,,,,,-0.199328,0.224872,0.119804,-0.212074,0.186079,0.126278
66,1.100000,-0.222468,-0.126704,0.930851,0.260713,-0.068344,0.164706,0.089586,0.000529,-0.210977,0.205149,0.097203,0.000000,-0.196762,0.248641,0.064281,0.924626,-0.068346,0.164705,0.089582,0.000000,-0.218476,0.181741,0.070493,0.000000,-0.199170,0.227145,0.120289,0.783134,-0.212314,0.187134,0.126610,0.853346,-0.229952,0.174001,0.079786,,,,,,,,,,,,,-0.196676,0.248898,0.064259,,,,,,,-0.199475,0.226318,0.120050,-0.212110,0.187665,0.126860
67,1.116667,-0.221828,-0.122317,0.931603,0.260664,-0.068260,0.165969,0.090145,0.000551,-0.210811,0.206661,0.097978,0.000000,-0.196664,0.249868,0.064654,0.925600,-0.068262,0.165968,0.090142,0.000000,-0.218441,0.183049,0.071486,0.000000,-0.198887,0.228827,0.120841,0.761926,-0.212059,0.188885,0.127534,0.843219,-0.229850,0.175510,0.080575,,,,,,,,,,,,,-0.196571,0.250148,0.064613,,,,,,,-0.199207,0.227962,0.120602,-0.211853,0.189415,0.127798
68,1.133333,-0.223679,-0.119248,0.932707,0.256524,-0.067569,0.168428,0.091728,0.000551,-0.210398,0.208261,0.098869,0.000000,-0.196452,0.251265,0.065199,0.925600,-0.067571,0.168427,0.091725,0.000000,-0.217813,0.184369,0.072568,0.000000,-0.198673,0.230704,0.121564,0.761926,-0.211603,0.190738,0.128577,0.843219,-0.229480,0.177187,0.081477,,,,,,,,,,,,,-0.196359,0.251547,0.065165,,,,,,,-0.198994,0.229817,0.121317,-0.211398,0.191279,0.128839
69,1.150000,-0.222174,-0.115713,0.933166,0.257781,-0.067376,0.169626,0.092141,0.000561,-0.210033,0.209975,0.099799,0.000000,-0.196117,0.252751,0.065826,0.919078,-0.067378,0.169625,0.092138,0.000000,-0.217662,0.185966,0.073664,0.000000,-0.198117,0.232499,0.122312,0.766632,-0.211143,0.192615,0.129606,0.847867,-0.229132,0.178886,0.082501,,,,,,,,,,,,,-0.196020,0.253052,0.065760,,,,,,,-0.198429,0.231650,0.122080,-0.210947,0.193115,0.129891
70,1.166667,-0.218874,-0.111756,0.933935,0.259560,-0.067084,0.170760,0.092192,0.000544,-0.209509,0.211709,0.100919,0.000000,-0.195731,0.254257,0.066607,0.919078,-0.067086,0.170759,0.092188,0.000000,-0.217464,0.187599,0.074977,0.000000,-0.197304,0.234300,0.123210,0.766632,-0.210419,0.194504,0.130823,0.847867,-0.228628,0.180727,0.083576,,,,,,,,,,,,,-0.195638,0.254537,0.066560,,,,,,,-0.197623,0.233443,0.122987,-0.210212,0.195031,0.131079
71,1.183333,-0.203599,-0.106623,0.930830,0.284139,-0.070002,0.166356,0.087850,0.000592,-0.209974,0.213741,0.102001,0.000000,-0.195445,0.255970,0.067604,0.918721,-0.070004,0.166356,0.087847,0.000000,-0.219948,0.190301,0.076143,0.839724,-0.195958,0.235507,0.124046,0.797916,-0.210634,0.196281,0.131763,0.640126,,,,,,,,,,,,,,,,-0.195138,0.256059,0.067546,,,,-0.220400,0.190148,0.075714,-0.196687,0.235159,0.124042,-0.209475,0.196826,0.132420
72,1.200000,-0.200495,-0.104511,0.931168,0.286016,-0.069797,0.167342,0.088180,0.000602,-0.209493,0.215238,0.103312,0.000000,-0.195075,0.257365,0.068744,0.918721,-0.069799,0.167341,0.088177,0.000000,-0.219743,0.191795,0.077564,0.839724,-0.195234,0.236987,0.125218,0.797916,-0.209990,0.197823,0.133104,0.640126,,,,,,,,,,,,,,,,-0.194760,0.257471,0.068664,,,,-0.220192,0.191649,0.077125,-0.195944,0.236646,0.125227,-0.208901,0.198315,0.133763
73,1.216667,-0.196952,-0.101558,0.931924,0.287079,-0.069606,0.168467,0.088375,0.000556,-0.209068,0.216691,0.104583,0.000000,-0.194873,0.258679,0.069753,0.917704,-0.069609,0.168466,0.088371,0.000000,-0.219591,0.193187,0.079001,0.847335,-0.194574,0.238481,0.126293,0.803322,-0.209337,0.199373,0.134433,0.681288,,,,,,,,,,,,,,,,-0.194563,0.258756,0.069671,,,,-0.220013,0.193100,0.078568,-0.195279,0.238132,0.126296,-0.208324,0.199818,0.135068
74,1.233333,-0.193922,-0.098071,0.932590,0.288187,-0.069495,0.169491,0.088553,0.000548,-0.208704,0.218130,0.105679,0.000000,-0.194690,0.259927,0.070548,0.917704,-0.069498,0.169491,0.088550,0.000000,-0.219491,0.194538,0.080289,0.847335,-0.193981,0.239981,0.127172,0.803322,-0.208771,0.200945,0.135608,0.681288,,,,,,,,,,,,,,,,-0.194398,0.259979,0.070491,,,,-0.219917,0.194445,0.079841,-0.194674,0.239646,0.127166,-0.207723,0.201421,0.136257
75,1.250000,-0.191288,-0.093571,0.933398,0.288826,-0.069309,0.170643,0.088705,0.000539,-0.208283,0.219673,0.106604,0.000000,-0.194469,0.261203,0.071080,0.929369,-0.069312,0.170643,0.088702,0.000000,-0.219317,0.195931,0.081462,0.848803,-0.193347,0.241639,0.127832,0.808849,-0.208145,0.202692,0.136649,0.680700,,,,,,,,,,,,,,,,-0.194202,0.261232,0.070993,,,,-0.219708,0.195889,0.081002,-0.194019,0.241275,0.127848,-0.207157,0.203161,0.137308
76,1.266667,-0.190589,-0.090607,0.933115,0.291140,-0.069418,0.171303,0.089173,0.000296,-0.208060,0.221170,0.107329,0.000000,-0.194138,0.262475,0.071585,0.928226,-0.069420,0.171303,0.089170,0.000000,-0.219309,0.197384,0.082324,0.924436,-0.192933,0.243143,0.128414,0.894917,-0.207915,0.204314,0.137444,0.868940,,,,,,,,,,,,,,,,-0.193911,0.262553,0.071427,,,,-0.219521,0.197435,0.082115,-0.193339,0.243034,0.128434,-0.207523,0.204293,0.137792
77,1.283333,-0.193468,-0.086479,0.935634,0.282279,-0.067718,0.174735,0.091231,0.000280,-0.207201,0.222621,0.108239,0.000000,-0.193804,0.263668,0.072000,0.928226,-0.067720,0.174734,0.091228,0.000000,-0.217977,0.198331,0.083511,0.924436,-0.192504,0.245109,0.129084,0.894917,-0.206900,0.206169,0.138575,0.868940,,,,,,,,,,,,,,,,-0.193739,0.263882,0.071855,,,,,,,-0.192620,0.244857,0.128993,-0.206848,0.206206,0.138810
78,1.300000,-0.189950,-0.081648,0.936468,0.283337,-0.067603,0.175945,0.091051,0.000294,-0.206780,0.224337,0.109099,0.000000,-0.193627,0.265099,0.072452,0.926909,-0.067605,0.175944,0.091048,0.000000,-0.217866,0.199910,0.084644,0.000000,-0.191817,0.246923,0.129646,0.929150,-0.206227,0.208089,0.139542,0.934565,,,,,,,,,,,,,,,,-0.193560,0.265329,0.072285,,,,,,,-0.191932,0.246680,0.129556,-0.206179,0.208102,0.139799
79,1.316667,-0.186758,-0.077570,0.937608,0.282836,-0.067304,0.177572,0.091050,0.000271,-0.206349,0.226001,0.110000,0.000000,-0.193537,0.266542,0.072989,0.926909,-0.067307,0.177572,0.091047,0.000000,-0.217631,0.201417,0.085794,0.000000,-0.191223,0.248723,0.130276,0.929150,-0.205523,0.209943,0.140537,0.934565,,,,,,,,,,,,,,,,-0.193471,0.266765,0.072835,,,,,,,-0.191335,0.248492,0.130174,-0.205476,0.209951,0.140794
80,1.333333,-0.182818,-0.073573,0.938693,0.282879,-0.067098,0.179115,0.090758,0.000249,-0.205929,0.227697,0.110843,0.000000,-0.193477,0.268033,0.073485,0.933134,-0.067100,0.179114,0.090755,0.000000,-0.217462,0.202987,0.086885,0.000000,-0.190592,0.250523,0.130842,0.933725,-0.204801,0.211805,0.141457,0.935212,,,,,,,,,,,,,,,,-0.193413,0.268249,0.073341,,,,,,,-0.190701,0.250308,0.130731,-0.204756,0.211803,0.141712
81,1.350000,-0.179509,-0.068242,0.939285,0.284366,-0.066773,0.180678,0.090521,0.001005,-0.205214,0.229962,0.111570,0.000000,-0.192968,0.269961,0.073785,0.933134,-0.066776,0.180677,0.090518,0.000000,-0.217074,0.205115,0.087915,0.000000,-0.189596,0.252880,0.131244,0.933725,-0.203851,0.214300,0.142293,0.935212,,,,,,,,,,,,,,,,-0.192958,0.269992,0.073701,,,,-0.216554,0.207473,0.086095,-0.189740,0.252539,0.131253,-0.203805,0.214212,0.142674
82,1.366667,-0.175959,-0.062581,0.940267,0.284640,-0.066421,0.182315,0.090493,0.000281,-0.204566,0.231993,0.112536,0.000000,-0.192650,0.271645,0.074282,0.927388,-0.066423,0.182314,0.090491,0.000000,-0.216705,0.206961,0.089221,0.000000,-0.188712,0.255056,0.131850,0.932163,-0.202910,0.216595,0.143378,0.933501,,,,,,,,,,,,,,,,-0.192587,0.271870,0.074110,,,,,,,-0.188827,0.254826,0.131761,-0.202858,0.216600,0.143639
83,1.383333,-0.172728,-0.057092,0.941172,0.284781,-0.066049,0.184187,0.090385,0.000229,-0.203916,0.234234,0.113318,0.000000,-0.192317,0.273541,0.074614,0.927388,-0.066052,0.184186,0.090382,0.000000,-0.216308,0.209019,0.090334,0.000000,-0.187850,0.257439,0.132281,0.932163,-0.201985,0.219098,0.144273,0.933501,,,,,,,,,,,,,,,,-0.192255,0.273746,0.074484,,,,,,,-0.187967,0.257222,0.132162,-0.201930,0.219110,0.144522
84,1.400000,-0.168561,-0.050399,0.941569,0.287220,-0.065774,0.185689,0.089997,0.000239,-0.203043,0.236811,0.114113,0.000000,-0.191673,0.275680,0.074903,0.933473,-0.065777,0.185688,0.089994,0.000000,-0.215867,0.211460,0.091520,0.000000,-0.186607,0.260092,0.132662,0.935379,-0.200831,0.221954,0.145185,0.934228,,,,,,,,,,,,,,,,-0.191611,0.275890,0.074752,,,,,,,-0.186720,0.259886,0.132555,-0.200779,0.221950,0.145443
85,1.416667,-0.164834,-0.042034,0.941721,0.290214,-0.065332,0.187137,0.089745,0.000234,-0.201887,0.239664,0.114875,0.000000,-0.190689,0.277944,0.075040,0.933473,-0.065334,0.187136,0.089742,0.000000,-0.215186,0.214135,0.092762,0.000000,-0.185041,0.263044,0.132926,0.935379,-0.199412,0.225182,0.146103,0.934228,,,,,,,,,,,,,,,,-0.190629,0.278145,0.074893,,,,,,,-0.185157,0.262835,0.132826,-0.199356,0.225189,0.146350
86,1.433333,-0.160494,-0.034587,0.942097,0.292402,-0.064859,0.188852,0.089356,0.000203,-0.200767,0.242474,0.115656,0.000000,-0.189854,0.280254,0.075268,0.937852,-0.064862,0.188851,0.089353,0.000000,-0.214500,0.216790,0.093993,0.000000,-0.183553,0.265944,0.133235,0.934673,-0.197978,0.228315,0.147005,0.932983,,,,,,,,,,,,,,,,-0.189790,0.280455,0.075136,,,,,,,-0.183672,0.265751,0.133105,-0.197923,0.228307,0.147267
87,1.450000,-0.156950,-0.030694,0.942699,0.292819,-0.063806,0.191201,0.088930,0.000330,-0.199390,0.245157,0.116197,0.000000,-0.188796,0.282712,0.075516,0.937852,-0.063809,0.191201,0.088927,0.000000,-0.213358,0.219381,0.094795,0.000000,-0.181983,0.268692,0.133497,0.934673,-0.196333,0.231156,0.147593,0.932983,,,,,,,,,,,,,,,,-0.188764,0.282870,0.075333,,,,,,,-0.181985,0.268718,0.133434,-0.196363,0.230971,0.147839
88,1.466667,-0.151179,-0.015694,0.940920,0.302602,-0.064580,0.190916,0.088647,0.000288,-0.198280,0.248690,0.117355,0.000000,-0.187616,0.285096,0.075661,0.927668,-0.064583,0.190915,0.088645,0.000000,-0.213278,0.222803,0.096799,0.000000,-0.179980,0.272166,0.133792,0.900903,-0.194929,0.235297,0.148985,0.922084,,,,,,,,,,,,,,,,-0.187535,0.285329,0.075509,,,,,,,-0.180173,0.271843,0.133668,-0.194816,0.235387,0.149261
89,1.483333,-0.145301,0.000839,0.945053,0.292852,-0.061926,0.195432,0.089084,0.000690,-0.195898,0.251958,0.118987,0.000000,-0.186741,0.287226,0.075976,0.927668,-0.061929,0.195431,0.089081,0.000000,-0.210913,0.225218,0.099567,0.000000,-0.177631,0.276213,0.134290,0.900903,-0.191640,0.239599,0.150927,0.922084,,,,,,,,,,,,,,,,-0.186573,0.287620,0.075864,,,,,,,-0.178319,0.274922,0.134098,-0.191309,0.240140,0.151178
90,1.500000,-0.141715,-0.002120,0.940802,0.307903,-0.063572,0.194282,0.088059,0.000200,-0.195673,0.254443,0.119170,0.000000,-0.185614,0.289938,0.076550,0.889243,-0.063575,0.194281,0.088057,0.000000,-0.211557,0.228404,0.099491,0.000000,-0.176629,0.277951,0.134690,0.631026,-0.191675,0.241576,0.150943,0.829499,,,,,,,,,,,,,,,,-0.185569,0.290095,0.076400,,,,,,,-0.176726,0.277796,0.134636,-0.191622,0.241573,0.151147
91,1.516667,-0.137931,0.003405,0.940398,0.310830,-0.063082,0.195973,0.088056,0.000191,-0.194410,0.257325,0.120099,0.000000,-0.184538,0.292437,0.077120,0.944437,-0.063085,0.195972,0.088054,0.000000,-0.210687,0.231262,0.100776,0.000000,-0.175034,0.280803,0.135250,0.951745,-0.190173,0.244657,0.151922,0.944790,,,,,,,,,,,,,,,,-0.184491,0.292597,0.076973,,,,,,,-0.175135,0.280653,0.135183,-0.190120,0.244648,0.152136
92,1.533333,-0.135225,0.007581,0.940118,0.312787,-0.062179,0.197896,0.088336,0.000144,-0.192951,0.260089,0.121026,0.000000,-0.183231,0.294909,0.077776,0.944437,-0.062182,0.197895,0.088333,0.000000,-0.209505,0.234000,0.101975,0.000000,-0.173344,0.283554,0.135896,0.951745,-0.188536,0.247579,0.152887,0.944790,,,,,,,,,,,,,,,,-0.183188,0.295044,0.077660,,,,,,,-0.173422,0.283453,0.135814,-0.188500,0.247544,0.153085
93,1.550000,-0.131073,0.012668,0.939269,0.316911,-0.061760,0.199424,0.088241,0.000130,-0.191565,0.263078,0.121956,0.000000,-0.181972,0.297550,0.078399,0.956396,-0.061763,0.199423,0.088238,0.000000,-0.208574,0.237042,0.103237,0.000000,-0.171573,0.286437,0.136477,0.952414,-0.186930,0.250711,0.153841,0.950150,,,,,,,,,,,,,,,,-0.181923,0.297685,0.078301,,,,,,,-0.171674,0.286306,0.136383,-0.186877,0.250706,0.154033
94,1.566667,-0.126827,0.017235,0.938350,0.321119,-0.061353,0.200882,0.087989,0.000130,-0.190168,0.265967,0.122756,0.000000,-0.180699,0.300135,0.078934,0.956396,-0.061357,0.200881,0.087987,0.000000,-0.207627,0.240010,0.104343,0.000000,-0.169796,0.289197,0.136953,0.952414,-0.185317,0.253707,0.154650,0.950150,-0.243911,0.216944,0.139602,,,,,,,,,,,,,-0.180650,0.300270,0.078834,,,,,,,-0.169899,0.289068,0.136861,-0.185263,0.253702,0.154842
95,1.583333,-0.123367,0.022010,0.937310,0.325188,-0.060579,0.202512,0.087824,0.000133,-0.188437,0.269035,0.123388,0.000000,-0.179043,0.302860,0.079284,0.958776,-0.060582,0.202511,0.087822,0.000000,-0.206313,0.243144,0.105286,0.000000,-0.167714,0.292148,0.137264,0.955043,-0.183412,0.256911,0.155307,0.954668,,,,,,,,,,,,,,,,-0.178999,0.302985,0.079186,,,,,,,-0.167815,0.292019,0.137189,-0.183356,0.256916,0.155480
96,1.600000,-0.118647,0.027801,0.935441,0.331812,-0.060198,0.203496,0.087348,0.000118,-0.186595,0.272185,0.123999,0.000000,-0.177213,0.305591,0.079574,0.958776,-0.060201,0.203495,0.087346,0.000000,-0.205078,0.246460,0.106273,0.000000,-0.165358,0.295063,0.137482,0.955043,-0.181376,0.260182,0.155932,0.954668,,,,,,,,,,,,,,,,-0.177169,0.305708,0.079482,,,,,,,-0.165455,0.294947,0.137406,-0.181323,0.260181,0.156099
97,1.616667,-0.108298,0.035146,0.930627,0.347808,-0.062057,0.202238,0.085472,0.000173,-0.185097,0.275476,0.124654,0.000000,-0.175529,0.308396,0.079908,0.939394,-0.062060,0.202237,0.085469,0.000000,-0.204868,0.250370,0.107438,0.933600,-0.162769,0.297626,0.137578,0.898396,-0.179596,0.263389,0.156509,0.891593,,,,,,,,,,,,,,,,-0.175377,0.308283,0.079757,,,,-0.204990,0.250600,0.107385,-0.163164,0.297695,0.137641,-0.179231,0.263203,0.156651
98,1.633333,-0.110454,0.035950,0.932945,0.340765,-0.058689,0.206265,0.086631,0.000141,-0.182889,0.277854,0.125195,0.000000,-0.173695,0.310718,0.080328,0.939394,-0.058693,0.206264,0.086629,0.000000,-0.202247,0.252386,0.108041,0.933600,-0.160921,0.300386,0.138076,0.898396,-0.177290,0.265989,0.157115,0.891593,,,,,,,,,,,,,,,,-0.173659,0.310836,0.080205,,,,,,,-0.161004,0.300286,0.138028,-0.177244,0.265971,0.157286
99,1.650000,-0.106428,0.039066,0.931403,0.345885,-0.058115,0.207440,0.086409,0.000128,-0.181128,0.280542,0.125928,0.000000,-0.171956,0.313207,0.080912,0.960274,-0.058118,0.207440,0.086407,0.000000,-0.200932,0.255266,0.109001,0.000000,-0.158787,0.302843,0.138565,0.963264,-0.175382,0.268676,0.157822,0.957995,,,,,,,,,,,,,,,,-0.171917,0.313318,0.080805,,,,,,,-0.158876,0.302740,0.138512,-0.175331,0.268668,0.157982
100,1.666667,-0.095672,0.043916,0.926650,0.360886,-0.060219,0.206350,0.084616,0.000154,-0.179880,0.283419,0.126801,0.000000,-0.170587,0.315833,0.081629,0.960274,-0.060223,0.206349,0.084614,0.000000,-0.200864,0.258838,0.110275,0.000000,-0.156549,0.304949,0.138980,0.963264,-0.173856,0.271319,0.158555,0.957995,,,,,,,,,,,,,,,,-0.170428,0.315715,0.081481,,,,-0.200994,0.259063,0.110229,-0.156942,0.305060,0.139041,-0.173491,0.271100,0.158689
101,1.683333,-0.091670,0.045460,0.925576,0.364470,-0.059527,0.207868,0.084330,0.000153,-0.178220,0.285871,0.127517,0.000000,-0.169028,0.318239,0.082292,0.937781,-0.059530,0.207867,0.084328,0.000000,-0.199533,0.261472,0.111147,0.933386,-0.154620,0.307205,0.139522,0.897063,-0.172040,0.273703,0.159216,0.893628,,,,,,,,,,,,,,,,-0.168880,0.318115,0.082135,,,,-0.199636,0.261717,0.111130,-0.155011,0.307312,0.139596,-0.171694,0.273474,0.159315
102,1.700000,-0.086761,0.050642,0.924456,0.367818,-0.058677,0.209438,0.084148,0.000582,-0.176169,0.288675,0.128362,0.000000,-0.167266,0.320717,0.082848,0.937781,-0.058680,0.209437,0.084146,0.000000,-0.197886,0.264368,0.112391,0.933386,-0.152244,0.309874,0.139957,0.897063,-0.169698,0.276627,0.160049,0.893628,,,,,,,0.243258,0.439663,0.264391,,,,,,,-0.167179,0.320580,0.082751,,,,-0.198262,0.264482,0.111929,-0.152880,0.309589,0.140096,-0.168466,0.277037,0.160608
103,1.716667,-0.081601,0.048408,0.922338,0.374555,-0.058332,0.210383,0.083169,0.000144,-0.174386,0.290873,0.128891,0.000000,-0.165339,0.323192,0.083601,0.944934,-0.058335,0.210382,0.083166,0.000000,-0.196554,0.267018,0.112856,0.940718,-0.150085,0.311627,0.140507,0.912650,-0.167873,0.278453,0.160425,0.904090,,,,,,,0.244282,0.440410,0.264460,,,,,,,-0.165222,0.323074,0.083456,,,,-0.196646,0.267235,0.112828,-0.150403,0.311754,0.140578,-0.167580,0.278227,0.160527
104,1.733333,-0.076640,0.049415,0.920732,0.379392,-0.057577,0.211625,0.082667,0.000152,-0.172333,0.293242,0.129651,0.000000,-0.163354,0.325577,0.084358,0.944934,-0.057581,0.211624,0.082665,0.000000,-0.194903,0.269668,0.113762,0.940718,-0.147705,0.313704,0.141093,0.912650,-0.165665,0.280673,0.161093,0.904090,,,,,,,0.245368,0.441170,0.264555,,,,,,,-0.163252,0.325465,0.084200,,,,-0.194982,0.269882,0.113739,-0.147992,0.313841,0.141170,-0.165401,0.280433,0.161198
105,1.750000,-0.072445,0.050637,0.918363,0.385743,-0.056882,0.212629,0.082303,0.000148,-0.170113,0.295774,0.130298,0.000000,-0.161025,0.328057,0.084990,0.947036,-0.056885,0.212629,0.082301,0.000000,-0.193134,0.272548,0.114545,0.940044,-0.145111,0.315867,0.141584,0.917428,-0.163382,0.283058,0.161667,0.904642,,,,,,,0.246274,0.441786,0.264639,,,,,,,-0.160927,0.327930,0.084852,,,,-0.193235,0.272756,0.114482,-0.145400,0.316002,0.141670,-0.163089,0.282843,0.161782
106,1.766667,-0.069214,0.049800,0.918540,0.386023,-0.054888,0.214983,0.081758,0.000685,-0.167814,0.297996,0.130690,0.000000,-0.158946,0.330459,0.085467,0.935307,-0.054891,0.214983,0.081756,0.666005,-0.190932,0.274848,0.114964,0.794913,-0.142741,0.318029,0.141926,0.914638,-0.160925,0.285148,0.161972,0.936522,,,,,,,0.247223,0.442432,0.264728,,,,,,,-0.158854,0.330269,0.085318,-0.053754,0.214487,0.081262,-0.191526,0.275382,0.115149,-0.143053,0.318111,0.142037,-0.160999,0.285110,0.162212
107,1.783333,-0.068301,0.053405,0.916185,0.391265,-0.054185,0.215685,0.081904,0.000918,-0.165925,0.300316,0.130788,0.000000,-0.156833,0.332425,0.085357,0.935307,-0.054188,0.215685,0.081902,0.666005,-0.189377,0.277363,0.115271,0.794913,-0.140572,0.320106,0.141824,0.914638,-0.159078,0.287555,0.162114,0.936522,,,,,,,,,,,,,,,,-0.156890,0.332358,0.085239,-0.052599,0.214791,0.081345,-0.189852,0.277834,0.115377,-0.140939,0.320301,0.141968,-0.159036,0.287437,0.162282
