Format Version,1.23,Take Name,danielle_nziz_001,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-07 01.49.03.460 PM,Total Frames in Take,395,Total Exported Frames,395,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
146,2.433333,-0.119899,-0.226279,-0.755154,-0.603460,0.007541,0.243603,0.117781,0.000081,-0.013041,0.377216,0.179114,0.947130,-0.011056,0.397720,0.126643,0.966191,0.007538,0.243605,0.117781,0.000000,-0.048750,0.370747,0.179910,0.967780,0.020539,0.379886,0.174481,0.964435,-0.000023,0.363599,0.208031,0.944080,,,,,,,-0.013071,0.377421,0.179156,-0.011024,0.397608,0.126574,,,,-0.048870,0.370744,0.179956,0.020598,0.379987,0.174561,0.000036,0.363407,0.207932
147,2.450000,-0.117196,-0.229540,-0.752932,-0.605532,0.006902,0.243621,0.116184,0.000173,-0.013204,0.377900,0.176208,0.947130,-0.011113,0.397887,0.123542,0.966191,0.006898,0.243623,0.116184,0.000000,-0.048937,0.371575,0.177046,0.967780,0.020388,0.380397,0.171568,0.964435,-0.000253,0.364514,0.205262,0.944080,,,,,,,-0.013083,0.378092,0.176307,-0.010967,0.397846,0.123572,,,,-0.048903,0.371460,0.177156,0.020185,0.380394,0.171443,-0.000351,0.364481,0.205148
148,2.466667,-0.113227,-0.235362,-0.751157,-0.606257,0.006637,0.243482,0.115106,0.000141,-0.013393,0.378622,0.173192,0.916338,-0.011362,0.397840,0.120238,0.960482,0.006634,0.243484,0.115105,0.000000,-0.049126,0.372312,0.174163,0.968607,0.020194,0.381049,0.168477,0.965991,-0.000409,0.365659,0.202423,0.936352,,,,,,,-0.013235,0.378869,0.173353,-0.011358,0.397763,0.120100,,,,-0.049032,0.372267,0.174234,0.020072,0.381101,0.168507,-0.000543,0.365481,0.202299
149,2.483333,-0.109233,-0.239421,-0.749502,-0.607448,0.006521,0.243568,0.113708,0.000138,-0.013446,0.379415,0.170144,0.916338,-0.011329,0.397994,0.116967,0.960482,0.006517,0.243570,0.113708,0.000000,-0.049187,0.373152,0.171146,0.968607,0.020149,0.381752,0.165444,0.965991,-0.000513,0.366791,0.199545,0.936352,,,,,,,-0.013282,0.379699,0.170302,-0.011335,0.397873,0.116829,,,,-0.049073,0.373131,0.171219,0.020016,0.381848,0.165496,-0.000651,0.366552,0.199400
150,2.500000,-0.105778,-0.242839,-0.748357,-0.608114,0.006427,0.243740,0.112189,0.000141,-0.013603,0.380145,0.167239,0.908465,-0.011428,0.398191,0.113881,0.952332,0.006423,0.243742,0.112188,0.000000,-0.049344,0.373892,0.168265,0.963331,0.019997,0.382435,0.162552,0.955591,-0.000701,0.367816,0.196779,0.917579,,,,,,,-0.013435,0.380430,0.167395,-0.011440,0.398061,0.113741,,,,-0.049221,0.373878,0.168343,0.019868,0.382542,0.162611,-0.000852,0.367567,0.196626
151,2.516667,-0.103161,-0.247806,-0.746894,-0.608358,0.006448,0.243738,0.111020,0.000144,-0.013480,0.380757,0.164561,0.927875,-0.011432,0.398195,0.110995,0.953493,0.006445,0.243740,0.111019,0.000000,-0.049218,0.374510,0.165740,0.992414,0.020109,0.382999,0.159770,0.946629,-0.000508,0.368768,0.194209,0.937879,,,,,,,-0.013400,0.381004,0.164686,-0.011409,0.398117,0.110828,,,,-0.049228,0.374511,0.165711,0.019911,0.383055,0.159828,-0.000404,0.368542,0.194222
152,2.533333,-0.102029,-0.250645,-0.745354,-0.609274,0.006334,0.243772,0.109325,0.000130,-0.013221,0.381181,0.161997,0.927875,-0.011224,0.398262,0.108314,0.953493,0.006330,0.243774,0.109324,0.000000,-0.048969,0.375017,0.163275,0.992414,0.020365,0.383321,0.157137,0.946629,-0.000225,0.369359,0.191702,0.937879,,,,,,,-0.013136,0.381437,0.162129,-0.011213,0.398185,0.108175,,,,-0.048954,0.375010,0.163225,0.020158,0.383353,0.157185,-0.000130,0.369156,0.191711
153,2.550000,-0.100064,-0.254025,-0.743713,-0.610204,0.006177,0.243700,0.107934,0.000139,-0.013087,0.381582,0.159464,0.929841,-0.011118,0.398206,0.105637,0.956629,0.006173,0.243701,0.107933,0.000000,-0.048845,0.375490,0.160831,0.990119,0.020497,0.383623,0.154551,0.945960,-0.000080,0.369989,0.189254,0.943225,,,,,,,-0.012997,0.381820,0.159582,-0.011109,0.398133,0.105480,,,,-0.048831,0.375490,0.160795,0.020293,0.383666,0.154609,0.000010,0.369782,0.189272
154,2.566667,-0.097214,-0.256854,-0.742702,-0.610713,0.006066,0.243701,0.106609,0.000143,-0.013244,0.382006,0.156976,0.929841,-0.011230,0.398183,0.103015,0.956629,0.006063,0.243703,0.106608,0.000000,-0.049003,0.375925,0.158364,0.990119,0.020344,0.384008,0.152075,0.945960,-0.000262,0.370662,0.186873,0.943225,,,,,,,-0.013152,0.382228,0.157087,-0.011218,0.398106,0.102855,,,,-0.049004,0.375934,0.158333,0.020142,0.384063,0.152146,-0.000162,0.370453,0.186883
155,2.583333,-0.093762,-0.259496,-0.741908,-0.611100,0.006007,0.243762,0.105386,0.000139,-0.013503,0.382481,0.154521,0.929376,-0.011395,0.398194,0.100426,0.954521,0.006004,0.243764,0.105385,0.000000,-0.049259,0.376386,0.155892,0.992355,0.020094,0.384466,0.149667,0.944493,-0.000570,0.371405,0.184540,0.943002,,,,,,,-0.013411,0.382721,0.154638,-0.011378,0.398117,0.100262,,,,-0.049240,0.376384,0.155868,0.019885,0.384516,0.149722,-0.000489,0.371192,0.184555
156,2.600000,-0.090524,-0.261887,-0.741437,-0.611140,0.005998,0.243838,0.104178,0.000141,-0.013807,0.382905,0.152199,0.929376,-0.011625,0.398200,0.097988,0.954521,0.005994,0.243840,0.104177,0.000000,-0.049557,0.376766,0.153553,0.992355,0.019795,0.384902,0.147392,0.944493,-0.000913,0.372081,0.182327,0.943002,,,,,,,-0.013727,0.383146,0.152316,-0.011601,0.398129,0.097831,,,,-0.049555,0.376758,0.153523,0.019589,0.384939,0.147446,-0.000813,0.371882,0.182343
157,2.616667,-0.088814,-0.264290,-0.740030,-0.612062,0.005656,0.243798,0.102900,0.000130,-0.013896,0.383212,0.150012,0.930430,-0.011697,0.398147,0.095701,0.957849,0.005653,0.243800,0.102899,0.000000,-0.049657,0.377145,0.151412,0.990440,0.019708,0.385118,0.145185,0.942169,-0.001016,0.372563,0.180207,0.941512,,,,,,,-0.013804,0.383451,0.150119,-0.011681,0.398056,0.095560,,,,-0.049637,0.377153,0.151380,0.019493,0.385179,0.145243,-0.000929,0.372346,0.180214
158,2.633333,-0.087148,-0.266487,-0.738679,-0.612980,0.005424,0.243696,0.101644,0.000132,-0.013887,0.383431,0.147895,0.930430,-0.011660,0.398028,0.093493,0.957849,0.005420,0.243698,0.101643,0.000000,-0.049658,0.377436,0.149331,0.990440,0.019721,0.385249,0.143058,0.942169,-0.001025,0.372946,0.178156,0.941512,,,,,,,-0.013811,0.383653,0.148000,-0.011639,0.397950,0.093339,,,,-0.049644,0.377440,0.149307,0.019522,0.385307,0.143107,-0.000938,0.372741,0.178179
159,2.650000,-0.084983,-0.267898,-0.737908,-0.613596,0.005198,0.243714,0.100450,0.000131,-0.014125,0.383699,0.145934,0.931946,-0.011801,0.398009,0.091460,0.958705,0.005195,0.243716,0.100450,0.000000,-0.049901,0.377728,0.147342,0.994763,0.019492,0.385477,0.141143,0.950488,-0.001319,0.373368,0.176271,0.948785,,,,,,,-0.014028,0.383931,0.146039,-0.011776,0.397936,0.091314,,,,-0.049909,0.377715,0.147327,0.019304,0.385521,0.141186,-0.001244,0.373178,0.176284
160,2.666667,-0.082349,-0.269355,-0.737168,-0.614207,0.005067,0.243701,0.099413,0.000135,-0.014338,0.383953,0.144027,0.931946,-0.011887,0.397942,0.089476,0.958705,0.005064,0.243702,0.099412,0.000000,-0.050119,0.377995,0.145388,0.994763,0.019290,0.385698,0.139304,0.950488,-0.001604,0.373799,0.174454,0.948785,,,,,,,-0.014244,0.384177,0.144153,-0.011875,0.397868,0.089316,,,,-0.050080,0.377997,0.145353,0.019072,0.385745,0.139346,-0.001530,0.373600,0.174481
161,2.683333,-0.079736,-0.270606,-0.736409,-0.614912,0.004983,0.243660,0.098363,0.000128,-0.014486,0.384166,0.142145,0.931851,-0.011889,0.397849,0.087523,0.958034,0.004979,0.243661,0.098363,0.000000,-0.050272,0.378228,0.143447,0.991452,0.019155,0.385872,0.137498,0.946891,-0.001833,0.374177,0.172660,0.945805,,,,,,,-0.014398,0.384401,0.142252,-0.011871,0.397768,0.087377,,,,-0.050250,0.378226,0.143421,0.018953,0.385923,0.137539,-0.001759,0.373975,0.172684
162,2.700000,-0.077413,-0.272283,-0.735565,-0.615478,0.004863,0.243614,0.097438,0.000135,-0.014623,0.384382,0.140363,0.931851,-0.011938,0.397743,0.085666,0.958034,0.004859,0.243616,0.097437,0.000000,-0.050413,0.378464,0.141646,0.991452,0.019025,0.386049,0.135758,0.946891,-0.002021,0.374568,0.170956,0.945805,,,,,,,-0.014525,0.384608,0.140474,-0.011931,0.397662,0.085518,,,,-0.050402,0.378467,0.141609,0.018823,0.386098,0.135819,-0.001935,0.374372,0.170970
163,2.716667,-0.075675,-0.273302,-0.734884,-0.616056,0.004765,0.243598,0.096409,0.000133,-0.014703,0.384552,0.138727,0.932248,-0.011928,0.397687,0.083980,0.959580,0.004762,0.243600,0.096408,0.000000,-0.050499,0.378660,0.139980,0.993229,0.018953,0.386181,0.134166,0.946172,-0.002153,0.374856,0.169379,0.948513,,,,,,,-0.014609,0.384782,0.138836,-0.011902,0.397611,0.083839,,,,-0.050501,0.378651,0.139954,0.018747,0.386222,0.134213,-0.002065,0.374670,0.169390
164,2.733333,-0.074719,-0.274455,-0.734161,-0.616522,0.004721,0.243545,0.095278,0.000132,-0.014630,0.384656,0.137123,0.932248,-0.011836,0.397606,0.082332,0.959580,0.004717,0.243547,0.095277,0.000000,-0.050430,0.378800,0.138390,0.993229,0.019029,0.386241,0.132561,0.946172,-0.002091,0.375052,0.167809,0.948513,,,,,,,-0.014542,0.384885,0.137235,-0.011824,0.397528,0.082183,,,,-0.050411,0.378799,0.138355,0.018829,0.386286,0.132611,-0.002010,0.374858,0.167832
165,2.750000,-0.073234,-0.276117,-0.732420,-0.618027,0.004307,0.243495,0.094385,0.000126,-0.014607,0.384896,0.135447,0.948957,-0.011733,0.397537,0.080588,0.952639,0.004303,0.243497,0.094384,0.000000,-0.050428,0.379164,0.136721,0.982119,0.019059,0.386344,0.130900,0.934548,-0.002122,0.375417,0.166193,0.944554,,,,,,,-0.014526,0.385067,0.135522,-0.011690,0.397448,0.080426,,,,-0.050369,0.379195,0.136748,0.018825,0.386445,0.130956,-0.002068,0.375202,0.166196
166,2.766667,-0.072478,-0.277060,-0.731787,-0.618444,0.004269,0.243487,0.093104,0.000126,-0.014530,0.385015,0.133778,0.944267,-0.011640,0.397505,0.078886,0.955410,0.004265,0.243489,0.093103,0.000000,-0.050355,0.379317,0.135065,0.986608,0.019138,0.386423,0.129230,0.937796,-0.002055,0.375610,0.164551,0.945595,,,,,,,-0.014455,0.385210,0.133856,-0.011608,0.397415,0.078735,,,,-0.050307,0.379337,0.135076,0.018914,0.386504,0.129300,-0.001986,0.375404,0.164543
167,2.783333,-0.071585,-0.278998,-0.730477,-0.619225,0.004138,0.243344,0.091916,0.000131,-0.014345,0.385102,0.131929,0.944267,-0.011478,0.397323,0.076975,0.955410,0.004134,0.243346,0.091915,0.000000,-0.050181,0.379482,0.133273,0.986608,0.019322,0.386421,0.127346,0.937796,-0.001863,0.375820,0.162736,0.945595,,,,,,,-0.014257,0.385285,0.132029,-0.011450,0.397233,0.076792,,,,-0.050124,0.379510,0.133293,0.019107,0.386521,0.127408,-0.001819,0.375599,0.162738
168,2.800000,-0.071480,-0.279667,-0.730025,-0.619468,0.004129,0.243323,0.090163,0.000107,-0.014222,0.385150,0.129990,0.962320,-0.011379,0.397292,0.075017,0.970325,0.004125,0.243324,0.090163,0.000000,-0.050061,0.379559,0.131364,0.985060,0.019443,0.386437,0.125385,0.939817,-0.001728,0.375901,0.160803,0.964605,,,,,,,-0.014164,0.385283,0.130029,-0.011302,0.397232,0.074950,,,,-0.050012,0.379563,0.131398,0.019209,0.386493,0.125381,-0.001678,0.375768,0.160801
169,2.816667,-0.070271,-0.281989,-0.729286,-0.619425,0.004134,0.243056,0.088752,0.000102,-0.014190,0.385089,0.127850,0.962320,-0.011417,0.396941,0.072810,0.970325,0.004130,0.243058,0.088751,0.000000,-0.050027,0.379500,0.129298,0.985060,0.019469,0.386357,0.123196,0.939817,-0.001657,0.376006,0.158695,0.964605,,,,,,,-0.014133,0.385226,0.127904,-0.011347,0.396868,0.072753,,,,-0.049972,0.379513,0.129318,0.019229,0.386420,0.123205,-0.001600,0.375866,0.158668
170,2.833333,-0.068363,-0.284975,-0.728323,-0.619404,0.004074,0.242773,0.087486,0.000112,-0.014257,0.385081,0.125572,0.957825,-0.011546,0.396533,0.070444,0.970382,0.004070,0.242775,0.087485,0.000000,-0.050090,0.379490,0.127098,0.983603,0.019397,0.386326,0.120873,0.939378,-0.001687,0.376225,0.156469,0.964929,,,,,,,-0.014190,0.385232,0.125605,-0.011477,0.396475,0.070367,,,,-0.050034,0.379486,0.127132,0.019158,0.386369,0.120881,-0.001640,0.376093,0.156471
171,2.850000,-0.064278,-0.288029,-0.727689,-0.619174,0.004085,0.242654,0.086531,0.000110,-0.014645,0.385287,0.123178,0.957825,-0.011852,0.396203,0.067946,0.970382,0.004082,0.242656,0.086530,0.000000,-0.050468,0.379629,0.124690,0.983603,0.019015,0.386563,0.118532,0.939378,-0.002116,0.376765,0.154186,0.964929,,,,,,,-0.014577,0.385414,0.123209,-0.011775,0.396134,0.067886,,,,-0.050421,0.379644,0.124723,0.018766,0.386629,0.118537,-0.002059,0.376626,0.154177
172,2.866667,-0.059071,-0.291447,-0.727112,-0.618771,0.004158,0.242620,0.085790,0.000118,-0.015154,0.385608,0.120709,0.963159,-0.012229,0.395887,0.065361,0.968857,0.004154,0.242621,0.085789,0.000000,-0.050963,0.379849,0.122179,0.987076,0.018515,0.386942,0.116150,0.936956,-0.002692,0.377491,0.151851,0.965978,,,,,,,-0.015075,0.385728,0.120741,-0.012149,0.395831,0.065283,,,,-0.050931,0.379856,0.122219,0.018269,0.386995,0.116157,-0.002636,0.377367,0.151850
173,2.883333,-0.054211,-0.295025,-0.726035,-0.618785,0.004160,0.242621,0.085143,0.000112,-0.015510,0.385976,0.118316,0.963159,-0.012464,0.395604,0.062858,0.968857,0.004156,0.242623,0.085142,0.000000,-0.051311,0.380166,0.119764,0.987076,0.018168,0.387321,0.113826,0.936956,-0.003111,0.378252,0.149584,0.965978,,,,,,,-0.015435,0.386111,0.118368,-0.012392,0.395537,0.062791,,,,-0.051257,0.380176,0.119789,0.017921,0.387378,0.113822,-0.003065,0.378117,0.149578
174,2.900000,-0.050039,-0.298108,-0.724839,-0.619061,0.004066,0.242619,0.084557,0.000110,-0.015809,0.386292,0.116196,0.959015,-0.012645,0.395346,0.060649,0.969446,0.004063,0.242620,0.084556,0.000000,-0.051608,0.380464,0.117623,0.986820,0.017879,0.387621,0.111770,0.940405,-0.003474,0.378904,0.147571,0.965108,,,,,,,-0.015738,0.386434,0.116238,-0.012570,0.395283,0.060576,,,,-0.051570,0.380466,0.117660,0.017645,0.387670,0.111773,-0.003425,0.378774,0.147562
175,2.916667,-0.047842,-0.300210,-0.724100,-0.619083,0.004031,0.242595,0.083719,0.000108,-0.015943,0.386450,0.114455,0.959015,-0.012755,0.395161,0.058854,0.969446,0.004027,0.242596,0.083719,0.000000,-0.051740,0.380611,0.115900,0.986820,0.017746,0.387771,0.110038,0.940405,-0.003621,0.379264,0.145881,0.965108,,,,,,,-0.015878,0.386578,0.114486,-0.012678,0.395099,0.058795,,,,-0.051691,0.380618,0.115937,0.017508,0.387823,0.110033,-0.003574,0.379138,0.145878
176,2.933333,-0.047118,-0.301698,-0.723245,-0.619415,0.003927,0.242410,0.082680,0.000116,-0.015888,0.386394,0.112911,0.963809,-0.012729,0.394902,0.057277,0.967233,0.003924,0.242412,0.082679,0.000000,-0.051689,0.380595,0.114401,0.984086,0.017799,0.387666,0.108467,0.936001,-0.003551,0.379310,0.144355,0.964246,,,,,,,-0.015818,0.386514,0.112953,-0.012649,0.394839,0.057196,,,,-0.051642,0.380609,0.114442,0.017551,0.387729,0.108468,-0.003500,0.379176,0.144353
177,2.950000,-0.043847,-0.305301,-0.722132,-0.619188,0.004048,0.242209,0.082431,0.000170,-0.015950,0.386460,0.111234,0.963809,-0.012800,0.394421,0.055518,0.967233,0.004044,0.242211,0.082431,0.000000,-0.051744,0.380631,0.112780,0.984086,0.017736,0.387731,0.106777,0.936001,-0.003605,0.379704,0.142746,0.964246,,,,,,,-0.015890,0.386486,0.111233,-0.012732,0.394474,0.055405,,,,-0.051739,0.380598,0.112754,0.017474,0.387662,0.106738,-0.003475,0.379727,0.142925
178,2.966667,-0.042221,-0.308097,-0.720078,-0.620307,0.003339,0.242037,0.081561,0.000169,-0.016219,0.386556,0.109307,0.986912,-0.013081,0.394094,0.053532,0.951669,0.003336,0.242039,0.081561,0.000000,-0.052029,0.380842,0.110918,0.976006,0.017467,0.387695,0.104821,0.932381,-0.003875,0.379997,0.140861,0.961146,,,,,,,-0.016184,0.386583,0.109279,-0.012933,0.394104,0.053408,,,,-0.052066,0.380835,0.111006,0.017198,0.387708,0.104801,-0.003751,0.379953,0.140944
179,2.983333,-0.038322,-0.310914,-0.719357,-0.619991,0.003520,0.241953,0.080777,0.000166,-0.016407,0.386680,0.107139,0.986912,-0.013181,0.393706,0.051302,0.951669,0.003516,0.241954,0.080776,0.000000,-0.052208,0.380903,0.108737,0.976006,0.017285,0.387852,0.102705,0.932381,-0.004108,0.380442,0.138775,0.961146,,,,,,,-0.016414,0.386714,0.107150,-0.013094,0.393699,0.051207,,,,-0.052112,0.380921,0.108732,0.016969,0.387854,0.102711,-0.003969,0.380394,0.138857
180,3.000000,-0.035093,-0.314143,-0.717879,-0.620268,0.003323,0.241826,0.080053,0.000168,-0.016625,0.386798,0.105012,0.989961,-0.013360,0.393288,0.049113,0.971258,0.003320,0.241827,0.080052,0.000000,-0.052427,0.381036,0.106640,0.977615,0.017070,0.387929,0.100591,0.921596,-0.004348,0.380865,0.136716,0.952020,,,,,,,-0.016628,0.386838,0.105011,-0.013279,0.393292,0.049031,,,,-0.052341,0.381042,0.106616,0.016757,0.387911,0.100580,-0.004200,0.380833,0.136833
181,3.016667,-0.031302,-0.317596,-0.716619,-0.620169,0.003332,0.241681,0.079385,0.000174,-0.016815,0.386882,0.102808,0.991369,-0.013501,0.392792,0.046847,0.971086,0.003329,0.241683,0.079384,0.000000,-0.052611,0.381094,0.104460,0.973229,0.016883,0.388007,0.098409,0.918827,-0.004563,0.381295,0.134584,0.950705,,,,,,,-0.016815,0.386912,0.102791,-0.013427,0.392791,0.046758,,,,-0.052508,0.381111,0.104438,0.016558,0.387999,0.098411,-0.004416,0.381257,0.134710
182,3.033333,-0.027089,-0.321063,-0.715353,-0.620044,0.003210,0.241554,0.078774,0.000169,-0.017192,0.386973,0.100568,0.991369,-0.013798,0.392272,0.044551,0.971086,0.003206,0.241555,0.078773,0.000000,-0.052982,0.381149,0.102228,0.973229,0.016512,0.388100,0.096210,0.918827,-0.004982,0.381753,0.132423,0.950705,,,,,,,-0.017303,0.387127,0.100760,-0.013696,0.392240,0.044423,,,,-0.052845,0.381133,0.102160,0.016220,0.388073,0.096164,-0.004817,0.381674,0.132474
183,3.050000,-0.020516,-0.325170,-0.714743,-0.618858,0.003639,0.241556,0.078506,0.000147,-0.017618,0.387160,0.098138,0.952089,-0.014053,0.391673,0.042062,0.957434,0.003636,0.241557,0.078505,0.000000,-0.053382,0.381167,0.099756,0.977434,0.016094,0.388407,0.093881,0.938803,-0.005494,0.382464,0.130107,0.951981,,,,,,,-0.017630,0.387309,0.098258,-0.014014,0.391616,0.041907,,,,-0.053313,0.381173,0.099698,0.015853,0.388426,0.093922,-0.005350,0.382348,0.130158
184,3.066667,-0.014122,-0.329702,-0.713265,-0.618344,0.003672,0.241533,0.078272,0.000144,-0.018118,0.387350,0.095602,0.952089,-0.014390,0.391016,0.039475,0.957434,0.003668,0.241534,0.078271,0.000000,-0.053867,0.381266,0.097201,0.977434,0.015604,0.388642,0.091431,0.938803,-0.006079,0.383185,0.127677,0.951981,,,,,,,-0.018090,0.387505,0.095659,-0.014371,0.390951,0.039342,,,,-0.053805,0.381274,0.097148,0.015358,0.388666,0.091502,-0.005941,0.383064,0.127735
185,3.083333,-0.007570,-0.334152,-0.711611,-0.617977,0.003630,0.241518,0.078099,0.000152,-0.018643,0.387522,0.093085,0.959557,-0.014726,0.390327,0.036921,0.960696,0.003626,0.241519,0.078098,0.000000,-0.054380,0.381358,0.094652,0.980037,0.015089,0.388849,0.089014,0.930804,-0.006707,0.383891,0.125262,0.956871,,,,,,,-0.018598,0.387666,0.093144,-0.014704,0.390272,0.036775,,,,-0.054312,0.381360,0.094610,0.014823,0.388858,0.089091,-0.006577,0.383790,0.125314
186,3.100000,-0.003020,-0.337742,-0.710510,-0.617331,0.003626,0.241484,0.077634,0.000159,-0.019058,0.387590,0.090910,0.959557,-0.015058,0.389762,0.034724,0.960696,0.003622,0.241485,0.077633,0.000000,-0.054781,0.381349,0.092491,0.980037,0.014677,0.388960,0.086877,0.930804,-0.007164,0.384359,0.123146,0.956871,,,,,,,-0.018984,0.387716,0.090951,-0.015044,0.389700,0.034584,,,,-0.054720,0.381365,0.092443,0.014399,0.388989,0.086955,-0.007034,0.384251,0.123217
187,3.116667,0.000438,-0.340730,-0.709328,-0.617055,0.003590,0.241316,0.077080,0.000164,-0.019295,0.387511,0.088972,0.962596,-0.015239,0.389164,0.032773,0.959600,0.003586,0.241318,0.077079,0.000000,-0.055012,0.381238,0.090575,0.983380,0.014443,0.388886,0.084961,0.929702,-0.007431,0.384595,0.121249,0.956871,,,,,,,-0.019210,0.387629,0.089006,-0.015228,0.389108,0.032621,,,,-0.054959,0.381250,0.090536,0.014174,0.388909,0.085041,-0.007311,0.384497,0.121325
188,3.133333,0.004313,-0.343686,-0.708502,-0.616349,0.003658,0.241221,0.076586,0.000170,-0.019625,0.387462,0.087051,0.962596,-0.015496,0.388589,0.030844,0.959600,0.003654,0.241223,0.076585,0.000000,-0.055328,0.381111,0.088665,0.983380,0.014114,0.388888,0.083073,0.929702,-0.007798,0.384886,0.119371,0.956871,,,,,,,-0.019519,0.387584,0.087066,-0.015489,0.388540,0.030691,,,,-0.055273,0.381115,0.088634,0.013840,0.388899,0.083150,-0.007692,0.384797,0.119465
189,3.150000,0.008721,-0.346140,-0.708364,-0.615087,0.004023,0.241251,0.076104,0.000172,-0.019959,0.387470,0.085195,0.966682,-0.015702,0.388111,0.028990,0.948543,0.004019,0.241252,0.076103,0.000000,-0.055636,0.380969,0.086783,0.979367,0.013782,0.389017,0.081283,0.923679,-0.008197,0.385241,0.117564,0.946848,,,,,,,-0.019877,0.387569,0.085159,-0.015750,0.388003,0.028822,,,,-0.055595,0.381033,0.086750,0.013581,0.389129,0.081483,-0.008071,0.385074,0.117602
190,3.166667,0.012611,-0.349002,-0.706695,-0.615322,0.003870,0.241092,0.075630,0.000130,-0.020169,0.387388,0.083207,0.966682,-0.015789,0.387468,0.027008,0.948543,0.003866,0.241093,0.075629,0.000000,-0.055847,0.380893,0.084782,0.979367,0.013581,0.388905,0.079354,0.923679,-0.008476,0.385485,0.115622,0.946848,,,,,,,-0.020210,0.387378,0.083148,-0.015797,0.387399,0.026887,,,,-0.055802,0.380972,0.084766,0.013456,0.389011,0.079485,-0.008346,0.385379,0.115688
191,3.183333,0.017639,-0.352244,-0.705045,-0.615243,0.003972,0.241082,0.075409,0.000126,-0.020308,0.387422,0.081167,0.981829,-0.015753,0.386838,0.024985,0.967022,0.003969,0.241084,0.075408,0.000000,-0.055981,0.380892,0.082709,0.975327,0.013452,0.388944,0.077400,0.948607,-0.008714,0.385923,0.113638,0.955052,,,,,,,-0.020346,0.387403,0.081109,-0.015749,0.386770,0.024872,,,,-0.055927,0.380974,0.082696,0.013312,0.389053,0.077503,-0.008591,0.385819,0.113720
192,3.200000,0.021055,-0.354557,-0.703687,-0.615363,0.003940,0.241032,0.074954,0.000136,-0.020421,0.387403,0.079429,0.981829,-0.015748,0.386349,0.023263,0.967022,0.003937,0.241033,0.074953,0.000000,-0.056094,0.380868,0.080951,0.975327,0.013345,0.388910,0.075720,0.948607,-0.008895,0.386183,0.111936,0.955052,,,,,,,-0.020538,0.387402,0.079379,-0.015733,0.386282,0.023140,,,,-0.056023,0.380941,0.080938,0.013227,0.389005,0.075832,-0.008746,0.386084,0.112011
193,3.216667,0.021902,-0.355574,-0.702897,-0.615649,0.003955,0.240862,0.074053,0.000122,-0.020288,0.387265,0.078081,0.978319,-0.015606,0.386038,0.021920,0.968130,0.003951,0.240863,0.074052,0.000000,-0.055966,0.380764,0.079617,0.980509,0.013481,0.388733,0.074374,0.946605,-0.008768,0.386134,0.110594,0.958430,,,,,,,-0.020236,0.387257,0.078012,-0.015620,0.385971,0.021812,,,,-0.055938,0.380835,0.079600,0.013321,0.388836,0.074472,-0.008674,0.386035,0.110689
