Format Version,1.23,Take Name,Specs_circumrshake_17_9_2027,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-17 11.05.12.282 AM,Total Frames in Take,660,Total Exported Frames,660,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
275,4.583333,54.409847,10.285907,69.919022,100.995331,173.770905,-25.637634,0.106851,94.732506,319.813934,-73.076714,0.941141,75.193520,290.240173,-117.606361,0.969810,31.458839,312.612152,-43.141563,0.948770,65.101410,304.744781,-87.763992,0.981807,37.768574,287.618286,-97.333664,0.984167,100.995865,173.764191,-25.632870,0.000000,10.403132,-3.970943,-14.638284,142.278656,176.052948,117.798988,0.200169,219.019592,131.099884,26.449450,0.836935,136.726700,171.692535,166.457001,0.989485,57.236908,194.435440,167.690460,0.943544,219.333618,145.674438,165.930893,0.882037,88.158638,222.383698,166.168137,0.888909,249.086548,132.588562,82.587349,0.925476,58.078266,180.503235,29.914656,0.875184,214.413467,209.257935,163.058548,0.936059,38.454174,196.840759,91.934410,0.955582,218.684601,130.540817,26.423555,136.716583,171.698715,166.497345,57.093616,194.268219,167.740402,219.316437,145.815933,165.481094,87.901962,222.404190,166.530289,249.337845,132.744431,82.549767,58.545307,180.667435,29.850021,214.288040,209.442154,163.184036,38.623524,196.894516,91.934341,94.886215,319.784088,-73.252525,75.184052,290.311584,-117.509438,31.260710,312.560486,-43.133198,65.173187,304.741119,-87.752579,37.750736,287.631927,-97.274445
276,4.600000,54.456459,10.272413,69.759384,101.198799,173.752777,-25.925417,0.112269,95.097633,319.821838,-73.305351,0.940697,75.412674,290.297211,-117.803307,0.966076,31.873980,312.723511,-43.240089,0.951479,65.408974,304.810272,-87.935318,0.981300,38.025623,287.735687,-97.453133,0.981715,101.199333,173.746048,-25.920656,0.000000,10.657043,-3.961741,-14.122257,140.389359,175.977295,118.590836,0.199014,217.659729,132.054749,27.186356,0.845494,134.804901,171.382263,167.223511,0.990736,55.114887,193.415131,168.424118,0.945391,217.639877,146.099274,166.722473,0.878701,85.789818,221.641846,167.054474,0.886027,247.629913,133.595566,83.374542,0.930656,56.281879,180.016663,30.597792,0.876056,212.160446,209.647156,164.084503,0.940360,36.422752,195.942932,92.649673,0.958627,217.350479,131.519821,27.172617,134.798645,171.383713,167.260025,54.981289,193.250641,168.477127,217.619171,146.264679,166.266815,85.530060,221.675125,167.427658,247.870041,133.726410,83.328148,56.748093,180.179352,30.553623,212.026520,209.805130,164.202911,36.579792,195.990646,92.628555,95.266151,319.778442,-73.466545,75.377747,290.361237,-117.688889,31.697121,312.653839,-43.279293,65.460670,304.862701,-87.922104,38.017166,287.732300,-97.380562
277,4.616667,54.466740,10.262082,69.576759,101.542610,173.769867,-26.131556,0.126286,95.613136,319.832367,-73.553551,0.940247,75.761230,290.329376,-117.991646,0.961926,32.449417,312.870270,-43.330894,0.947678,65.859276,304.873718,-88.104950,0.978539,38.419128,287.849396,-97.549049,0.984347,101.543144,173.763138,-26.126793,0.000000,10.906116,-3.949781,-13.612953,138.490997,175.898148,119.388184,0.192089,216.274200,132.995361,27.934305,0.845941,132.877075,171.072586,167.995148,0.990836,52.995621,192.402878,169.160706,0.945041,215.930847,146.517212,167.521652,0.881272,83.424240,220.901779,167.941406,0.889150,246.148941,134.588150,84.171860,0.932079,54.477943,179.530731,31.287252,0.876861,209.899185,210.024155,165.112518,0.942528,34.391003,195.050476,93.368813,0.956137,215.980804,132.453491,27.934870,132.873398,171.068909,168.031418,52.857273,192.236267,169.198471,215.893814,146.695068,167.082840,83.162239,220.901199,168.299088,246.383682,134.714539,84.119637,54.929482,179.722672,31.243839,209.778336,210.194168,165.209167,34.560040,195.097198,93.374275,95.782944,319.802490,-73.719078,75.726578,290.412048,-117.868530,32.246998,312.817078,-43.329754,65.942940,304.873779,-88.124138,38.402824,287.849518,-97.488594
278,4.633333,54.508057,10.262467,69.331383,101.964844,173.693008,-26.521124,0.123812,96.229317,319.767731,-73.929192,0.940247,76.152924,290.311646,-118.297493,0.961926,33.152939,312.961029,-43.489479,0.947678,66.389206,304.881226,-88.377640,0.978539,38.875305,287.923676,-97.726677,0.984347,101.965385,173.686279,-26.516363,0.000000,11.131433,-3.919586,-13.145165,136.749252,175.811478,120.111839,0.195185,214.971100,133.848709,28.595940,0.845941,131.124741,170.776550,168.696350,0.990836,51.071995,191.455536,169.849609,0.945041,214.375031,146.895950,168.227615,0.881272,81.270096,220.203735,168.758331,0.889150,244.774231,135.493332,84.869972,0.932079,52.799953,179.061386,31.935200,0.876861,207.831802,210.359772,166.026031,0.942528,32.524326,194.208359,94.047501,0.956137,214.666611,133.302658,28.572269,131.110901,170.767014,168.728867,50.946083,191.303726,169.895630,214.335449,147.083725,167.780365,81.023186,220.195877,169.115891,245.001083,135.642532,84.829727,53.277885,179.225510,31.875677,207.700729,210.510696,166.143921,32.681305,194.271713,94.064102,96.400528,319.721619,-74.084244,76.082390,290.436951,-118.182770,32.968388,312.933594,-43.528008,66.461426,304.870667,-88.356506,38.887035,287.882782,-97.669144
279,4.650000,54.525005,10.282957,69.091911,102.561485,173.640961,-26.738457,0.102485,96.963432,319.706268,-74.192024,0.941115,76.667686,290.272583,-118.475311,0.954011,33.981606,313.045441,-43.525135,0.952371,67.040993,304.875916,-88.527519,0.981002,39.458542,287.971924,-97.770973,0.982112,102.562027,173.634247,-26.733694,0.000000,11.317041,-3.884186,-12.716411,135.127991,175.755646,120.727623,0.189903,213.736588,134.626480,29.164724,0.843586,129.500443,170.546219,169.293381,0.990847,49.295067,190.625641,170.434387,0.949364,212.926590,147.287186,168.830887,0.878334,79.279213,219.600647,169.447418,0.891351,243.479584,136.339035,85.468567,0.931381,51.230667,178.621719,32.488251,0.872799,205.912918,210.706345,166.796768,0.941980,30.790873,193.447525,94.624207,0.957478,213.439163,134.052109,29.155352,129.494278,170.545197,169.333664,49.173389,190.438629,170.487396,212.906265,147.471466,168.390930,79.009644,219.593399,169.802322,243.720306,136.481155,85.421814,51.682331,178.835205,32.443115,205.790253,210.878525,166.908356,30.936298,193.505219,94.605698,97.095634,319.676361,-74.333138,76.658997,290.310913,-118.381546,33.836517,312.964050,-43.579857,67.102341,304.927582,-88.515892,39.418762,287.993347,-97.680519
280,4.666667,54.601303,10.093136,68.819977,102.691933,173.387955,-26.922300,0.119348,97.794518,319.504974,-74.294075,0.951087,77.256508,290.203461,-118.553329,0.974580,34.835472,313.169525,-43.511677,0.956219,67.765373,304.843781,-88.580322,0.979737,40.074535,288.093781,-97.779976,0.974720,102.692444,173.381241,-26.917543,0.000000,11.506053,-3.848492,-12.311743,133.628357,175.688568,121.292793,0.195251,212.595047,135.371841,29.676691,0.838278,128.000000,170.302505,169.839172,0.989802,47.654549,189.814331,170.973160,0.942667,211.587967,147.631897,169.377319,0.880649,77.434975,219.002090,170.091690,0.888565,242.281677,137.134354,86.008713,0.929139,49.781246,178.214096,32.995293,0.874601,204.130112,211.005676,167.516479,0.940238,29.189617,192.720261,95.156578,0.960619,212.310883,134.808334,29.617134,127.976822,170.273590,169.864090,47.520641,189.659897,171.019836,211.558502,147.815369,168.954529,77.178993,218.999069,170.441727,242.530472,137.275070,85.977638,50.233063,178.415817,32.967148,203.997009,211.180618,167.633026,29.348776,192.769440,95.159966,97.939629,319.471222,-74.443832,77.200249,290.306732,-118.430771,34.680801,313.121552,-43.574913,67.839249,304.831573,-88.558014,40.066517,288.084717,-97.711868
281,4.683333,54.703655,10.228366,68.577171,103.494835,173.244659,-27.122610,0.129564,98.443329,319.413208,-74.318863,0.947192,77.680161,290.167755,-118.510071,0.957541,35.628670,313.076355,-43.243221,0.956540,68.339211,304.781464,-88.476974,0.980466,40.596626,288.054474,-97.561852,0.982707,103.495369,173.237930,-27.117861,0.000000,11.693849,-3.836983,-11.923551,132.191895,175.622101,121.882454,0.193575,211.531082,136.091461,30.245640,0.841521,126.543594,170.061432,170.406815,0.988834,46.068653,189.034393,171.501663,0.947584,210.281250,147.949493,169.978989,0.884545,75.654900,218.422226,170.737396,0.891584,241.140335,137.892380,86.617172,0.928123,48.431694,177.838760,33.494240,0.876100,202.403397,211.277191,168.288132,0.937800,27.672201,192.031616,95.671997,0.958346,211.258026,135.517807,30.201027,126.510681,170.015518,170.437149,45.931236,188.875824,171.544617,210.253281,148.137848,169.552795,75.405418,218.416397,171.085236,241.386581,138.042511,86.591507,48.878437,178.062683,33.467487,202.273788,211.454681,168.381714,27.829693,192.075775,95.680603,98.611931,319.368347,-74.459206,77.615379,290.255432,-118.353279,35.487556,313.013000,-43.314144,68.382957,304.830994,-88.478249,40.590199,288.025299,-97.505890
282,4.700000,54.881165,10.234902,68.307358,104.026169,172.883209,-27.336414,0.103861,99.170578,319.170898,-74.182869,0.948983,78.161987,290.079163,-118.359596,0.964275,36.459827,312.925354,-42.879669,0.958466,68.974495,304.648804,-88.257805,0.984413,41.154018,288.013947,-97.273392,0.977706,104.026695,172.876480,-27.331684,0.000000,11.858628,-3.817981,-11.566370,130.862549,175.579590,122.399635,0.192897,210.529510,136.763870,30.741579,0.843066,125.203117,169.864777,170.904785,0.983429,44.611877,188.339249,171.969604,0.943823,209.075714,148.269836,170.502396,0.872283,74.017311,217.910446,171.305710,0.891580,240.074280,138.608185,87.145531,0.931256,47.173157,177.498260,33.937408,0.877740,200.809631,211.551804,168.959625,0.940333,26.268400,191.409912,96.130051,0.962855,210.265625,136.194565,30.723787,125.175476,169.818466,170.943329,44.467232,188.173889,172.016876,209.059341,148.479660,170.036896,73.771370,217.892212,171.662476,240.316223,138.736877,87.122902,47.605579,177.725693,33.916294,200.697525,211.731415,169.069748,26.404600,191.463440,96.104431,99.315727,319.129639,-74.320251,78.129013,290.178253,-118.261993,36.315323,312.880890,-42.948586,69.030144,304.659790,-88.231911,41.130665,287.989838,-97.190773
283,4.716667,54.985458,10.176867,68.122528,104.518509,172.575104,-27.277681,0.104433,99.956863,318.933655,-73.931931,0.949850,78.782143,289.953064,-118.102356,0.969425,37.292950,312.815247,-42.510036,0.956941,69.694031,304.509338,-87.963982,0.979597,41.811390,287.959564,-96.944107,0.979201,104.519035,172.568344,-27.272961,0.000000,12.003376,-3.821835,-11.257922,129.725830,175.501801,122.889282,0.187446,209.702438,137.303131,31.241648,0.842202,124.039665,169.652115,171.375244,0.986615,43.351471,187.701675,172.384766,0.945646,208.024719,148.497910,171.025223,0.881707,72.602219,217.427902,171.819656,0.893173,239.171051,139.179810,87.684334,0.932741,46.131142,177.173920,34.332565,0.875551,199.428802,211.738892,169.609650,0.937653,25.080942,190.840790,96.530426,0.960141,209.434036,136.732681,31.210707,124.007881,169.626831,171.410126,43.231407,187.521194,172.401581,208.001328,148.696426,170.596344,72.353088,217.415253,172.166595,239.401993,139.311569,87.643196,46.570274,177.407837,34.317368,199.298447,211.918945,169.722702,25.233934,190.885391,96.534904,100.098259,318.904388,-74.071182,78.748886,290.026611,-118.010475,37.140331,312.759613,-42.567280,69.768852,304.526855,-87.936523,41.781021,287.953339,-96.866905
284,4.733333,55.130379,10.089017,67.905495,104.711205,172.256531,-27.366810,0.117152,100.544930,318.716522,-73.738800,0.948310,79.175934,289.890411,-117.916740,0.958100,37.929111,312.751984,-42.191715,0.955912,70.202858,304.421112,-87.731583,0.981852,42.244732,287.982788,-96.681618,0.973420,104.711708,172.249786,-27.362101,0.000000,12.135873,-3.821440,-11.064375,128.993927,175.429733,123.328316,0.190244,209.159714,137.686432,31.657316,0.844082,123.293404,169.460098,171.797943,0.977816,42.545452,187.241394,172.788559,0.950302,207.348022,148.583649,171.462708,0.882334,71.698380,217.065002,172.305969,0.896039,238.582794,139.542374,88.124458,0.930158,45.455708,177.011185,34.716660,0.876235,198.544525,211.798767,170.173065,0.939733,24.317362,190.478668,96.928108,0.957800,208.900314,137.121033,31.612587,123.248230,169.397736,171.842072,42.411247,187.098175,172.820206,207.329575,148.789200,171.039734,71.452293,217.039307,172.640213,238.822220,139.682114,88.089813,45.893314,177.242340,34.704998,198.408447,211.973038,170.269073,24.479588,190.524551,96.936104,100.694344,318.665710,-73.872368,79.126556,290.008057,-117.808060,37.781754,312.710419,-42.279240,70.271935,304.436218,-87.715157,42.223000,287.942474,-96.585670
285,4.750000,55.175674,10.172398,67.746529,105.167877,172.021652,-27.214006,0.128409,100.912849,318.497253,-73.528763,0.944320,79.397621,289.692322,-117.649521,0.950415,38.392082,312.546021,-41.791187,0.955954,70.522682,304.217163,-87.432549,0.981006,42.531162,287.791748,-96.301582,0.974907,105.168404,172.014908,-27.209301,0.000000,12.247253,-3.798070,-10.967690,128.621338,175.342316,123.757629,0.189080,208.848267,137.905914,32.014317,0.835631,122.933334,169.274048,172.216507,0.985787,42.154751,186.913605,173.243011,0.941445,207.023941,148.543854,171.839523,0.877990,71.255966,216.788513,172.813858,0.896496,238.270615,139.709351,88.483543,0.926783,45.076550,176.941422,35.152481,0.875662,198.110931,211.745895,170.666046,0.939293,23.917683,190.258286,97.389381,0.957287,208.566772,137.311768,32.008568,122.916641,169.229660,172.247864,42.019985,186.725815,173.280807,207.011200,148.739517,171.392609,70.998978,216.780014,173.138351,238.506836,139.878448,88.446480,45.512867,177.179169,35.130939,197.981842,211.916458,170.780960,24.076992,190.319962,97.392075,101.071152,318.430847,-73.670631,79.328171,289.831238,-117.526184,38.231407,312.522614,-41.859612,70.594215,304.238068,-87.417854,42.531467,287.721802,-96.229599
286,4.766667,55.286354,10.274646,67.579788,105.761284,171.828491,-27.161524,0.095426,101.375031,318.370178,-73.254387,0.944320,79.706345,289.631287,-117.343086,0.950415,38.960567,312.384369,-41.314720,0.955954,70.935745,304.114807,-87.075859,0.981006,42.911709,287.706604,-95.873726,0.974907,105.761818,171.821732,-27.156830,0.000000,12.375115,-3.763324,-10.914845,128.433395,175.251663,124.155045,0.190911,208.662338,138.097031,32.298973,0.835631,122.770882,169.072357,172.602859,0.985787,41.974621,186.626541,173.699585,0.941445,206.882629,148.429565,172.147659,0.877990,71.044922,216.532227,173.323792,0.896496,238.105225,139.808182,88.760345,0.926783,44.851795,176.957123,35.586601,0.875662,197.904175,211.624802,171.114929,0.939293,23.703978,190.117096,97.860611,0.957287,208.399673,137.504471,32.250381,122.734024,169.024582,172.647690,41.840767,186.449478,173.739822,206.871445,148.627792,171.731064,70.788338,216.519653,173.668381,238.358795,139.969620,88.729980,45.293365,177.198334,35.575539,197.769287,211.792801,171.201004,23.844717,190.178238,97.851555,101.525475,318.329163,-73.378578,79.659653,289.704620,-117.256401,38.825935,312.336121,-41.386288,70.981499,304.166962,-87.031059,42.896732,287.670349,-95.809311
287,4.783333,55.330292,10.251408,67.378220,105.993446,171.623505,-26.998348,0.143376,101.824310,318.181458,-73.059502,0.950161,79.974228,289.498871,-117.095314,0.969308,39.479984,312.334869,-40.957512,0.960022,71.316231,303.998230,-86.803268,0.979352,43.231548,287.655884,-95.530037,0.981148,105.993980,171.616730,-26.993658,0.000000,12.489998,-3.730871,-10.887889,128.350128,175.168793,124.566826,0.196547,208.559006,138.242188,32.601364,0.837504,122.713135,168.890579,173.004898,0.981209,41.907200,186.395630,174.172775,0.943606,206.836594,148.297577,172.470963,0.884630,70.959984,216.318878,173.842896,0.892548,238.026474,139.858963,89.052704,0.924467,44.727474,177.000549,36.039658,0.874181,197.821045,211.489517,171.567047,0.941998,23.600214,190.025269,98.349083,0.961572,208.294952,137.666595,32.569626,122.681503,168.857117,173.033218,41.772709,186.238419,174.199234,206.821335,148.498825,172.026169,70.689751,216.301102,174.214905,238.275696,140.003265,89.015915,45.168575,177.222733,36.019196,197.693405,211.652313,171.675598,23.753130,190.078842,98.347565,101.979431,318.120331,-73.207062,79.885635,289.645111,-116.931885,39.326965,312.308746,-41.028519,71.389526,304.001984,-86.801064,43.244816,287.593262,-95.476990
288,4.800000,55.236603,10.222538,67.264648,106.298805,171.623398,-26.716291,0.109998,102.292282,318.095795,-73.063255,0.944337,80.340515,289.359161,-117.013161,0.940869,39.981483,312.408142,-40.867741,0.957325,71.744545,303.931824,-86.738663,0.981643,43.623516,287.615082,-95.395996,0.979217,106.299332,171.616638,-26.711588,0.000000,12.601567,-3.722830,-10.878620,128.292572,175.065109,124.997482,0.189407,208.498978,138.331772,32.952511,0.841486,122.661713,168.692032,173.423889,0.986484,41.852600,186.179596,174.633881,0.947857,206.789017,148.115952,172.841507,0.877892,70.899750,216.108887,174.358994,0.884964,237.971939,139.844757,89.403885,0.927419,44.660538,177.052582,36.482544,0.876420,197.761475,211.307800,172.060898,0.941596,23.537189,189.952621,98.819229,0.959491,208.229477,137.741928,32.923851,122.641403,168.665588,173.465317,41.720573,185.981506,174.679047,206.768860,148.304489,172.405075,70.642883,216.122467,174.668243,238.215424,140.007416,89.367332,45.093857,177.309814,36.476978,197.629868,211.469696,172.175934,23.690863,189.983063,98.815529,102.438843,318.049774,-73.198318,80.287773,289.457367,-116.911957,39.830212,312.372040,-40.924374,71.812981,303.956818,-86.711754,43.612556,287.574066,-95.332512
289,4.816667,55.168713,10.122799,67.110596,106.456879,171.655457,-26.415407,0.115307,102.826012,318.061951,-73.000893,0.943864,80.737953,289.317200,-116.877151,0.958561,40.536865,312.610992,-40.722668,0.957570,72.220634,303.965271,-86.616776,0.983768,44.041573,287.716919,-95.213898,0.979505,106.457390,171.648712,-26.410694,0.000000,12.736338,-3.731370,-10.827804,128.211334,174.987640,125.402328,0.195228,208.479401,138.532242,33.300644,0.820824,122.569374,168.498779,173.812057,0.980884,41.745365,185.916397,175.034653,0.953503,206.713913,147.993958,173.211121,0.887564,70.767700,215.870361,174.838333,0.892242,237.931946,139.940155,89.765373,0.884400,44.607655,177.108780,36.863724,0.882375,197.634140,211.179916,172.572433,0.949011,23.452497,189.848190,99.222633,0.963574,208.176117,137.884857,33.249832,122.525482,168.449387,173.850540,41.613342,185.789948,175.068878,206.660995,148.131516,172.786224,70.513184,215.862778,175.186111,238.298843,140.221207,89.750854,45.013451,177.345993,36.842949,197.508469,211.313690,172.661346,23.592216,189.889481,99.224304,102.991493,318.009888,-73.143471,80.689934,289.423676,-116.759552,40.383854,312.571777,-40.784748,72.270775,303.999359,-86.593559,44.027061,287.667450,-95.150154
290,4.833333,55.135048,9.995877,66.964088,106.637283,171.652206,-26.043751,0.114728,103.445808,318.021545,-72.777924,0.944589,81.229073,289.303558,-116.606728,0.965006,41.165150,312.806854,-40.444309,0.955110,72.783775,304.010559,-86.354744,0.981477,44.545055,287.845245,-94.912514,0.979391,106.637779,171.645462,-26.039030,0.000000,12.847165,-3.767948,-10.769177,127.965050,174.891479,125.828041,0.190415,208.342346,138.676697,33.726662,0.815156,122.287590,168.307404,174.220749,0.983262,41.447716,185.653717,175.407211,0.947591,206.450134,147.875565,173.653000,0.888294,70.444580,215.632767,175.291473,0.896325,237.745758,140.004272,90.218918,0.882455,44.434673,177.106628,37.222557,0.881176,197.316864,211.054825,173.124588,0.946228,23.215771,189.711487,99.587158,0.960994,208.023376,138.009964,33.706875,122.247093,168.264542,174.252457,41.304214,185.502701,175.430710,206.399109,148.030273,173.236938,70.218185,215.611649,175.638290,238.115082,140.292542,90.179283,44.838985,177.355804,37.203854,197.177444,211.189926,173.217163,23.361954,189.766022,99.586838,103.604462,317.986847,-72.928764,81.203751,289.373535,-116.488174,41.005379,312.742249,-40.494751,72.847244,304.047607,-86.345322,44.508076,287.837433,-94.839256
291,4.850000,55.258770,9.962864,66.811478,107.057449,171.583466,-25.914087,0.120759,104.069397,318.038025,-72.394012,0.949641,81.716194,289.438354,-116.230804,0.957953,41.837646,312.890961,-39.955578,0.958093,73.355095,304.110535,-85.938560,0.978200,45.068996,288.015381,-94.472107,0.977290,107.057945,171.576706,-25.909380,0.000000,12.980592,-3.816207,-10.644073,127.495827,174.810165,126.260147,0.190544,208.063309,138.952271,34.185299,0.822507,121.767944,168.109375,174.630905,0.976430,40.893139,185.296692,175.749329,0.953387,205.970581,147.841599,174.128799,0.888046,69.832008,215.331924,175.737030,0.900456,237.390305,140.213257,90.718781,0.884507,44.077091,177.057419,37.550369,0.885214,196.715652,211.004105,173.726334,0.946805,22.752398,189.484879,99.914474,0.962654,207.761490,138.312759,34.122093,121.708260,168.051712,174.675644,40.770851,185.157944,175.772995,205.918625,147.975723,173.704712,69.599190,215.331192,176.060043,237.754639,140.497284,90.716606,44.474762,177.286911,37.552002,196.582413,211.140686,173.820496,22.892263,189.537308,99.916656,104.219513,317.980713,-72.515495,81.649345,289.541779,-116.116249,41.684303,312.856171,-40.013680,73.429466,304.155609,-85.944855,45.064823,287.959198,-94.400848
292,4.866667,55.413498,9.868432,66.634125,107.246147,171.475006,-25.756784,0.114812,104.638039,318.038635,-71.914795,0.945686,82.127853,289.603333,-115.778137,0.953591,42.441586,313.013397,-39.389656,0.958036,73.859634,304.235474,-85.441086,0.984188,45.510567,288.246338,-93.964943,0.977045,107.246620,171.468246,-25.752092,0.000000,13.114065,-3.876216,-10.446891,126.734886,174.722870,126.754570,0.191223,207.578400,139.309021,34.749828,0.824083,120.941193,167.902679,175.100800,0.982580,40.011421,184.836258,176.109756,0.957282,205.207214,147.897705,174.707687,0.890713,68.856728,214.961212,176.212463,0.892766,236.799988,140.542282,91.338509,0.892897,43.468678,176.897369,37.899761,0.882675,195.756622,211.031860,174.420944,0.946741,21.993689,189.127426,100.251350,0.961066,207.285065,138.674103,34.672535,120.907242,167.862610,175.146576,39.897861,184.711609,176.137344,205.156738,148.045639,174.299423,68.584053,214.925415,176.541626,237.141113,140.801285,91.329391,43.873154,177.135300,37.893768,195.627655,211.172211,174.516098,22.141079,189.177643,100.254295,104.792442,317.977173,-72.054703,82.066093,289.736572,-115.664642,42.291451,312.992676,-39.461834,73.912842,304.247375,-85.409042,45.514935,288.183319,-93.898262
293,4.883333,55.490776,9.953660,66.482414,107.811424,171.528717,-25.525293,0.121734,105.102646,318.134125,-71.544418,0.945686,82.454071,289.743713,-115.365601,0.953591,43.002510,313.095581,-38.837841,0.958036,74.280396,304.350861,-84.990891,0.984188,45.901882,288.376495,-93.444145,0.977045,107.811913,171.521942,-25.520609,0.000000,13.291118,-3.935391,-10.133811,125.579178,174.627960,127.339615,0.186230,206.807587,139.875046,35.421925,0.824083,119.711716,167.646835,175.653961,0.982580,38.695023,184.167191,176.526138,0.957282,204.078827,148.070374,175.396820,0.890713,67.386757,214.437576,176.775665,0.892766,235.895493,141.102280,92.079552,0.892897,42.502590,176.622375,38.303307,0.882675,194.308640,211.156357,175.259979,0.946741,20.825981,188.573578,100.639183,0.961066,206.522766,139.250305,35.363697,119.666534,167.588226,175.693527,38.597248,184.020248,176.577271,204.044296,148.244324,174.971420,67.131317,214.424530,177.088440,236.208725,141.335770,92.068268,42.903786,176.871613,38.287426,194.168381,211.300079,175.373840,20.969589,188.616516,100.632713,105.265236,318.095825,-71.679588,82.398788,289.843140,-115.241806,42.848866,313.051697,-38.900036,74.346573,304.369415,-84.982460,45.882061,288.340637,-93.379013
294,4.900000,55.449600,9.981151,66.332603,108.394424,171.640686,-25.126316,0.103186,105.731331,318.194977,-71.310707,0.946282,82.947731,289.777466,-115.044258,0.957970,43.704338,313.260895,-38.449726,0.957139,74.862328,304.428802,-84.667213,0.982685,46.446690,288.474854,-93.033821,0.980757,108.394913,171.633911,-25.121624,0.000000,13.491016,-4.006052,-9.672572,123.842308,174.529999,128.017548,0.192288,205.609985,140.659729,36.248608,0.827735,117.880325,167.362778,176.293060,0.979022,36.739193,183.270599,176.964722,0.954065,202.392883,148.422348,176.237823,0.884779,65.201271,213.755096,177.390717,0.898992,234.514984,141.938995,92.998642,0.902295,41.024864,176.161469,38.732746,0.881858,192.148331,211.433182,176.255203,0.942290,19.068905,187.765762,101.036400,0.962490,205.339844,140.040482,36.191612,117.836487,167.287857,176.331100,36.599697,183.094208,176.966476,202.384918,148.640839,175.805084,64.960594,213.734070,177.727081,234.783539,142.140167,92.996574,41.441360,176.411606,38.739334,192.013458,211.583954,176.355301,19.220829,187.836838,101.045227,105.884933,318.137604,-71.441109,82.904869,289.871307,-114.943329,43.561855,313.225555,-38.508579,74.906792,304.483612,-84.640480,46.434040,288.418549,-92.972176
295,4.916667,55.554382,9.872581,66.111961,108.777710,171.574326,-25.020748,0.115963,106.563835,318.191376,-71.029366,0.947626,83.585289,289.909729,-114.748947,0.963917,44.586472,313.448975,-38.046734,0.960461,75.616631,304.555420,-84.338356,0.981134,47.124878,288.716736,-92.665077,0.978891,108.778183,171.567551,-25.016066,0.000000,13.745496,-4.095693,-9.045908,121.502159,174.410324,128.779633,0.190892,203.985336,141.716934,37.224426,0.830499,115.417442,167.004440,177.003784,0.976307,34.115589,182.078995,177.400131,0.943773,200.119080,148.929657,177.226639,0.878790,62.261974,212.851196,178.054245,0.896462,232.644455,143.082352,94.097015,0.916111,39.036484,175.524124,39.161926,0.878533,189.229691,211.831924,177.431763,0.943570,16.709410,186.673309,101.416779,0.958013,203.731339,141.123032,37.166809,115.329727,166.837616,177.006470,34.005043,181.956696,177.429596,200.109573,149.145905,176.811447,62.026821,212.837234,178.393326,232.878220,143.276718,94.088348,39.450436,175.761597,39.155357,189.111771,212.026764,177.540863,16.876427,186.727509,101.424469,106.714653,318.129852,-71.148354,83.509689,290.021423,-114.633781,44.441040,313.426666,-38.103584,75.677979,304.599609,-84.330406,47.133701,288.644714,-92.612503
