,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1024,Unlabeled 1024,Unlabeled 1024,Unlabeled 1025,Unlabeled 1025,Unlabeled 1025,Unlabeled 1026,Unlabeled 1026,Unlabeled 1026,Unlabeled 1027,Unlabeled 1027,Unlabeled 1027,Unlabeled 1028,Unlabeled 1028,Unlabeled 1028,Unlabeled 1029,Unlabeled 1029,Unlabeled 1029,Unlabeled 1030,Unlabeled 1030,Unlabeled 1030,Unlabeled 1031,Unlabeled 1031,Unlabeled 1031,Unlabeled 1032,Unlabeled 1032,Unlabeled 1032,Unlabeled 1033,Unlabeled 1033,Unlabeled 1033,Unlabeled 1034,Unlabeled 1034,Unlabeled 1034,Unlabeled 1035,Unlabeled 1035,Unlabeled 1035
,ID,"C3560","C3560","C3560","C3580","C3580","C3580","C35F0","C35F0","C35F0","C3600","C3600","C3600","C3610","C3610","C3610","C3620","C3620","C3620","C3630","C3630","C3630","C3640","C3640","C3640","C3650","C3650","C3650","C3660","C3660","C3660","C3670","C3670","C3670","C3680","C3680","C3680"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
41,0.683333,112.472603,146.294968,20.461678,58.200466,150.720230,18.676741,2.637773,152.662064,92.068779,159.701096,160.758545,97.423042,15.586264,151.518707,54.676907,150.758423,152.338654,58.886639,84.548569,153.451721,14.444018,14.250890,180.080460,162.110321,51.085377,197.427689,192.642105,80.496414,196.441986,199.175430,105.986526,199.794846,193.500687,147.729950,178.015396,157.697205
42,0.700000,112.473244,146.301376,20.456657,58.200985,150.719238,18.680248,2.635442,152.668793,92.067833,159.701538,160.760223,97.418861,15.584165,151.525208,54.674347,150.761841,152.338776,58.886200,84.548500,153.452576,14.446971,14.247498,180.082657,162.108932,51.082253,197.431808,192.640732,80.495453,196.443283,199.173401,105.984207,199.795013,193.497665,147.725128,178.016998,157.692596
43,0.716667,112.474670,146.290283,20.470201,58.203552,150.718582,18.680637,2.640491,152.664734,92.066971,159.701797,160.762360,97.424713,15.585379,151.518311,54.677219,150.758850,152.338165,58.887569,84.548752,153.451904,14.448000,14.251393,180.080597,162.111862,51.082085,197.428436,192.640579,80.496414,196.440826,199.173615,105.984879,199.795334,193.501556,147.725464,178.016418,157.694748
44,0.733333,112.475014,146.291855,20.463451,58.201691,150.717743,18.679291,2.636873,152.666031,92.070190,159.698227,160.757278,97.427750,15.585685,151.518478,54.677135,150.758179,152.340042,58.888584,84.547493,153.447922,14.450727,14.250417,180.076859,162.110336,51.080608,197.429092,192.641403,80.491875,196.442566,199.174911,105.982391,199.795258,193.501175,147.724670,178.013535,157.692307
45,0.750000,112.468643,146.308853,20.459846,58.190865,150.728577,18.668428,2.638101,152.669693,92.068954,159.700882,160.757370,97.422821,15.587622,151.521805,54.675423,150.759705,152.341446,58.885654,84.549522,153.445892,14.448866,14.248326,180.080063,162.110794,51.082729,197.428558,192.640259,80.498047,196.440964,199.173218,105.982872,199.796799,193.500122,147.727570,178.018631,157.693619
46,0.766667,112.470337,146.294312,20.462513,58.204926,150.713089,18.680689,2.638502,152.664520,92.068367,159.702621,160.761444,97.421700,15.582431,151.525375,54.677925,150.757736,152.343246,58.884941,84.546860,153.449295,14.450779,14.250348,180.080963,162.107956,51.082767,197.428421,192.640442,80.494087,196.439407,199.175827,105.983582,199.795624,193.501953,147.727814,178.016724,157.694687
47,0.783333,112.470398,146.308945,20.461500,58.206364,150.716293,18.681108,2.637615,152.669907,92.069939,159.702438,160.758331,97.422760,15.585565,151.521347,54.677383,150.761124,152.337753,58.886635,84.550514,153.452545,14.448150,14.250136,180.081299,162.107910,51.082924,197.432404,192.640244,80.496437,196.442215,199.172867,105.983749,199.797592,193.501160,147.728241,178.020065,157.694641
48,0.800000,112.467514,146.313904,20.458178,58.207466,150.718826,18.679686,2.639196,152.664261,92.066521,159.700043,160.760223,97.424583,15.583259,151.523483,54.679432,150.747543,152.364563,58.871349,84.551125,153.450882,14.446799,14.249788,180.080963,162.109543,51.082470,197.431793,192.640121,80.495270,196.443237,199.171249,105.981956,199.796341,193.498718,147.726456,178.019928,157.694199
49,0.816667,112.467316,146.312805,20.458624,58.190125,150.721390,18.669262,2.636637,152.667282,92.069565,159.700836,160.754974,97.424217,15.585602,151.521378,54.677826,150.760529,152.340256,58.885342,84.549973,153.452820,14.444269,14.250145,180.080948,162.108459,51.081448,197.427246,192.640701,80.494781,196.442123,199.173798,105.983177,199.796906,193.501389,147.723694,178.014145,157.690262
50,0.833333,112.472992,146.295120,20.463497,58.204884,150.717728,18.677294,2.641916,152.662613,92.068611,159.716385,160.768646,97.430298,15.584896,151.515656,54.678417,150.758316,152.341812,58.887436,84.549683,153.453094,14.449745,14.251171,180.079361,162.109589,51.081097,197.430801,192.641571,80.493256,196.442902,199.173630,105.979622,199.797531,193.500534,147.727768,178.019958,157.699356
51,0.850000,112.470802,146.309433,20.463825,58.202858,150.720917,18.679918,2.640981,152.665634,92.070564,159.698776,160.759705,97.425240,15.587103,151.516678,54.680672,150.760254,152.337830,58.885487,84.549484,153.447861,14.447964,14.249817,180.078888,162.112701,51.082672,197.427658,192.641479,80.496971,196.443787,199.175552,105.983879,199.797134,193.500626,147.728058,178.020493,157.696930
52,0.866667,112.472275,146.298035,20.464436,58.203159,150.713806,18.680685,2.637454,152.668442,92.069763,159.698883,160.759155,97.424454,15.583899,151.521973,54.679916,150.749573,152.362732,58.875904,84.547150,153.451477,14.448003,14.247561,180.082947,162.108139,51.081352,197.433380,192.642303,80.494972,196.443542,199.176987,105.980560,199.798920,193.499771,147.724930,178.019043,157.696091
53,0.883333,112.472183,146.308197,20.462721,58.188713,150.723816,18.671873,2.637964,152.669922,92.068390,159.698074,160.760544,97.426506,15.585575,151.519180,54.677849,150.755127,152.336609,58.887554,84.551094,153.445389,14.449184,14.248127,180.081253,162.108704,51.081577,197.431961,192.641678,80.491661,196.445740,199.175690,105.980530,199.799332,193.503586,147.725952,178.018250,157.693558
54,0.900000,112.470558,146.297668,20.461039,58.201286,150.715729,18.683273,2.638857,152.664658,92.067184,159.699402,160.758057,97.425194,15.588295,151.519852,54.679176,150.758133,152.342270,58.887272,84.531166,153.434387,14.446870,14.250011,180.076660,162.110062,51.080303,197.429092,192.641556,80.492241,196.443787,199.175507,105.979721,199.797821,193.502960,147.725403,178.017426,157.695435
