Format Version,1.23,Take Name,shake_nziz2,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-09 01.45.41.738 PM,Total Frames in Take,583,Total Exported Frames,583,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
306,5.100000,-65.310196,1.976057,14.653123,94.239021,245.926102,3.494108,0.217539,51.140205,385.816101,-24.003054,0.970047,70.878555,380.394165,-61.647587,0.910257,119.835770,392.056030,-35.251797,0.990760,83.390793,400.110321,24.807117,0.937424,83.732269,391.058929,-30.958382,0.960700,94.222321,246.059586,3.457014,0.000000,-11.341775,-3.388517,-2.992260,84.469124,186.485153,143.261841,0.852297,85.240173,138.808319,195.499298,0.773081,12.400180,196.569046,107.437965,0.420934,88.118614,211.621109,138.688843,0.709445,152.117538,198.942169,131.421249,0.923991,85.653320,138.424103,196.210327,12.152215,198.563110,106.285896,87.490456,210.646698,138.606918,152.379852,199.095871,131.419861,,,,,,,51.246960,385.830109,-24.055605,70.783524,380.487000,-61.314102,119.830612,392.081696,-35.277863,83.263046,400.068115,24.596050,83.853432,390.968842,-31.002148
307,5.116667,-65.296097,2.289865,14.719582,94.361969,245.537338,2.175664,0.205490,51.800381,385.627625,-25.137888,0.972994,71.388306,380.128265,-62.849709,0.909120,120.485313,391.562317,-36.614418,0.986054,84.277733,399.762390,23.568245,0.935335,84.392242,390.726074,-32.200634,0.967070,94.345749,245.670914,2.138664,0.000000,-11.335874,-3.397216,-3.069466,84.609810,186.509491,143.218231,0.863209,85.297798,138.822174,195.447296,0.764758,12.568734,196.692795,107.366425,0.441649,88.293579,211.641556,138.651352,0.704640,152.279114,198.881454,131.407883,0.919873,85.725571,138.429977,196.187988,12.317590,198.602570,106.236038,87.647331,210.655716,138.571976,152.550629,199.051178,131.393738,,,,,,,51.895008,385.627625,-25.190002,71.297417,380.230316,-62.512875,120.515869,391.579071,-36.658020,84.142349,399.724762,23.351070,84.493309,390.645172,-32.224709
308,5.133333,-65.426987,2.527073,14.737520,94.592979,245.131287,1.106583,0.216368,52.485317,385.313080,-26.440168,0.972994,71.977142,379.657074,-64.178596,0.909120,121.168098,390.972015,-38.067928,0.986054,85.111824,399.440125,22.168442,0.935335,85.081192,390.277039,-33.579857,0.967070,94.577171,245.264832,1.069311,0.000000,-11.345511,-3.419449,-3.161228,84.776543,186.561234,143.101776,0.873922,85.357132,138.876770,195.334763,0.764758,12.775667,196.849319,107.199188,0.441649,88.500961,211.687424,138.535645,0.704640,152.472412,198.831390,131.337555,0.919873,85.831856,138.471542,196.121918,12.514194,198.634186,106.121246,87.835274,210.699478,138.434143,152.741043,199.015427,131.321442,,,,,,,52.584038,385.324677,-26.496416,71.880966,379.747406,-63.831032,121.188599,390.997375,-38.095112,84.981514,399.391785,21.943563,85.188499,390.197998,-33.619125
309,5.150000,-65.836899,2.626364,14.840367,94.984383,244.931030,0.392564,0.217845,52.928482,384.950104,-28.046362,0.971448,72.326813,379.010803,-65.789444,0.907057,121.588402,390.468475,-39.874924,0.989387,85.680923,399.392944,20.384428,0.933909,85.511589,389.835815,-35.297432,0.965265,94.968597,245.064316,0.354385,0.000000,-11.488312,-3.350985,-3.276527,85.217636,186.789948,142.572525,0.857403,85.733643,139.228394,194.918106,0.748855,13.211764,197.151657,106.701118,0.474636,88.993904,211.896973,137.943863,0.701098,152.931259,198.882751,130.727005,0.918494,86.233368,138.836807,195.708511,12.967671,198.847778,105.625755,88.313148,210.924103,137.874252,153.189865,199.062607,130.702408,,,,,,,53.020168,384.961639,-28.109997,72.237099,379.108093,-65.447540,121.590836,390.495880,-39.906715,85.555077,399.348480,20.167458,85.633034,389.743958,-35.327042
310,5.166667,-66.120277,2.573169,14.931062,95.467003,244.800171,-0.474714,0.209884,53.171707,384.616211,-29.550644,0.970090,72.538773,378.521851,-67.285072,0.906725,121.810707,390.179077,-41.479424,0.986386,85.953979,399.343658,18.774122,0.938205,85.739754,389.514984,-36.860291,0.962486,95.450974,244.933243,-0.513524,0.000000,-11.673643,-3.266763,-3.364465,85.872246,187.068405,141.904419,0.847785,86.362335,139.670868,194.398804,0.749318,13.844423,197.446701,106.081947,0.496163,89.688301,212.153915,137.192505,0.701857,153.593964,199.002151,129.944412,0.920852,86.855576,139.286926,195.182877,13.602126,199.131760,105.003281,89.012177,211.173309,137.133270,153.850571,199.185471,129.916641,,,,,,,53.271729,384.627930,-29.615229,72.447006,378.621277,-66.937378,121.826729,390.203644,-41.525280,85.816803,399.299500,18.573292,85.852669,389.423065,-36.896652
311,5.183333,-66.146759,2.771534,15.033010,95.780197,244.509476,-1.639970,0.213366,53.739273,384.417664,-30.641314,0.974015,72.977058,378.261749,-68.431839,0.912237,122.355240,389.808044,-42.779858,0.989910,86.703583,399.083008,17.578392,0.937023,86.296921,389.233978,-38.051346,0.962601,95.764374,244.642578,-1.678782,0.000000,-11.802411,-3.237069,-3.480376,86.408592,187.275208,141.383911,0.829909,86.805145,139.988800,193.979233,0.733669,14.398993,197.727097,105.546181,0.548662,90.276421,212.342606,136.618149,0.699656,154.153824,199.042328,129.392120,0.920867,87.347412,139.607605,194.813232,14.202919,199.204361,104.527084,89.571739,211.369858,136.596130,154.386536,199.246811,129.327133,,,,,,,53.827248,384.432495,-30.694635,72.897293,378.355591,-68.103104,122.354820,389.835388,-42.809559,86.579926,399.036102,17.363995,86.412704,389.144592,-38.082733
312,5.200000,-65.665451,3.284789,14.940373,95.608925,243.784958,-3.375754,0.203117,54.745056,384.295380,-31.120779,0.974015,73.846489,378.284698,-69.003746,0.912237,123.379822,389.180695,-43.366398,0.989910,87.941223,398.267273,17.145775,0.937023,87.328064,388.885620,-38.562801,0.962601,95.594208,243.918518,-3.413424,0.000000,-11.771112,-3.354932,-3.587261,86.734665,187.075134,141.696991,0.775869,86.938965,139.753952,194.262100,0.733669,14.825829,197.651459,105.693863,0.548662,90.649040,212.140182,136.956924,0.699656,154.524826,198.754959,129.875092,0.920867,87.511147,139.398636,195.095932,14.688566,198.941818,104.740662,89.933212,211.198639,136.988129,154.717529,198.964111,129.776764,,,,,,,54.846302,384.305908,-31.178888,73.755905,378.377502,-68.662056,123.406578,389.203400,-43.408989,87.802078,398.224670,16.947472,87.429756,388.802216,-38.605347
313,5.216667,-65.292122,3.853348,14.897120,95.565369,242.797195,-4.905833,0.185853,55.923141,383.859711,-31.601950,0.970698,74.838524,377.916870,-69.588821,0.908632,124.558540,388.183807,-44.053421,0.986202,89.412567,397.208038,16.638510,0.938508,88.522148,388.193970,-39.126991,0.965440,95.551773,242.931122,-4.942590,0.000000,-11.466464,-3.354873,-3.753736,86.746193,186.714828,142.683090,0.803879,86.785049,139.105576,194.987839,0.732037,14.888957,197.692902,106.697174,0.597477,90.734528,211.794266,138.082901,0.704207,154.576263,198.266571,130.964478,0.924777,87.347755,138.737869,195.816696,14.776111,199.103943,105.757065,89.965164,210.735596,138.024094,154.760025,198.487823,130.904556,,,,,,,56.016956,383.854034,-31.649324,74.754852,378.023193,-69.249702,124.635124,388.191589,-44.135250,89.249496,397.177795,16.447035,88.598534,388.115509,-39.145439
314,5.233333,-65.947121,3.940172,15.012502,95.955116,242.482269,-5.053192,0.188445,56.323143,383.256622,-33.243664,0.973938,75.141876,376.874451,-71.207260,0.907245,124.930008,387.401031,-45.911465,0.979420,89.938232,397.129974,14.760651,0.936029,88.905861,387.487183,-40.897110,0.969676,95.941498,242.615784,-5.091426,0.000000,-11.496343,-3.384412,-3.898712,86.948441,186.754044,142.587311,0.801229,86.821617,139.164383,194.909744,0.727459,15.153744,197.889114,106.524857,0.603460,91.000908,211.822235,137.981827,0.671318,154.817490,198.140442,130.932800,0.918264,87.382515,138.786026,195.764557,15.034266,199.206665,105.649811,90.229286,210.761047,137.898376,155.015640,198.389801,130.858994,,,,,,,56.411369,383.234283,-33.294510,75.048836,376.990417,-70.867340,124.989204,387.402100,-45.968689,89.785645,397.100220,14.557403,89.004120,387.422150,-40.925854
315,5.250000,-66.254234,3.528753,15.166790,96.595558,242.472397,-5.791495,0.185539,55.900799,382.791290,-34.728851,0.976530,74.785736,376.356659,-72.650703,0.904915,124.479935,387.395020,-47.388294,0.973016,89.386070,397.170197,13.217410,0.934407,88.453804,387.231415,-42.390034,0.970013,96.580940,242.605591,-5.830426,0.000000,-11.636793,-3.219815,-4.031578,87.892670,187.015656,141.947220,0.810119,87.753769,139.547775,194.380127,0.724825,16.045235,198.271576,106.027618,0.599745,92.005501,212.061478,137.274078,0.673767,155.766190,198.181778,130.107071,0.916466,88.309273,139.161148,195.248154,15.937373,199.594498,105.132362,91.230423,211.013306,137.215500,155.968948,198.431747,130.017365,,,,,,,55.976093,382.782043,-34.784184,74.694992,376.466492,-72.298050,124.558159,387.404205,-47.462090,89.227798,397.130554,13.011935,88.549301,387.161072,-42.408123
316,5.266667,-66.374977,3.471782,15.286259,97.010162,242.266327,-6.541178,0.180472,56.026695,382.456299,-35.694698,0.976530,74.865776,375.979553,-73.632164,0.904915,124.578529,387.154633,-48.466644,0.973016,89.558876,396.988586,12.172439,0.934407,88.560310,386.938080,-43.413757,0.970013,96.995247,242.399429,-6.580351,0.000000,-11.789747,-3.070275,-4.104171,88.589409,187.232025,141.372208,0.809349,88.487350,139.900864,193.928650,0.724825,16.679495,198.521866,105.588524,0.599745,92.735687,212.258316,136.624466,0.673767,156.455093,198.247101,129.347198,0.916466,89.030647,139.525787,194.773071,16.576212,199.915405,104.641769,91.968956,211.191452,136.589111,156.647339,198.485123,129.264481,,,,,,,56.112072,382.430481,-35.745369,74.764397,376.100830,-73.295639,124.654015,387.155701,-48.525089,89.404015,396.959167,11.970162,88.655716,386.871094,-43.438877
317,5.283333,-66.452896,3.602598,15.397210,97.304131,242.081543,-7.228967,0.183715,56.427223,382.289337,-36.446537,0.974905,75.155792,375.740692,-74.426369,0.907723,124.950645,386.881287,-49.408257,0.973400,90.106964,396.836609,11.312356,0.936800,88.945869,386.718536,-44.258446,0.968131,97.289284,242.214600,-7.268265,0.000000,-11.922170,-3.019117,-4.158844,88.810066,187.440674,140.928162,0.802375,88.690926,140.228561,193.591537,0.730687,16.888500,198.729904,105.167732,0.587219,92.981026,212.451523,136.121048,0.674236,156.679810,198.352737,128.832367,0.923563,89.257957,139.859375,194.429779,16.774067,200.093018,104.243050,92.203262,211.407440,136.066910,156.873199,198.579788,128.765045,,,,,,,56.510906,382.286194,-36.501881,75.068626,375.847412,-74.083939,125.015869,386.891174,-49.491737,89.943306,396.798004,11.123586,89.047729,386.643341,-44.273331
318,5.300000,-66.527115,3.576288,15.373637,97.568283,242.008438,-7.754125,0.182585,56.671719,382.166962,-37.179760,0.972333,75.423241,375.572998,-75.140411,0.905579,125.201210,386.759460,-50.109192,0.974263,90.320976,396.785980,10.578697,0.937555,89.193604,386.594238,-44.979328,0.968595,97.553421,242.141449,-7.793607,0.000000,-12.034102,-2.981595,-4.189870,89.073647,187.620361,140.521011,0.802953,88.950996,140.509796,193.275223,0.729825,17.140686,198.888565,104.776871,0.583194,93.258682,212.619110,135.663559,0.672663,156.944214,198.463943,128.368393,0.924717,89.519279,140.138626,194.116211,17.032681,200.267563,103.846069,92.477142,211.570358,135.602722,157.133438,198.689377,128.304596,,,,,,,56.763622,382.163849,-37.241341,75.323227,375.681793,-74.792831,125.276894,386.774261,-50.177391,90.162628,396.747894,10.389315,89.284424,386.512177,-45.007610
319,5.316667,-66.620995,3.639904,15.365081,97.685173,241.905777,-8.113142,0.193107,56.930714,382.059631,-37.757317,0.972333,75.663506,375.382965,-75.712738,0.905579,125.461159,386.556915,-50.715107,0.974263,90.610298,396.721069,9.966757,0.937555,89.454964,386.438995,-45.574039,0.968595,97.670448,242.038742,-8.152839,0.000000,-12.104866,-2.951103,-4.237216,89.359047,187.740112,140.204315,0.793913,89.211533,140.692612,193.014709,0.729825,17.424017,199.031784,104.471741,0.583194,93.565338,212.729218,135.315598,0.672663,157.235306,198.506882,128.015213,0.924717,89.774467,140.319107,193.866898,17.331289,200.386887,103.548431,92.795090,211.676498,135.265289,157.413605,198.743561,127.937752,,,,,,,57.020718,382.054260,-37.803600,75.573486,375.493073,-75.372375,125.514091,386.567993,-50.772903,90.454521,396.680206,9.760658,89.557953,386.363861,-45.604256
320,5.333333,-66.670387,3.640860,15.383340,97.909142,241.804245,-8.486048,0.189520,57.130295,381.928619,-38.236004,0.974663,75.852509,375.222015,-76.191383,0.907778,125.656364,386.422577,-51.218044,0.980213,90.822495,396.633911,9.465665,0.934610,89.651726,386.304962,-46.066113,0.967247,97.894394,241.937180,-8.525852,0.000000,-12.194257,-2.913204,-4.302179,89.601959,187.842041,139.926331,0.802719,89.417442,140.874130,192.807404,0.728130,17.666430,199.169678,104.206146,0.589406,93.837372,212.818497,134.998367,0.673653,157.486588,198.505859,127.693413,0.923428,89.984474,140.497864,193.660416,17.570038,200.536407,103.268234,93.056168,211.785309,134.953064,157.675888,198.732590,127.617836,,,,,,,57.214886,381.918396,-38.271793,75.760399,375.328461,-75.861122,125.717682,386.433533,-51.246574,90.682152,396.590881,9.250303,89.738243,386.240845,-46.116570
321,5.350000,-66.723152,3.618523,15.431314,98.124916,241.735336,-8.780852,0.188344,57.231312,381.805725,-38.627380,0.974196,75.934868,375.079102,-76.588417,0.908615,125.746307,386.335602,-51.655365,0.979131,90.942612,396.575623,9.040838,0.935953,89.744919,386.197693,-46.481243,0.971829,98.110046,241.868225,-8.820763,0.000000,-12.252110,-2.892373,-4.344757,89.804062,187.931900,139.688995,0.810880,89.592369,141.015564,192.615753,0.732905,17.870560,199.282532,103.972061,0.583361,94.058533,212.900146,134.735916,0.671296,157.694794,198.529343,127.432304,0.923225,90.155312,140.653244,193.448364,17.760637,200.650864,103.027100,93.265579,211.851944,134.700912,157.894287,198.751862,127.361610,,,,,,,57.321571,381.785980,-38.673397,75.848389,375.194000,-76.252357,125.804276,386.334534,-51.715424,90.788422,396.539185,8.839521,89.837311,386.139832,-46.509792
322,5.366667,-66.743904,3.585898,15.478216,98.344208,241.667755,-9.130433,0.190717,57.316452,381.694183,-38.998955,0.976109,76.005745,374.971588,-76.967728,0.904092,125.820740,386.277985,-52.064358,0.973511,91.040291,396.507446,8.646945,0.933316,89.822197,386.111237,-46.871273,0.963004,98.329208,241.800629,-9.170378,0.000000,-12.312842,-2.865220,-4.390791,90.007881,188.024094,139.431839,0.808587,89.770172,141.161926,192.406479,0.725740,18.073977,199.401962,103.724327,0.586603,94.282990,212.983505,134.452042,0.674188,157.904388,198.548950,127.144516,0.921907,90.335228,140.782227,193.266708,17.973938,200.764160,102.792267,93.499702,211.943283,134.398621,158.098572,198.781387,127.068161,,,,,,,57.400524,381.680176,-39.042175,75.905144,375.092560,-76.617844,125.891342,386.282959,-52.143208,90.863266,396.471741,8.450641,89.945129,386.035095,-46.902710
323,5.383333,-66.770752,3.573857,15.496041,98.430489,241.614227,-9.445574,0.197166,57.352497,381.614258,-39.368645,0.976109,76.036232,374.880493,-77.338188,0.904092,125.852676,386.213776,-52.449982,0.973511,91.081291,396.459564,8.263750,0.933316,89.855255,386.037994,-47.249523,0.963004,98.415443,241.747070,-9.485576,0.000000,-12.388818,-2.834890,-4.404315,90.174217,188.145004,139.170166,0.803544,89.945168,141.352600,192.206451,0.725740,18.227570,199.500671,103.481293,0.586603,94.455574,213.096375,134.155594,0.674188,158.068588,198.630356,126.837357,0.921907,90.507668,140.990036,193.042099,18.127144,200.875656,102.534645,93.670334,212.040070,134.116470,158.255905,198.855743,126.767754,,,,,,,57.443268,381.597015,-39.421276,75.942894,374.995575,-76.986885,125.901970,386.217804,-52.498997,90.929596,396.420532,8.063182,89.960228,385.975220,-47.298565
324,5.400000,-66.851341,3.586222,15.523849,98.521957,241.546783,-9.740818,0.182389,57.429119,381.505890,-39.834755,0.973416,76.092659,374.719696,-77.804909,0.904681,125.922394,386.086823,-52.958740,0.982593,91.183273,396.416412,7.759286,0.936380,89.927727,385.918488,-47.738953,0.967054,98.506882,241.679565,-9.780993,0.000000,-12.437833,-2.803944,-4.409515,90.287643,188.224533,138.955673,0.806786,90.075974,141.477325,192.031860,0.732353,18.325195,199.564575,103.293701,0.581907,94.571548,213.170761,133.917679,0.670802,158.177872,198.685501,126.579445,0.924696,90.635292,141.102524,192.876450,18.213129,200.975815,102.338104,93.797401,212.124817,133.858276,158.372635,198.909225,126.517517,,,,,,,57.511471,381.491699,-39.874115,75.998444,374.838531,-77.459000,126.006874,386.091949,-53.027191,91.016342,396.378632,7.559493,90.022057,385.846497,-47.777271
325,5.416667,-66.996208,3.589864,15.560363,98.596130,241.499496,-10.011796,0.184655,57.458153,381.375427,-40.428844,0.974324,76.099831,374.498322,-78.393341,0.904291,125.942513,385.936737,-53.605965,0.971502,91.238464,396.410767,7.107330,0.935339,89.951073,385.774567,-48.363834,0.970957,98.581017,241.632172,-10.052293,0.000000,-12.481909,-2.770617,-4.430912,90.395966,188.281372,138.801254,0.802991,90.187286,141.574158,191.912643,0.728419,18.421694,199.629868,103.165848,0.577604,94.689621,213.221695,133.742432,0.675435,158.285263,198.699768,126.384094,0.923510,90.746307,141.197861,192.764709,18.316256,201.022827,102.215446,93.920708,212.176956,133.689774,158.475250,198.929169,126.314178,,,,,,,57.548401,381.359955,-40.475330,76.003555,374.616699,-78.042221,126.030815,385.939453,-53.678009,91.070114,396.372528,6.914747,90.037163,385.707520,-48.403732
326,5.433333,-67.235168,3.593923,15.560075,98.558929,241.456192,-10.133669,0.183796,57.429638,381.206818,-41.132942,0.976790,76.069984,374.170197,-79.068855,0.905151,125.914024,385.708496,-54.330528,0.973791,91.212059,396.438019,6.339332,0.936518,89.922684,385.570587,-49.086945,0.965120,98.543823,241.588715,-10.174719,0.000000,-12.513568,-2.728685,-4.420539,90.484108,188.322388,138.707138,0.806545,90.316315,141.644989,191.844879,0.731915,18.482790,199.649582,103.119614,0.569266,94.773491,213.259933,133.631073,0.673882,158.363831,198.735031,126.232979,0.924883,90.870209,141.274887,192.685196,18.380522,201.067825,102.146645,94.000854,212.209579,133.593262,158.553177,198.957870,126.163948,,,,,,,57.512184,381.192352,-41.172901,75.978951,374.295746,-78.722603,125.988335,385.712952,-54.404339,91.042625,396.403748,6.153329,90.026237,385.489502,-49.133488
327,5.450000,-67.520035,3.520016,15.631754,98.726746,241.463593,-10.240521,0.190652,57.343563,380.991943,-41.896137,0.976790,75.970901,373.800812,-79.809471,0.905151,125.811684,385.543274,-55.160839,0.973791,91.131409,396.511719,5.478712,0.936518,89.824066,385.370972,-49.892857,0.965120,98.711388,241.595886,-10.282209,0.000000,-12.521341,-2.715411,-4.413433,90.500282,188.333038,138.679337,0.806558,90.349243,141.663132,191.823730,0.731915,18.489161,199.650116,103.108437,0.569266,94.786621,213.270187,133.598679,0.673882,158.376099,198.748703,126.186531,0.924883,90.902573,141.293259,192.665237,18.386723,201.062271,102.137817,94.014153,212.218277,133.562683,158.565842,198.973572,126.115326,,,,,,,57.419132,380.998352,-41.941494,75.885277,373.914001,-79.462914,125.874130,385.560089,-55.245255,90.960548,396.464600,5.280563,89.942535,385.281586,-49.911476
328,5.466667,-67.827812,3.556767,15.554950,98.392975,241.438583,-10.229785,0.215879,57.195278,380.837555,-42.687153,0.977908,75.852234,373.419281,-80.542099,0.906377,125.681503,385.241272,-55.908211,0.973415,90.953293,396.578430,4.636009,0.933535,89.688507,385.137207,-50.675247,0.962608,98.377808,241.570648,-10.272208,0.000000,-12.516921,-2.706960,-4.404075,90.472832,188.332779,138.678986,0.805197,90.337265,141.659180,191.820160,0.731776,18.453896,199.643158,103.121788,0.570843,94.755081,213.270828,133.599274,0.673605,158.345093,198.757965,126.174736,0.924323,90.892761,141.289337,192.663361,18.350664,201.043442,102.158142,93.982292,212.220108,133.562531,158.534805,198.984558,126.102211,,,,,,,57.291668,380.822449,-42.742935,75.748199,373.535767,-80.198059,125.701294,385.252960,-55.924213,90.816414,396.531372,4.420234,89.813187,385.071014,-50.731960
329,5.483333,-68.109619,3.494745,15.591915,98.422096,241.457184,-10.273572,0.199123,57.044724,380.644806,-43.402611,0.975016,75.703781,373.065125,-81.224548,0.905254,125.522926,385.069122,-56.658279,0.982481,90.791985,396.658295,3.836639,0.936258,89.531067,384.945831,-51.417904,0.964230,98.406746,241.589020,-10.316636,0.000000,-12.509178,-2.706879,-4.379346,90.400948,188.331268,138.691132,0.799482,90.290047,141.651505,191.826965,0.731020,18.373884,199.615433,103.142044,0.575627,94.672234,213.271698,133.613892,0.674507,158.267639,198.786423,126.181633,0.924547,90.846619,141.282364,192.670502,18.271662,201.012070,102.182655,93.907043,212.219025,133.574890,158.451004,199.015076,126.109657,,,,,,,57.128326,380.640198,-43.457161,75.613770,373.182434,-80.875603,125.567497,385.082733,-56.710617,90.641617,396.610229,3.636435,89.643265,384.867554,-51.459770
330,5.500000,-68.355568,3.486933,15.602944,98.272461,241.467163,-10.298680,0.187999,56.863281,380.503479,-44.017967,0.977568,75.519028,372.765656,-81.809494,0.906157,125.338913,384.884583,-57.301228,0.976939,90.613403,396.725769,3.147984,0.936164,89.347755,384.776581,-52.055759,0.966336,98.257080,241.598816,-10.342307,0.000000,-12.505043,-2.712763,-4.355481,90.268387,188.325500,138.713684,0.801244,90.176949,141.642914,191.847076,0.730036,18.236853,199.580673,103.164467,0.577826,94.529037,213.268005,133.637802,0.673598,158.130722,198.810394,126.205429,0.923019,90.730614,141.271362,192.696487,18.137157,200.969437,102.208923,93.762878,212.211502,133.600418,158.315643,199.044067,126.127838,,,,,,,56.939655,380.495911,-44.064468,75.435020,372.888275,-81.464828,125.400703,384.893066,-57.369198,90.455101,396.680023,2.952904,89.451897,384.698853,-52.091003
331,5.516667,-68.566139,3.471611,15.607360,98.069168,241.476944,-10.253482,0.198727,56.622402,380.377106,-44.483955,0.977568,75.281303,372.505798,-82.246353,0.906157,125.097183,384.728394,-57.781429,0.976939,90.366745,396.781738,2.623013,0.936164,89.105911,384.629669,-52.536537,0.966336,98.053757,241.608429,-10.297592,0.000000,-12.499283,-2.733250,-4.329866,90.122139,188.306519,138.724335,0.798053,90.041260,141.619690,191.853989,0.730036,18.093809,199.527542,103.157822,0.577826,94.371269,213.251633,133.651489,0.673598,157.982224,198.827255,126.234039,0.923019,90.601982,141.247910,192.704666,17.995296,200.907074,102.204941,93.604156,212.209045,133.614746,158.165756,199.056763,126.157242,,,,,,,56.704697,380.371857,-44.523518,75.185135,372.625580,-81.900742,125.160065,384.741638,-57.827976,90.210190,396.726898,2.403492,89.213463,384.556244,-52.576618
332,5.533333,-68.706886,3.402769,15.634426,97.929070,241.474594,-10.260328,0.216132,56.303055,380.237640,-44.827873,0.973140,74.972107,372.298676,-82.571091,0.907980,124.772163,384.644989,-58.136078,0.994556,90.026192,396.800140,2.239020,0.937737,88.781044,384.512543,-52.890839,0.962203,97.913490,241.605972,-10.304757,0.000000,-12.499577,-2.750132,-4.304974,90.003891,188.304688,138.734528,0.801411,89.935471,141.619186,191.865387,0.729902,17.976999,199.489685,103.153778,0.580493,94.241844,213.251740,133.661865,0.674749,157.861267,198.858170,126.257118,0.923745,90.496246,141.250534,192.712067,17.874666,200.867355,102.201248,93.469505,212.205399,133.626160,158.048462,199.086807,126.181480,,,,,,,56.395138,380.231903,-44.882927,74.882828,372.415741,-82.233734,124.779823,384.664368,-58.142426,89.904388,396.748291,2.028055,88.892349,384.433502,-52.955822
333,5.550000,-68.825165,3.344515,15.653061,97.740067,241.460373,-10.235887,0.219924,55.968575,380.108002,-45.089825,0.973726,74.648598,372.111786,-82.815529,0.906574,124.433838,384.561066,-58.402603,0.994416,89.670914,396.802612,1.945277,0.933830,88.442535,384.401031,-53.159435,0.959740,97.724350,241.591614,-10.280586,0.000000,-12.494749,-2.755483,-4.278645,89.893723,188.295792,138.770767,0.803364,89.847595,141.606964,191.898712,0.732296,17.861307,199.449249,103.191299,0.577197,94.119942,213.245132,133.699631,0.673631,157.746048,198.881836,126.293465,0.923698,90.403976,141.242386,192.737869,17.751133,200.838242,102.232773,93.351624,212.190262,133.665390,157.935165,199.110107,126.220840,,,,,,,56.062935,380.093109,-45.133644,74.549545,372.241302,-82.479263,124.448112,384.574707,-58.413036,89.535034,396.754272,1.723337,88.568871,384.321259,-53.219536
334,5.566667,-68.933250,3.258083,15.721916,97.668114,241.491013,-10.200776,0.197305,55.621571,379.997955,-45.282425,0.973726,74.294624,371.967621,-83.004326,0.906574,124.070885,384.552765,-58.642788,0.994416,89.320122,396.840088,1.702801,0.933830,88.082947,384.336090,-53.378548,0.959740,97.652122,241.622162,-10.245704,0.000000,-12.475188,-2.761706,-4.238167,89.768707,188.274033,138.856857,0.816310,89.758324,141.568832,191.970459,0.732296,17.726704,199.387100,103.284157,0.577197,93.976913,213.227921,133.793198,0.673631,157.612885,198.912231,126.379654,0.923698,90.303635,141.207733,192.802155,17.615532,200.798523,102.304123,93.199394,212.160400,133.775711,157.810852,199.138687,126.302734,,,,,,,55.706970,379.990356,-45.327576,74.214218,372.090851,-82.664154,124.109169,384.562805,-58.684830,89.177605,396.791290,1.508169,88.182175,384.259308,-53.436897
335,5.583333,-68.972534,3.247093,15.726179,97.369148,241.498810,-10.253128,0.193938,55.294117,379.973175,-45.429127,0.975775,73.968803,371.920929,-83.145531,0.907342,123.742477,384.532928,-58.792618,0.985564,88.989212,396.854218,1.544587,0.938469,87.754585,384.312408,-53.528233,0.965409,97.353142,241.629929,-10.298145,0.000000,-12.437860,-2.785598,-4.196515,89.603256,188.234406,138.972412,0.809154,89.616898,141.496490,192.057220,0.735484,17.561295,199.311859,103.388504,0.569525,93.792786,213.194778,133.925186,0.669804,157.442032,198.934494,126.518784,0.922385,90.159866,141.131195,192.899612,17.460352,200.711243,102.422966,93.024040,212.113373,133.900009,157.628922,199.172287,126.436424,,,,,,,55.389854,379.965881,-45.476997,73.859444,372.040527,-82.797432,123.805809,384.546234,-58.831688,88.833412,396.800140,1.342439,87.860741,384.240662,-53.587223
