Format Version,1.23,Take Name,shake_circum2_002,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-09 01.46.40.182 PM,Total Frames in Take,572,Total Exported Frames,572,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
253,4.216667,-71.417007,-12.878321,15.639101,83.441841,172.308807,63.298180,0.190859,10.751203,293.780701,17.000687,0.975735,34.585243,289.829193,-18.389053,0.913178,76.677040,315.777557,9.620010,0.992951,34.006954,320.276733,65.826820,0.955292,41.630222,306.260712,11.630193,0.958121,83.397079,172.429733,63.244843,0.000000,32.470898,-9.892516,-7.057360,81.520081,100.202888,247.726852,0.876265,73.556709,30.033142,251.628036,0.798646,15.034586,140.804718,225.140594,0.337383,86.868843,120.846825,262.261871,0.686755,150.620193,109.126877,251.876953,0.947420,73.799034,29.359722,251.818863,15.327983,143.499924,225.970062,86.123047,120.261070,261.481415,150.835556,109.124199,251.957321,,,,,,,,,,10.842909,293.782349,16.958298,34.443623,289.946655,-18.072824,76.683228,315.785248,9.598026,33.909859,320.212677,65.674881,41.771069,306.198181,11.530314,,,
254,4.233333,-72.094017,-11.378020,15.329272,83.850685,170.941605,63.342640,0.199719,14.251799,293.800476,15.966427,0.975604,37.855194,288.841675,-19.451097,0.907526,80.712624,313.960327,8.150347,0.997117,38.363487,320.187836,64.434906,0.949701,45.432751,305.398804,10.368775,0.952037,83.808975,171.063110,63.288143,0.000000,32.720459,-9.662261,-5.913324,78.226524,100.152924,248.020157,0.871758,71.551971,29.842287,251.800751,0.825470,11.156097,139.525116,224.990677,0.268696,83.082512,120.878441,262.611938,0.703702,147.115494,110.365845,252.677292,0.941932,71.802254,29.213774,251.973038,11.378109,142.300873,225.886673,82.373329,120.308174,261.852631,147.332809,110.336395,252.753860,,,,,,,,,,14.345901,293.798645,15.940651,37.722706,288.970062,-19.130493,80.715340,313.963318,8.139548,38.264839,320.120300,64.273079,45.567074,305.336731,10.246653,,,
255,4.250000,-72.713364,-9.839115,15.120872,84.267464,169.518967,63.278183,0.195377,17.739401,293.708984,14.970164,0.977563,41.030308,287.765076,-20.502560,0.905043,84.675316,312.007172,6.644808,0.991822,42.780502,319.930023,63.056103,0.951654,49.190937,304.413544,9.111874,0.948003,84.228745,169.640991,63.222641,0.000000,33.107166,-9.487373,-4.637571,74.734245,100.357071,248.313599,0.931434,69.439484,29.915079,251.823807,0.789840,7.103838,138.447052,224.771133,0.333018,79.036163,121.129982,263.011444,0.656368,143.357513,111.936165,253.648041,0.917094,69.625359,29.127731,252.052307,7.201143,140.995346,225.555084,78.340599,120.406219,262.072479,143.630829,112.081169,253.767395,,,,,,,,,,17.818537,293.719055,14.929042,40.898731,287.890167,-20.168941,84.686874,312.026245,6.620904,42.675297,319.858429,62.910488,49.337021,304.331085,8.988907,,,
256,4.266667,-73.096352,-8.419447,14.772702,84.518044,168.220703,63.056423,0.210201,21.092594,293.786224,14.134716,0.977563,44.167206,287.049438,-21.337658,0.905043,88.458763,310.327301,5.605705,0.991822,46.870586,319.635162,62.032398,0.951654,52.796734,303.653351,8.168672,0.948003,84.482353,168.343353,63.000240,0.000000,32.599266,-9.742436,-2.656090,71.249222,99.729225,247.626297,0.553747,67.714645,29.229671,252.070129,0.789840,3.194057,135.679779,222.032974,0.333018,74.677658,120.817116,262.103638,0.656368,139.410538,113.190323,254.298447,0.917094,67.464317,29.176121,252.090546,2.408631,141.316498,225.525223,74.409363,120.583344,262.104767,139.929169,113.477646,254.276901,,,,,,,,,,21.193930,293.826965,14.107621,44.069633,287.196991,-20.996838,88.483337,310.369812,5.599286,46.777794,319.575867,61.908737,52.861233,303.481415,7.985134,,,
257,4.283333,-73.324715,-7.132462,14.471437,84.925987,167.161911,62.914440,0.216917,24.330780,293.993591,13.672602,0.973484,47.189720,286.612183,-21.811127,0.901303,92.046448,308.952332,4.990648,0.984384,50.770245,319.398376,61.447186,0.951606,56.244308,303.109100,7.627737,0.932743,84.893044,167.285156,62.857903,0.000000,32.710052,-9.468326,-1.637737,68.169540,99.894897,247.540863,0.564866,65.833290,29.349081,252.041550,0.937940,-0.358358,134.634903,221.540375,0.000000,71.153206,121.053307,262.013824,0.905519,136.050049,114.542297,254.567719,0.851893,65.587585,29.321497,252.063751,-1.287388,140.245697,225.180084,70.884544,120.787537,262.011047,136.564392,114.835632,254.548279,,,,,,,,,,24.429085,294.030945,13.658760,47.079617,286.760162,-21.462074,92.077583,309.002075,5.012054,50.680080,319.327942,61.291035,56.315186,302.944427,7.427163,,,
258,4.300000,-73.254433,-5.724279,13.992556,85.019005,166.065704,62.526546,0.190755,27.777246,294.531281,13.508406,0.976493,50.469643,286.636078,-21.971598,0.905436,95.865868,307.748108,4.917245,0.989487,54.822632,319.139313,61.360813,0.956612,59.921883,302.829376,7.510826,0.945419,84.989319,166.189896,62.470249,0.000000,32.779900,-9.189702,-0.735095,65.489517,100.091759,247.370193,0.551569,64.241806,29.523849,251.957321,0.936654,-3.462233,133.717209,221.027206,0.000000,68.077896,121.313232,261.826904,0.910935,133.100586,115.812737,254.669373,0.852635,63.995815,29.465879,251.975601,-4.488903,139.395203,224.746521,67.817413,121.070190,261.825958,133.607101,116.113731,254.652023,,,,,,,,,,27.855049,294.544678,13.457323,50.354065,286.773346,-21.638618,95.881996,307.776764,4.891011,54.717915,319.081604,61.235016,60.048351,302.707733,7.380965,,,
259,4.316667,-73.057732,-4.134933,13.401263,84.845680,165.058990,62.115250,0.192458,31.512785,295.368042,13.556369,0.976493,54.028419,286.958557,-21.918098,0.905436,99.977806,306.605347,5.141150,0.989487,59.183441,318.961090,61.562222,0.956612,63.899509,302.739014,7.650830,0.945419,84.819771,165.184235,62.059441,0.000000,33.470009,-8.403293,-1.056104,63.399082,101.184456,247.882248,0.932133,62.413647,30.559942,251.574783,0.936654,-6.021216,134.942352,222.978592,0.000000,66.138580,122.225540,262.572876,0.910935,131.065323,117.009964,254.402725,0.852635,62.724098,29.736637,251.881485,-6.163947,137.124084,223.508713,65.459518,121.354874,261.548035,131.314728,117.233208,254.550430,,,,,,,,,,31.568792,295.396912,13.527501,53.914806,287.082245,-21.579527,100.015419,306.646027,5.116813,59.070766,318.879303,61.391262,64.032127,302.627563,7.536519,,,
260,4.333333,-72.775589,-2.492544,12.561576,84.425171,164.222427,61.739506,0.199349,35.522236,296.430878,13.653692,0.982674,57.960461,287.513397,-21.745697,0.905516,104.355370,305.539246,5.679257,0.984872,63.654408,318.861542,61.947659,0.944877,68.159081,302.804657,7.968746,0.948111,84.403564,164.348755,61.684292,0.000000,33.403667,-8.199804,-0.481228,61.913479,101.381760,247.543427,0.933491,61.641891,30.760660,251.418472,0.767047,-7.785846,134.361969,222.378403,0.437562,64.400368,122.487839,262.185699,0.623380,129.397507,117.916557,254.191162,0.908535,61.938000,29.961824,251.700226,-7.959619,136.667770,222.988342,63.750664,121.667206,261.192535,129.659698,118.110397,254.334534,,,,,,,,,,35.592899,296.446564,13.632512,57.848068,287.657227,-21.401381,104.394859,305.565887,5.643670,63.525616,318.789978,61.768318,68.290169,302.689728,7.860411,,,
261,4.350000,-72.435837,-0.835666,11.562994,83.818649,163.688538,61.373100,0.221459,39.664932,297.731323,13.772722,0.979283,62.084312,288.305450,-21.506668,0.897942,108.821777,304.625580,6.400455,0.987930,68.125710,318.921661,62.432892,0.940680,72.538002,303.066132,8.386903,0.938943,83.801643,163.815857,61.318550,0.000000,33.300415,-8.035771,-0.179536,60.966888,101.665794,247.209473,0.930595,61.112045,31.054422,251.264252,0.769449,-8.914560,134.168060,221.927994,0.413058,63.321568,122.823433,261.799103,0.636812,128.348495,118.617256,253.846588,0.909341,61.415436,30.234842,251.558685,-9.093947,136.434937,222.512024,62.680611,121.988525,260.797791,128.604019,118.829758,253.991699,,,,,,,,,,39.739826,297.748322,13.741628,61.961361,288.465668,-21.151880,108.839005,304.670410,6.395681,68.014236,318.857727,62.233448,72.680344,302.907654,8.267464,,,
262,4.366667,-71.972038,0.743392,10.348269,82.968117,163.369263,60.757595,0.218920,43.785816,299.159241,13.761413,0.985073,66.303391,289.283569,-21.331917,0.897319,113.213760,303.842316,7.251363,0.985212,72.342796,319.019928,62.923512,0.941312,76.877350,303.456726,8.802701,0.931841,82.955917,163.497498,60.703911,0.000000,33.207561,-7.906014,-0.069994,60.480900,102.012337,246.866730,0.940201,60.829067,31.409428,251.054443,0.764673,-9.513669,134.269348,221.584030,0.452080,62.788227,123.204033,261.414429,0.611033,127.819984,119.166534,253.414032,0.907579,61.169010,30.592737,251.376175,-9.706288,136.396271,222.076508,62.101433,122.294846,260.354980,128.063980,119.398521,253.566742,,,,,,,,,,43.831505,299.189911,13.738268,66.182549,289.428558,-20.967127,113.238289,303.891724,7.230009,72.216103,318.952026,62.737911,77.054604,303.299438,8.667912,,,
263,4.383333,-71.492195,2.360134,9.370310,82.321716,163.084091,60.060017,0.204315,47.872383,300.426239,13.873507,0.985073,70.323257,290.105103,-21.134264,0.897319,117.461685,302.924225,7.903393,0.985212,76.683601,318.974365,63.398651,0.941312,81.121025,303.695557,9.188831,0.931841,82.314049,163.213058,60.007275,0.000000,33.011089,-7.828457,0.085621,60.189693,102.309380,246.431244,0.915049,60.747700,31.724253,250.887421,0.764673,-9.892434,134.260391,221.002991,0.452080,62.428627,123.563019,260.899048,0.611033,127.474907,119.689850,252.935532,0.907579,61.080696,30.917091,251.189209,-10.090560,136.497818,221.568069,61.793289,122.743561,259.907684,127.716858,119.886520,253.081528,,,,,,,,,,47.924118,300.448090,13.851701,70.216026,290.256683,-20.773739,117.515846,302.962952,7.871850,76.556625,318.915314,63.206196,81.249313,303.542450,9.074150,,,
264,4.400000,-71.058014,4.245684,8.528477,81.516884,162.715729,59.364319,0.204473,52.173794,301.510406,14.001012,0.984940,74.360718,290.624146,-21.003849,0.898618,121.828079,301.549805,8.271161,0.981578,81.460609,318.682190,63.743053,0.940496,85.534233,303.615875,9.445302,0.942415,81.514023,162.845245,59.312428,0.000000,32.832241,-7.750046,0.272277,59.778618,102.626938,245.976822,0.935429,60.577557,32.060505,250.684891,0.769037,-10.397825,134.244888,220.392868,0.420959,61.935322,123.939575,260.370117,0.641364,126.999405,120.262772,252.459442,0.913922,60.881416,31.279427,250.967377,-10.592714,136.598267,221.018341,61.289719,123.104790,259.359650,127.251564,120.447487,252.601868,,,,,,,,,,52.223366,301.522461,13.984258,74.238708,290.777527,-20.642948,121.889862,301.585938,8.259157,81.331451,318.630615,63.555187,85.674034,303.465942,9.300935,,,
265,4.416667,-70.584732,6.369196,7.623710,80.379379,162.335190,58.636482,0.214942,56.760246,302.499237,14.150653,0.987779,78.590553,290.966797,-20.871510,0.896672,126.375778,299.779297,8.598097,0.978988,86.572899,318.144928,64.083366,0.938993,90.191010,303.293640,9.694193,0.936732,80.381866,162.465057,58.585476,0.000000,32.647057,-7.704134,0.632718,58.912315,102.983879,245.449661,0.931033,60.098686,32.442860,250.448105,0.781794,-11.372752,134.098160,219.548370,0.377048,60.909111,124.366837,259.761505,0.646491,126.014206,121.027641,252.040680,0.913515,60.390858,31.668518,250.725418,-11.587146,136.498810,220.180893,60.295223,123.540123,258.792389,126.271858,121.213676,252.177414,,,,,,,,,,56.788471,302.529510,14.124596,78.486389,291.118500,-20.501421,126.439270,299.826996,8.570552,86.445473,318.092010,63.882107,90.330894,303.117004,9.578939,,,
266,4.433333,-69.999794,8.680541,6.754023,79.007065,161.995331,57.764133,0.223593,61.474865,303.406372,14.424089,0.989596,82.814583,291.232758,-20.683319,0.894886,130.912949,297.738312,8.876290,0.983691,91.896217,317.344177,64.495407,0.937414,94.912125,302.797668,9.987250,0.935825,79.015182,162.125397,57.714199,0.000000,32.449169,-7.636557,1.044424,57.581074,103.442245,244.873611,0.919495,59.220921,32.933346,250.187271,0.781048,-12.834623,133.974548,218.636703,0.387295,59.395218,124.900818,259.096313,0.652196,124.542778,121.960258,251.574158,0.916713,59.542171,32.170589,250.473709,-13.072767,136.339859,219.232635,58.784698,124.083900,258.150085,124.792648,122.133942,251.709763,,,,,,,,,,61.507381,303.425812,14.406893,82.713417,291.383057,-20.303896,130.964386,297.775970,8.862483,91.766418,317.293060,64.287537,95.059158,302.641083,9.846679,,,
267,4.450000,-69.257988,11.074122,5.689951,77.156944,161.692993,56.848469,0.176878,66.200264,304.169128,14.856659,0.989596,87.063309,291.377563,-20.317476,0.894886,135.323944,295.399658,9.419367,0.983691,97.082344,316.221344,65.134872,0.937414,99.587624,302.081818,10.493931,0.935825,77.171112,161.823013,56.799831,0.000000,32.272377,-7.582617,1.564399,55.962742,103.908752,244.240906,0.914777,58.151733,33.438824,249.864487,0.781048,-14.591269,133.756592,217.591248,0.387295,57.545719,125.441879,258.378296,0.652196,122.744781,122.997719,251.129623,0.916713,58.498341,32.702187,250.155151,-14.869725,136.098068,218.166122,56.935764,124.625893,257.433319,122.990967,123.153755,251.268204,,,,,,,,,,66.216835,304.191284,14.850229,86.996277,291.516571,-20.022768,135.386230,295.435760,9.403673,96.978600,316.197235,64.959526,99.679520,301.908417,10.396577,,,
268,4.466667,-68.305046,13.368760,4.553297,75.225876,161.471054,55.894157,0.190995,70.755440,304.800507,15.651237,0.992908,91.166641,291.531311,-19.610956,0.916830,139.443069,293.041351,10.333147,0.981585,101.947182,314.849396,66.178009,0.948709,104.034096,301.288300,11.373114,0.945233,75.245979,161.600922,55.847198,0.000000,32.071056,-7.503751,2.219222,54.177792,104.325653,243.568832,0.918118,57.065720,33.911034,249.557968,0.783890,-16.548977,133.309387,216.427826,0.393238,55.469463,125.944244,257.605042,0.652612,120.724960,124.137924,250.684525,0.919316,57.395519,33.224857,249.819733,-16.874075,135.788101,217.081207,54.880100,125.158279,256.688873,120.982887,124.257576,250.817215,,,,,,,,,,70.771622,304.816345,15.674571,91.100151,291.661682,-19.287619,139.529526,293.053009,10.322322,101.820511,314.818054,65.977615,104.124626,301.161774,11.237530,,,
269,4.483333,-67.026688,15.481674,3.194782,73.214142,161.276352,54.806770,0.178023,75.181870,305.300323,16.911659,0.988491,95.273598,291.742554,-18.424168,0.917323,143.342178,290.694550,11.872027,0.973853,106.391045,313.180603,67.811089,0.947299,108.311363,300.434296,12.804866,0.947304,73.240128,161.405975,54.762104,0.000000,31.883432,-7.388293,2.835398,52.234241,104.828842,242.890610,0.919839,55.809689,34.475662,249.221054,0.793739,-18.673681,132.968750,215.337387,0.373778,53.251816,126.524422,256.830261,0.653174,118.549141,125.346527,250.173782,0.921596,56.159256,33.784248,249.504669,-19.011906,135.380341,215.924149,52.660046,125.689697,255.893402,118.795357,125.485184,250.309799,,,,,,,,,,75.166946,305.343475,16.917534,95.222633,291.857208,-18.118185,143.438812,290.718140,11.839707,106.274292,313.160370,67.636734,108.397255,300.273041,12.699754,,,
270,4.500000,-65.439606,17.504963,1.550880,71.073059,160.989502,53.731163,0.184121,79.703011,305.496246,18.714901,0.987188,99.589531,291.762054,-16.668844,0.920948,147.220169,288.039703,14.104694,0.977000,110.643326,311.027649,70.085709,0.941833,112.635399,299.274078,14.861412,0.950846,71.105141,161.118713,53.689346,0.000000,31.684626,-7.253210,3.536741,50.203800,105.302620,242.142609,0.895043,54.563625,35.028091,248.844116,0.792752,-20.901941,132.481812,214.138474,0.374634,50.909088,127.077995,255.976700,0.659240,116.244438,126.622559,249.611130,0.928075,54.931553,34.344521,249.134995,-21.254061,134.890152,214.715744,50.354172,126.246902,255.049759,116.461998,126.753342,249.746536,,,,,,,,,,79.692604,305.536560,18.744770,99.539680,291.864014,-16.373705,147.308578,288.054993,14.084341,110.523689,311.008301,69.887100,112.726929,299.136078,14.755429,,,
271,4.516667,-63.592995,19.720039,-0.137482,68.579750,160.753265,52.543873,0.189437,84.280891,305.449493,20.932257,0.987188,103.824463,291.599426,-14.597111,0.920948,150.946442,284.948303,16.464569,0.977000,114.976898,308.358124,72.663818,0.941833,116.919777,297.775391,17.201498,0.950846,68.618225,160.881744,52.505295,0.000000,31.469732,-7.085962,4.178427,48.040306,105.844574,241.387329,0.897532,53.149384,35.657578,248.466187,0.792752,-23.265253,132.095688,213.008408,0.374634,48.459827,127.697083,255.111008,0.659240,113.817261,127.927940,248.963730,0.928075,53.582466,34.979252,248.795624,-23.621014,134.346542,213.464890,47.853340,126.817513,254.174088,114.022385,128.063171,249.099228,,,,,,,,,,84.256699,305.484131,20.937044,103.766563,291.716522,-14.268567,151.066376,284.951538,16.451927,114.865784,308.351837,72.463829,116.993004,297.626495,17.080759,,,
272,4.533333,-61.594345,21.868839,-1.802081,66.155113,160.524780,51.264832,0.183529,88.684937,305.076752,23.337276,0.986023,107.838051,291.215851,-12.399890,0.916145,154.375427,281.655029,18.783600,0.970978,119.097557,305.311890,75.316841,0.946137,120.965851,296.007263,19.623314,0.951383,66.199707,160.652267,51.229683,0.000000,31.168032,-6.951383,5.027838,45.778114,106.302330,240.527496,0.906402,51.812843,36.244141,248.134079,0.794095,-25.719526,131.365829,211.564148,0.353457,45.818584,128.254593,254.097458,0.670988,111.200569,129.344757,248.314316,0.923910,52.170444,35.559780,248.420624,-26.142727,133.847870,212.154633,45.293777,127.437485,253.209259,111.438759,129.483658,248.443176,,,,,,,,,,88.648178,305.117249,23.325785,107.796577,291.328461,-12.086658,154.489288,281.659821,18.761621,119.004036,305.318451,75.122849,121.023682,295.842621,19.537455,,,
273,4.550000,-59.429436,24.013487,-3.452253,63.631931,160.379120,49.999363,0.199266,92.870140,304.438721,26.024990,0.988168,111.559944,290.666870,-9.990811,0.909330,157.448532,278.169403,21.115377,0.960764,122.987640,301.910400,78.115318,0.937038,124.723503,294.005524,22.201685,0.947872,63.682461,160.505310,49.967808,0.000000,30.957720,-6.770246,5.718501,43.520576,106.870956,239.701324,0.912072,50.360100,36.929100,247.687973,0.785911,-28.167889,130.934723,210.364227,0.389631,43.252926,128.890930,253.158539,0.651969,108.637169,130.729065,247.594604,0.924929,50.762089,36.245296,248.010727,-28.584597,133.291809,210.845200,42.695812,128.000610,252.244766,108.857811,130.886017,247.724457,,,,,,,,,,92.841148,304.474060,26.037395,111.520462,290.797333,-9.654714,157.597031,278.150940,21.067987,122.862541,301.947968,77.900002,124.768570,293.820923,22.115826,,,
274,4.566667,-57.113590,25.873957,-5.263755,61.177925,160.336578,48.758396,0.193226,96.711266,303.606628,28.911869,0.988168,115.081146,290.022125,-7.338930,0.909330,160.149368,274.740692,23.723562,0.960764,126.282204,298.391479,81.115524,0.937038,128.120697,291.927094,25.020365,0.947872,61.234032,160.461304,48.730625,0.000000,30.754398,-6.589507,6.323247,41.422981,107.433388,238.904144,0.909050,48.982700,37.606960,247.243805,0.785911,-30.437481,130.594254,209.262695,0.389631,40.885448,129.513107,252.254959,0.651969,106.261269,132.019226,246.855133,0.924929,49.436840,36.875198,247.612289,-30.877132,132.748596,209.663864,40.323570,128.613327,251.297318,106.475021,132.213226,246.998718,,,,,,,,,,96.678200,303.619293,28.890652,115.046326,290.142334,-6.983799,160.268616,274.708679,23.671984,126.173050,298.437378,80.932159,128.178543,291.780304,24.921295,,,
275,4.583333,-54.752464,27.428547,-7.184335,58.931828,160.226166,47.688068,0.206583,100.241432,302.453339,31.947359,0.989680,118.432182,289.102142,-4.480019,0.905867,162.551147,271.256805,26.578091,0.966543,129.055344,294.724152,84.262543,0.945435,131.207779,289.651337,28.035593,0.953421,58.993050,160.349243,47.664104,0.000000,30.522808,-6.399492,6.934670,39.643913,107.857399,238.168961,0.896225,47.936199,38.161480,246.895004,0.765812,-32.385960,130.083939,208.224930,0.441238,38.833401,129.999603,251.401993,0.642721,104.192024,133.184586,246.153915,0.919399,48.381462,37.448578,247.256897,-32.865231,132.281647,208.640015,38.321800,129.097122,250.453506,104.394135,133.374435,246.298630,,,,,,,,,,100.171791,302.478760,31.946775,118.416405,289.219910,-4.124175,162.691238,271.207520,26.531731,128.956299,294.781982,84.054131,131.252075,289.499451,27.935093,,,
276,4.600000,-52.332123,28.900833,-9.166100,56.733303,160.116638,46.601265,0.194870,103.660957,300.987366,34.937469,0.984138,121.676620,287.880219,-1.665104,0.912785,164.767746,267.539581,29.301956,0.961125,131.642761,290.800385,87.283455,0.939590,134.146042,287.095612,30.964325,0.955149,56.799469,160.237839,46.581059,0.000000,30.287024,-6.188419,7.518429,38.029877,108.251732,237.532898,0.904623,47.042755,38.694164,246.640106,0.786983,-34.172115,129.556580,207.334488,0.394985,36.958702,130.452896,250.648087,0.654553,102.290154,134.303284,245.508926,0.924235,47.460793,38.033070,246.978058,-34.683899,131.883652,207.758194,36.462509,129.523315,249.754211,102.501434,134.476944,245.639481,,,,,,,,,,103.610580,301.024750,34.927795,121.636757,287.989075,-1.336085,164.914841,267.497253,29.274633,131.554764,290.856964,87.065636,134.177185,286.935333,30.889978,,,
277,4.616667,-50.078758,30.521141,-10.845201,54.594620,160.062576,45.629330,0.213614,106.864395,299.293762,37.544468,0.986203,124.464508,286.421356,0.657491,0.901726,166.672256,263.697723,31.181036,0.958774,134.303696,286.758362,89.667473,0.935222,136.810547,284.356140,33.277931,0.957878,54.665390,160.181625,45.612251,0.000000,30.100664,-5.967722,8.059049,36.409103,108.673241,236.910583,0.910328,46.107285,39.249046,246.326233,0.778257,-35.960541,129.123032,206.522964,0.409503,35.096500,130.917984,249.929642,0.651200,100.393173,135.402893,244.863495,0.918608,46.533577,38.557121,246.681534,-36.497520,131.388046,206.923370,34.615166,129.978333,249.017517,100.607445,135.607025,244.999191,,,,,,,,,,106.824646,299.322144,37.518806,124.421158,286.527496,1.033501,166.823410,263.640747,31.147852,134.211319,286.824677,89.434639,136.834930,284.212311,33.193626,,,
278,4.633333,-48.066296,32.207050,-12.052678,52.792408,159.956879,44.542419,0.201218,109.733360,297.488739,39.490009,0.986203,126.690063,284.924377,2.197690,0.901726,168.259079,260.047974,31.908400,0.958774,137.003662,282.769409,91.128487,0.935222,139.130173,281.651184,34.683250,0.957878,52.867100,160.073837,44.527775,0.000000,29.910004,-5.795762,8.464929,35.027222,109.120026,236.321472,0.911241,45.243969,39.810307,246.027527,0.778257,-37.467167,128.895645,205.785355,0.409503,33.533329,131.406677,249.248978,0.651200,98.798767,136.367477,244.224075,0.918608,45.704453,39.135891,246.402359,-38.008556,131.070770,206.115509,33.030083,130.434555,248.349503,99.009758,136.573914,244.356918,,,,,,,,,,109.685249,297.508972,39.447613,126.670990,285.034576,2.562598,168.400101,259.985779,31.850178,136.922394,282.855865,90.940880,139.137680,281.496277,34.606689,,,
279,4.650000,-46.341202,33.718117,-13.130078,51.181980,159.946991,43.710762,0.216443,112.208961,295.782104,41.001205,0.983190,128.553894,283.461731,3.355991,0.904586,169.533264,256.761169,32.292397,0.958813,139.334824,279.223206,92.156364,0.944505,141.085709,279.168823,35.687183,0.956766,51.260075,160.061920,43.697937,0.000000,29.780584,-5.626482,8.742271,34.062786,109.510727,235.778046,0.905562,44.672386,40.286667,245.672195,0.775365,-38.546970,128.792816,205.200424,0.433582,32.445080,131.823944,248.644699,0.645799,97.680672,137.139465,243.594894,0.919077,45.176071,39.573212,246.080917,-39.064976,130.835587,205.493546,31.922852,130.857407,247.719894,97.879539,137.367859,243.731400,,,,,,,,,,112.169456,295.793823,40.956436,128.501785,283.586670,3.732524,169.679306,256.687500,32.272118,139.253815,279.312469,91.923843,141.112305,279.016541,35.608269,,,
280,4.666667,-44.902523,34.763157,-14.169712,50.147453,159.821365,42.895241,0.208901,114.349861,294.209534,42.071396,0.985022,130.330215,282.071381,4.211079,0.899766,170.723465,253.986038,32.656551,0.959121,141.173462,276.256073,92.914551,0.937803,142.817612,277.003113,36.447079,0.954524,50.228203,159.934616,42.883957,0.000000,29.621561,-5.459729,8.909616,33.603752,109.778000,235.375916,0.899153,44.498695,40.627159,245.469910,0.758552,-39.114979,128.678345,204.818954,0.464789,31.911421,132.123886,248.176086,0.641951,97.119881,137.682602,243.038727,0.915184,44.990734,39.903721,245.878952,-39.653114,130.728073,205.122742,31.428099,131.154541,247.239105,97.311478,137.924393,243.179932,,,,,,,,,,114.300476,294.219177,42.038876,130.319595,282.187866,4.594572,170.861847,253.909622,32.614700,141.098709,276.360870,92.701653,142.813980,276.848755,36.350883,,,
281,4.683333,-43.918533,35.591347,-15.003304,49.524605,159.752472,42.386143,0.199102,116.216179,292.925293,42.607365,0.986359,131.895004,280.826019,4.608773,0.905163,171.812943,251.744690,32.722500,0.962691,142.798523,274.028778,93.235016,0.937144,144.347794,275.242554,36.772976,0.953241,49.607430,159.864288,42.375683,0.000000,29.477259,-5.323751,8.971512,33.535004,109.991051,235.031845,0.893711,44.591145,40.889977,245.290115,0.761572,-39.270134,128.658188,204.537292,0.449408,31.815170,132.366806,247.776047,0.652184,97.003838,138.049210,242.523941,0.916483,45.072723,40.169624,245.688522,-39.826187,130.764755,204.859177,31.350981,131.421494,246.866913,97.198967,138.282730,242.661758,,,,,,,,,,116.177231,292.927490,42.569218,131.878815,280.955444,4.965004,171.941376,251.676559,32.688828,142.732529,274.139343,93.019096,144.340515,275.068604,36.704655,,,
282,4.700000,-43.314079,36.437626,-15.367934,49.270065,159.723282,41.951660,0.212665,117.811386,291.952179,42.593300,0.986359,133.050049,279.897125,4.402090,0.905163,172.757187,250.072037,32.030941,0.962691,144.486282,272.341553,92.899696,0.937144,145.651688,273.920837,36.437466,0.953241,49.354362,159.834015,41.941360,0.000000,29.371576,-5.230377,8.868162,33.758980,110.214104,234.780945,0.918904,44.786057,41.121891,245.129807,0.761572,-39.101940,128.885803,204.422714,0.449408,32.085541,132.612534,247.491486,0.652184,97.266243,138.236191,242.079834,0.916483,45.287109,40.393471,245.552567,-39.618240,130.888199,204.680176,31.561253,131.595932,246.561905,97.467522,138.499374,242.212357,,,,,,,,,,117.769531,291.943878,42.585609,133.037231,280.026062,4.774135,172.894028,249.982056,32.008160,144.408630,272.461395,92.677170,145.647079,273.770386,36.318352,,,
