Format Version,1.23,Take Name,shake_ear2ear2_001,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-09 01.46.14.591 PM,Total Frames in Take,673,Total Exported Frames,673,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
337,5.616667,-49.446236,-33.595257,-18.198345,125.828865,248.720444,76.604721,0.241364,67.477745,385.469482,67.792374,0.973753,107.254433,397.576782,57.431847,0.904436,119.444382,397.547607,112.938148,0.985785,52.813774,377.585663,125.668732,0.931678,92.421509,393.960541,88.859383,0.960389,125.796867,248.856247,76.607506,0.000000,5.703650,-10.111362,-14.523716,111.294243,147.573212,196.636368,0.924936,95.875961,87.398155,230.454529,0.939018,48.401356,182.806122,159.459808,0.000001,119.819069,171.572418,200.809280,0.895942,181.080582,148.516174,195.821838,0.896457,95.727501,87.213348,230.512024,48.958649,187.466660,160.016541,119.467232,171.351257,200.785934,181.483704,148.477463,195.735031,67.542946,385.494507,67.870758,106.959190,397.517456,57.667286,119.461739,397.586029,112.900032,52.880394,377.640778,125.409500,92.567566,393.901276,88.842957,,,
338,5.633333,-49.445667,-33.347130,-18.447218,125.547142,248.735107,76.518349,0.237557,67.968590,385.832214,68.039032,0.973753,107.812416,397.739594,57.704887,0.904436,120.005119,397.508026,113.210114,0.985785,53.263588,377.892029,125.897255,0.931678,92.961075,394.131531,89.124657,0.960389,125.515923,248.871078,76.521454,0.000000,5.783700,-10.073512,-14.532261,111.077415,147.693604,196.647736,0.926841,95.677025,87.471710,230.390579,0.939018,48.162399,182.984375,159.563644,0.000001,119.606972,171.686157,200.849091,0.895942,180.863266,148.632187,195.787659,0.896457,95.560760,87.235840,230.473618,48.705860,187.387619,159.972366,119.192871,171.366653,200.757889,181.258209,148.565048,195.728775,68.043571,385.855194,68.119698,107.520157,397.680267,57.933475,120.025963,397.540680,113.181816,53.331753,377.945953,125.645416,93.089272,394.081390,89.095566,,,
339,5.650000,-49.440567,-33.129971,-18.634224,125.401199,248.795700,76.504799,0.226581,68.458183,386.175049,68.305550,0.971874,108.353020,397.916229,57.978065,0.906064,120.565926,397.523651,113.477928,0.988007,53.738720,378.194702,126.154572,0.933389,93.497162,394.318268,89.396866,0.964816,125.370621,248.931808,76.508171,0.000000,5.805077,-10.074305,-14.420489,110.682816,147.713211,196.609879,0.914281,95.390442,87.460945,230.347626,0.931058,47.708237,182.884979,159.513840,0.000001,119.165672,171.721878,200.813751,0.867268,180.466919,148.785065,195.764328,0.898773,95.260590,87.197609,230.444366,48.263611,187.266235,159.911255,118.774933,171.391556,200.706558,180.850967,148.731506,195.706024,68.521126,386.204865,68.369438,108.067879,397.870880,58.199997,120.575844,397.567688,113.444962,53.801727,378.252350,125.918625,93.646416,394.231934,89.379959,,,
340,5.666667,-49.411839,-32.906788,-18.775928,125.257431,248.856232,76.447021,0.235183,68.899017,386.494446,68.556335,0.975459,108.834206,398.082855,58.212162,0.904067,121.098259,397.534912,113.699448,0.987068,54.200516,378.470551,126.404671,0.933219,93.992973,394.490784,89.638550,0.959814,125.227440,248.992477,76.450676,0.000000,5.765118,-10.147485,-14.175344,110.041008,147.590363,196.592529,0.924822,94.936165,87.325272,230.391769,0.939650,46.987213,182.452316,159.338959,0.000001,118.419159,171.639359,200.775894,0.895298,179.821503,148.944534,195.863510,0.896876,94.791908,87.140068,230.448090,47.519402,187.120270,159.907257,118.065659,171.416229,200.750381,180.223206,148.905106,195.778412,68.969566,386.503296,68.624023,108.532295,398.042511,58.445553,121.120903,397.565857,113.664711,54.262695,378.535645,126.153168,94.139420,394.426208,89.623695,,,
341,5.683333,-49.457138,-32.677696,-18.931744,125.139626,248.909637,76.521606,0.228384,69.397751,386.806793,68.773315,0.976337,109.376015,398.221466,58.402489,0.905268,121.685303,397.580078,113.878738,0.984388,54.712967,378.809814,126.628876,0.934858,94.545784,394.675079,89.839249,0.961523,125.110252,249.046005,76.525375,0.000000,5.828931,-10.163045,-13.947243,109.168518,147.584381,196.629852,0.930415,94.274612,87.247299,230.394272,0.936083,46.005013,182.217377,159.348541,0.000001,117.450706,171.663879,200.828674,0.880304,178.943726,149.208969,195.947937,0.896957,94.137939,87.041382,230.459717,46.526447,186.802902,159.885529,117.069481,171.379227,200.775070,179.346313,149.166382,195.870483,69.459976,386.828461,68.841270,109.084183,398.165588,58.637634,121.716049,397.619873,113.841705,54.769833,378.861115,126.379807,94.687866,394.618378,89.822220,,,
342,5.700000,-49.515259,-32.382771,-19.187660,124.870094,248.962936,76.493935,0.237287,70.002678,387.222412,68.963829,0.976337,110.047783,398.397034,58.589420,0.905268,122.379173,397.600342,114.058762,0.984388,55.294888,379.238647,126.815346,0.934858,95.210274,394.901337,90.028419,0.961523,124.841583,249.099472,76.497910,0.000000,5.820275,-10.278700,-13.558818,108.132591,147.285782,196.631973,0.939729,93.536232,86.899605,230.438538,0.936083,44.848183,181.461472,159.134293,0.000001,116.248451,171.423706,200.820160,0.880304,177.897507,149.358368,196.134888,0.896957,93.375908,86.832146,230.476364,45.375706,186.530807,159.948975,115.935768,171.355225,200.879654,178.322128,149.403000,196.031952,70.062798,387.254822,69.034096,109.749695,398.354767,58.818218,122.401329,397.654205,114.024071,55.363792,379.302338,126.552536,95.357178,394.793701,90.026894,,,
343,5.716667,-49.520374,-32.103748,-19.363199,124.645241,249.042542,76.387970,0.239165,70.514542,387.606964,69.136635,0.975500,110.606949,398.581848,58.731632,0.905466,122.999672,397.632874,114.184898,0.983049,55.832626,379.612976,126.993340,0.930230,95.788132,395.117462,90.182922,0.954470,124.617477,249.179230,76.392189,0.000000,6.527393,-9.990937,-13.984948,107.222710,148.052338,196.953918,0.864195,92.411499,87.308823,230.018753,0.955495,43.957428,183.160553,160.294922,0.000001,115.525864,172.075836,201.423370,0.918605,176.996063,149.664124,196.078674,0.890205,92.588264,86.698250,230.518677,44.303555,185.718018,159.939407,114.785461,171.305618,200.928375,177.264877,149.723740,196.164200,70.591263,387.620605,69.196411,110.299950,398.550995,58.973114,123.034157,397.673828,114.140305,55.894352,379.683624,126.735863,95.922318,395.022949,90.183662,,,
344,5.733333,-49.592628,-32.029327,-19.325314,124.960312,249.085007,76.583710,0.229989,70.906952,387.671448,69.177620,0.975117,110.992928,398.604401,58.704090,0.906343,123.455460,397.737030,114.143059,0.984768,56.293488,379.779877,127.065704,0.934131,96.211906,395.199982,90.179695,0.960960,124.932640,249.221725,76.587753,0.000000,6.506915,-10.062336,-13.288161,105.645683,147.695358,197.058899,0.892679,91.463120,86.863380,230.236511,0.852787,42.068092,181.966934,160.149323,0.177389,113.654221,171.825760,201.489960,0.757888,175.397324,150.125381,196.359848,0.920647,91.534370,86.374763,230.557312,42.531075,185.220062,159.977005,113.008926,171.217972,201.099976,175.704483,150.077637,196.424088,70.965767,387.709167,69.248489,110.707207,398.547729,58.939671,123.483330,397.787109,114.122353,56.364643,379.830292,126.817078,96.339783,395.118378,90.142586,,,
345,5.750000,-49.689610,-31.597240,-19.584763,124.616837,248.970932,76.468498,0.232226,71.692795,388.003113,69.263191,0.975117,111.847015,398.612854,58.718845,0.906343,124.409966,397.603912,114.132759,0.984768,57.127632,380.191498,127.174301,0.934131,97.099785,395.308197,90.220932,0.960960,124.590302,249.107864,76.472679,0.000000,6.157400,-10.478002,-12.259689,103.611626,146.828629,196.985641,0.951384,90.141785,86.075592,230.602036,0.852787,39.813778,179.685623,159.180603,0.177389,111.174530,171.129974,201.262772,0.757888,173.316406,150.423309,196.897186,0.920647,89.990669,86.018211,230.637512,40.139095,184.876678,160.018402,110.881760,171.090912,201.314850,173.741165,150.465698,196.804092,71.760559,388.025269,69.319077,111.541847,398.579224,58.956169,124.441177,397.651917,114.091873,57.185242,380.255402,126.921516,97.248360,395.207489,90.221436,,,
346,5.766667,-49.921776,-30.983019,-20.250494,123.587860,248.968445,76.302689,0.227966,72.703606,388.772278,69.339249,0.977352,113.015579,398.815643,58.842182,0.902993,125.524757,397.513794,114.262131,0.982406,57.986595,381.059631,127.225189,0.933244,98.200264,395.664276,90.328018,0.955135,123.563316,249.105743,76.307137,0.000000,6.849244,-10.188163,-12.653798,102.445442,147.624557,197.215729,0.867002,88.793434,86.512405,230.099731,0.958627,38.635799,181.371704,160.223495,0.000001,110.183067,171.820068,201.771271,0.925020,172.169449,150.794022,196.768463,0.890771,88.985619,85.930046,230.567963,38.939018,184.021225,159.885086,109.460732,171.074097,201.287201,172.437042,150.823395,196.861130,72.767082,388.793030,69.401344,112.716370,398.774414,59.078403,125.559464,397.555695,114.235184,58.049526,381.115356,126.975029,98.338379,395.586884,90.306801,,,
347,5.783333,-49.881233,-30.660122,-20.699547,123.011261,249.044434,75.935493,0.222676,73.347923,389.314484,69.557129,0.976578,113.761292,399.058105,59.168087,0.904383,126.173454,397.386780,114.599937,0.984177,58.475746,381.456421,127.383858,0.935841,98.870857,395.886566,90.616425,0.961947,122.987907,249.181915,75.940544,0.000000,6.815488,-10.135484,-12.551342,102.102020,147.795868,196.960831,0.866720,88.586647,86.688278,229.909668,0.798544,38.203819,181.391006,159.983047,0.352105,109.797897,172.009842,201.489044,0.703903,171.819702,151.094376,196.461594,0.929292,88.795288,86.090012,230.407562,38.497528,183.939911,159.618210,109.053467,171.231934,200.995605,172.083054,151.145340,196.551285,73.415817,389.327576,69.620346,113.462769,399.022949,59.404579,126.217857,397.424225,114.574783,58.531555,381.513275,127.139893,99.001335,395.814423,90.585785,,,
348,5.800000,-49.748638,-30.435959,-20.708223,123.056702,249.036896,75.872139,0.222882,73.809761,389.473602,69.949310,0.978425,114.227631,399.118011,59.485443,0.904423,126.768768,397.275848,114.882843,0.984044,59.053532,381.522827,127.793045,0.934090,99.403694,395.916901,90.962204,0.960767,123.033775,249.174438,75.877579,0.000000,6.821755,-10.101027,-12.466531,101.786942,147.831894,196.895966,0.866142,88.378349,86.708832,229.859726,0.788872,37.822144,181.324356,159.940262,0.370574,109.447960,172.058197,201.417282,0.704173,171.499313,151.236160,196.366653,0.928234,88.600700,86.085396,230.384216,38.102325,183.797043,159.557938,108.693962,171.289764,200.926147,171.766495,151.297272,196.452026,73.869972,389.498291,70.006004,113.927032,399.070618,59.716846,126.808342,397.320465,114.860229,59.116795,381.574707,127.542419,99.541290,395.842896,90.947205,,,
349,5.816667,-49.840900,-30.104984,-20.984375,122.708748,249.017517,76.064278,0.224112,74.456787,389.805084,70.283455,0.978425,114.936371,399.170898,59.805134,0.904423,127.494408,397.194275,115.194069,0.984044,59.676125,381.911743,128.128830,0.934090,100.107315,396.049255,91.287453,0.960767,122.686806,249.155228,76.069839,0.000000,6.211423,-10.405521,-11.636549,101.431442,146.895096,196.716248,0.956040,88.620026,86.035149,230.396561,0.788872,37.279675,179.024185,158.884521,0.370574,108.732628,171.280869,200.967560,0.704173,171.093460,151.240158,196.616364,0.928234,88.466492,85.988831,230.428909,37.511795,184.123611,159.695313,108.418457,171.210678,201.031693,171.529755,151.299194,196.517654,74.511879,389.832581,70.359909,114.643715,399.141754,60.023979,127.525688,397.248260,115.167938,59.734482,381.970856,127.871918,100.255219,395.937988,91.275078,,,
350,5.833333,-49.914406,-29.906565,-21.207247,122.489143,249.048569,76.240135,0.238099,74.918152,390.070862,70.536156,0.975463,115.446030,399.248413,60.077911,0.908351,127.975243,397.174652,115.469826,0.983086,60.079624,382.210541,128.371216,0.932497,100.591202,396.177399,91.553070,0.953622,122.467865,249.186371,76.245789,0.000000,6.875599,-10.085125,-12.294505,101.457817,147.606934,197.121216,0.872836,88.228180,86.430725,230.058655,0.959100,37.396729,180.924713,160.174393,0.000001,109.046562,171.853989,201.653137,0.917939,171.159821,151.218323,196.598709,0.887201,88.419945,85.842583,230.528702,37.679909,183.580765,159.829788,108.327110,171.121292,201.179123,171.438873,151.246658,196.687881,74.987686,390.101044,70.615417,115.154106,399.215607,60.324013,128.014786,397.230316,115.418915,60.133186,382.267151,128.114059,100.720428,396.067841,91.535835,,,
351,5.850000,-50.010159,-29.657290,-21.370726,122.275055,249.026520,76.554314,0.216942,75.393883,390.279877,70.857124,0.976644,115.956985,399.255127,60.359982,0.906408,128.525864,397.133636,115.741096,0.983342,60.569080,382.507324,128.707550,0.934780,101.115669,396.265259,91.849304,0.963302,122.254456,249.164413,76.559937,0.000000,6.925097,-10.077344,-12.270863,101.337959,147.526138,197.268692,0.874877,88.136833,86.318321,230.158813,0.804720,37.259689,180.846268,160.353745,0.331374,108.916916,171.772797,201.819153,0.714475,171.038406,151.167191,196.743073,0.925978,88.330635,85.728737,230.633133,37.538925,183.483246,160.005341,108.191200,171.030609,201.342819,171.319000,151.200394,196.831543,75.462105,390.295807,70.918922,115.657021,399.218384,60.580940,128.574921,397.172913,115.719002,60.623886,382.560059,128.457977,101.243561,396.194031,91.838364,,,
352,5.866667,-50.026104,-29.427166,-21.582106,122.053291,249.041931,76.706039,0.234273,75.898117,390.542969,71.232315,0.978236,116.505577,399.325775,60.743927,0.901798,129.069901,397.054382,116.120132,0.982339,61.040359,382.757599,129.072556,0.932308,101.652786,396.363739,92.230484,0.956603,122.033401,249.179932,76.711876,0.000000,6.957366,-10.081509,-12.178605,101.101631,147.429230,197.372482,0.884040,87.987640,86.191566,230.241928,0.815721,36.981030,180.659439,160.450012,0.305340,108.641434,171.686432,201.931763,0.716751,170.796417,151.179489,196.866272,0.923919,88.153687,85.627129,230.685974,37.269283,183.403946,160.125214,107.929962,170.938599,201.464600,171.087250,151.206909,196.951614,75.959351,390.566193,71.289680,116.200989,399.293762,60.989887,129.105240,397.103119,116.083214,61.105869,382.816406,128.816513,101.795311,396.265167,92.220131,,,
353,5.883333,-50.059288,-29.152306,-21.805441,121.794701,249.073212,76.884972,0.230594,76.467041,390.849426,71.621040,0.978236,117.120338,399.408112,61.124863,0.901798,129.697205,396.989502,116.491989,0.982339,61.591164,383.074402,129.458008,0.932308,102.265266,396.491272,92.614563,0.956603,121.775627,249.211304,76.891006,0.000000,6.373788,-10.488807,-11.400640,100.643898,146.545837,197.176666,0.949144,88.004501,85.566566,230.705780,0.815721,36.439754,178.505890,159.290634,0.305340,107.842682,170.950714,201.492599,0.716751,170.288651,151.160217,197.217682,0.923919,87.850372,85.526123,230.735580,36.659492,183.684052,160.182617,107.549561,170.865021,201.556564,170.708725,151.227234,197.120422,76.530090,390.870941,71.690254,116.831612,399.370941,61.362263,129.728775,397.031250,116.458641,61.657570,383.126343,129.208649,102.393005,396.413361,92.590622,,,
354,5.900000,-50.071682,-28.802542,-22.100748,121.357697,249.087723,76.953941,0.229102,77.102989,391.214874,72.034409,0.975987,117.815201,399.489319,61.538666,0.906091,130.398453,396.849121,116.894218,0.984483,62.194809,383.420746,129.860489,0.934190,102.952721,396.613220,93.028618,0.962115,121.339661,249.225952,76.960304,0.000000,7.085011,-10.191968,-12.062432,100.295296,147.336243,197.527237,0.867845,87.217499,86.014359,230.253754,0.959472,36.196476,180.523712,160.528564,0.000001,107.782852,171.597961,202.148117,0.921995,169.984375,151.208939,197.178497,0.890908,87.446884,85.387054,230.773621,36.469715,183.018661,160.165833,107.028992,170.846298,201.646957,170.250977,151.260147,197.267685,77.157677,391.242340,72.089935,117.507530,399.457031,61.789616,130.442245,396.902679,116.865814,62.256607,383.476318,129.606644,103.100113,396.508820,93.004356,,,
355,5.916667,-50.163677,-28.468271,-22.414362,120.919807,249.100845,77.155830,0.232638,77.740219,391.563324,72.383469,0.974901,118.513268,399.540497,61.893776,0.904632,131.079010,396.748962,117.245872,0.981495,62.776497,383.823212,130.202469,0.933170,103.631073,396.744751,93.381653,0.964701,120.902832,249.239212,77.162331,0.000000,7.121749,-10.246060,-11.879061,99.829163,147.218475,197.559708,0.877287,86.892540,85.855064,230.264481,0.806360,35.679905,180.215729,160.478439,0.324816,107.237549,171.502274,202.192245,0.713699,169.506668,151.300858,197.303711,0.926902,87.083145,85.269814,230.734695,35.971519,182.878052,160.130585,106.510826,170.753372,201.720535,169.784424,151.334290,197.388718,77.801117,391.588135,72.459343,118.225983,399.494263,62.140453,131.122147,396.793182,117.205109,62.838024,383.867188,129.946075,103.752769,396.677826,93.356247,,,
356,5.933333,-50.152294,-28.214808,-22.542419,120.760986,249.140182,77.195328,0.228873,78.239151,391.808105,72.659286,0.975943,119.035027,399.608612,62.125542,0.902255,131.660736,396.688690,117.457375,0.981906,63.315907,384.064728,130.488342,0.933995,104.181572,396.842407,93.629585,0.954657,120.744652,249.278625,77.202026,0.000000,7.166836,-10.291108,-11.754516,99.255196,147.186340,197.581360,0.877758,86.408646,85.783752,230.248138,0.804917,35.078072,180.068527,160.446121,0.339546,106.609558,171.483215,202.231339,0.705241,168.924545,151.409866,197.399902,0.927044,86.614319,85.202782,230.726776,35.343594,182.672943,160.091629,105.869965,170.704575,201.744675,169.199005,151.451767,197.489746,78.305504,391.833588,72.724152,118.727974,399.585083,62.366432,131.703201,396.740601,117.430122,63.373417,384.122009,130.237106,104.322304,396.731293,93.602402,,,
357,5.950000,-50.246296,-27.975183,-22.718313,120.650543,249.142303,77.314880,0.219563,78.832237,392.017944,72.776192,0.975943,119.659912,399.614471,62.216602,0.902255,132.304047,396.642853,117.541466,0.981906,63.905403,384.359650,130.615646,0.933995,104.811768,396.927887,93.730034,0.954657,120.634903,249.280807,77.321564,0.000000,7.354548,-10.328198,-11.692284,98.372787,147.302933,197.650589,0.959096,85.561050,85.787430,230.117981,0.804917,34.192310,180.236679,160.566864,0.339546,105.699738,171.592529,202.381119,0.705241,168.038055,151.595062,197.536392,0.927044,85.957413,85.078369,230.752899,34.443138,182.350693,160.030350,104.713905,170.968369,201.996292,168.355225,151.599869,197.581436,78.888618,392.046387,72.839127,119.373299,399.579681,62.450245,132.364197,396.695923,117.507355,63.964703,384.408844,130.357162,104.922523,396.832001,93.726112,,,
358,5.966667,-50.375519,-27.703758,-22.864822,120.571648,249.132553,77.477203,0.227054,79.475136,392.214294,72.840050,0.977710,120.327293,399.591736,62.220016,0.907146,133.027390,396.614349,117.531746,0.978211,64.584045,384.693329,130.706696,0.932569,105.506271,397.014130,93.755318,0.963359,120.556725,249.271149,77.483757,0.000000,7.429541,-10.373224,-11.365692,97.275398,147.169968,197.660721,0.948715,84.751030,85.576073,230.091568,0.742245,32.971764,179.763550,160.489914,0.451148,104.462517,171.497849,202.409058,0.692841,166.916275,151.842392,197.652328,0.919902,85.128952,84.868408,230.719559,33.215832,181.934265,159.972260,103.526649,170.858841,202.009033,167.222610,151.856369,197.703186,79.537682,392.252625,72.898087,120.025146,399.567719,62.455940,133.060593,396.674896,117.506287,64.647697,384.746857,130.460464,105.648926,396.886169,93.733192,,,
359,5.983333,-50.570892,-27.494789,-22.914732,120.697159,249.019714,77.738068,0.216804,80.065353,392.221985,72.741096,0.974572,120.923195,399.432373,62.028625,0.907464,133.709106,396.579132,117.327141,0.980474,65.249672,384.924103,130.655640,0.934582,106.148338,396.998535,93.597000,0.959428,120.682701,249.158371,77.744232,0.000000,7.496235,-10.422849,-10.883000,95.710991,146.951050,197.705658,0.933154,83.623360,85.268990,230.134659,0.753801,31.217463,179.009506,160.398727,0.408969,102.691536,171.338028,202.459015,0.712944,165.311630,152.187668,197.830231,0.926256,83.970673,84.572739,230.738358,31.460974,181.307602,159.900146,101.832085,170.694199,202.052536,165.600403,152.200500,197.889038,80.120483,392.244446,72.823570,120.636307,399.405670,62.260983,133.764801,396.627533,117.301537,65.295815,384.970490,130.402283,106.278275,396.908142,93.561180,,,
360,6.000000,-50.766121,-27.148937,-23.032312,120.690643,248.802368,77.885506,0.229237,80.881195,392.226288,72.632362,0.976567,121.754257,399.172058,61.803738,0.905346,134.657272,396.380341,117.078171,0.981631,66.163643,385.157288,130.600296,0.930674,107.042015,396.901978,93.413521,0.959407,120.677010,248.941116,77.891365,0.000000,7.643623,-10.524625,-10.283427,93.654442,146.665161,197.790894,0.914770,82.081314,84.843475,230.141663,0.760898,28.961018,178.104904,160.303940,0.401826,100.376732,171.117218,202.581970,0.717539,163.198685,152.595016,198.136017,0.928397,82.433228,84.170364,230.722839,29.158514,180.442841,159.834900,99.558266,170.466980,202.153198,163.474838,152.599503,198.211823,80.941040,392.247070,72.701439,121.457962,399.150757,62.038479,134.702377,396.427704,117.044640,66.226921,385.210358,130.335587,107.170082,396.802368,93.407951,,,
361,6.016667,-50.894810,-26.760672,-23.114265,120.760429,248.394287,77.913719,0.224939,81.803215,392.048401,72.560890,0.976567,122.681686,398.729095,61.586811,0.905346,135.749695,395.946960,116.822968,0.981631,67.234291,385.160736,130.588181,0.930674,108.060242,396.598389,93.248405,0.959407,120.747650,248.533127,77.919395,0.000000,7.755516,-10.565447,-9.552209,91.136230,146.359528,197.812225,0.917637,80.249435,84.411682,230.159882,0.760898,26.149616,176.984879,160.158630,0.401826,97.544876,170.894440,202.609619,0.717539,160.600983,153.147110,198.320831,0.928397,80.559891,83.768318,230.697647,26.312204,179.465363,159.703934,96.775253,170.248611,202.191467,160.895279,153.141922,198.400742,81.863091,392.074646,72.619675,122.398376,398.712799,61.819904,135.786926,395.996826,116.791138,67.304077,385.213440,130.337585,108.176727,396.485748,93.238930,,,
362,6.033333,-50.914654,-26.091908,-23.397997,120.329781,247.757080,77.523834,0.209743,83.058220,391.872589,72.587639,0.981114,123.969841,398.088989,61.465286,0.905203,137.219696,395.048279,116.644440,0.982623,68.635506,385.048981,130.659012,0.936265,109.447990,396.072205,93.180115,0.956601,120.318680,247.896042,77.529816,0.000000,7.835866,-10.622858,-8.712154,88.513382,145.950485,197.802902,0.943556,78.408051,83.896057,230.199783,0.804945,23.211815,175.605652,159.918289,0.271947,94.560242,170.579651,202.586838,0.750922,157.873428,153.720551,198.506699,0.916315,78.618896,83.290756,230.644638,23.369238,178.492279,159.566727,93.877472,169.981964,202.175461,158.196960,153.688583,198.586472,83.110504,391.887787,72.640007,123.671951,398.079071,61.699692,137.273132,395.091217,116.632851,68.689438,385.100800,130.415283,109.586250,395.972107,93.148521,,,
363,6.050000,-50.908512,-25.301176,-23.991632,119.453232,247.400314,76.952293,0.204642,84.572319,392.135712,72.732941,0.977090,125.565689,397.723602,61.578133,0.905086,138.841415,394.208984,116.722923,0.980281,70.120605,385.284668,130.793869,0.940812,111.057320,395.801819,93.305038,0.955343,119.444443,247.539429,76.958923,0.000000,7.960551,-10.636956,-8.248840,86.627235,145.830902,197.671051,0.954404,76.965462,83.676842,230.012238,0.795692,21.145790,174.999466,159.719223,0.311584,92.474464,170.503403,202.479828,0.741506,155.923248,154.143875,198.472961,0.909157,77.178658,83.052696,230.494781,21.220463,177.723114,159.320694,91.782959,169.854477,202.067749,156.278854,154.157104,198.546524,84.636810,392.168823,72.788986,125.266182,397.701538,61.810390,138.898438,394.261658,116.708916,70.158531,385.322968,130.563324,111.197350,395.699890,93.261353,,,
364,6.066667,-50.854202,-24.734159,-24.639572,118.566521,247.433578,76.354309,0.229741,85.742790,392.669739,72.907997,0.977090,126.830505,397.740784,61.853798,0.905086,139.958817,393.723450,116.999550,0.980281,71.094238,385.691956,130.904465,0.940812,112.240982,395.843079,93.544914,0.955343,118.559685,247.572754,76.361732,0.000000,7.884955,-10.543481,-8.210876,86.247818,146.121796,197.231796,0.966308,76.689529,84.006073,229.677185,0.795692,20.683147,175.178711,159.337997,0.311584,92.080887,170.806290,201.996094,0.741506,155.537689,154.496140,197.915924,0.909157,76.931244,83.329720,230.234726,20.709429,177.675217,158.897171,91.371307,170.106003,201.565262,155.902618,154.563065,197.982941,85.805542,392.696716,72.983788,126.526894,397.731140,62.100594,140.013962,393.780243,116.962357,71.141991,385.742828,130.640961,112.378906,395.717987,93.523010,,,
365,6.083333,-50.586395,-24.596867,-24.728657,118.676796,247.460693,75.821373,0.214574,86.251221,392.802765,73.162239,0.974493,127.348122,397.819672,62.117493,0.902154,140.488281,393.472778,117.235405,0.978134,71.607666,385.556641,131.127060,0.931853,112.766632,395.793365,93.804329,0.953137,118.670349,247.599854,75.829529,0.000000,7.751273,-10.433741,-8.284411,86.724762,146.397095,196.919144,0.949013,77.172325,84.359108,229.514633,0.772688,21.110519,175.439438,159.100082,0.366183,92.592049,171.085724,201.619492,0.728488,156.024124,154.704102,197.442383,0.905745,77.421310,83.699959,230.063766,21.151495,177.931473,158.657425,91.878242,170.376770,201.189621,156.375702,154.765686,197.511810,86.303299,392.832642,73.220879,127.047256,397.811615,62.353081,140.556976,393.532928,117.209763,71.654839,385.609283,130.868042,112.899467,395.658752,93.794731,,,
366,6.100000,-50.509087,-24.432375,-24.708315,118.918343,247.461685,75.742554,0.226235,86.779953,392.871735,73.325104,0.979795,127.863884,397.819305,62.201134,0.898430,141.109467,393.379639,117.286415,0.976531,72.241989,385.585236,131.311417,0.930868,113.344040,395.784210,93.915726,0.957362,118.912201,247.600861,75.750893,0.000000,7.641739,-10.344064,-8.247931,87.178123,146.397797,196.870224,0.950998,77.725098,84.418121,229.605316,0.804697,21.484383,175.309036,159.088760,0.282499,93.031761,171.100769,201.511932,0.753467,156.471252,154.763290,197.274887,0.909838,77.913513,83.811752,230.060410,21.568924,178.150024,158.690598,92.372475,170.475739,201.128342,156.825531,154.764435,197.342377,86.836372,392.894379,73.378357,127.553474,397.805481,62.462891,141.181625,393.431396,117.255898,72.297783,385.638153,131.045822,113.469963,395.670746,93.896759,,,
367,6.116667,-50.722160,-24.206099,-24.928469,118.845329,247.437729,75.956581,0.237115,87.474777,393.009827,73.221954,0.975705,128.586411,397.716858,62.095898,0.901172,141.797684,393.325104,117.193283,0.977418,72.887299,385.924011,131.220734,0.930803,114.049858,395.826111,93.811768,0.952038,118.839912,247.576935,75.964630,0.000000,7.585054,-10.344972,-8.115665,87.231590,146.185120,197.015762,0.956399,77.907547,84.230316,229.834885,0.837309,21.485016,174.895462,159.173035,0.198030,93.028198,170.907669,201.624619,0.780009,156.505615,154.706985,197.430527,0.904082,78.044441,83.698540,230.184128,21.579033,178.087631,158.870224,92.408646,170.381134,201.288101,156.878738,154.644241,197.494125,87.521667,393.040710,73.301262,128.296661,397.705200,62.364559,141.847961,393.385864,117.149269,72.944328,385.974182,130.954559,114.185493,395.695770,93.774002,,,
