Format Version,1.23,Take Name,ear2ear_21_10_2022,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-10-21 11.48.14.646 AM,Total Frames in Take,717,Total Exported Frames,717,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
394,3.283333,101.780861,-51.253815,-51.610390,138.990524,220.384689,7.633477,0.123333,258.931274,313.183960,17.682192,0.955273,295.967346,233.100693,4.845553,0.973808,274.757080,285.536652,4.255115,0.945676,274.205414,278.384277,37.157970,0.940820,272.287323,288.682648,-31.808168,0.972153,138.839401,220.342911,7.583002,0.000000,259.073914,313.144989,17.568600,296.040894,233.131683,4.765560,274.800140,285.313019,4.328030,274.040009,278.525787,37.209297,272.193451,288.772675,-31.738728,,,,,,,,,,,,
395,3.291667,101.831108,-51.502975,-51.625164,139.446472,219.839783,7.670236,0.131287,259.788635,312.120789,17.692944,0.948293,296.472595,231.895737,4.731233,0.970631,275.483429,284.421417,4.219522,0.933170,274.935974,277.235840,37.115208,0.943788,272.989319,287.616760,-31.837753,0.957182,139.295135,219.798691,7.619875,0.000000,259.939392,312.089325,17.554903,296.562256,231.904938,4.655871,275.498535,284.169922,4.308849,274.778015,277.383636,37.176582,272.891876,287.742889,-31.775061,,,,,,,,,,,,
396,3.300000,101.953461,-51.668148,-51.567024,139.988510,219.106339,7.532467,0.109491,260.602173,311.018311,17.681391,0.948293,297.049622,230.702820,4.612918,0.970631,276.215546,283.290802,4.171175,0.933170,275.646027,276.062805,37.057198,0.943788,273.731781,286.541870,-31.881828,0.957182,139.837051,219.065750,7.482048,0.000000,260.748474,310.952484,17.586737,297.113434,230.742325,4.538506,276.237549,283.089172,4.199819,275.491943,276.206329,37.147217,273.653717,286.626343,-31.831373,,,,,,,,,,,,
397,3.308333,102.035416,-51.953247,-51.477783,140.438599,218.584091,7.565396,0.126890,261.517395,309.881592,17.722069,0.947723,297.556152,229.385132,4.633687,0.970178,276.988800,282.078156,4.204707,0.942323,276.385651,274.846313,37.089287,0.942194,274.518219,285.349152,-31.847403,0.964112,140.286942,218.544296,7.514982,0.000000,261.679321,309.820648,17.604614,297.631653,229.424469,4.550113,277.003540,281.859619,4.277158,276.220093,274.997742,37.145130,274.431915,285.437958,-31.774803,,,,,,,,,,,,
398,3.316667,102.167465,-52.210320,-51.360405,140.943832,217.989487,7.544654,0.127871,262.442932,308.715881,17.799204,0.947723,298.110779,228.061661,4.665769,0.970178,277.788818,280.850067,4.267159,0.942323,277.142517,273.598480,37.146576,0.942194,275.344025,284.157318,-31.783405,0.964112,140.791992,217.950439,7.494169,0.000000,262.574860,308.647308,17.718575,298.170868,228.092209,4.588415,277.833221,280.658295,4.274619,276.983643,273.758881,37.192108,275.266571,284.226746,-31.678274,,,,,,,,,,,,
399,3.325000,102.337090,-52.488197,-51.236557,141.398514,217.483200,7.497381,0.122457,263.348816,307.585693,17.896633,0.951251,298.614807,226.769897,4.671613,0.975435,278.558197,279.660065,4.333728,0.942947,277.866791,272.370850,37.203876,0.944177,276.139557,283.024567,-31.713299,0.960132,141.246506,217.444977,7.446808,0.000000,263.502045,307.527130,17.791185,298.694275,226.789902,4.617422,278.579651,279.437653,4.380112,277.708466,272.512512,37.272614,276.043549,283.143890,-31.668812,,,,,,,,,,,,
400,3.333333,101.377327,-52.673168,-52.228909,142.273224,216.618256,9.449926,0.470338,264.418488,306.627777,18.241432,0.951251,299.458130,225.737137,4.873195,0.975435,279.450867,278.646393,4.596481,0.942947,279.112732,271.456116,37.493969,0.944177,276.640411,281.905518,-31.431801,0.960132,142.120621,216.580017,9.401137,0.000000,264.319550,306.353729,17.962248,299.364319,225.628479,4.493277,279.303223,278.239990,4.531578,279.375275,272.429626,38.702282,276.802277,282.032776,-31.529259,,,,,,,,,,,,
401,3.341667,101.550728,-52.881111,-52.077816,142.773483,215.956635,9.395948,0.481488,265.259033,305.484100,18.373621,0.901679,299.996307,224.470673,4.959757,0.899510,280.194397,277.457275,4.715338,0.882740,279.800690,270.237946,37.605846,0.592106,277.427032,280.760620,-31.312254,0.939667,142.620773,215.919037,9.346996,0.000000,265.175262,305.224243,18.090542,299.917053,224.356552,4.582580,280.018097,277.023438,4.688823,280.075775,271.267151,38.841618,277.585968,280.892975,-31.436604,,,,,,,,,,,,
402,3.350000,101.709450,-53.044941,-51.974072,143.319290,215.167801,9.397227,0.493294,266.070251,304.312897,18.553553,0.901679,300.569305,223.212753,5.049350,0.899510,280.927673,276.259186,4.865454,0.882740,280.495880,268.997559,37.746170,0.592106,278.188049,279.618591,-31.159077,0.939667,143.166504,215.130737,9.348150,0.000000,265.988403,304.037720,18.294930,300.491119,223.091171,4.695366,280.778290,275.839111,4.776094,280.752228,270.068665,39.005756,278.333405,279.750580,-31.262253,,,,,,,,,,,,
403,3.358333,103.069199,-53.084473,-50.831924,143.611725,214.216232,7.321832,0.141985,266.533081,302.883179,18.590462,0.939320,300.926422,221.777542,4.851682,0.958192,281.457947,274.888092,4.855823,0.930260,280.622772,267.372375,37.671604,0.932316,279.145905,278.536652,-31.170553,0.968744,143.459396,214.180054,7.270707,0.000000,266.745087,302.840881,18.480118,301.020538,221.870575,4.749436,281.457642,274.621948,4.939344,280.412964,267.520508,37.757217,279.049927,278.603882,-31.126945,,,,,,,,,,,,
404,3.366667,103.232506,-53.258789,-50.722439,144.103500,213.413422,7.337891,0.141862,267.305206,301.668732,18.775425,0.939320,301.442810,220.470825,4.943994,0.958192,282.145630,273.643860,5.010110,0.930260,281.272247,266.087524,37.815575,0.932316,279.860626,277.347351,-31.012402,0.968744,143.951080,213.377792,7.286654,0.000000,267.512207,301.621002,18.652203,301.530609,220.569839,4.837652,282.154480,273.378754,5.082324,281.065521,266.234528,37.908165,279.763885,277.414398,-30.947493,,,,,,,,,,,,
405,3.375000,103.387695,-53.535191,-50.556454,144.548508,212.795273,7.357023,0.146433,268.191467,300.417694,18.898643,0.934401,301.923035,219.052307,5.055417,0.952614,282.896851,272.322876,5.131008,0.925518,281.966278,264.758575,37.933044,0.934900,280.651337,276.051697,-30.891359,0.965012,144.395935,212.760452,7.305686,0.000000,268.414520,300.401062,18.761478,302.024384,219.163589,4.940236,282.878967,272.039612,5.221652,281.754944,264.890106,38.009537,280.556091,276.108765,-30.806170,,,,,,,,,,,,
406,3.383333,103.520195,-53.793327,-50.481731,145.017685,212.080963,7.445858,0.137712,269.062439,299.123840,19.060928,0.940712,302.418427,217.623001,5.105015,0.961849,283.635468,270.979645,5.253466,0.935146,282.680023,263.378265,38.046219,0.930133,281.396393,274.764160,-30.763504,0.969580,144.864929,212.046890,7.394522,0.000000,269.279816,299.049347,19.002306,302.508392,217.720001,5.028934,283.633057,270.721710,5.280997,282.466248,263.547394,38.107765,281.305176,274.830444,-30.717775,,,,,,,,,,,,
407,3.391667,103.675491,-54.064308,-50.370239,145.433884,211.448166,7.506321,0.151101,269.900665,297.873077,19.220255,0.940712,302.859711,216.226822,5.171611,0.961849,284.336639,269.674042,5.380776,0.935146,283.344086,262.040100,38.164864,0.930133,282.116180,273.510376,-30.631855,0.969580,145.280975,211.414902,7.454947,0.000000,270.144928,297.810120,19.106741,302.955292,216.360626,5.073287,284.321350,269.401520,5.437878,283.119324,262.183868,38.244938,282.016754,273.568237,-30.557108,,,,,,,,,,,,
408,3.400000,103.868912,-54.335423,-50.233116,145.840225,210.779526,7.539525,0.151409,270.728699,296.573029,19.406115,0.932615,303.288269,214.785522,5.247831,0.952422,285.028778,268.322998,5.529473,0.928302,283.990845,260.647064,38.302341,0.930185,282.835785,272.221924,-30.478123,0.967539,145.687164,210.747086,7.488068,0.000000,270.968903,296.511139,19.300655,303.382904,214.919693,5.151579,285.015442,268.043152,5.590791,283.767853,260.794830,38.382462,282.737549,272.281677,-30.417791,,,,,,,,,,,,
409,3.408333,104.064316,-54.620800,-50.071907,146.233292,210.144073,7.592094,0.155498,271.563934,295.270081,19.602507,0.932615,303.700989,213.329361,5.364925,0.952422,285.721527,266.961243,5.699656,0.928302,284.630768,259.254150,38.463493,0.930185,283.562897,270.911865,-30.304377,0.967539,146.080078,210.112503,7.540543,0.000000,271.804108,295.198669,19.487715,303.792206,213.468506,5.266798,285.707397,266.680634,5.760945,284.411163,259.404907,38.544891,283.465454,270.973969,-30.234055,,,,,,,,,,,,
410,3.416667,104.143394,-55.099514,-49.969650,146.409500,209.957535,7.937316,0.140321,272.459320,294.034546,19.810349,0.950870,303.895935,211.827148,5.546238,0.975806,286.365448,265.607391,5.895148,0.937085,285.244476,257.912140,38.660759,0.935301,284.202454,269.573212,-30.106947,0.963378,146.255966,209.927231,7.885926,0.000000,272.579620,293.932251,19.693342,303.945251,211.853943,5.467383,286.359528,265.358887,5.934515,285.135315,258.101349,38.799545,284.147736,269.707947,-30.089308,,,,,,,,,,,,
411,3.425000,104.303024,-55.407749,-49.831200,146.753387,209.402832,8.032827,0.134662,273.267975,292.769012,19.974527,0.950870,304.247803,210.399780,5.644967,0.975806,287.016235,264.276245,6.036744,0.937085,285.852020,256.561066,38.796143,0.935301,284.875854,268.282806,-29.962196,0.963378,146.599701,209.373413,7.981412,0.000000,273.397461,292.693512,19.820269,304.305847,210.435318,5.556789,286.995941,264.014801,6.085567,285.743408,256.725098,38.947281,284.817230,268.420258,-29.919853,,,,,,,,,,,,
412,3.433333,104.612541,-55.466259,-49.655464,147.343262,208.262451,7.808894,0.156470,273.958984,291.413544,20.171066,0.928498,304.842163,209.041779,5.648786,0.949009,287.686707,262.941376,6.170996,0.920185,286.464569,255.133743,38.906372,0.933282,285.603516,267.054504,-29.819294,0.966773,147.189606,208.233398,7.757174,0.000000,274.205719,291.368622,20.033566,304.943542,209.188354,5.549583,287.647339,262.636322,6.256533,286.252930,255.263504,39.004269,285.506775,267.128235,-29.765726,,,,,,,,,,,,
413,3.441667,104.827148,-55.803341,-49.543598,147.643616,207.728333,7.906090,0.154075,274.758728,290.095520,20.390419,0.928498,305.143433,207.572021,5.679116,0.949009,288.310303,261.571869,6.323704,0.920185,287.055389,253.701782,39.042889,0.933282,286.236511,265.774170,-29.656813,0.966773,147.489777,207.700317,7.854376,0.000000,274.998840,289.991669,20.308954,305.234650,207.704361,5.597071,288.312469,261.317322,6.354161,286.825775,253.861786,39.155148,286.132751,265.840271,-29.635971,,,,,,,,,,,,
414,3.450000,105.006042,-56.191753,-49.408051,147.895721,207.336975,8.050277,0.142651,275.581207,288.811707,20.570303,0.929654,305.389709,206.097977,5.748981,0.958316,288.929352,260.211731,6.464124,0.932739,287.635406,252.312424,39.174755,0.929580,286.867950,264.470032,-29.510517,0.961958,147.741653,207.310074,7.998602,0.000000,275.825439,288.730957,20.456234,305.498779,206.199417,5.674070,288.905090,259.947845,6.510695,287.415131,252.461456,39.267487,286.759369,264.564331,-29.460747,,,,,,,,,,,,
415,3.458333,105.263542,-56.549351,-49.269184,148.142410,206.882248,8.121672,0.150290,276.348877,287.510132,20.799677,0.929654,305.624603,204.644989,5.763520,0.958316,289.509796,258.860657,6.618205,0.932739,288.176178,250.888763,39.309631,0.929580,287.463898,263.221130,-29.345098,0.961958,147.988174,206.856476,8.069983,0.000000,276.586884,287.429657,20.682890,305.725647,204.765991,5.671868,289.493011,258.586517,6.669150,287.956757,251.043945,39.415108,287.361053,263.299530,-29.293055,,,,,,,,,,,,
416,3.466667,105.481216,-56.912766,-49.140442,148.373993,206.429688,8.230968,0.151085,277.103424,286.205444,20.999687,0.933304,305.837280,203.182510,5.789917,0.953875,290.072571,257.499084,6.756683,0.931023,288.703522,249.473160,39.433422,0.928357,288.037292,261.941803,-29.197136,0.968033,148.219559,206.404999,8.179307,0.000000,277.333099,286.126038,20.889650,305.933685,203.307602,5.694553,290.060883,257.229095,6.812221,288.488037,249.628632,39.540657,287.938477,262.010651,-29.154234,,,,,,,,,,,,
417,3.475000,105.620705,-57.499165,-49.005566,148.397751,206.503952,8.602549,0.146655,277.953461,284.956451,21.211605,0.933304,305.815826,201.651764,5.921046,0.953875,290.607574,256.125885,6.936083,0.931023,289.206146,248.099182,39.611248,0.928357,288.563324,260.605774,-29.012609,0.968033,148.242996,206.480881,8.551111,0.000000,278.064514,284.840057,21.093508,305.861511,201.676666,5.859067,290.617523,255.880951,6.954780,289.101166,248.284088,39.754234,288.501923,260.757324,-28.994009,,,,,,,,,,,,
418,3.483333,105.925034,-57.625664,-48.882717,148.811615,205.563538,8.459821,0.152249,278.551636,283.655243,21.408606,0.938443,306.218750,200.336929,5.840436,0.955597,291.142731,254.844070,7.038564,0.929496,289.705109,246.706482,39.684719,0.927344,289.127777,259.454742,-28.895237,0.969546,148.656830,205.541016,8.408225,0.000000,278.762085,283.578796,21.306107,306.310333,200.452042,5.740899,291.139709,254.566727,7.089472,289.499512,246.873642,39.804142,289.034485,259.526367,-28.863390,,,,,,,,,,,,
419,3.491667,106.177467,-57.928810,-48.759979,149.039429,205.073776,8.498813,0.150520,279.203949,282.429901,21.601744,0.938443,306.415070,199.004089,5.807294,0.955597,291.634094,253.588562,7.152368,0.929496,290.164246,245.374161,39.777836,0.927344,289.631195,258.303284,-28.768614,0.969546,148.884506,205.052216,8.447217,0.000000,279.419708,282.330261,21.509922,306.500153,199.134430,5.722492,291.624817,253.341019,7.174934,289.962646,245.524994,39.914822,289.541351,258.369263,-28.751560,,,,,,,,,,,,
420,3.500000,106.457764,-58.495277,-48.449757,149.018280,205.227493,8.614779,0.132760,279.972443,281.236420,21.734665,0.945839,306.323059,197.539566,5.914910,0.978552,292.104584,252.272873,7.276401,0.943403,290.551483,244.064560,39.899555,0.944554,290.148865,257.018372,-28.643131,0.954652,148.863144,205.207535,8.563183,0.000000,280.127777,281.133789,21.623852,306.398529,197.568283,5.885972,292.116211,252.048523,7.304354,290.404175,244.213486,39.972385,290.054016,257.167938,-28.603933,,,,,,,,,,,,
421,3.508333,106.667252,-58.850658,-48.329113,149.238007,204.821991,8.755477,0.131311,280.674591,279.985535,21.921467,0.947844,306.489655,196.155060,5.927349,0.977024,292.614899,250.973618,7.400705,0.943094,291.033813,242.714523,40.009701,0.941811,290.663330,255.798035,-28.508524,0.959563,149.082703,204.803116,8.703957,0.000000,280.824585,279.883331,21.818626,306.562073,196.188797,5.881923,292.625183,250.748367,7.431864,290.887543,242.876648,40.090298,290.577118,255.929886,-28.471849,,,,,,,,,,,,
422,3.516667,106.935013,-59.208309,-48.187447,149.450333,204.452148,8.844026,0.149322,281.368683,278.746643,22.123623,0.947844,306.642151,194.795242,5.900350,0.977024,293.116333,249.696762,7.521796,0.943094,291.501709,241.364563,40.110538,0.941811,291.174652,254.625198,-28.373848,0.959563,149.294876,204.434387,8.792549,0.000000,281.520355,278.630310,22.011431,306.711334,194.835770,5.877145,293.133575,249.446960,7.559027,291.358521,241.523087,40.193481,291.079834,254.792389,-28.358438,,,,,,,,,,,,
423,3.525000,107.101257,-59.530224,-48.092873,149.685989,204.017960,8.997520,0.140284,282.030792,277.550385,22.275578,0.949112,306.818542,193.482498,5.906831,0.983813,293.602814,248.456665,7.620901,0.942801,291.968658,240.085327,40.198639,0.939622,291.658813,253.449203,-28.265751,0.956090,149.530411,204.001160,8.946150,0.000000,282.156494,277.412201,22.194721,306.875702,193.496674,5.879925,293.610596,248.228012,7.622645,291.849060,240.279572,40.278042,291.587769,253.607605,-28.239235,,,,,,,,,,,,
424,3.533333,107.320076,-59.781090,-47.931923,149.932709,203.470856,9.004070,0.151556,282.613708,276.374817,22.392212,0.949112,307.015320,192.216644,5.907619,0.983813,294.052643,247.248627,7.697618,0.942801,292.377899,238.839478,40.263561,0.939622,292.133942,252.300079,-28.182148,0.956090,149.777054,203.454819,8.952667,0.000000,282.746826,276.219727,22.340120,307.075470,192.227997,5.889840,294.051392,247.021347,7.714359,292.254211,239.055038,40.307541,292.065582,252.455627,-28.172796,,,,,,,,,,,,
425,3.541667,107.414238,-60.022602,-47.857746,150.192703,202.921158,9.113905,0.150305,283.188477,275.257935,22.455225,0.944012,307.224457,191.006302,5.911104,0.978527,294.495087,246.091492,7.738113,0.932818,292.805603,237.672409,40.300728,0.942376,292.574829,251.169830,-28.137789,0.949873,150.036957,202.905807,9.062593,0.000000,283.333923,275.153076,22.321075,307.300079,191.020325,5.872899,294.481598,245.828247,7.790417,292.679535,237.847382,40.382076,292.493378,251.348938,-28.099209,,,,,,,,,,,,
426,3.550000,107.594109,-60.231052,-47.676235,150.492889,202.279083,9.092360,0.149290,283.767395,274.085510,22.516626,0.944012,307.477722,189.746216,5.949212,0.978527,294.964966,244.880463,7.792683,0.932818,293.228912,236.455353,40.351280,0.942376,293.079498,249.980392,-28.082010,0.949873,150.337097,202.264389,9.040978,0.000000,283.905426,273.956268,22.403435,307.542084,189.768799,5.919601,294.953033,244.639069,7.830246,293.111664,236.634888,40.425980,293.006622,250.148926,-28.051308,,,,,,,,,,,,
427,3.558333,107.795151,-60.475849,-47.489143,150.794846,201.707428,9.126300,0.164457,284.392242,272.896210,22.630579,0.944632,307.721649,188.460724,6.012218,0.981523,295.460052,243.650223,7.889701,0.932561,293.677734,235.211304,40.442230,0.936691,293.606537,248.782745,-27.982002,0.951467,150.638992,201.693466,9.074871,0.000000,284.528381,272.753815,22.529385,307.784119,188.484482,5.980653,295.448517,243.383545,7.928609,293.560394,235.415421,40.535461,293.536957,248.963974,-27.981295,,,,,,,,,,,,
428,3.566667,107.985847,-60.664394,-47.344608,151.122681,201.030273,9.160217,0.169872,284.967010,271.734039,22.767305,0.944632,308.002533,187.235947,6.057311,0.981523,295.934509,242.466034,7.995197,0.932561,294.117035,233.996628,40.537857,0.936691,294.105164,247.645584,-27.870995,0.951467,150.966797,201.016922,9.108747,0.000000,285.109680,271.582306,22.675125,308.065613,187.269897,6.023656,295.928497,242.207718,8.047797,293.990265,234.204926,40.617733,294.032379,247.813431,-27.877470,,,,,,,,,,,,
429,3.575000,108.051765,-60.800453,-47.285267,151.451782,200.257690,9.262444,0.154002,285.469879,270.634674,22.853065,0.944693,308.297028,186.085373,6.116392,0.980451,296.362946,241.343948,8.070966,0.938462,294.533234,232.870895,40.611980,0.940964,294.537079,246.536774,-27.793482,0.956424,151.295853,200.244720,9.211009,0.000000,285.607513,270.496979,22.748016,308.359131,186.116669,6.080593,296.345428,241.101898,8.112131,294.417480,233.059143,40.695221,294.470490,246.697006,-27.776918,,,,,,,,,,,,
430,3.583333,108.201691,-60.916039,-47.130070,151.780304,199.445786,9.265507,0.160033,285.953278,269.507233,22.957668,0.944693,308.594116,184.909195,6.214020,0.980451,296.787445,240.194916,8.175020,0.938462,294.917603,231.718002,40.712753,0.940964,294.996094,245.400940,-27.689243,0.956424,151.624374,199.433197,9.213971,0.000000,286.090820,269.368225,22.865049,308.661224,184.922897,6.186051,296.777130,239.944443,8.213694,294.795502,231.918015,40.795807,294.923828,245.576706,-27.690231,,,,,,,,,,,,
431,3.591667,108.310760,-61.029434,-47.003071,152.124634,198.588684,9.278898,0.159466,286.447052,268.353058,23.022551,0.941199,308.907043,183.704468,6.290850,0.979845,297.222137,239.016281,8.245237,0.940744,295.320465,230.544678,40.782520,0.935430,295.456696,244.225006,-27.619925,0.960640,151.968689,198.576431,9.227301,0.000000,286.585632,268.176300,22.952688,308.959808,183.756561,6.259244,297.211334,238.780014,8.260691,295.200897,230.760696,40.858246,295.396301,244.370010,-27.609346,,,,,,,,,,,,
432,3.600000,108.397270,-61.217667,-46.847614,152.446243,197.892899,9.340471,0.155583,287.011292,267.194458,23.052017,0.941199,309.175690,182.452652,6.398336,0.979845,297.685791,237.807037,8.302383,0.940744,295.747467,229.370392,40.846581,0.935430,295.946228,242.990906,-27.567648,0.960640,152.290268,197.881165,9.288852,0.000000,287.156799,267.079346,22.919281,309.251282,182.466736,6.359752,297.667786,237.553543,8.357870,295.622803,229.544632,40.946354,295.867950,243.171265,-27.551531,,,,,,,,,,,,
433,3.608333,108.466995,-61.335831,-46.779751,152.784668,197.033783,9.417947,0.148327,287.499023,266.045227,23.126736,0.940747,309.480469,181.259247,6.455466,0.977074,298.109070,236.637711,8.370668,0.935719,296.156342,228.199417,40.913570,0.938677,296.376526,241.831696,-27.498241,0.954359,152.628662,197.022385,9.366342,0.000000,287.654846,265.909973,23.010126,309.553253,181.300156,6.417577,298.075806,236.383224,8.386314,296.030365,228.383331,41.015923,296.307312,241.996613,-27.461632,,,,,,,,,,,,
434,3.616667,108.588654,-61.478077,-46.657417,153.115906,196.211914,9.468712,0.161119,288.012146,264.858856,23.218868,0.940747,309.769379,180.018417,6.530474,0.977074,298.546051,235.426682,8.457395,0.935719,296.564880,226.985565,40.997852,0.938677,296.833923,240.634171,-27.410538,0.954359,152.959885,196.200958,9.417077,0.000000,288.162445,264.708557,23.112303,309.842255,180.037949,6.490430,298.523193,235.181442,8.485266,296.435974,227.190659,41.101437,296.762573,240.805130,-27.395527,,,,,,,,,,,,
435,3.625000,108.744980,-61.683720,-46.471100,153.425568,195.532104,9.507829,0.163538,288.583862,263.654816,23.291847,0.940559,310.015747,178.728073,6.621465,0.978648,299.007660,234.179886,8.537578,0.938030,296.983337,225.750854,41.078506,0.934136,297.327240,239.389267,-27.331572,0.953535,153.269531,195.521729,9.456145,0.000000,288.725891,263.532471,23.180016,310.088257,178.752594,6.571876,298.977112,233.897324,8.581219,296.863861,225.955750,41.192013,297.262756,239.564743,-27.327089,,,,,,,,,,,,
436,3.633333,108.860207,-61.876160,-46.359524,153.745331,194.801727,9.633899,0.162574,289.142548,262.450134,23.409433,0.943953,310.275543,177.454315,6.709493,0.982594,299.460724,232.943512,8.644274,0.936788,297.413940,224.511948,41.183144,0.935101,297.790894,238.169296,-27.222988,0.952175,153.589249,194.791931,9.582246,0.000000,289.265991,262.298401,23.299862,310.331024,177.477066,6.674059,299.431976,232.692612,8.656891,297.317108,224.708313,41.322594,297.737671,238.352905,-27.230045,,,,,,,,,,,,
437,3.641667,109.042603,-62.049255,-46.187443,154.051712,194.045364,9.660123,0.170168,289.667603,261.237091,23.519535,0.943953,310.524597,176.180557,6.781752,0.982594,299.893097,231.704269,8.742297,0.936788,297.806824,223.262222,41.275940,0.935101,298.253326,236.954636,-27.122761,0.952175,153.895599,194.036102,9.608409,0.000000,289.791443,261.074127,23.428356,310.584808,176.182297,6.749783,299.869080,231.444763,8.757178,297.703217,223.487045,41.405891,298.197113,237.150665,-27.144360,,,,,,,,,,,,
438,3.650000,109.212372,-62.146347,-46.037762,154.378021,193.147751,9.656313,0.178759,290.119781,260.058777,23.640970,0.944957,310.816528,174.971619,6.859981,0.981395,300.295044,230.515213,8.850515,0.930209,298.172333,222.056122,41.377365,0.931264,298.687286,235.792313,-27.012075,0.949363,154.221939,193.138824,9.604500,0.000000,290.247925,259.897430,23.563389,310.872162,175.011932,6.831390,300.278564,230.238251,8.881334,298.062866,222.269302,41.512150,298.629456,235.977081,-27.071592,,,,,,,,,,,,
439,3.658333,109.168961,-62.216469,-46.039322,154.685013,192.142120,9.813962,0.162369,290.509460,258.907013,23.693363,0.944957,311.101288,173.783783,6.966237,0.981395,300.644562,229.340912,8.920367,0.930209,298.525635,220.908096,41.454300,0.931264,299.028046,234.593536,-26.945423,0.949363,154.528885,192.133331,9.762219,0.000000,290.636200,258.750275,23.589411,311.163574,173.788055,6.930874,300.623962,229.092804,8.925330,298.417419,221.120224,41.583744,298.967499,234.781876,-26.940723,,,,,,,,,,,,
440,3.666667,109.257355,-62.326954,-45.928375,154.979736,191.223618,9.852068,0.176067,290.942261,257.703125,23.749420,0.942407,311.357391,172.533661,7.041297,0.982431,301.017944,228.113113,8.983684,0.932031,298.874084,219.690399,41.518578,0.929120,299.420258,233.363022,-26.883341,0.950376,154.823608,191.215164,9.800294,0.000000,291.060760,257.529236,23.655668,311.407013,172.567795,7.005086,301.012085,227.842010,9.003419,298.769470,219.913635,41.658604,299.362610,233.550583,-26.913284,,,,,,,,,,,,
441,3.675000,109.311569,-62.473289,-45.783154,155.269135,190.343964,9.923925,0.168203,291.413544,256.460754,23.771139,0.942407,311.594604,171.212830,7.179170,0.982431,301.410217,226.823486,9.046551,0.932031,299.234283,218.449112,41.591808,0.929120,299.836700,232.031189,-26.827692,0.950376,155.112991,190.335876,9.872121,0.000000,291.531219,256.309692,23.672926,311.648438,171.240646,7.140418,301.397888,226.565552,9.035825,299.130707,218.650833,41.751003,299.781067,232.210632,-26.839209,,,,,,,,,,,,
442,3.683333,109.398529,-62.623997,-45.636986,155.549713,189.465836,9.981565,0.161657,291.880127,255.201782,23.811981,0.946589,311.820282,169.883881,7.288428,0.986079,301.795197,225.524918,9.111902,0.941070,299.587494,217.181137,41.662876,0.935563,300.245117,230.710342,-26.766605,0.951810,155.393570,189.458160,9.929729,0.000000,291.981506,255.042618,23.711809,311.865173,169.897629,7.258568,301.800385,225.289337,9.118982,299.493469,217.378647,41.799198,300.187561,230.893814,-26.779930,,,,,,,,,,,,
443,3.691667,109.372597,-62.755936,-45.607788,155.819687,188.561340,10.121332,0.163280,292.305145,254.002838,23.818199,0.946589,312.044312,168.625366,7.361114,0.986079,302.145416,224.290466,9.139618,0.941070,299.936646,215.981110,41.699333,0.935563,300.587463,229.446915,-26.742710,0.951810,155.663483,188.553955,10.069589,0.000000,292.416748,253.853561,23.693159,312.093231,168.654068,7.320086,302.130157,224.059235,9.126070,299.844238,216.156158,41.876316,300.534851,229.623749,-26.739964,,,,,,,,,,,,
444,3.700000,109.360466,-62.844887,-45.543819,156.056854,187.588120,10.212409,0.168958,292.649506,252.822998,23.825994,0.942584,312.248596,167.393631,7.471155,0.979774,302.440704,223.076904,9.182915,0.937377,300.219513,214.810394,41.752689,0.928668,300.889954,228.192657,-26.705551,0.948232,155.900635,187.580948,10.160679,0.000000,292.764526,252.686020,23.681917,312.309204,167.390640,7.417655,302.431427,222.826782,9.192616,300.116089,215.003204,41.935837,300.826965,228.389862,-26.700945,,,,,,,,,,,,
445,3.708333,109.451958,-62.953747,-45.430298,156.258255,186.667313,10.190798,0.171179,292.984100,251.618561,23.823587,0.942584,312.408020,166.145645,7.487304,0.979774,302.716248,221.849625,9.187610,0.937377,300.470612,213.593246,41.758278,0.928668,301.184082,226.962601,-26.702047,0.948232,156.102051,186.660446,10.139034,0.000000,293.088287,251.465973,23.692869,312.456360,166.156448,7.439515,302.721222,221.629196,9.198950,300.373108,213.774506,41.942760,301.124054,227.143555,-26.719351,,,,,,,,,,,,
446,3.716667,109.479202,-63.141697,-45.298790,156.455109,185.859085,10.275458,0.180533,293.405121,250.360992,23.791231,0.942868,312.533020,164.796234,7.587097,0.978969,303.033112,220.535797,9.200954,0.941004,300.762817,212.338348,41.784801,0.924072,301.514435,225.597672,-26.696499,0.952477,156.298874,185.852676,10.223722,0.000000,293.517426,250.214005,23.657019,312.587524,164.809387,7.524382,303.011932,220.301224,9.215328,300.667694,212.527023,42.002964,301.464172,225.777542,-26.731991,,,,,,,,,,,,
