Format Version,1.23,Take Name,static_specs_001,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2021-09-08 01.49.09.538 PM,Total Frames in Take,92,Total Exported Frames,92,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.266667,11.121855,5.346587,2.722638,117.384193,135.576569,182.873764,0.711208,130.137665,72.370461,211.938614,0.741586,39.805107,149.071045,163.422455,0.729206,118.510384,160.848526,187.983337,0.607243,181.083618,160.016281,168.150711,0.839287,130.592087,71.694878,212.575439,39.348854,150.052673,163.383636,118.188683,159.622940,187.054596,181.286377,160.619522,168.241516,109.269318,236.759644,120.692543,42.172131,186.243057,18.068157,44.080994,215.877197,74.196617,104.332268,244.281616,66.399956,159.323898,215.559540,63.315353,63.347160,136.231094,-9.983327,97.550873,204.872894,-3.284437,28.023052,138.735245,35.346027,140.770813,183.868500,160.541992,85.966858,183.733673,167.864044,114.981201,186.300980,167.684906,175.368378,165.806763,119.425163,25.142237,153.490158,90.445953,92.539558,140.851868,-18.801670,46.689587,167.481552,140.787689,159.953583,217.558197,110.819656,120.888138,139.135056,-14.412462,56.058468,212.454163,128.332855,163.682587,146.166382,17.039049,179.813080,157.781021,63.228085,143.236343,188.742386,3.730416
17,0.283333,11.118741,5.345983,2.722414,117.384293,135.577164,182.873657,0.711835,130.137115,72.372566,211.942078,0.741586,39.805473,149.071014,163.420837,0.729206,118.510574,160.849380,187.981842,0.607243,181.084000,160.015686,168.149872,0.839287,130.591202,71.696938,212.578903,39.349064,150.052246,163.381943,118.188271,159.624222,187.054184,181.287796,160.619324,168.240265,109.268478,236.763809,120.694283,42.170582,186.242493,18.066618,44.081638,215.878784,74.198990,104.334206,244.280899,66.398918,159.321609,215.557922,63.318314,63.345848,136.231873,-9.982941,97.553146,204.877228,-3.282397,28.023701,138.740173,35.343601,140.771469,183.867081,160.542267,85.965790,183.733276,167.866287,114.978806,186.299622,167.683411,175.368881,165.805786,119.428123,25.145109,153.488480,90.445374,92.542145,140.851120,-18.800617,46.690071,167.481979,140.786789,159.954849,217.560028,110.822418,120.885551,139.135300,-14.412865,56.057831,212.447113,128.341522,163.685455,146.164383,17.043613,179.814301,157.783096,63.228546,143.238998,188.748383,3.734127
18,0.300000,11.117835,5.345469,2.721988,117.386520,135.574875,182.875702,0.710444,130.138565,72.370651,211.945267,0.742703,39.807976,149.069107,163.422104,0.728972,118.512985,160.847168,187.983490,0.607660,181.086563,160.012589,168.151993,0.839736,130.593155,71.699158,212.579041,39.349831,150.050873,163.383209,118.191650,159.622421,187.056335,181.289825,160.613586,168.243912,109.261444,236.756607,120.687912,42.173237,186.243179,18.069035,44.080318,215.877228,74.197075,104.335968,244.278152,66.401344,159.322128,215.559570,63.319778,63.343674,136.231934,-9.982287,97.552841,204.875137,-3.283040,28.025824,138.734421,35.345638,140.772186,183.872665,160.544907,85.966133,183.732742,167.868439,114.979622,186.301956,167.685638,175.369614,165.807709,119.428978,25.146460,153.484756,90.446907,92.542305,140.849808,-18.800390,46.689293,167.484909,140.792099,159.963501,217.556488,110.826378,120.891586,139.129440,-14.408842,56.059399,212.452240,128.334518,163.687790,146.167038,17.034826,179.814255,157.778931,63.230125,143.238449,188.746307,3.730407
19,0.316667,11.119196,5.345196,2.722910,117.384399,135.574982,182.875229,0.713175,130.137146,72.370201,211.943283,0.742703,39.805801,149.068542,163.421356,0.728972,118.510452,160.847153,187.983658,0.607660,181.084198,160.014008,168.152634,0.839736,130.591171,71.695335,212.579758,39.347824,150.050659,163.382416,118.187141,159.619141,187.054077,181.289154,160.617264,168.243118,109.272186,236.760010,120.694695,42.172127,186.242569,18.069851,44.084232,215.877975,74.198502,104.334312,244.281540,66.401733,159.321320,215.570587,63.301086,63.343628,136.228378,-9.980506,97.552849,204.875656,-3.284056,28.024242,138.735031,35.345207,140.772232,183.865738,160.544785,85.967812,183.733002,167.866867,114.979782,186.302368,167.685394,175.370316,165.808136,119.431770,25.144432,153.492706,90.445297,92.543076,140.852905,-18.801786,46.688133,167.483963,140.787170,159.957367,217.559021,110.821609,120.886551,139.137375,-14.414877,56.057232,212.454361,128.335861,163.688004,146.169281,17.036949,179.813705,157.773788,63.228615,143.238922,188.747360,3.731163
20,0.333333,11.119122,5.346033,2.722714,117.383972,135.576294,182.874893,0.712664,130.137131,72.371552,211.942871,0.741615,39.805092,149.069870,163.422165,0.728907,118.510117,160.848480,187.983261,0.606619,181.083557,160.015274,168.151291,0.839191,130.591522,71.696106,212.579651,39.347248,150.052078,163.383438,118.187180,159.621277,187.052841,181.287994,160.618347,168.242142,109.272102,236.763321,120.694427,42.172771,186.242126,18.070555,44.082306,215.877533,74.197906,104.334442,244.278778,66.402184,159.324005,215.560638,63.315781,63.348099,136.226730,-9.981110,97.553383,204.873856,-3.282627,28.025063,138.737091,35.347622,140.772385,183.869080,160.545898,85.968079,183.733521,167.866211,114.980209,186.299881,167.686127,175.369461,165.807343,119.428581,25.143591,153.492554,90.448151,92.542427,140.850372,-18.800138,46.689663,167.485718,140.788986,159.956223,217.561218,110.823151,120.884789,139.124878,-14.404238,56.058807,212.450928,128.333939,163.688339,146.165726,17.040359,179.813370,157.782013,63.229866,143.248032,188.698120,3.765654
21,0.350000,11.117570,5.344568,2.720351,117.383003,135.575211,182.876999,0.716079,130.132797,72.370781,211.947159,0.741615,39.805069,149.071686,163.422531,0.728907,118.510208,160.847504,187.984619,0.606619,181.083954,160.010849,168.153748,0.839191,130.587631,71.686989,212.589706,39.349396,150.054062,163.383499,118.187599,159.625519,187.057114,181.288528,160.617798,168.242340,109.270218,236.762695,120.694115,42.171989,186.242020,18.070625,44.083038,215.876495,74.199364,104.335808,244.280121,66.401443,159.325302,215.559326,63.317707,63.346340,136.230850,-9.982719,97.553024,204.878159,-3.280875,28.025583,138.736282,35.347931,140.773346,183.865448,160.541962,85.969688,183.731476,167.867767,114.981354,186.299408,167.686157,175.370239,165.804901,119.428444,25.146297,153.487473,90.448166,92.542511,140.848618,-18.800814,46.692219,167.473862,140.786652,159.965561,217.556534,110.828911,120.883087,139.135437,-14.413550,56.059250,212.445053,128.343689,163.687607,146.163712,17.042618,179.813004,157.781540,63.227325,143.247482,188.699814,3.761938
22,0.366667,11.117999,5.345299,2.721515,117.383110,135.578781,182.874496,0.710752,130.134567,72.374390,211.943939,0.742149,39.804718,149.073715,163.420822,0.729396,118.509789,160.851044,187.982330,0.607802,181.083374,160.015976,168.150909,0.839743,130.590042,71.701286,212.578979,39.349812,150.055130,163.381729,118.185669,159.627014,187.056152,181.285706,160.617371,168.242035,109.270180,236.761276,120.691383,42.171658,186.242371,18.068571,44.081829,215.876297,74.195984,104.334221,244.278046,66.397575,159.323349,215.559601,63.314312,63.346996,136.230072,-9.983814,97.552834,204.878098,-3.284866,28.025860,138.739105,35.342438,140.770111,183.867462,160.542587,85.967735,183.733124,167.865417,114.977028,186.300949,167.682190,175.369522,165.804810,119.427299,25.143641,153.493042,90.447212,92.541672,140.851425,-18.802891,46.688286,167.485809,140.786545,159.952484,217.558838,110.823730,120.886200,139.130249,-14.413476,56.056355,212.453629,128.332870,163.684814,146.167633,17.044764,179.811890,157.780914,63.228374,143.247620,188.701462,3.763052
23,0.383333,11.115659,5.344679,2.723431,117.385445,135.573502,182.874222,0.710490,130.138336,72.370590,211.946259,0.742149,39.806953,149.065338,163.418716,0.729396,118.511269,160.846008,187.981110,0.607802,181.085220,160.012100,168.150803,0.839743,130.593124,71.698380,212.580429,39.350250,150.046555,163.379593,118.188950,159.623840,187.057144,181.288681,160.613541,168.242020,109.271927,236.759018,120.693321,42.172947,186.242523,18.069065,44.081085,215.876480,74.198242,104.334808,244.280334,66.400352,159.322937,215.562424,63.316376,63.346447,136.231400,-9.982049,97.552444,204.872940,-3.283053,28.026848,138.734558,35.345497,140.770889,183.865112,160.542084,85.969170,183.732758,167.865433,114.980034,186.304245,167.685150,175.369629,165.810562,119.431061,25.148733,153.488022,90.446594,92.543137,140.851334,-18.801163,46.690861,167.481735,140.787048,159.966415,217.558395,110.826477,120.887344,139.138580,-14.419615,56.058281,212.451324,128.335175,163.689667,146.168671,17.039026,179.814911,157.782593,63.228695,143.236252,188.746170,3.731413
24,0.400000,11.118300,5.345777,2.722317,117.384445,135.575958,182.873978,0.710834,130.137024,72.371574,211.942947,0.741928,39.805748,149.069839,163.420822,0.729447,118.510773,160.848236,187.981979,0.607468,181.084259,160.014221,168.150223,0.839471,130.591721,71.697357,212.578781,39.350136,150.050720,163.382095,118.188019,159.623611,187.053848,181.286972,160.616653,168.241333,109.269569,236.763168,120.692406,42.172684,186.240585,18.070324,44.081966,215.876236,74.197472,104.334366,244.280655,66.398827,159.323807,215.567993,63.297787,63.345501,136.228256,-9.983468,97.551552,204.876862,-3.285428,28.024153,138.740128,35.346245,140.772705,183.866653,160.541992,85.966080,183.734406,167.864975,114.978867,186.303619,167.684708,175.368942,165.806564,119.429596,25.144993,153.488144,90.445648,92.537193,140.855453,-18.800938,46.692528,167.481506,140.785828,159.964630,217.558319,110.825668,120.884384,139.133957,-14.416024,56.057079,212.451813,128.335403,163.685272,146.166824,17.038031,179.808456,157.782318,63.228153,143.242966,188.698822,3.764551
25,0.416667,11.119138,5.345296,2.723382,117.384277,135.576202,182.874481,0.711672,130.137558,72.371544,211.942551,0.741928,39.805569,149.069122,163.420639,0.729447,118.510124,160.848389,187.982895,0.607468,181.083862,160.015762,168.151871,0.839471,130.591949,71.696564,212.578888,39.349751,150.050476,163.381393,118.187309,159.624176,187.057480,181.287445,160.619019,168.242035,109.270279,236.761292,120.692123,42.172707,186.240982,18.069048,44.082016,215.877991,74.197876,104.334793,244.279510,66.399536,159.321732,215.562347,63.319965,63.344837,136.232285,-9.982762,97.552361,204.875153,-3.285286,28.024784,138.733948,35.344788,140.773270,183.861267,160.556641,85.967171,183.733261,167.865753,114.981331,186.302078,167.683945,175.371841,165.805252,119.428825,25.148161,153.489868,90.444633,92.542984,140.848663,-18.801041,46.692024,167.482758,140.788483,159.953537,217.559601,110.819901,120.885590,139.141861,-14.417500,56.055847,212.454758,128.333908,163.686691,146.164352,17.040325,179.814514,157.779663,63.225941,143.241318,188.748322,3.731614
26,0.433333,11.114617,5.345057,2.720457,117.385017,135.575516,182.879181,0.713414,130.135269,72.372635,211.952484,0.739953,39.806866,149.070740,163.424637,0.729217,118.512169,160.848083,187.985474,0.606935,181.085770,160.010620,168.154144,0.838410,130.588867,71.691040,212.594040,39.352272,150.053040,163.385040,118.190300,159.620621,187.057175,181.288940,160.617828,168.242310,109.271935,236.761032,120.694092,42.172829,186.242844,18.070129,44.081268,215.879715,74.198990,104.335876,244.282715,66.403870,159.320984,215.559174,63.320690,63.347778,136.229660,-9.980914,97.553200,204.877014,-3.285828,28.024822,138.739975,35.346912,140.774704,183.861481,160.554855,85.968025,183.733307,167.868973,114.981361,186.305069,167.687393,175.368546,165.807083,119.432228,25.147823,153.485474,90.448769,92.539612,140.853058,-18.801420,46.691753,167.477905,140.789032,159.953735,217.558914,110.825142,120.882813,139.123016,-14.390394,56.059155,212.451767,128.335114,163.686707,146.169769,17.040144,179.814224,157.781448,63.226551,143.240173,188.748947,3.733398
27,0.450000,11.119960,5.345150,2.722434,117.383774,135.579102,182.873520,0.713186,130.136017,72.373871,211.940781,0.739953,39.805286,149.073563,163.419891,0.729217,118.510040,160.851212,187.982254,0.606935,181.083755,160.017792,168.151169,0.838410,130.591446,71.698532,212.577179,39.348011,150.055984,163.381119,118.184464,159.627289,187.054688,181.289124,160.620056,168.241898,109.263054,236.756714,120.685616,42.170818,186.245377,18.067638,44.082226,215.879120,74.199799,104.331757,244.283249,66.401077,159.321808,215.559265,63.319145,63.346439,136.231628,-9.983298,97.551994,204.879562,-3.282706,28.023199,138.742111,35.346256,140.771469,183.873291,160.543839,85.968163,183.731720,167.866257,114.980370,186.302170,167.684875,175.368057,165.809464,119.429688,25.146893,153.488388,90.445648,92.543022,140.850433,-18.799383,46.689930,167.485489,140.787659,159.964035,217.558228,110.828209,120.888786,139.133423,-14.410600,56.057350,212.446213,128.341248,163.687927,146.164948,17.043301,179.809494,157.783020,63.230812,143.247147,188.697891,3.762294
28,0.466667,11.119419,5.345986,2.722779,117.387352,135.573654,182.876511,0.710919,130.140549,72.368782,211.944168,0.742124,39.808491,149.067245,163.423798,0.730063,118.513474,160.845810,187.985016,0.607356,181.086929,160.012772,168.153107,0.839241,130.594086,71.694855,212.579895,39.354282,150.046066,163.385193,118.190460,159.620468,187.057175,181.289902,160.616180,168.243713,109.274437,236.759659,120.693298,42.173935,186.241287,18.071875,44.083885,215.877335,74.201271,104.333740,244.278183,66.402260,159.323456,215.558075,63.318363,63.347534,136.232056,-9.983944,97.554794,204.876358,-3.282836,28.025126,138.736618,35.346146,140.774246,183.864960,160.546188,85.970093,183.732819,167.869614,114.981262,186.300842,167.685699,175.369171,165.809067,119.430931,25.149031,153.484161,90.448647,92.542076,140.849396,-18.802799,46.692291,167.476547,140.787399,159.965179,217.561584,110.826698,120.889191,139.132935,-14.412716,56.057980,212.452942,128.336197,163.690552,146.163864,17.038681,179.813705,157.778839,63.224136,143.246338,188.699493,3.760429
29,0.483333,11.120771,5.345220,2.722785,117.385658,135.575729,182.874374,0.712145,130.138306,72.370140,211.940704,0.742124,39.807076,149.069977,163.420944,0.730063,118.511765,160.847763,187.983505,0.607356,181.085495,160.015015,168.152390,0.839241,130.593231,71.693222,212.578415,39.350887,150.052383,163.381943,118.188721,159.622955,187.055542,181.288956,160.618561,168.242691,109.277519,236.764023,120.692757,42.171822,186.243637,18.068058,44.083401,215.875732,74.198776,104.334412,244.280991,66.400497,159.322678,215.558807,63.316883,63.347206,136.232208,-9.984944,97.552170,204.880753,-3.283066,28.022243,138.738678,35.345947,140.774826,183.857986,160.552689,85.967888,183.735840,167.866409,114.980751,186.299255,167.685318,175.368484,165.807846,119.428810,25.147413,153.489853,90.446312,92.542107,140.849564,-18.798311,46.691277,167.486511,140.788147,159.956207,217.561691,110.821793,120.884743,139.133102,-14.412239,56.056347,212.454971,128.333939,163.684662,146.164215,17.038635,179.814407,157.781555,63.232811,143.248764,188.699600,3.764108
30,0.500000,11.118054,5.346526,2.721538,117.382996,135.577682,182.874176,0.711158,130.135345,72.373306,211.943298,0.742002,39.804108,149.072296,163.422134,0.728906,118.509674,160.849960,187.982010,0.607906,181.082840,160.015182,168.149277,0.839562,130.590439,71.699463,212.578766,39.347195,150.054916,163.382828,118.187317,159.625687,187.056229,181.285919,160.617126,168.240189,109.269592,236.761047,120.692215,42.170895,186.244919,18.070234,44.079468,215.878601,74.195740,104.333405,244.281326,66.399834,159.323196,215.559601,63.317806,63.343628,136.228714,-9.984258,97.549995,204.876709,-3.282981,28.023968,138.735641,35.346100,140.771210,183.868500,160.544815,85.968460,183.735031,167.866470,114.977341,186.301712,167.683212,175.367722,165.808365,119.427742,25.146374,153.491440,90.445923,92.541779,140.852539,-18.802000,46.687988,167.485229,140.787430,159.964874,217.562363,110.826553,120.885468,139.132568,-14.413014,56.057831,212.447052,128.341995,163.688370,146.165253,17.042259,179.812607,157.778564,63.226864,143.244888,188.698593,3.759315
31,0.516667,11.118995,5.345732,2.722873,117.384743,135.577423,182.875366,0.711558,130.137833,72.372765,211.943542,0.741807,39.805943,149.070831,163.422165,0.729055,118.510811,160.849625,187.983688,0.606200,181.084366,160.016479,168.152084,0.839453,130.592346,71.698334,212.580063,39.350067,150.053284,163.382767,118.188652,159.619858,187.053574,181.286179,160.619370,168.242676,109.266357,236.763641,120.694870,42.169239,186.241531,18.068794,44.080784,215.876282,74.197853,104.333420,244.275467,66.399643,159.319061,215.569550,63.300407,63.345821,136.228577,-9.980910,97.550102,204.877823,-3.284524,28.020082,138.735764,35.346359,140.768570,183.867737,160.541992,85.967438,183.731812,167.864838,114.979637,186.300064,167.684006,175.367218,165.810516,119.430779,25.144905,153.484802,90.445206,92.540367,140.852692,-18.804296,46.690796,167.484177,140.789581,159.964249,217.559906,110.826035,120.887222,139.128601,-14.410048,56.057320,212.450851,128.333359,163.682358,146.165436,17.034348,179.810913,157.781616,63.226147,143.235779,188.744034,3.731076
32,0.533333,11.118985,5.344822,2.722937,117.383484,135.577103,182.873779,0.713838,130.135986,72.372429,211.942169,0.741807,39.805031,149.070648,163.419373,0.729055,118.509521,160.849289,187.982132,0.606200,181.083374,160.016022,168.151520,0.839453,130.590195,71.697121,212.579102,39.346954,150.053986,163.379822,118.185959,159.619904,187.053482,181.288254,160.619522,168.241394,109.268951,236.760773,120.691750,42.170097,186.244934,18.067493,44.080246,215.877350,74.196770,104.332153,244.280930,66.400543,159.322708,215.560593,63.316406,63.344574,136.230728,-9.984654,97.550781,204.875580,-3.284346,28.024591,138.737091,35.344440,140.770004,183.864120,160.542740,85.965240,183.735855,167.865799,114.978493,186.299744,167.683212,175.366837,165.809387,119.425873,25.144186,153.487396,90.444221,92.540070,140.850433,-18.801737,46.685432,167.485977,140.787857,159.953842,217.560654,110.823410,120.888016,139.136627,-14.412418,56.056427,212.444946,128.341354,163.685638,146.172531,17.041920,179.810822,157.779144,63.228981,143.263870,188.729797,3.727218
33,0.550000,11.119235,5.346215,2.722888,117.385933,135.574310,182.877014,0.712565,130.139374,72.369545,211.944824,0.741663,39.806961,149.067657,163.424515,0.729597,118.512001,160.846497,187.985428,0.607209,181.085388,160.013535,168.153320,0.839211,130.594025,71.694321,212.581345,39.351639,150.048004,163.386047,118.186539,159.621643,187.056808,181.289917,160.616547,168.243912,109.263596,236.753143,120.684502,42.171848,186.240204,18.070374,44.083103,215.873108,74.197868,104.334854,244.279419,66.401894,159.322495,215.559174,63.318394,63.344814,136.229202,-9.984112,97.552254,204.874786,-3.281943,28.025429,138.730988,35.346252,140.775162,183.861115,160.555771,85.970291,183.727005,167.867218,114.979027,186.300598,167.686295,175.368942,165.809372,119.431358,25.148912,153.483292,90.448883,92.539101,140.849884,-18.800861,46.692467,167.481247,140.791656,159.954102,217.560150,110.822525,120.884125,139.137497,-14.415115,56.055172,212.452576,128.335327,163.681839,146.165115,17.042637,179.814240,157.785309,63.224823,143.248566,188.699295,3.763717
34,0.566667,11.118828,5.345568,2.722170,117.383713,135.575607,182.874771,0.711525,130.136002,72.370926,211.943207,0.741663,39.805107,149.069901,163.421478,0.729597,118.510101,160.847809,187.982986,0.607209,181.083649,160.013794,168.151428,0.839211,130.589676,71.697807,212.578445,39.348694,150.049973,163.382950,118.187363,159.620041,187.052567,181.287231,160.616455,168.242615,109.264496,236.766449,120.689583,42.172024,186.244934,18.072533,44.082623,215.878754,74.197441,104.333694,244.280914,66.400764,159.320679,215.551804,63.314938,63.346573,136.228531,-9.984354,97.552010,204.878708,-3.284423,28.023550,138.739975,35.346001,140.772003,183.861679,160.553757,85.964905,183.733292,167.865829,114.977219,186.305618,167.685486,175.365723,165.811325,119.430862,25.147993,153.484497,90.447464,92.538788,140.850479,-18.800825,46.691193,167.481659,140.788422,159.953339,217.560211,110.824089,120.888863,139.130585,-14.412374,56.056652,212.452744,128.333694,163.685242,146.165146,17.045073,179.813095,157.782471,63.228294,143.239822,188.747086,3.730388
35,0.583333,11.117437,5.344176,2.722442,117.384804,135.575668,182.874725,0.711195,130.136368,72.371666,211.944977,0.741922,39.806679,149.069504,163.419205,0.730077,118.511070,160.847992,187.982361,0.607574,181.085114,160.013504,168.152359,0.839221,130.590256,71.697121,212.581116,39.352898,150.048447,163.380569,118.187187,159.623550,187.055145,181.288300,160.616943,168.242767,109.277512,236.763596,120.695488,42.172634,186.241135,18.070787,44.082829,215.876144,74.198280,104.335030,244.279144,66.401680,159.322723,215.553894,63.316471,63.345612,136.230759,-9.980947,97.551407,204.875076,-3.282297,28.023945,138.735931,35.346119,140.773239,183.867538,160.543457,85.968277,183.730103,167.865158,114.980232,186.300034,167.685104,175.369583,165.810760,119.431229,25.148022,153.484879,90.445999,92.543488,140.853790,-18.800579,46.691917,167.481567,140.788864,159.955048,217.560684,110.824013,120.885834,139.139435,-14.413595,56.058937,212.445557,128.341888,163.688980,146.164490,17.043859,179.811096,157.782608,63.227715,143.241760,188.748825,3.734078
36,0.600000,11.118885,5.346392,2.722036,117.386612,135.578033,182.876938,0.711445,130.139343,72.373329,211.945145,0.741922,39.807709,149.072311,163.424805,0.730077,118.513062,160.850235,187.985168,0.607574,181.086319,160.016266,168.152695,0.839221,130.594070,71.701530,212.579727,39.352516,150.053864,163.385330,118.189064,159.621231,187.057159,181.288498,160.617889,168.243515,109.272667,236.760635,120.694107,42.174374,186.241745,18.069176,44.081566,215.878326,74.197983,104.337311,244.280685,66.402061,159.321198,215.557907,63.321011,63.346207,136.231293,-9.980514,97.552582,204.877518,-3.282255,28.027487,138.736008,35.346912,140.771591,183.871628,160.547653,85.968208,183.732819,167.868027,114.979042,186.302246,167.687943,175.369781,165.809387,119.431938,25.146303,153.486771,90.446976,92.543167,140.849640,-18.800018,46.692066,167.483063,140.792862,159.955765,217.559113,110.823883,120.885323,139.132202,-14.409423,56.057751,212.452042,128.336761,163.688782,146.169678,17.041893,179.814209,157.778503,63.228428,143.241837,188.747559,3.729554
37,0.616667,11.118918,5.345175,2.722429,117.384598,135.576309,182.873917,0.710797,130.136856,72.371590,211.942337,0.742211,39.806076,149.070419,163.420074,0.729089,118.510872,160.848511,187.982208,0.607453,181.084579,160.014725,168.151093,0.839821,130.592484,71.698784,212.577179,39.349976,150.052628,163.381027,118.187386,159.623535,187.054688,181.286926,160.615707,168.242615,109.269844,236.762924,120.691986,42.172295,186.247284,18.067894,44.083927,215.877472,74.195786,104.334114,244.281815,66.401619,159.324753,215.556152,63.317940,63.345848,136.230713,-9.984129,97.552208,204.875809,-3.284899,28.022806,138.741943,35.345043,140.771652,183.872162,160.545990,85.968262,183.734802,167.867737,114.978859,186.301712,167.683441,175.368073,165.810944,119.430870,25.146151,153.488785,90.447617,92.541298,140.851364,-18.801266,46.692123,167.482513,140.787460,159.964905,217.557587,110.826462,120.885391,139.132538,-14.413714,56.057194,212.452454,128.333084,163.685547,146.168930,17.041605,179.815598,157.785049,63.226051,143.242859,188.695694,3.760964
38,0.633333,11.117352,5.345987,2.722808,117.385460,135.576584,182.874939,0.710588,130.138687,72.372765,211.944870,0.742211,39.806583,149.069458,163.421707,0.729089,118.511566,160.848938,187.982529,0.607453,181.085052,160.015198,168.150650,0.839821,130.591751,71.700310,212.579803,39.353733,150.046570,163.383362,118.187828,159.622040,187.053436,181.287567,160.618454,168.241455,109.265717,236.755890,120.684906,42.173958,186.237549,18.066694,44.082836,215.876144,74.198517,104.333176,244.279541,66.400749,159.322922,215.558014,63.317509,63.346184,136.229065,-9.985579,97.552521,204.876404,-3.281942,28.024923,138.735779,35.342739,140.776154,183.862396,160.553482,85.968834,183.730759,167.866577,114.980919,186.301956,167.684906,175.368164,165.803848,119.428886,25.149733,153.480103,90.446793,92.542358,140.849960,-18.802166,46.692860,167.477585,140.791473,159.955551,217.559204,110.825417,120.883926,139.131195,-14.414221,56.056923,212.449707,128.333817,163.688675,146.165314,17.036531,179.808777,157.781769,63.229279,143.243820,188.698029,3.761431
39,0.650000,11.119924,5.345230,2.723281,117.382301,135.576248,182.872070,0.711784,130.135452,72.371170,211.939301,0.741051,39.803631,149.069580,163.418335,0.729707,118.508194,160.848373,187.980835,0.607845,181.081955,160.015884,168.149841,0.839128,130.590378,71.693726,212.577255,39.349453,150.049973,163.379868,118.183884,159.625885,187.052979,181.285309,160.619675,168.240158,109.261993,236.764618,120.688950,42.171257,186.243607,18.066458,44.079433,215.879898,74.195274,104.332962,244.279236,66.399414,159.317444,215.572479,63.299568,63.345245,136.226227,-9.981202,97.552063,204.877823,-3.285572,28.021486,138.738586,35.342190,140.770111,183.860245,160.551666,85.964943,183.735855,167.865341,114.976158,186.302292,167.681976,175.367447,165.808151,119.425072,25.144615,153.485733,90.444397,92.538322,140.852844,-18.802607,46.685139,167.486374,140.785522,159.951202,217.562714,110.821251,120.885750,139.133575,-14.415368,56.055805,212.452957,128.332474,163.687286,146.169357,17.038977,179.811111,157.778412,63.227577,143.261459,188.726242,3.728630
40,0.666667,11.117346,5.344869,2.722451,117.383408,135.577530,182.874985,0.712165,130.135483,72.373596,211.945175,0.741051,39.804996,149.071136,163.420349,0.729707,118.509666,160.849869,187.982574,0.607845,181.083466,160.015488,168.151825,0.839128,130.589828,71.699890,212.580948,39.349236,150.052048,163.381454,118.185440,159.622223,187.053253,181.287079,160.618118,168.242569,109.270889,236.759598,120.691170,42.170799,186.241547,18.066792,44.080761,215.876541,74.197777,104.334023,244.279022,66.400688,159.320129,215.556808,63.314564,63.345440,136.228683,-9.983839,97.552162,204.875351,-3.285427,28.023979,138.735764,35.344017,140.770523,183.868774,160.542252,85.964371,183.732788,167.865463,114.977112,186.300110,167.685501,175.368652,165.812119,119.431526,25.146469,153.488007,90.445702,92.541389,140.850739,-18.803295,46.689568,167.481506,140.783646,159.954391,217.561462,110.823288,120.889038,139.127914,-14.414236,56.056767,212.452148,128.333511,163.680969,146.163513,17.036148,179.810028,157.775436,63.226604,143.259750,188.726425,3.726164
41,0.683333,11.116865,5.346764,2.723007,117.384750,135.577408,182.874939,0.712288,130.138718,72.373894,211.945221,0.742216,39.805538,149.069656,163.422577,0.728902,118.510765,160.849808,187.982300,0.606241,181.083984,160.016281,168.149643,0.839620,130.593719,71.701080,212.580460,39.348446,150.052216,163.383423,118.186691,159.620682,187.052261,181.287308,160.617859,168.240829,109.271278,236.761581,120.693306,42.172470,186.238831,18.068966,44.082184,215.874222,74.198776,104.333633,244.278839,66.401657,159.322403,215.560410,63.315453,63.346870,136.228134,-9.983459,97.551537,204.877411,-3.284047,28.024645,138.735184,35.347401,140.772888,183.872284,160.545898,85.967667,183.733337,167.866623,114.978531,186.305664,167.686646,175.368637,165.813751,119.431702,25.146908,153.484711,90.447624,92.539764,140.850800,-18.801514,46.689903,167.481354,140.789230,159.964828,217.559937,110.827553,120.889839,139.130936,-14.413774,56.056187,212.452530,128.334305,163.685120,146.164505,17.039234,179.813156,157.777939,63.227623,143.235733,188.743561,3.728373
