Format Version,1.23,Take Name,charlie_circum_shifted2_005,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.12.07.107 AM,Total Frames in Take,439,Total Exported Frames,439,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
17,0.283333,0.353213,0.676744,0.274779,-0.584598,-0.061355,0.189414,0.185955,0.000554,-0.092040,0.279600,0.299809,0.933361,-0.093923,0.233081,0.331589,0.890888,-0.061353,0.189415,0.185958,0.842597,-0.056514,0.286019,0.303591,0.431782,-0.123883,0.269139,0.294080,0.660369,-0.103533,0.302005,0.276208,0.849159,,,,-0.091873,0.279702,0.299632,-0.094039,0.232716,0.331833,-0.061251,0.189897,0.186359,-0.056053,0.284843,0.301759,-0.124224,0.270077,0.295017,-0.103622,0.301575,0.275809
18,0.300000,0.352866,0.677476,0.274282,-0.584192,-0.061352,0.189428,0.185998,0.000547,-0.092300,0.279682,0.299728,0.934017,-0.094160,0.233190,0.331549,0.886497,-0.061349,0.189429,0.186001,0.841107,-0.056787,0.286153,0.303548,0.443423,-0.124121,0.269173,0.293969,0.657876,-0.103793,0.302048,0.276091,0.851641,,,,-0.092122,0.279780,0.299548,-0.094275,0.232861,0.331779,-0.061254,0.189915,0.186393,-0.056322,0.284927,0.301691,-0.124478,0.270077,0.294902,-0.103867,0.301600,0.275689
19,0.316667,0.352395,0.678197,0.274127,-0.583713,-0.061380,0.189443,0.185990,0.000561,-0.092611,0.279708,0.299633,0.931680,-0.094473,0.233227,0.331470,0.885714,-0.061377,0.189444,0.185993,0.840684,-0.057111,0.286218,0.303509,0.433941,-0.124411,0.269163,0.293826,0.659688,-0.104089,0.302053,0.275969,0.851424,,,,-0.092431,0.279806,0.299452,-0.094589,0.232852,0.331703,-0.061284,0.189924,0.186401,-0.056660,0.285012,0.301647,-0.124731,0.270100,0.294761,-0.104188,0.301633,0.275560
20,0.333333,0.351724,0.678987,0.273370,-0.583555,-0.061427,0.189433,0.185982,0.000556,-0.092972,0.279717,0.299524,0.935426,-0.094760,0.233257,0.331395,0.886632,-0.061424,0.189434,0.185985,0.834396,-0.057491,0.286310,0.303429,0.462657,-0.124743,0.269095,0.293694,0.653872,-0.104478,0.302017,0.275830,0.851697,,,,-0.092801,0.279816,0.299357,-0.094883,0.232892,0.331634,-0.061319,0.189933,0.186408,-0.057028,0.285197,0.301650,-0.125108,0.270045,0.294633,-0.104567,0.301578,0.275441
21,0.350000,0.350696,0.679810,0.273381,-0.583210,-0.061435,0.189531,0.185950,0.000563,-0.093368,0.279700,0.299475,0.932866,-0.095137,0.233220,0.331319,0.887429,-0.061432,0.189532,0.185953,0.839087,-0.057907,0.286354,0.303455,0.440418,-0.125108,0.269024,0.293577,0.647739,-0.104866,0.301992,0.275770,0.842800,,,,-0.093189,0.279778,0.299291,-0.095266,0.232883,0.331589,-0.061343,0.190036,0.186344,-0.057445,0.285172,0.301611,-0.125451,0.269996,0.294538,-0.104945,0.301525,0.275357
22,0.366667,0.350389,0.680512,0.272999,-0.582754,-0.061580,0.189415,0.186018,0.000557,-0.093763,0.279646,0.299422,0.933172,-0.095524,0.233192,0.331303,0.886843,-0.061577,0.189416,0.186020,0.843026,-0.058315,0.286343,0.303443,0.451924,-0.125484,0.268930,0.293490,0.647109,-0.105254,0.301905,0.275682,0.849264,,,,-0.093594,0.279772,0.299258,-0.095647,0.232824,0.331538,-0.061478,0.189893,0.186416,-0.057845,0.285171,0.301650,-0.125828,0.269910,0.294447,-0.105351,0.301456,0.275291
23,0.383333,0.368336,0.666300,0.271784,-0.588648,-0.068554,0.187068,0.185595,0.000256,-0.094024,0.279369,0.299040,0.933172,-0.096027,0.233314,0.331482,0.886843,-0.068551,0.187069,0.185598,0.843026,-0.058273,0.285042,0.301740,0.451924,-0.126237,0.269548,0.294345,0.647109,-0.105685,0.301720,0.275470,0.849264,,,,-0.093978,0.279747,0.299237,-0.096065,0.232856,0.331545,,,,-0.058257,0.285165,0.301687,-0.126204,0.269820,0.294363,-0.105742,0.301406,0.275245
24,0.400000,0.348795,0.682304,0.272605,-0.581799,-0.061629,0.189434,0.186146,0.000559,-0.094568,0.279592,0.299391,0.892887,-0.096299,0.233143,0.331281,0.883901,-0.061626,0.189435,0.186149,0.000000,-0.059159,0.286410,0.303551,0.966220,-0.126228,0.268768,0.293337,0.931530,-0.106039,0.301805,0.275599,0.902430,,,,-0.094386,0.279708,0.299210,-0.096418,0.232776,0.331509,-0.061537,0.189899,0.186534,-0.058674,0.285184,0.301717,-0.126571,0.269747,0.294303,-0.106138,0.301374,0.275207
25,0.416667,0.349802,0.682397,0.271198,-0.581742,-0.061959,0.189144,0.186208,0.000552,-0.094772,0.279652,0.299210,0.929573,-0.096447,0.233304,0.331249,0.888128,-0.061956,0.189144,0.186211,0.847545,-0.059360,0.286493,0.303300,0.435352,-0.126438,0.268800,0.293232,0.645573,-0.106282,0.301786,0.275362,0.852290,,,,-0.094627,0.279763,0.299064,-0.096566,0.232924,0.331492,-0.061852,0.189622,0.186610,-0.058907,0.285376,0.301534,-0.126768,0.269776,0.294171,-0.106373,0.301358,0.274972
26,0.433333,0.348691,0.683446,0.269744,-0.581854,-0.061978,0.189147,0.186281,0.000554,-0.095227,0.279657,0.299154,0.941549,-0.096737,0.233340,0.331248,0.883443,-0.061975,0.189148,0.186284,0.842131,-0.059845,0.286645,0.303260,0.465381,-0.126845,0.268671,0.293169,0.651487,-0.106810,0.301716,0.275273,0.853441,,,,-0.095049,0.279756,0.298998,-0.096834,0.232975,0.331459,-0.061880,0.189618,0.186686,-0.059396,0.285436,0.301459,-0.127230,0.269646,0.294125,-0.106894,0.301313,0.274881
