Format Version,1.23,Take Name,brenda_ear2ear_007,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.16.53.602 AM,Total Frames in Take,429,Total Exported Frames,429,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
207,3.450000,0.625941,0.620766,0.038282,-0.470513,0.074016,0.348108,0.119355,0.000116,0.085614,0.493289,0.148091,0.935698,0.087915,0.478757,0.202506,0.966933,0.074020,0.348109,0.119356,0.000000,0.121250,0.491189,0.141515,0.976134,0.052541,0.490229,0.155371,0.939169,0.070354,0.498389,0.117559,0.940581,0.085579,0.493514,0.148210,0.087905,0.478626,0.202522,,,,0.121159,0.491184,0.141544,0.052762,0.490323,0.155332,0.070270,0.498206,0.117434
208,3.466667,0.631000,0.615574,0.040255,-0.470411,0.074780,0.348118,0.119169,0.000114,0.088580,0.493172,0.147575,0.934818,0.090814,0.478717,0.202014,0.962829,0.074784,0.348119,0.119170,0.000000,0.124163,0.490536,0.140909,0.982391,0.055485,0.490611,0.154949,0.938998,0.073314,0.498433,0.117074,0.936784,0.088561,0.493404,0.147692,0.090777,0.478576,0.202042,,,,0.124094,0.490543,0.140915,0.055707,0.490710,0.154927,0.073218,0.498237,0.116946
209,3.483333,0.636067,0.610377,0.041761,-0.470229,0.075542,0.348130,0.119009,0.000119,0.091494,0.493049,0.146972,0.930298,0.093696,0.478711,0.201444,0.961642,0.075545,0.348131,0.119010,0.000000,0.127015,0.489889,0.140201,0.980985,0.058390,0.490979,0.154458,0.937034,0.076208,0.498444,0.116505,0.931648,0.091478,0.493297,0.147098,0.093662,0.478563,0.201466,,,,0.126942,0.489894,0.140220,0.058621,0.491078,0.154438,0.076101,0.498241,0.116357
210,3.500000,0.639365,0.607045,0.042448,-0.470007,0.076885,0.348154,0.118789,0.000112,0.094193,0.492987,0.146386,0.933037,0.096391,0.478753,0.200885,0.963939,0.076888,0.348155,0.118790,0.000000,0.129670,0.489495,0.139542,0.983573,0.061089,0.491230,0.153951,0.938965,0.078887,0.498450,0.115941,0.935757,0.094182,0.493228,0.146502,0.096357,0.478614,0.200901,,,,0.129607,0.489497,0.139563,0.061312,0.491323,0.153917,0.078772,0.498253,0.115822
211,3.516667,0.642850,0.603987,0.042507,-0.469187,0.078318,0.348075,0.118740,0.000116,0.096882,0.492869,0.145721,0.933037,0.099077,0.478835,0.200272,0.963939,0.078322,0.348076,0.118741,0.000000,0.132313,0.489056,0.138818,0.983573,0.063780,0.491416,0.153362,0.938965,0.081556,0.498337,0.115286,0.935757,0.096869,0.493103,0.145833,0.099039,0.478698,0.200285,,,,0.132236,0.489063,0.138839,0.064017,0.491508,0.153332,0.081447,0.498142,0.115170
212,3.533333,0.647689,0.599348,0.043046,-0.468431,0.079493,0.347933,0.118639,0.000112,0.099932,0.492604,0.144913,0.935102,0.102127,0.478787,0.199518,0.964334,0.079496,0.347934,0.118640,0.000000,0.135291,0.488323,0.137915,0.979888,0.066839,0.491596,0.152663,0.935987,0.084578,0.498127,0.114501,0.936967,0.099917,0.492860,0.145047,0.102097,0.478652,0.199542,,,,0.135217,0.488317,0.137924,0.067059,0.491670,0.152624,0.084477,0.497938,0.114374
213,3.550000,0.652130,0.594599,0.044123,-0.468222,0.080573,0.347835,0.118438,0.000117,0.102903,0.492310,0.144248,0.927695,0.105101,0.478615,0.198885,0.964885,0.080577,0.347836,0.118439,0.000000,0.138184,0.487568,0.137151,0.981362,0.069826,0.491737,0.152107,0.941278,0.087522,0.497942,0.113871,0.937691,0.102892,0.492559,0.144375,0.105064,0.478468,0.198924,,,,0.138108,0.487577,0.137155,0.070054,0.491826,0.152070,0.087417,0.497742,0.113737
214,3.566667,0.656139,0.590082,0.045346,-0.468219,0.081806,0.347766,0.118180,0.000118,0.105916,0.492016,0.143646,0.938381,0.108115,0.478398,0.198301,0.964471,0.081809,0.347767,0.118181,0.000000,0.141117,0.486844,0.136452,0.979583,0.072858,0.491848,0.151603,0.936060,0.090512,0.497772,0.113303,0.937854,0.105901,0.492235,0.143758,0.108074,0.478266,0.198331,,,,0.141038,0.486858,0.136468,0.073099,0.491928,0.151579,0.090405,0.497591,0.113170
215,3.583333,0.659047,0.585705,0.046552,-0.469510,0.083181,0.347686,0.117633,0.000118,0.108869,0.491662,0.143105,0.938483,0.111164,0.477979,0.197741,0.965804,0.083185,0.347687,0.117634,0.000000,0.143984,0.486138,0.135757,0.976548,0.075845,0.491824,0.151205,0.937294,0.093394,0.497599,0.112834,0.940150,0.108864,0.491886,0.143208,0.111132,0.477849,0.197771,,,,0.143894,0.486146,0.135784,0.076082,0.491896,0.151167,0.093283,0.497425,0.112712
216,3.600000,0.661674,0.581709,0.047482,-0.470688,0.084701,0.347539,0.117109,0.000114,0.111805,0.491261,0.142551,0.939143,0.114202,0.477526,0.197169,0.966991,0.084705,0.347540,0.117110,0.000000,0.146837,0.485421,0.135053,0.980083,0.078818,0.491719,0.150788,0.939572,0.096259,0.497355,0.112347,0.940404,0.111801,0.491481,0.142655,0.114169,0.477400,0.197193,,,,0.146763,0.485427,0.135082,0.079047,0.491787,0.150752,0.096142,0.497187,0.112226
217,3.616667,0.665195,0.577086,0.047835,-0.471380,0.086114,0.347235,0.116716,0.000115,0.114850,0.490703,0.141796,0.934813,0.117378,0.477027,0.196423,0.964798,0.086117,0.347236,0.116717,0.000000,0.149781,0.484485,0.134131,0.982212,0.081911,0.491520,0.150197,0.938430,0.099217,0.496914,0.111661,0.936843,0.114847,0.490932,0.141920,0.117339,0.476893,0.196445,,,,0.149713,0.484496,0.134150,0.082141,0.491596,0.150156,0.099095,0.496732,0.111536
218,3.633333,0.669403,0.571363,0.048821,-0.472292,0.087246,0.346987,0.116249,0.000112,0.118027,0.490086,0.141011,0.934813,0.120676,0.476433,0.195638,0.964798,0.087249,0.346988,0.116250,0.000000,0.152829,0.483395,0.133161,0.982212,0.085150,0.491349,0.149594,0.938430,0.102312,0.496473,0.110956,0.936843,0.118025,0.490314,0.141118,0.120633,0.476311,0.195670,,,,0.152776,0.483396,0.133174,0.085369,0.491406,0.149555,0.102190,0.496309,0.110844
219,3.650000,0.671298,0.568603,0.048606,-0.472955,0.089266,0.346635,0.115987,0.000130,0.120942,0.489581,0.140504,0.936961,0.123725,0.475961,0.195132,0.966595,0.089270,0.346636,0.115988,0.000000,0.155676,0.482688,0.132526,0.986346,0.088105,0.491036,0.149211,0.942523,0.105147,0.496030,0.110504,0.941732,0.120937,0.489738,0.140587,0.123692,0.475844,0.195187,,,,0.155597,0.482715,0.132565,0.088357,0.491105,0.149164,0.105013,0.495894,0.110374
220,3.666667,0.674044,0.564430,0.048938,-0.474014,0.090861,0.346166,0.115575,0.000136,0.123935,0.488832,0.139875,0.955449,0.126867,0.475208,0.194495,0.966620,0.090865,0.346166,0.115576,0.000000,0.158566,0.481626,0.131727,0.976937,0.091156,0.490583,0.148745,0.933826,0.108049,0.495411,0.109951,0.942063,0.123940,0.488985,0.139937,0.126841,0.475097,0.194560,,,,0.158468,0.481650,0.131777,0.091413,0.490639,0.148684,0.107912,0.495290,0.109834
221,3.683333,0.678521,0.557133,0.050607,-0.476079,0.091756,0.345849,0.115086,0.000133,0.127326,0.487929,0.139292,0.958563,0.130442,0.474194,0.193874,0.967172,0.091760,0.345850,0.115087,0.000000,0.161774,0.480171,0.130879,0.971977,0.094647,0.490203,0.148408,0.932630,0.111328,0.494802,0.109495,0.945554,0.127321,0.488079,0.139358,0.130407,0.474079,0.193944,,,,0.161694,0.480203,0.130915,0.094903,0.490267,0.148351,0.111192,0.494673,0.109379
222,3.700000,0.681171,0.552620,0.051678,-0.477437,0.093287,0.345387,0.114644,0.000136,0.130382,0.487081,0.138819,0.956775,0.133613,0.473262,0.193373,0.966043,0.093290,0.345387,0.114645,0.000000,0.164711,0.478989,0.130239,0.973441,0.097770,0.489672,0.148089,0.934226,0.114316,0.494143,0.109103,0.943842,0.130416,0.487237,0.138886,0.133568,0.473151,0.193437,,,,0.164616,0.479019,0.130276,0.098023,0.489722,0.148037,0.114169,0.494018,0.108986
223,3.716667,0.686806,0.544047,0.053098,-0.479052,0.093809,0.345126,0.114371,0.000134,0.133811,0.486101,0.138112,0.960824,0.137248,0.472258,0.192647,0.968974,0.093813,0.345126,0.114372,0.000000,0.167904,0.477349,0.129243,0.973646,0.101335,0.489320,0.147660,0.934286,0.117626,0.493449,0.108529,0.944904,0.133835,0.486245,0.138170,0.137205,0.472153,0.192699,,,,0.167817,0.477380,0.129295,0.101589,0.489365,0.147612,0.117476,0.493335,0.108415
224,3.733333,0.689172,0.538724,0.054263,-0.481533,0.095107,0.344846,0.113860,0.000134,0.136773,0.485312,0.137755,0.957001,0.140412,0.471269,0.192226,0.967088,0.095111,0.344846,0.113860,0.000000,0.170713,0.476222,0.128641,0.977489,0.104396,0.488850,0.147522,0.931449,0.120479,0.492922,0.108299,0.943568,0.136794,0.485465,0.137832,0.140358,0.471160,0.192278,,,,0.170636,0.476255,0.128675,0.104660,0.488898,0.147466,0.120324,0.492797,0.108193
225,3.750000,0.689965,0.536613,0.053185,-0.482873,0.097041,0.344142,0.113515,0.000134,0.139190,0.484497,0.137220,0.956291,0.143067,0.470435,0.191670,0.965900,0.097045,0.344143,0.113516,0.000000,0.173059,0.475320,0.127933,0.973304,0.106872,0.488117,0.147151,0.931557,0.122767,0.492153,0.107848,0.944328,0.139213,0.484657,0.137287,0.143019,0.470322,0.191728,,,,0.172966,0.475356,0.127972,0.107135,0.488165,0.147095,0.122622,0.492023,0.107741
226,3.766667,0.694765,0.529056,0.053614,-0.484280,0.097763,0.343697,0.113329,0.000136,0.142334,0.483398,0.136455,0.956291,0.146464,0.469351,0.190890,0.965900,0.097767,0.343698,0.113330,0.000000,0.175972,0.473674,0.126887,0.973304,0.110166,0.487544,0.146662,0.931557,0.125778,0.491274,0.107216,0.944328,0.142344,0.483557,0.136522,0.146424,0.469249,0.190955,,,,0.175868,0.473703,0.126929,0.110436,0.487567,0.146598,0.125642,0.491166,0.107108
227,3.783333,0.697563,0.523175,0.055560,-0.486422,0.098640,0.343454,0.112899,0.000144,0.145123,0.482504,0.136185,0.956884,0.149374,0.468242,0.190555,0.968137,0.098643,0.343454,0.112900,0.000000,0.178579,0.472379,0.126401,0.971144,0.113066,0.487030,0.146583,0.930325,0.128507,0.490678,0.107062,0.948751,0.145134,0.482664,0.136272,0.149320,0.468131,0.190611,,,,0.178499,0.472414,0.126441,0.113356,0.487068,0.146511,0.128341,0.490556,0.106951
228,3.800000,0.698431,0.521072,0.055157,-0.487480,0.100390,0.342717,0.112601,0.000144,0.147425,0.481601,0.135770,0.954304,0.151836,0.467301,0.190117,0.966083,0.100394,0.342717,0.112602,0.000000,0.180810,0.471369,0.125855,0.975897,0.115424,0.486229,0.146293,0.924822,0.130726,0.489844,0.106714,0.941440,0.147449,0.481764,0.135844,0.151779,0.467195,0.190167,,,,0.180712,0.471404,0.125902,0.115715,0.486256,0.146225,0.130564,0.489724,0.106612
229,3.816667,0.703483,0.513117,0.056029,-0.488553,0.100800,0.342387,0.112652,0.000140,0.150391,0.480482,0.135197,0.959346,0.155004,0.466194,0.189530,0.970438,0.100804,0.342387,0.112653,0.000000,0.183514,0.469664,0.125026,0.969665,0.118562,0.485673,0.145973,0.928086,0.133597,0.488964,0.106265,0.947513,0.150411,0.480624,0.135273,0.154960,0.466095,0.189577,,,,0.183412,0.469704,0.125077,0.118839,0.485696,0.145899,0.133447,0.488858,0.106164
230,3.833333,0.704872,0.508475,0.057960,-0.491171,0.101875,0.342055,0.112184,0.000139,0.152889,0.479560,0.135160,0.957907,0.157617,0.464965,0.189402,0.970933,0.101879,0.342056,0.112185,0.000000,0.185859,0.468476,0.124782,0.972547,0.121161,0.485002,0.146110,0.928147,0.136042,0.488342,0.106348,0.947717,0.152906,0.479708,0.135239,0.157571,0.464869,0.189450,,,,0.185767,0.468509,0.124832,0.121437,0.485017,0.146032,0.135887,0.488244,0.106249
231,3.850000,0.706395,0.505252,0.058201,-0.492280,0.103261,0.341342,0.112041,0.000143,0.155221,0.478512,0.134898,0.955975,0.160082,0.463850,0.189110,0.967239,0.103265,0.341343,0.112041,0.000000,0.188079,0.467232,0.124376,0.968199,0.123573,0.484144,0.145983,0.927488,0.138311,0.487418,0.106162,0.945401,0.155274,0.478664,0.134969,0.160031,0.463746,0.189170,,,,0.187969,0.467274,0.124423,0.123848,0.484164,0.145894,0.138145,0.487308,0.106072
232,3.866667,0.709633,0.497997,0.060956,-0.494675,0.103821,0.341084,0.111736,0.000166,0.158101,0.477318,0.134795,0.936669,0.163054,0.462371,0.188921,0.967573,0.103825,0.341084,0.111737,0.000000,0.190711,0.465556,0.124031,0.963509,0.126614,0.483411,0.146093,0.932941,0.141163,0.486604,0.106196,0.928819,0.158177,0.477519,0.134929,0.163031,0.462244,0.188908,,,,0.190615,0.465576,0.124139,0.126866,0.483447,0.146007,0.140954,0.486473,0.106052
233,3.883333,0.710058,0.494550,0.063434,-0.497207,0.104973,0.340624,0.111323,0.000139,0.160325,0.476308,0.135070,0.936669,0.165298,0.460996,0.189092,0.967573,0.104977,0.340624,0.111323,0.000000,0.192819,0.464368,0.124154,0.963509,0.128912,0.482566,0.146483,0.932941,0.143386,0.485893,0.106570,0.928819,0.160415,0.476479,0.135179,0.165254,0.460858,0.189082,,,,0.192758,0.464410,0.124245,0.129137,0.482645,0.146428,0.143175,0.485738,0.106437
234,3.900000,0.712627,0.489245,0.065178,-0.498551,0.105713,0.340082,0.111176,0.000140,0.162746,0.475070,0.134910,0.944415,0.167781,0.459605,0.188883,0.963874,0.105717,0.340082,0.111176,0.000000,0.195050,0.462773,0.123828,0.970770,0.131459,0.481673,0.146474,0.938695,0.145794,0.484902,0.106502,0.926574,0.162819,0.475197,0.135005,0.167759,0.459509,0.188842,,,,0.194975,0.462802,0.123935,0.131663,0.481718,0.146389,0.145613,0.484797,0.106427
235,3.916667,0.715170,0.482023,0.067914,-0.501571,0.106026,0.339921,0.110922,0.000138,0.165249,0.473902,0.134998,0.956321,0.170402,0.458070,0.188853,0.973408,0.106030,0.339921,0.110923,0.000000,0.197290,0.461179,0.123637,0.966676,0.134142,0.480913,0.146804,0.943655,0.148262,0.484143,0.106756,0.944421,0.165329,0.474044,0.135097,0.170373,0.457977,0.188811,,,,0.197217,0.461201,0.123735,0.134347,0.480947,0.146713,0.148078,0.484038,0.106693
236,3.933333,0.715545,0.478709,0.069669,-0.503964,0.107101,0.339372,0.110597,0.000137,0.167276,0.472836,0.135178,0.952410,0.172495,0.456690,0.188933,0.973523,0.107105,0.339372,0.110598,0.000000,0.199197,0.459963,0.123649,0.968968,0.136252,0.479989,0.147119,0.943222,0.150266,0.483335,0.107044,0.944804,0.167372,0.472954,0.135265,0.172475,0.456602,0.188911,,,,0.199110,0.459989,0.123752,0.136442,0.480016,0.147029,0.150086,0.483252,0.106966
237,3.950000,0.717917,0.472099,0.071582,-0.506552,0.107414,0.339077,0.110429,0.000132,0.169523,0.471628,0.135139,0.955702,0.174887,0.455194,0.188792,0.973810,0.107418,0.339077,0.110430,0.000000,0.201192,0.458380,0.123343,0.971086,0.138679,0.479143,0.147319,0.942015,0.152467,0.482467,0.107163,0.944582,0.169598,0.471759,0.135231,0.174855,0.455096,0.188774,,,,0.201125,0.458410,0.123432,0.138888,0.479180,0.147226,0.152283,0.482366,0.107093
238,3.966667,0.718189,0.468038,0.074086,-0.509566,0.108100,0.338764,0.110040,0.000138,0.171378,0.470626,0.135461,0.949796,0.176788,0.453773,0.188979,0.974366,0.108104,0.338764,0.110040,0.000000,0.202897,0.457202,0.123464,0.966129,0.140638,0.478308,0.147799,0.944290,0.154317,0.481800,0.107620,0.946507,0.171464,0.470768,0.135574,0.176768,0.453676,0.188952,,,,0.202804,0.457229,0.123559,0.140836,0.478333,0.147701,0.154145,0.481704,0.107537
239,3.983333,0.719739,0.462790,0.075518,-0.511955,0.108489,0.338408,0.109967,0.000143,0.173241,0.469522,0.135541,0.953659,0.178787,0.452402,0.188961,0.975189,0.108493,0.338408,0.109967,0.000000,0.204553,0.455830,0.123310,0.965082,0.142651,0.477464,0.148087,0.944505,0.156134,0.480980,0.107844,0.946642,0.173320,0.469647,0.135654,0.178771,0.452310,0.188927,,,,0.204466,0.455857,0.123416,0.142850,0.477488,0.147991,0.155959,0.480897,0.107755
240,4.000000,0.721302,0.457199,0.077929,-0.514411,0.108725,0.338258,0.109755,0.000144,0.175115,0.468483,0.135672,0.953659,0.180715,0.451030,0.188979,0.975189,0.108729,0.338258,0.109756,0.000000,0.206208,0.454491,0.123223,0.965082,0.144679,0.476715,0.148404,0.944505,0.158011,0.480277,0.108114,0.946642,0.175223,0.468595,0.135764,0.180678,0.450947,0.188941,,,,0.206109,0.454530,0.123325,0.144888,0.476736,0.148306,0.157830,0.480190,0.108056
241,4.016667,0.722616,0.452926,0.080186,-0.515998,0.109089,0.338081,0.109686,0.000135,0.176778,0.467578,0.135892,0.954947,0.182361,0.449877,0.189118,0.975329,0.109093,0.338081,0.109686,0.000000,0.207703,0.453338,0.123304,0.963040,0.146456,0.476050,0.148739,0.942012,0.159710,0.479634,0.108426,0.947567,0.176851,0.467683,0.136009,0.182330,0.449808,0.189095,,,,0.207621,0.453365,0.123378,0.146652,0.476049,0.148649,0.159553,0.479572,0.108348
242,4.033333,0.723959,0.448857,0.081976,-0.517388,0.109465,0.337855,0.109640,0.000135,0.178361,0.466680,0.136009,0.956522,0.183953,0.448776,0.189167,0.980154,0.109469,0.337855,0.109640,0.000000,0.209122,0.452208,0.123284,0.971625,0.148154,0.475378,0.148974,0.946114,0.161315,0.478964,0.108631,0.953693,0.178432,0.466794,0.136092,0.183931,0.448687,0.189148,,,,0.209043,0.452239,0.123389,0.148363,0.475395,0.148871,0.161137,0.478891,0.108566
243,4.050000,0.725246,0.445179,0.083194,-0.518567,0.109848,0.337586,0.109703,0.000134,0.179802,0.465833,0.136109,0.960574,0.185434,0.447776,0.189210,0.976676,0.109852,0.337586,0.109703,0.000000,0.210410,0.451156,0.123252,0.966256,0.149705,0.474732,0.149191,0.941669,0.162759,0.478302,0.108812,0.949348,0.179874,0.465949,0.136214,0.185421,0.447684,0.189185,,,,0.210336,0.451182,0.123356,0.149893,0.474753,0.149094,0.162586,0.478231,0.108725
244,4.066667,0.726367,0.441337,0.084833,-0.520016,0.110088,0.337447,0.109620,0.000130,0.181150,0.465047,0.136197,0.957009,0.186801,0.446784,0.189226,0.978352,0.110092,0.337447,0.109620,0.000000,0.211600,0.450164,0.123201,0.973597,0.151166,0.474147,0.149400,0.944052,0.164124,0.477736,0.108991,0.951204,0.181236,0.465152,0.136302,0.186761,0.446708,0.189214,,,,0.211528,0.450195,0.123271,0.151365,0.474154,0.149298,0.163951,0.477670,0.108929
245,4.083333,0.727511,0.437899,0.085894,-0.521147,0.110398,0.337212,0.109681,0.000141,0.182427,0.464264,0.136278,0.952978,0.188122,0.445858,0.189253,0.978351,0.110402,0.337212,0.109681,0.000000,0.212731,0.449197,0.123155,0.968527,0.152549,0.473546,0.149596,0.939450,0.165402,0.477125,0.109152,0.951456,0.182500,0.464393,0.136394,0.188092,0.445778,0.189236,,,,0.212641,0.449223,0.123239,0.152764,0.473536,0.149484,0.165233,0.477060,0.109080
246,4.100000,0.728419,0.433960,0.087500,-0.522903,0.110617,0.337081,0.109538,0.000136,0.183740,0.463462,0.136351,0.952419,0.189471,0.444815,0.189238,0.975121,0.110621,0.337081,0.109538,0.000000,0.213878,0.448205,0.123067,0.970102,0.153982,0.472929,0.149807,0.943206,0.166723,0.476557,0.109333,0.946764,0.183827,0.463593,0.136458,0.189434,0.444728,0.189207,,,,0.213808,0.448230,0.123161,0.154187,0.472939,0.149709,0.166538,0.476479,0.109261
247,4.116667,0.729192,0.430353,0.089568,-0.524455,0.110869,0.336963,0.109386,0.000148,0.185037,0.462663,0.136524,0.952431,0.190740,0.443766,0.189325,0.976455,0.110872,0.336962,0.109387,0.000000,0.215025,0.447223,0.123113,0.967714,0.155384,0.472310,0.150083,0.940524,0.168063,0.475995,0.109594,0.947281,0.185128,0.462771,0.136650,0.190710,0.443682,0.189293,,,,0.214944,0.447254,0.123208,0.155591,0.472319,0.149965,0.167876,0.475930,0.109522
248,4.133333,0.730483,0.426242,0.091500,-0.525680,0.110988,0.336860,0.109462,0.000132,0.186348,0.461817,0.136746,0.952431,0.192029,0.442720,0.189478,0.976455,0.110992,0.336860,0.109462,0.000000,0.216161,0.446148,0.123208,0.967714,0.156821,0.471689,0.150416,0.940524,0.169419,0.475376,0.109902,0.947281,0.186430,0.461933,0.136870,0.191958,0.442644,0.189429,,,,0.216097,0.446194,0.123274,0.157042,0.471700,0.150372,0.169251,0.475280,0.109804
249,4.150000,0.731503,0.422929,0.093705,-0.526548,0.111218,0.336709,0.109453,0.000133,0.187592,0.460995,0.136981,0.952787,0.193184,0.441712,0.189654,0.971294,0.111222,0.336708,0.109453,0.000000,0.217265,0.445129,0.123366,0.974318,0.158159,0.471063,0.150712,0.943462,0.170739,0.474759,0.110194,0.945556,0.187686,0.461123,0.137071,0.193120,0.441633,0.189611,,,,0.217189,0.445169,0.123459,0.158378,0.471062,0.150680,0.170565,0.474672,0.110088
250,4.166667,0.731997,0.419809,0.095204,-0.528087,0.111505,0.336520,0.109393,0.000122,0.188726,0.460225,0.137175,0.954486,0.194328,0.440719,0.189764,0.972166,0.111509,0.336519,0.109393,0.000000,0.218265,0.444222,0.123428,0.968327,0.159391,0.470428,0.151015,0.944686,0.171893,0.474191,0.110479,0.944692,0.188801,0.460327,0.137273,0.194261,0.440654,0.189732,,,,0.218216,0.444255,0.123494,0.159596,0.470423,0.150985,0.171729,0.474125,0.110378
251,4.183333,0.732603,0.416456,0.096871,-0.529597,0.111705,0.336372,0.109291,0.000133,0.189845,0.459442,0.137325,0.959850,0.195442,0.439707,0.189830,0.975395,0.111709,0.336372,0.109291,0.000000,0.219239,0.443285,0.123448,0.977833,0.160615,0.469796,0.151276,0.948258,0.173043,0.473620,0.110722,0.949055,0.189924,0.459547,0.137436,0.195378,0.439638,0.189788,,,,0.219162,0.443335,0.123524,0.160834,0.469789,0.151242,0.172887,0.473542,0.110610
252,4.200000,0.733283,0.412937,0.098557,-0.531098,0.111888,0.336212,0.109161,0.000133,0.190988,0.458613,0.137426,0.960526,0.196580,0.438651,0.189845,0.971629,0.111892,0.336211,0.109162,0.000000,0.220228,0.442295,0.123413,0.971010,0.161871,0.469128,0.151490,0.942030,0.174219,0.473007,0.110918,0.944490,0.191060,0.458714,0.137524,0.196511,0.438574,0.189800,,,,0.220171,0.442346,0.123501,0.162100,0.469138,0.151457,0.174043,0.472922,0.110812
253,4.216667,0.733925,0.410256,0.099819,-0.532052,0.112238,0.335967,0.109111,0.000135,0.192079,0.457858,0.137503,0.956903,0.197658,0.437744,0.189866,0.972476,0.112242,0.335966,0.109111,0.000000,0.221199,0.441408,0.123397,0.971401,0.163047,0.468503,0.151647,0.940131,0.175340,0.472406,0.111060,0.944647,0.192159,0.457962,0.137614,0.197583,0.437669,0.189838,,,,0.221128,0.441464,0.123467,0.163284,0.468498,0.151611,0.175170,0.472325,0.110944
254,4.233333,0.734909,0.407353,0.100939,-0.532714,0.112542,0.335758,0.109111,0.000123,0.193189,0.457117,0.137501,0.959077,0.198759,0.436895,0.189823,0.973108,0.112545,0.335758,0.109111,0.000000,0.222177,0.440509,0.123307,0.978710,0.164255,0.467920,0.151723,0.945171,0.176482,0.471805,0.111115,0.946580,0.193257,0.457219,0.137609,0.198684,0.436827,0.189787,,,,0.222136,0.440550,0.123370,0.164472,0.467918,0.151697,0.176313,0.471731,0.111007
255,4.250000,0.735668,0.404312,0.101876,-0.533803,0.112834,0.335580,0.109080,0.000129,0.194275,0.456401,0.137497,0.956064,0.199878,0.436033,0.189759,0.972697,0.112838,0.335579,0.109080,0.000000,0.223124,0.439655,0.123184,0.976366,0.165445,0.467343,0.151827,0.944291,0.177578,0.471245,0.111192,0.943917,0.194361,0.456499,0.137615,0.199808,0.435954,0.189730,,,,0.223075,0.439701,0.123250,0.165662,0.467354,0.151775,0.177394,0.471168,0.111089
256,4.266667,0.736468,0.400862,0.102857,-0.535113,0.113038,0.335456,0.109041,0.000121,0.195360,0.455671,0.137484,0.956064,0.201011,0.435133,0.189674,0.972697,0.113042,0.335455,0.109041,0.000000,0.224050,0.438775,0.123028,0.976366,0.166653,0.466763,0.151942,0.944291,0.178670,0.470691,0.111275,0.943917,0.195432,0.455775,0.137599,0.200934,0.435076,0.189640,,,,0.224008,0.438809,0.123078,0.166864,0.466746,0.151905,0.178507,0.470627,0.111181
257,4.283333,0.737531,0.396924,0.104125,-0.536338,0.113065,0.335394,0.108999,0.000145,0.196419,0.454896,0.137448,0.957299,0.202095,0.434184,0.189566,0.974561,0.113069,0.335393,0.109000,0.000000,0.224925,0.437814,0.122848,0.981580,0.167849,0.466174,0.152035,0.946148,0.179753,0.470111,0.111336,0.950225,0.196483,0.454989,0.137564,0.202036,0.434114,0.189525,,,,0.224861,0.437861,0.122940,0.168083,0.466160,0.151978,0.179578,0.470055,0.111225
258,4.300000,0.738472,0.393169,0.105421,-0.537553,0.113147,0.335324,0.108875,0.000122,0.197478,0.454130,0.137357,0.959492,0.203170,0.433240,0.189403,0.975083,0.113151,0.335323,0.108875,0.000000,0.225809,0.436875,0.122620,0.969577,0.169041,0.465581,0.152068,0.939686,0.180840,0.469535,0.111340,0.946304,0.197555,0.454221,0.137457,0.203114,0.433163,0.189371,,,,0.225742,0.436929,0.122702,0.169242,0.465583,0.152027,0.180684,0.469464,0.111231
259,4.316667,0.739543,0.389675,0.106266,-0.538459,0.113281,0.335200,0.108876,0.000126,0.198507,0.453392,0.137255,0.954627,0.204238,0.432380,0.189247,0.973691,0.113285,0.335200,0.108876,0.000000,0.226671,0.435970,0.122392,0.975679,0.170198,0.465010,0.152081,0.946972,0.181884,0.468950,0.111319,0.948566,0.198600,0.453490,0.137375,0.204163,0.432318,0.189209,,,,0.226610,0.436017,0.122453,0.170406,0.464998,0.152038,0.181719,0.468879,0.111219
260,4.333333,0.740236,0.387288,0.106956,-0.539091,0.113604,0.334979,0.108779,0.000126,0.199444,0.452735,0.137116,0.962050,0.205190,0.431633,0.189070,0.975039,0.113608,0.334978,0.108779,0.000000,0.227493,0.435200,0.122170,0.971539,0.171222,0.464467,0.152019,0.944791,0.182837,0.468403,0.111236,0.949016,0.199528,0.452822,0.137207,0.205122,0.431563,0.189046,,,,0.227429,0.435254,0.122248,0.171437,0.464458,0.151970,0.182668,0.468340,0.111140
