Format Version,1.23,Take Name,pinkhead_ear2ear_006,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2022-02-09 11.15.01.001 AM,Total Frames in Take,410,Total Exported Frames,410,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
208,3.466667,0.395520,0.317627,0.502422,0.700178,0.091910,0.213057,0.098652,0.000100,0.177510,0.323680,0.148383,0.987303,0.164244,0.350680,0.100711,0.970841,0.091908,0.213061,0.098654,0.000000,0.149535,0.335720,0.168132,0.986033,0.200139,0.310262,0.126840,0.949682,0.193466,0.299860,0.167594,0.955173,,,,,,,,,,,,,,,,0.177552,0.323704,0.148397,0.164208,0.350638,0.100609,,,,0.149560,0.335770,0.168136,0.200092,0.310401,0.126978,0.193480,0.299690,0.167540
209,3.483333,0.402932,0.317612,0.496395,0.700258,0.092551,0.212226,0.098744,0.000082,0.180208,0.321379,0.148137,0.984500,0.166727,0.348865,0.100805,0.970979,0.092549,0.212229,0.098746,0.000000,0.152637,0.333657,0.168303,0.983682,0.202395,0.307806,0.126234,0.953438,0.196078,0.297224,0.166999,0.954786,,,,,,,,,,,,,,,,0.180254,0.321399,0.148174,0.166685,0.348807,0.100714,,,,0.152665,0.333716,0.168306,0.202376,0.307956,0.126343,0.196064,0.297053,0.166942
210,3.500000,0.409835,0.317362,0.491356,0.699918,0.093317,0.211315,0.098729,0.000092,0.182733,0.319123,0.147926,0.986586,0.169056,0.347092,0.100934,0.970090,0.093316,0.211318,0.098731,0.000000,0.155521,0.331568,0.168473,0.984573,0.204527,0.305455,0.125691,0.949739,0.198529,0.294658,0.166447,0.955941,,,,,,,,,,,,,,,,0.182773,0.319140,0.147957,0.169016,0.347045,0.100832,,,,0.155561,0.331615,0.168473,0.204493,0.305604,0.125822,0.198522,0.294492,0.166388
211,3.516667,0.416948,0.317331,0.486541,0.699094,0.094070,0.210436,0.098806,0.000088,0.185168,0.316925,0.147787,0.986586,0.171252,0.345395,0.101168,0.970090,0.094068,0.210439,0.098807,0.000000,0.158323,0.329496,0.168739,0.984573,0.206563,0.303202,0.125201,0.949739,0.200915,0.292156,0.165941,0.955941,,,,,,,,,,,,,,,,0.185214,0.316918,0.147803,0.171213,0.345368,0.101079,,,,0.158365,0.329533,0.168720,0.206514,0.303343,0.125312,0.200914,0.292010,0.165922
212,3.533333,0.424016,0.316586,0.480782,0.699165,0.094594,0.209663,0.098883,0.000096,0.187607,0.314598,0.147618,0.987567,0.173580,0.343573,0.101344,0.974869,0.094592,0.209667,0.098885,0.000000,0.161155,0.327375,0.168939,0.985167,0.208579,0.300751,0.124712,0.953446,0.203216,0.289497,0.165434,0.963294,,,,,,,,,,,,,,,,0.187630,0.314589,0.147608,0.173535,0.343535,0.101251,,,,0.161209,0.327427,0.168939,0.208553,0.300908,0.124860,0.203209,0.289335,0.165389
213,3.550000,0.431468,0.314410,0.475462,0.699226,0.095158,0.209045,0.098657,0.000087,0.190055,0.312215,0.147530,0.993496,0.176043,0.341806,0.101643,0.972478,0.095157,0.209049,0.098658,0.000000,0.163968,0.325166,0.169193,0.981196,0.210633,0.298286,0.124320,0.945732,0.205459,0.286736,0.164983,0.957899,,,,,,,,,,,,,,,,0.190070,0.312195,0.147527,0.176007,0.341784,0.101535,,,,0.164011,0.325207,0.169220,0.210620,0.298423,0.124432,0.205448,0.286600,0.164954
214,3.566667,0.437798,0.312925,0.470519,0.699302,0.095766,0.208279,0.098616,0.000093,0.192315,0.309930,0.147434,0.988381,0.178295,0.340016,0.101873,0.972978,0.095764,0.208282,0.098617,0.000000,0.166566,0.323044,0.169402,0.981722,0.212532,0.295916,0.123958,0.959382,0.207546,0.284141,0.164580,0.965074,,,,,,,,,,,,,,,,0.192327,0.309886,0.147424,0.178255,0.340012,0.101773,,,,0.166583,0.323110,0.169428,0.212529,0.296034,0.124069,0.207560,0.284004,0.164552
215,3.583333,0.444964,0.311497,0.465572,0.698727,0.096271,0.207682,0.098550,0.000097,0.194503,0.307725,0.147333,0.982995,0.180423,0.338380,0.102172,0.975324,0.096270,0.207685,0.098551,0.000000,0.169122,0.320954,0.169658,0.980255,0.214326,0.293676,0.123546,0.960327,0.209580,0.281603,0.164109,0.964831,,,,,,,,,,,,,,,,0.194527,0.307663,0.147318,0.180372,0.338388,0.102088,,,,0.169132,0.321032,0.169664,0.214321,0.293789,0.123657,0.209602,0.281465,0.164092
216,3.600000,0.451823,0.309862,0.460778,0.698230,0.096764,0.207085,0.098415,0.000099,0.196606,0.305525,0.147189,0.981944,0.182506,0.336734,0.102415,0.972809,0.096763,0.207088,0.098416,0.000000,0.171580,0.318864,0.169846,0.979803,0.216054,0.291446,0.123110,0.955977,0.211513,0.279082,0.163609,0.963019,,,,,,,,,,,,,,,,0.196631,0.305458,0.147176,0.182455,0.336737,0.102319,,,,0.171599,0.318941,0.169858,0.216049,0.291579,0.123226,0.211525,0.278936,0.163590
217,3.616667,0.458494,0.308314,0.455626,0.697948,0.097161,0.206570,0.098372,0.000107,0.198649,0.303375,0.147021,0.986250,0.184549,0.335107,0.102616,0.967621,0.097159,0.206573,0.098374,0.000000,0.173991,0.316845,0.170001,0.976985,0.217708,0.289245,0.122662,0.951107,0.213368,0.276621,0.163103,0.956820,,,,,,,,,,,,,,,,0.198671,0.303327,0.147005,0.184500,0.335092,0.102497,,,,0.174016,0.316922,0.170046,0.217717,0.289403,0.122777,0.213361,0.276450,0.163078
218,3.633333,0.465106,0.307293,0.450395,0.697418,0.097553,0.206101,0.098400,0.000083,0.200650,0.301336,0.146766,0.986250,0.186498,0.333564,0.102736,0.967621,0.097552,0.206105,0.098402,0.000000,0.176377,0.314924,0.170085,0.976985,0.219303,0.287165,0.122119,0.951107,0.215205,0.274290,0.162506,0.956820,,,,,,,,,,,,,,,,0.200755,0.301434,0.146849,0.186434,0.333523,0.102618,,,,0.176376,0.314953,0.170094,0.219300,0.287271,0.122213,0.215166,0.274097,0.162440
219,3.650000,0.471233,0.305974,0.445496,0.697031,0.097994,0.205580,0.098213,0.000083,0.202584,0.299281,0.146368,0.958447,0.188433,0.331982,0.102688,0.965040,0.097993,0.205583,0.098215,0.000000,0.178667,0.312979,0.169988,0.992427,0.220864,0.285074,0.121465,0.964667,0.216959,0.271959,0.161793,0.947993,,,,,,,,,,,,,,,,0.202702,0.299402,0.146441,0.188370,0.331948,0.102564,,,,0.178663,0.312990,0.170006,0.220857,0.285173,0.121540,0.216914,0.271763,0.161751
220,3.666667,0.476584,0.305158,0.440325,0.697036,0.098354,0.205060,0.098133,0.000095,0.204398,0.297335,0.145860,0.954060,0.190247,0.330413,0.102465,0.964169,0.098353,0.205063,0.098134,0.000000,0.180838,0.311181,0.169750,0.994693,0.222305,0.283049,0.120730,0.968788,0.218594,0.269775,0.161025,0.948606,,,,,,,,,,,,,,,,0.204530,0.297442,0.145939,0.190167,0.330359,0.102332,,,,0.180829,0.311228,0.169782,0.222326,0.283179,0.120826,0.218530,0.269545,0.160951
221,3.683333,0.481925,0.304858,0.435631,0.696445,0.098739,0.204570,0.097981,0.000099,0.206093,0.295567,0.145231,0.953125,0.191866,0.329015,0.102145,0.958905,0.098738,0.204573,0.097983,0.000000,0.182885,0.309507,0.169410,0.985533,0.223632,0.281248,0.119862,0.959364,0.220161,0.267791,0.160118,0.937444,,,,,,,,,,,,,,,,0.206198,0.295664,0.145307,0.191772,0.328964,0.102013,,,,0.182907,0.309560,0.169418,0.223665,0.281400,0.119974,0.220094,0.267539,0.160053
222,3.700000,0.487128,0.305280,0.431290,0.695341,0.099140,0.204047,0.097865,0.000096,0.207673,0.293948,0.144517,0.960686,0.193281,0.327736,0.101752,0.955816,0.099139,0.204050,0.097867,0.000000,0.184817,0.307940,0.169000,0.983184,0.224846,0.279628,0.118900,0.951122,0.221670,0.265983,0.159116,0.933137,,,,,,,,,,,,,,,,0.207771,0.294029,0.144609,0.193176,0.327692,0.101617,,,,0.184854,0.307996,0.169001,0.224898,0.279778,0.119014,0.221588,0.265739,0.159044
223,3.716667,0.491973,0.305654,0.427036,0.694391,0.099530,0.203498,0.097653,0.000111,0.209187,0.292341,0.143700,0.958931,0.194655,0.326442,0.101233,0.954392,0.099529,0.203502,0.097655,0.000000,0.186671,0.306390,0.168463,0.980662,0.226007,0.278012,0.117855,0.944863,0.223104,0.264200,0.158035,0.922695,,,,,,,,,,,,,,,,0.209291,0.292447,0.143769,0.194541,0.326387,0.101100,,,,0.186705,0.306459,0.168461,0.226058,0.278183,0.117984,0.223028,0.263907,0.157971
224,3.733333,0.497090,0.305524,0.422400,0.693639,0.099790,0.203129,0.097366,0.000115,0.210667,0.290738,0.142850,0.959880,0.196056,0.325188,0.100693,0.948455,0.099789,0.203132,0.097368,0.000000,0.188508,0.304862,0.167891,0.976896,0.227119,0.276392,0.116778,0.935988,0.224460,0.262400,0.156913,0.916962,,,,,,,,,,,,,,,,0.210783,0.290835,0.142904,0.195927,0.325123,0.100545,,,,0.188555,0.304939,0.167915,0.227196,0.276588,0.116924,0.224348,0.262096,0.156837
225,3.750000,0.501181,0.305903,0.417905,0.693251,0.100125,0.202652,0.097252,0.000123,0.212093,0.289231,0.142029,0.965991,0.197394,0.323925,0.100102,0.944397,0.100124,0.202655,0.097254,0.000000,0.190266,0.303457,0.167303,0.969262,0.228202,0.274833,0.115772,0.920539,0.225779,0.260741,0.155887,0.909030,,,,,,,,,,,,,,,,0.212190,0.289314,0.142077,0.197256,0.323832,0.099955,,,,0.190346,0.303549,0.167323,0.228302,0.275071,0.115958,0.225640,0.260421,0.155781
226,3.766667,0.504797,0.306473,0.414150,0.692628,0.100543,0.202140,0.097118,0.000128,0.213410,0.287881,0.141246,0.965991,0.198598,0.322788,0.099537,0.944397,0.100542,0.202144,0.097120,0.000000,0.191875,0.302171,0.166735,0.969262,0.229218,0.273457,0.114822,0.920539,0.227024,0.259265,0.154914,0.909030,,,,,,,,,,,,,,,,0.213509,0.287960,0.141295,0.198462,0.322681,0.099405,,,,0.191960,0.302269,0.166733,0.229307,0.273717,0.115012,0.226886,0.258936,0.154810
227,3.783333,0.507948,0.306958,0.411743,0.691544,0.101135,0.201422,0.096747,0.000144,0.214614,0.286567,0.140460,0.966231,0.199672,0.321680,0.098971,0.945507,0.101134,0.201426,0.096749,0.000000,0.193298,0.300849,0.166136,0.967622,0.230197,0.272177,0.113884,0.916402,0.228203,0.257849,0.153939,0.907133,,,,,,,,,,,,,,,,0.214724,0.286639,0.140483,0.199557,0.321553,0.098824,,,,0.193386,0.300927,0.166160,0.230258,0.272460,0.114118,0.228059,0.257543,0.153805
228,3.800000,0.512096,0.307962,0.406117,0.691365,0.101042,0.201120,0.097039,0.000126,0.215755,0.285149,0.139678,0.966670,0.200696,0.320467,0.098406,0.943467,0.101042,0.201123,0.097041,0.000000,0.194845,0.299581,0.165602,0.969708,0.230922,0.270662,0.112915,0.907054,0.229223,0.256285,0.152966,0.909031,,,,,,,,,,,,,,,,0.215886,0.285268,0.139726,0.200593,0.320406,0.098285,,,,0.194891,0.299613,0.165580,0.230936,0.270829,0.113109,0.229136,0.256028,0.152867
229,3.816667,0.514876,0.308267,0.402901,0.691046,0.101423,0.200416,0.096898,0.000147,0.216864,0.283719,0.138989,0.950810,0.201749,0.319202,0.097879,0.952947,0.101422,0.200419,0.096900,0.000000,0.196195,0.298217,0.165069,0.982739,0.231785,0.269200,0.112104,0.927853,0.230252,0.254755,0.152137,0.921062,,,,,,,,,,,,,,,,0.217006,0.283840,0.139052,0.201635,0.319149,0.097739,,,,0.196243,0.298253,0.165035,0.231792,0.269378,0.112331,0.230168,0.254473,0.152021
230,3.833333,0.518004,0.308112,0.400225,0.690333,0.101796,0.199751,0.096688,0.000165,0.217900,0.282303,0.138436,0.947726,0.202745,0.318010,0.097535,0.948802,0.101795,0.199755,0.096690,0.000000,0.197451,0.296816,0.164680,0.981802,0.232597,0.267802,0.111419,0.915976,0.231209,0.253223,0.151408,0.911071,,,,,,,,,,,,,,,,0.218060,0.282428,0.138487,0.202629,0.317932,0.097385,,,,0.197497,0.296867,0.164656,0.232598,0.268024,0.111671,0.231118,0.252905,0.151278
231,3.850000,0.521759,0.307253,0.397732,0.689328,0.102166,0.199107,0.096373,0.000185,0.218959,0.280754,0.137977,0.967651,0.203809,0.316768,0.097345,0.958128,0.102165,0.199110,0.096375,0.000000,0.198727,0.295244,0.164401,0.958486,0.233435,0.266314,0.110809,0.892031,0.232162,0.251527,0.150726,0.927779,,,,,,,,,,,,,,,,0.218996,0.280645,0.137918,0.203696,0.316731,0.097227,,,,0.198831,0.295368,0.164365,0.233467,0.266595,0.111135,0.232103,0.251269,0.150613
232,3.866667,0.526189,0.306571,0.392709,0.689144,0.102135,0.198756,0.096612,0.000121,0.220083,0.279049,0.137588,0.981261,0.204980,0.315370,0.097212,0.968604,0.102134,0.198759,0.096614,0.000000,0.200209,0.293645,0.164227,0.980117,0.234195,0.264565,0.110252,0.956264,0.233087,0.249641,0.150123,0.955594,,,,,,,,,,,,,,,,0.220150,0.279019,0.137576,0.204892,0.315408,0.097131,,,,0.200216,0.293723,0.164217,0.234220,0.264650,0.110403,0.233076,0.249471,0.150075
233,3.883333,0.529733,0.305242,0.389338,0.688931,0.102423,0.198234,0.096598,0.000105,0.221202,0.277408,0.137352,0.981261,0.206207,0.314014,0.097194,0.968604,0.102422,0.198237,0.096600,0.000000,0.201570,0.292053,0.164141,0.980117,0.235071,0.262923,0.109892,0.956264,0.234026,0.247845,0.149707,0.955594,,,,,,,,,,,,,,,,0.221265,0.277370,0.137351,0.206135,0.314022,0.097136,,,,0.201560,0.292155,0.164140,0.235096,0.263006,0.110039,0.234020,0.247690,0.149621
234,3.900000,0.532730,0.304000,0.386930,0.688526,0.102821,0.197591,0.096520,0.000113,0.222224,0.275867,0.137186,0.981675,0.207317,0.312728,0.097228,0.976859,0.102821,0.197594,0.096522,0.000000,0.202774,0.290524,0.164102,0.974270,0.235909,0.261409,0.109620,0.957353,0.234908,0.246176,0.149377,0.955707,,,,,,,,,,,,,,,,0.222306,0.275844,0.137190,0.207250,0.312746,0.097148,,,,0.202756,0.290604,0.164112,0.235916,0.261487,0.109764,0.234904,0.246023,0.149300
235,3.916667,0.535133,0.302976,0.385445,0.687947,0.103342,0.196785,0.096400,0.000118,0.223164,0.274410,0.137079,0.978731,0.208316,0.311485,0.097298,0.973476,0.103341,0.196788,0.096403,0.000000,0.203839,0.289044,0.164097,0.979326,0.236724,0.260001,0.109425,0.959118,0.235754,0.244620,0.149126,0.957117,,,,,,,,,,,,,,,,0.223256,0.274377,0.137085,0.208240,0.311503,0.097227,,,,0.203818,0.289140,0.164095,0.236736,0.260078,0.109582,0.235748,0.244460,0.149035
236,3.933333,0.537822,0.302022,0.383604,0.687298,0.103777,0.196022,0.096387,0.000112,0.224089,0.272922,0.137000,0.975574,0.209291,0.310226,0.097415,0.973514,0.103777,0.196026,0.096389,0.000000,0.204917,0.287538,0.164137,0.975280,0.237495,0.258561,0.109247,0.956239,0.236576,0.243026,0.148889,0.953893,,,,,,,,,,,,,,,,0.224165,0.272890,0.136987,0.209218,0.310255,0.097339,,,,0.204919,0.287604,0.164129,0.237502,0.258646,0.109395,0.236563,0.242877,0.148837
237,3.950000,0.540562,0.300521,0.381671,0.686881,0.104156,0.195339,0.096320,0.000121,0.224993,0.271392,0.136968,0.980063,0.210311,0.308944,0.097575,0.967732,0.104155,0.195342,0.096322,0.000000,0.205967,0.286000,0.164212,0.970956,0.238252,0.257073,0.109123,0.955673,0.237340,0.241376,0.148701,0.948895,,,,,,,,,,,,,,,,0.225053,0.271340,0.136957,0.210217,0.308971,0.097491,,,,0.205969,0.286115,0.164229,0.238307,0.257178,0.109255,0.237317,0.241180,0.148647
238,3.966667,0.542741,0.299174,0.379668,0.686862,0.104571,0.194537,0.096348,0.000130,0.225905,0.269808,0.136970,0.975263,0.211352,0.307552,0.097713,0.968260,0.104571,0.194540,0.096350,0.000000,0.207014,0.284444,0.164293,0.974057,0.239030,0.255496,0.109058,0.953452,0.238110,0.239692,0.148594,0.951754,,,,,,,,,,,,,,,,0.225982,0.269747,0.136975,0.211268,0.307593,0.097626,,,,0.207007,0.284547,0.164283,0.239044,0.255595,0.109215,0.238110,0.239511,0.148528
239,3.983333,0.545126,0.297919,0.377880,0.686505,0.105003,0.193681,0.096376,0.000113,0.226801,0.268204,0.136991,0.977429,0.212348,0.306159,0.097901,0.975106,0.105003,0.193684,0.096378,0.000000,0.208044,0.282836,0.164408,0.979635,0.239792,0.253925,0.108999,0.961552,0.238881,0.237986,0.148481,0.957232,,,,,,,,,,,,,,,,0.226888,0.268182,0.136986,0.212283,0.306188,0.097831,,,,0.208023,0.282914,0.164403,0.239786,0.254002,0.109132,0.238886,0.237823,0.148428
240,4.000000,0.547712,0.295954,0.375997,0.686330,0.105337,0.193025,0.096270,0.000118,0.227647,0.266631,0.137017,0.974210,0.213373,0.304835,0.098103,0.970230,0.105337,0.193028,0.096272,0.000000,0.209018,0.281265,0.164520,0.974149,0.240511,0.252389,0.108948,0.962079,0.239558,0.236293,0.148365,0.952891,,,,,,,,,,,,,,,,0.227744,0.266599,0.137024,0.213284,0.304872,0.098033,,,,0.208998,0.281366,0.164515,0.240537,0.252457,0.109081,0.239543,0.236117,0.148298
241,4.016667,0.550620,0.294595,0.374212,0.685564,0.105705,0.192325,0.096270,0.000113,0.228497,0.265113,0.137034,0.974210,0.214312,0.303575,0.098343,0.970230,0.105704,0.192328,0.096272,0.000000,0.210019,0.279709,0.164658,0.974149,0.241213,0.250940,0.108862,0.962079,0.240285,0.234660,0.148204,0.952891,,,,,,,,,,,,,,,,0.228581,0.265074,0.137032,0.214230,0.303616,0.098274,,,,0.210021,0.279783,0.164634,0.241228,0.251014,0.109015,0.240267,0.234509,0.148144
242,4.033333,0.553218,0.293336,0.372073,0.685176,0.105993,0.191689,0.096324,0.000124,0.229302,0.263643,0.137009,0.976924,0.215224,0.302326,0.098499,0.971250,0.105993,0.191692,0.096327,0.000000,0.210983,0.278240,0.164738,0.980459,0.241860,0.249504,0.108750,0.957421,0.240951,0.233085,0.148034,0.959123,,,,,,,,,,,,,,,,0.229377,0.263606,0.137005,0.215143,0.302374,0.098411,,,,0.210980,0.278317,0.164744,0.241883,0.249575,0.108897,0.240937,0.232927,0.147971
243,4.050000,0.555295,0.292345,0.370429,0.684810,0.106353,0.190939,0.096351,0.000121,0.230060,0.262240,0.136978,0.979047,0.216063,0.301099,0.098616,0.967870,0.106353,0.190943,0.096354,0.000000,0.211865,0.276832,0.164792,0.980696,0.242495,0.248133,0.108649,0.958594,0.241602,0.231599,0.147885,0.957303,,,,,,,,,,,,,,,,0.230136,0.262186,0.136969,0.215978,0.301141,0.098547,,,,0.211849,0.276942,0.164804,0.242532,0.248202,0.108783,0.241590,0.231432,0.147817
244,4.066667,0.557236,0.291540,0.368653,0.684534,0.106713,0.190134,0.096402,0.000128,0.230823,0.260805,0.136902,0.976599,0.216896,0.299820,0.098673,0.966906,0.106713,0.190137,0.096404,0.000000,0.212758,0.275403,0.164797,0.975711,0.243127,0.246717,0.108506,0.958208,0.242261,0.230088,0.147703,0.952206,,,,,,,,,,,,,,,,0.230907,0.260765,0.136903,0.216804,0.299873,0.098594,,,,0.212751,0.275500,0.164791,0.243158,0.246786,0.108655,0.242245,0.229909,0.147637
245,4.083333,0.559576,0.290431,0.366561,0.684220,0.107054,0.189374,0.096438,0.000132,0.231641,0.259268,0.136821,0.974549,0.217816,0.298475,0.098753,0.962367,0.107053,0.189378,0.096441,0.000000,0.213729,0.273872,0.164812,0.975864,0.243794,0.245204,0.108348,0.960810,0.242947,0.228457,0.147494,0.949560,,,,,,,,,,,,,,,,0.231736,0.259238,0.136843,0.217715,0.298536,0.098659,,,,0.213718,0.273967,0.164817,0.243836,0.245265,0.108486,0.242923,0.228270,0.147423
246,4.100000,0.561412,0.289535,0.364479,0.684208,0.107439,0.188483,0.096542,0.000133,0.232468,0.257684,0.136755,0.973139,0.218742,0.297034,0.098799,0.968805,0.107439,0.188486,0.096544,0.000000,0.214696,0.272320,0.164818,0.973526,0.244481,0.243618,0.108224,0.954750,0.243648,0.226797,0.147340,0.950413,,,,,,,,,,,,,,,,0.232567,0.257645,0.136744,0.218648,0.297082,0.098731,,,,0.214682,0.272425,0.164807,0.244506,0.243687,0.108389,0.243632,0.226614,0.147264
247,4.116667,0.562875,0.289389,0.362661,0.684034,0.107901,0.187474,0.096750,0.000118,0.233282,0.256203,0.136673,0.979398,0.219574,0.295647,0.098807,0.968257,0.107900,0.187478,0.096752,0.000000,0.215644,0.270864,0.164807,0.971722,0.245162,0.242132,0.108088,0.960737,0.244390,0.225265,0.147185,0.951647,,,,,,,,,,,,,,,,0.233353,0.256162,0.136675,0.219475,0.295704,0.098753,,,,0.215643,0.270973,0.164780,0.245209,0.242190,0.108227,0.244372,0.225082,0.147126
248,4.133333,0.564107,0.289324,0.360681,0.684094,0.108372,0.186373,0.097027,0.000132,0.234115,0.254637,0.136609,0.979398,0.220434,0.294149,0.098805,0.968257,0.108372,0.186376,0.097030,0.000000,0.216614,0.269345,0.164804,0.971722,0.245860,0.240539,0.107982,0.960737,0.245145,0.223654,0.147073,0.951647,,,,,,,,,,,,,,,,0.234204,0.254597,0.136625,0.220346,0.294220,0.098727,,,,0.216589,0.269447,0.164801,0.245884,0.240580,0.108120,0.245145,0.223480,0.147000
249,4.150000,0.565800,0.288756,0.358576,0.684042,0.108834,0.185263,0.097279,0.000127,0.234992,0.252903,0.136609,0.975263,0.221380,0.292535,0.098905,0.965696,0.108834,0.185267,0.097281,0.000000,0.217637,0.267645,0.164876,0.973877,0.246593,0.238798,0.107926,0.963549,0.245914,0.221855,0.146992,0.952922,,,,,,,,,,,,,,,,0.235068,0.252847,0.136597,0.221292,0.292599,0.098842,,,,0.217623,0.267751,0.164874,0.246627,0.238847,0.108069,0.245905,0.221692,0.146927
250,4.166667,0.567455,0.288075,0.356316,0.684140,0.109253,0.184135,0.097557,0.000115,0.235849,0.251104,0.136628,0.976183,0.222327,0.290853,0.099015,0.968424,0.109253,0.184138,0.097559,0.000000,0.218644,0.265893,0.164963,0.973358,0.247301,0.236981,0.107895,0.961259,0.246647,0.219990,0.146940,0.956093,,,,,,,,,,,,,,,,0.235920,0.251057,0.136637,0.222235,0.290911,0.098964,,,,0.218634,0.266007,0.164940,0.247342,0.237034,0.108021,0.246636,0.219813,0.146879
251,4.183333,0.569542,0.287149,0.353843,0.684077,0.109646,0.182969,0.097844,0.000124,0.236733,0.249145,0.136671,0.978351,0.223319,0.289050,0.099185,0.969976,0.109645,0.182972,0.097847,0.000000,0.219697,0.263968,0.165091,0.970705,0.248018,0.235021,0.107873,0.964330,0.247388,0.217948,0.146883,0.953233,,,,,,,,,,,,,,,,0.236821,0.249112,0.136677,0.223226,0.289117,0.099140,,,,0.219681,0.264071,0.165054,0.248046,0.235050,0.108024,0.247380,0.217782,0.146807
252,4.200000,0.571776,0.285908,0.351449,0.683968,0.110046,0.181730,0.098093,0.000121,0.237624,0.247051,0.136756,0.976037,0.224346,0.287135,0.099413,0.970234,0.110046,0.181733,0.098095,0.000000,0.220753,0.261898,0.165261,0.970434,0.248749,0.232938,0.107890,0.967071,0.248122,0.215764,0.146855,0.954669,,,,,,,,,,,,,,,,0.237711,0.247013,0.136746,0.224257,0.287198,0.099365,,,,0.220725,0.262013,0.165261,0.248788,0.232968,0.108012,0.248112,0.215595,0.146791
253,4.216667,0.573360,0.285444,0.349061,0.684059,0.110451,0.180244,0.098517,0.000142,0.238461,0.244917,0.136843,0.973538,0.225256,0.285103,0.099583,0.958798,0.110451,0.180248,0.098520,0.000000,0.221750,0.259815,0.165416,0.973533,0.249427,0.230781,0.107928,0.960191,0.248841,0.213571,0.146878,0.954735,,,,,,,,,,,,,,,,0.238556,0.244873,0.136828,0.225145,0.285212,0.099529,,,,0.221737,0.259915,0.165385,0.249470,0.230789,0.108080,0.248827,0.213398,0.146825
254,4.233333,0.575280,0.284681,0.346598,0.684017,0.110815,0.178796,0.098945,0.000140,0.239286,0.242719,0.136983,0.970612,0.226178,0.283041,0.099837,0.957899,0.110815,0.178799,0.098947,0.000000,0.222745,0.257653,0.165635,0.969082,0.250086,0.228577,0.108008,0.960337,0.249531,0.211299,0.146929,0.953785,,,,,,,,,,,,,,,,0.239388,0.242661,0.136972,0.226057,0.283151,0.099796,,,,0.222734,0.257768,0.165591,0.250141,0.228586,0.108157,0.249507,0.211124,0.146877
255,4.250000,0.577321,0.283479,0.343949,0.684133,0.111156,0.177399,0.099357,0.000130,0.240128,0.240443,0.137167,0.970371,0.227171,0.280920,0.100137,0.963129,0.111156,0.177403,0.099359,0.000000,0.223760,0.255423,0.165894,0.963861,0.250760,0.226291,0.108134,0.967951,0.250205,0.208940,0.147022,0.956152,,,,,,,,,,,,,,,,0.240222,0.240369,0.137167,0.227064,0.281019,0.100116,,,,0.223735,0.255557,0.165846,0.250808,0.226299,0.108253,0.250195,0.208772,0.146972
256,4.266667,0.578588,0.283056,0.341819,0.684306,0.111551,0.175619,0.099831,0.000103,0.240890,0.238091,0.137337,0.970371,0.228005,0.278646,0.100366,0.963129,0.111551,0.175622,0.099833,0.000000,0.224661,0.253123,0.166116,0.963861,0.251384,0.223913,0.108267,0.967951,0.250858,0.206540,0.147146,0.956152,,,,,,,,,,,,,,,,0.241005,0.238061,0.137335,0.227906,0.278650,0.100340,,,,0.224654,0.253245,0.166090,0.251436,0.223999,0.108398,0.250797,0.206358,0.147069
257,4.283333,0.580214,0.282395,0.339910,0.684154,0.111857,0.173967,0.100127,0.000117,0.241550,0.235830,0.137419,0.970140,0.228744,0.276504,0.100553,0.974192,0.111857,0.173971,0.100129,0.000000,0.225456,0.250878,0.166266,0.968656,0.251912,0.221660,0.108298,0.958729,0.251410,0.204220,0.147147,0.948205,,,,,,,,,,,,,,,,0.241680,0.235798,0.137430,0.228636,0.276531,0.100498,,,,0.225447,0.250995,0.166249,0.251963,0.221737,0.108451,0.251347,0.204031,0.147054
258,4.300000,0.582621,0.280857,0.337787,0.683793,0.112078,0.172587,0.100304,0.000116,0.242209,0.233563,0.137529,0.966323,0.229559,0.274442,0.100836,0.968901,0.112078,0.172590,0.100306,0.000000,0.226266,0.248601,0.166464,0.970347,0.252425,0.219437,0.108335,0.955259,0.251907,0.201862,0.147123,0.945031,,,,,,,,,,,,,,,,0.242327,0.233530,0.137545,0.229445,0.274475,0.100773,,,,0.226264,0.248718,0.166458,0.252492,0.219513,0.108476,0.251837,0.201669,0.147036
